고객번호,총구매액,구매빈도,최근구매일
17111,11278779.0,2299,2
17112,17466806.0,778,2
17113,10292914.0,2371,2
17114,17808256.0,819,2
17115,11042883.0,1934,3
17116,15728039.0,1694,2
17117,18379008.0,1504,2
17118,9757343.0,1342,8
17119,59587664.0,2700,4
17120,12190675.0,962,7
17121,9287148.0,1210,4
17122,10061031.0,2222,3
17124,9945848.0,1597,2
17125,4370893.0,1770,2
17126,11508040.0,451,3
17127,25219200.0,1716,2
17128,10357660.0,1104,4
17129,743147311.0,724,2
17130,12432566.0,549,13
17131,14470680.0,942,4
17132,17441571.0,1372,4
17133,8498306.0,1503,3
17134,16690745.0,718,3
17135,12709697.0,1568,3
17136,11051282.0,1687,2
17138,5135262.0,535,7
17139,39296516.0,2524,3
17140,14461274.0,914,4
17141,15247627.0,952,2
17142,12471379.0,1823,2
17143,8792687.0,2286,2
17144,7860895.0,2300,2
17145,72827165.0,769,2
17146,27159088.0,1723,3
17147,21215383.0,1699,2
17148,7406259.0,2019,2
17149,11073167.0,2169,8
17150,13107273.0,1693,4
17151,9179017.0,1183,4
17152,21872666.0,2207,3
17153,21088483.0,2072,2
17154,6434715.0,975,4
17155,31466239.0,472,9
17156,10777018.0,840,2
17157,13988912.0,1047,3
17158,7366789.0,786,2
17160,12999563.0,2489,7
17161,12695940.0,1698,2
17162,9644998.0,1432,2
17163,5765968.0,1692,2
17164,6901318.0,1372,2
17165,18267344.0,1542,3
17166,15828750.0,1701,9
17167,14803893.0,1474,4
17168,618887.0,53,6
17169,9430559.0,2012,2
17170,33430059.0,549,2
17171,8837816.0,1386,2
17172,20997621.0,2826,2
17173,4155088.0,904,3
17174,54845295.0,995,2
17175,10372751.0,3093,2
17176,10923539.0,1975,3
17177,4833698.0,778,2
17178,10141539.0,692,6
17180,20294150.0,767,2
17181,21009775.0,529,3
17182,6266268.0,1555,2
17183,7931022.0,1755,2
17184,5225958.0,1027,8
17185,34803941.0,4550,2
17186,14684973.0,2399,2
17187,6814465.0,546,2
17188,7634991.0,769,2
17189,11496958.0,1057,2
17190,7140937.0,835,2
17191,12731737.0,1812,6
17192,8064911.0,2381,2
17193,11454692.0,1802,3
17194,6376884.0,1412,4
17196,10420777.0,1940,2
17197,17750589.0,1524,4
17198,36755220.0,435,8
17199,12964914.0,1361,2
17200,6012226.0,1820,2
17201,14458386.0,1836,2
17202,56543661.0,657,2
17203,28360322.0,896,14
17204,2518443.0,384,2
17205,26371592.0,561,6
17206,11904294.0,1052,2
17207,8042026.0,1176,2
17209,14319282.0,1931,2
17210,14418717.0,1348,3
17211,10905073.0,1679,2
17212,40576486.0,625,2
17213,12711392.0,973,6
17214,10441617.0,708,2
17215,14211473.0,1118,2
17216,20653939.0,2340,2
17217,15458928.0,1791,2
17218,11797008.0,1838,4
17219,107685034.0,453,17
17220,6814101.0,1947,2
17221,12189847.0,1601,9
17222,41524504.0,446,3
17223,11517121.0,1346,3
17224,21825702.0,2848,4
17225,7333149.0,1493,5
17226,24515249.0,1048,3
17227,67044546.0,1146,7
17228,1297951.0,213,6
17229,25402575.0,605,2
17231,105214324.0,605,8
17232,10530998.0,1296,2
17233,13875394.0,3056,2
17234,14530485.0,411,8
17235,25121488.0,659,21
17236,9364487.0,1356,2
17237,5314625.0,1520,2
17238,5639976.0,1025,4
17239,6368143.0,1917,2
17240,12196140.0,1786,4
17241,14886528.0,906,17
17242,4889109.0,855,2
17243,8146591.0,1383,3
17244,6023058.0,1393,3
17245,13855301.0,3045,2
17246,54378716.0,470,12
17247,39333705.0,586,7
17248,13655527.0,1666,3
17249,8536336.0,1747,3
17250,9330575.0,1898,2
17251,4486538.0,351,2
17252,4989033.0,1533,2
17253,17444354.0,2408,2
17254,13933557.0,2001,3
17255,7641452.0,647,2
17256,21321276.0,2007,2
17257,15249001.0,1722,6
17258,90122430.0,576,2
17259,12639607.0,1614,2
17260,11527345.0,1285,4
17261,14778679.0,806,2
17262,89373036.0,534,4
17263,4752724.0,1480,2
17264,15346110.0,2426,2
17265,17664153.0,837,2
17266,11435366.0,1616,2
17267,10423089.0,2077,2
17268,10249593.0,1304,31
17269,13912087.0,1269,2
17270,28114291.0,878,2
17271,41519693.0,825,2
17272,8547400.0,2394,3
17273,22958761.0,1219,7
17274,10081798.0,2033,2
17275,12665230.0,1953,4
17276,7365173.0,992,2
17278,7483983.0,2194,2
17279,5862026.0,1207,2
17280,75443249.0,628,9
17281,22354894.0,537,2
17282,78885558.0,1009,6
17283,10781541.0,1837,2
17284,47882090.0,1375,2
17285,13545908.0,569,12
17286,16479933.0,2619,2
17287,56339118.0,962,2
17288,9386397.0,2580,6
17289,18032557.0,2019,2
17290,45101403.0,864,7
17291,8197063.0,1154,4
17292,7958993.0,1323,3
17293,11649020.0,386,8
17294,10402194.0,1447,7
17295,16062611.0,2182,2
17296,16982833.0,2517,3
17297,16262234.0,808,3
17298,24419491.0,2569,3
17299,23586672.0,797,3
17300,8823089.0,1998,3
17301,9007958.0,1594,3
17302,9806180.0,1770,2
17303,10138525.0,650,6
17304,94000253.0,629,3
17305,7713982.0,1005,6
17306,8513056.0,1497,2
17307,15723990.0,2169,9
17308,12013900.0,563,3
17309,2716842.0,329,2
17310,27160599.0,804,2
17311,7737200.0,1552,3
17312,8610181.0,1837,2
17313,12844052.0,1672,2
17314,8792235.0,1658,3
17315,8592676.0,1629,2
17316,16331065.0,2981,2
17317,17871151.0,2149,2
17318,13180090.0,1645,3
17319,4196845.0,919,7
17320,10950981.0,1170,2
17321,49451919.0,631,4
17322,4777659.0,1297,2
17323,10838556.0,1362,2
17324,16667034.0,610,2
17325,15908574.0,1431,2
17326,23165387.0,1783,4
17327,7926631.0,431,2
17328,7072551.0,533,2
17329,14789585.0,2479,2
17330,42768058.0,811,2
17331,6376479.0,1185,6
17332,18624490.0,1272,2
17333,13221583.0,2115,3
17334,19011827.0,2738,2
17335,61685704.0,1268,7
17336,12246683.0,2182,3
17337,12727308.0,1770,7
17338,9047611.0,2132,2
17339,19803095.0,1864,3
17340,9151817.0,1600,7
17341,12893478.0,1922,2
17342,32173604.0,872,3
17343,18944639.0,429,7
17344,48676428.0,1096,2
17345,16928305.0,2454,2
17346,9414278.0,1841,7
17347,91517994.0,1217,2
17348,117963892.0,542,2
17349,8103168.0,1358,2
17350,10438291.0,1868,8
17351,19243192.0,1652,2
17352,15305276.0,2245,3
17353,8660463.0,1382,3
17354,19625479.0,598,3
17355,9963998.0,1434,3
17356,37494517.0,550,2
17358,8902538.0,921,3
17359,7525666.0,2410,2
17360,4459084.0,467,3
17361,48465757.0,563,3
17362,11732248.0,1569,2
17363,7023220.0,1886,2
17364,19728893.0,1119,2
17365,15709270.0,1342,6
17366,7042093.0,1234,3
17367,46269726.0,2240,3
17368,14542718.0,1594,6
17369,7522851.0,1689,6
17370,14309795.0,1491,2
17371,4412464.0,1800,2
17372,7338788.0,1002,3
17373,14838101.0,2020,2
17374,11786410.0,1551,2
17375,4755555.0,952,5
17376,9571521.0,2518,3
17377,11381742.0,1006,6
17378,5292255.0,1509,2
17379,15086369.0,814,2
17380,8744499.0,156,4
17381,11777179.0,909,2
17383,21221008.0,2239,2
17384,16298428.0,2026,2
17385,8193049.0,1074,3
17386,50893488.0,1577,3
17387,10270029.0,2145,6
17388,4138320.0,1126,3
17389,13774067.0,1269,3
17390,4287814.0,365,2
17391,9697692.0,1232,2
17392,20335094.0,1044,2
17393,57559671.0,892,30
17394,121943836.0,1288,2
17395,6582736.0,1409,2
17396,6053686.0,909,6
17397,21977102.0,1794,2
17398,2658788.0,1270,2
17399,8575215.0,2496,2
17401,11637217.0,1975,2
17402,7952574.0,1440,2
17403,13225434.0,1363,2
17404,7648021.0,1404,4
17405,7589755.0,1061,2
17406,12049954.0,1702,2
17407,8260253.0,817,2
17408,30699657.0,582,3
17409,4287375.0,419,2
17410,70757606.0,2844,3
17411,7972720.0,1665,2
17412,10750222.0,3410,2
17413,9477902.0,1030,3
17414,17977969.0,2935,3
17415,33435493.0,768,3
17416,22036304.0,1345,2
17417,8030830.0,995,2
17418,17474045.0,2325,2
17419,5204575.0,644,2
17420,6012357.0,581,2
17421,5040024.0,1451,2
17422,21457407.0,471,9
17423,57364438.0,413,2
17424,6670438.0,877,4
17425,4154213.0,789,2
17426,6143073.0,1733,2
17427,13739754.0,1634,3
17428,3626656.0,803,3
17429,7794745.0,2056,3
17430,13608411.0,1828,6
17431,15542593.0,2057,2
17432,14933219.0,722,49
17433,7681322.0,1044,2
17434,7774357.0,533,2
17435,173555000.0,683,3
17436,8007773.0,1583,2
17437,11361245.0,500,7
17438,11714470.0,559,12
17439,17617459.0,1616,2
17440,25952310.0,748,7
17441,8962714.0,1423,6
17442,6526332.0,1292,2
17443,13866549.0,1770,4
17444,14579959.0,1694,4
17445,6547651.0,413,2
17446,421576066.0,840,6
17447,20045704.0,2308,2
17448,5330581.0,2086,2
17449,12751448.0,1887,2
17450,63055236.0,1370,3
17451,12344831.0,1961,3
17452,11369285.0,1399,7
17453,11634211.0,2197,3
17455,11194024.0,1127,2
17456,283907563.0,1244,8
17458,10359419.0,1447,3
17459,7866512.0,1547,2
17460,14967462.0,1908,3
17461,10369869.0,1178,2
17462,29861574.0,433,10
17463,24794084.0,476,3
17464,11976191.0,452,8
17465,8316038.0,894,2
17466,8170812.0,493,38
17467,10717908.0,875,2
17468,6426216.0,2840,2
17469,16940763.0,2467,7
17470,11585800.0,2009,3
17471,14907668.0,1707,7
17472,8239236.0,919,2
17473,13350594.0,1184,2
17474,8154758.0,1094,2
17475,24217395.0,2331,3
17476,11148173.0,2378,4
17477,19349671.0,1266,2
17478,27667029.0,1271,2
17479,8227496.0,2267,2
17480,1991013.0,306,2
17481,12285519.0,1274,7
17482,3481374.0,1208,3
17483,8521800.0,1385,2
17484,13905503.0,2299,9
17485,9482734.0,952,2
17486,9161574.0,1076,3
17487,15866918.0,724,2
17488,12203705.0,2555,2
17489,21653376.0,1021,6
17490,13291536.0,835,2
17491,24406932.0,1920,2
17492,147704721.0,456,3
17493,7922221.0,1272,3
17494,13902843.0,1226,2
17495,4727902.0,1396,2
17496,3117526.0,1472,2
17497,13350285.0,1242,6
17498,13611410.0,936,2
17499,8554606.0,1077,4
17500,95077281.0,424,41
17501,8495435.0,1704,2
17502,14303888.0,1165,2
17503,16671139.0,1675,2
17504,20421505.0,1331,2
17505,16009629.0,696,20
17506,8423859.0,1071,2
17507,10690125.0,1583,3
17508,10559075.0,2129,2
17509,12961856.0,1418,4
17510,6920111.0,967,4
17511,7145093.0,2144,2
17512,18486689.0,2596,5
17513,12170896.0,547,3
17514,12039598.0,519,7
17515,12212730.0,1828,4
17516,35574399.0,4047,6
17517,9739736.0,1544,2
17518,8625696.0,2094,2
17519,10483342.0,1844,2
17520,5972231.0,857,2
17521,22872245.0,1814,3
17522,81131594.0,733,11
17523,7683255.0,838,6
17524,12354113.0,1241,6
17525,10689612.0,1394,3
17527,10595664.0,1263,6
17528,3287289.0,280,19
17529,27735438.0,1309,3
17530,291081921.0,674,3
17531,11103359.0,1336,2
17532,9205812.0,1058,3
17533,31946582.0,928,2
17534,5701056.0,1763,2
17535,13345970.0,1573,2
17536,12458324.0,1168,2
17537,43739243.0,899,2
17538,8791252.0,778,3
17539,1732977.0,1356,2
17540,125555339.0,704,9
17541,29911115.0,2312,2
17542,13516061.0,908,2
17543,1526784.0,184,7
17544,15980875.0,1866,4
17545,11360763.0,1629,2
17546,5643297.0,1085,2
17547,45684328.0,601,2
17548,13556611.0,1376,2
17549,91714305.0,842,3
17550,44339543.0,913,7
17551,101935982.0,957,11
17552,63497257.0,2269,3
17553,10495489.0,967,3
17554,22592012.0,620,7
17555,11032974.0,1485,2
17556,63196108.0,584,6
17557,14531018.0,1186,7
17558,23466515.0,445,4
17559,43422805.0,503,7
17560,84475410.0,1032,2
17561,72107002.0,1010,6
17562,43230806.0,862,2
17563,73684595.0,993,10
17564,68947833.0,843,3
17565,17069791.0,2182,3
17566,37908492.0,756,2
17567,13564555.0,1193,3
17568,45398925.0,935,7
17569,86051359.0,1127,4
17570,15721338.0,1795,2
17571,70691740.0,858,2
17572,41510331.0,524,8
17573,40176724.0,1317,2
17574,73630016.0,911,4
17575,127530101.0,787,10
17576,48338569.0,547,2
17577,22617691.0,664,2
17578,9175517.0,1360,2
17579,35268898.0,730,4
17580,53310994.0,2154,4
17581,21271388.0,1990,8
17582,70352015.0,939,2
17583,113722157.0,570,2
17584,40947701.0,1905,3
17585,38608182.0,881,2
17586,23935514.0,639,7
17587,5521934.0,1485,2
17588,47152053.0,1308,2
17589,17851612.0,1626,2
17590,22318823.0,747,3
17591,38476485.0,1341,2
17592,8205380.0,1164,2
17593,37214843.0,780,3
17594,6876797.0,1275,2
17595,39661033.0,519,16
17596,85017139.0,928,3
17597,57515237.0,819,2
17598,17609819.0,2111,7
17599,152464346.0,612,12
17600,44025493.0,1444,2
17601,35111794.0,478,17
17602,61522012.0,925,4
17603,9003432.0,1221,2
17604,61781055.0,735,3
17605,31347112.0,971,3
17606,49471291.0,535,2
17607,10912443.0,1072,3
17608,18978911.0,2412,2
17609,86924047.0,2006,7
17610,30013120.0,482,4
17611,10462624.0,2324,3
17612,90964915.0,635,2
17613,8210096.0,671,2
17614,14298790.0,861,8
17615,18333255.0,853,4
17616,30777498.0,641,19
17617,42633837.0,720,4
17618,133156069.0,642,2
17619,6496247.0,1536,7
17620,100571983.0,582,12
17621,30812978.0,487,2
17622,23875372.0,1180,3
17623,14391554.0,2012,6
17624,9595558.0,2463,2
17625,11370318.0,718,2
17626,2825358.0,202,65
17627,6497186.0,1660,6
17628,9690418.0,1870,2
17629,43392747.0,905,7
17630,17083771.0,3379,6
17631,36016391.0,867,2
17632,28682666.0,576,11
17633,32647462.0,643,3
17634,27212005.0,1016,4
17635,8083909.0,1826,2
17636,9674336.0,1621,3
17637,47819626.0,709,2
17638,62116172.0,658,2
17639,38456414.0,632,4
17640,30141670.0,947,4
17641,18594373.0,904,4
17642,5923965.0,1199,2
17643,7504228.0,1815,2
17644,13737297.0,1524,3
17645,16340684.0,2663,2
17646,141879360.0,555,8
17647,18294971.0,1097,7
17648,31356861.0,762,3
17649,7274450.0,1484,2
17651,24916540.0,610,9
17652,10861492.0,1854,2
17653,5754963.0,727,3
17654,73107246.0,550,3
17655,9453310.0,1239,3
17656,34746560.0,442,8
17657,8139951.0,823,2
17658,17670093.0,1979,3
17659,60379374.0,771,7
17660,5580018.0,446,4
17661,19493531.0,542,9
17662,11521947.0,2271,2
17663,12328476.0,623,7
17664,15375626.0,1260,2
17665,8470445.0,947,10
17666,9360783.0,1611,2
17667,14327823.0,1617,6
17668,22858131.0,5294,2
17669,6277935.0,1934,3
17670,14465717.0,1196,2
17671,10770687.0,950,2
17672,43543523.0,735,2
17673,11756553.0,2327,2
17674,6727056.0,1311,2
17675,13042100.0,2108,4
17676,26115817.0,715,10
17677,14138663.0,1343,2
17678,17600124.0,1559,4
17679,8345462.0,806,3
17680,17698737.0,2793,2
17681,10868494.0,1042,7
17682,8980115.0,986,2
17683,14345619.0,1180,2
17684,20576984.0,1779,2
17685,12014696.0,2321,4
17686,12095053.0,1217,4
17687,18711403.0,2112,2
17688,9476284.0,1329,3
17689,11211271.0,1547,2
17690,9207192.0,570,2
17691,15837962.0,1039,2
17693,6035632.0,937,2
17694,15070814.0,1951,3
17695,13937144.0,1397,2
17696,13295554.0,2416,2
17697,13645863.0,1367,8
17698,19916120.0,2047,6
17699,5342133.0,1107,3
17700,12887110.0,1116,2
17701,5427468.0,928,6
17702,14505756.0,2540,3
17703,7834567.0,1466,2
17704,10350093.0,1861,2
17705,11975066.0,2109,3
17706,17942747.0,1968,3
17707,194319512.0,635,2
17709,12159427.0,2036,2
17710,13000951.0,2484,2
17711,16402691.0,2318,6
17712,7927345.0,1438,3
17713,2794623.0,844,3
17714,3777077.0,681,2
17715,40393256.0,634,9
17716,15157048.0,2249,2
17717,9633716.0,1540,3
17718,9458875.0,892,2
17719,12123936.0,2167,7
17720,6447630.0,1074,5
17721,13395377.0,1474,3
17722,14191941.0,1847,2
17723,5313751.0,1436,2
17724,10577868.0,523,21
17725,12392446.0,2121,2
17726,43004281.0,829,7
17727,13457739.0,1304,3
17728,23363845.0,1810,7
17729,14946513.0,1796,2
17730,16182800.0,733,3
17731,9507498.0,1704,6
17732,6632141.0,841,3
17733,24881561.0,778,4
17734,12657117.0,1863,2
17735,6359467.0,1190,2
17736,16241746.0,1358,3
17737,28482683.0,2032,7
17738,16893664.0,2315,3
17739,6633237.0,1003,2
17740,9606436.0,1220,3
17741,7227107.0,1071,2
17742,8947739.0,1699,3
17743,6467754.0,974,7
17744,16136078.0,3041,2
17745,10537533.0,1109,3
17746,17817382.0,1392,2
17747,8900669.0,1560,2
17748,14750677.0,2202,3
17749,13454687.0,1469,3
17750,9872709.0,1946,3
17751,4983652.0,1200,2
17752,13560995.0,1779,2
17753,9516965.0,1054,2
17754,3418320.0,791,3
17755,14547195.0,2601,2
17756,10974256.0,1484,3
17757,13535540.0,2375,3
17758,14040802.0,2065,2
17759,18977100.0,1887,4
17760,8571345.0,1943,4
17761,9755882.0,1721,2
17762,17272436.0,1696,2
17763,12572782.0,2081,4
17764,13287885.0,1889,3
17765,10895306.0,1762,2
17766,14638812.0,2047,2
17767,11989134.0,1407,4
17768,10597691.0,1045,2
17769,4027478.0,1105,3
17770,41747663.0,489,3
17771,9818700.0,3030,2
17772,19448754.0,2024,7
17773,6749315.0,840,4
17774,11126502.0,1625,2
17775,11988412.0,2353,4
17776,15574765.0,2792,2
17777,12585335.0,506,4
17778,28176918.0,824,2
17779,13864322.0,2064,2
17780,14558598.0,1394,3
17781,9752852.0,1280,2
17782,10390095.0,1751,4
17783,5272478.0,1127,2
17784,8704394.0,1742,2
17785,10580376.0,1559,3
17786,13776937.0,2839,2
17787,2974727.0,139,12
17788,12998562.0,2041,2
17789,6618289.0,1185,2
17790,16905962.0,1952,4
17791,20140819.0,1987,2
17792,9198074.0,2224,3
17793,8360468.0,1291,6
17794,13803831.0,880,2
17795,20459355.0,2945,2
17796,12236713.0,1985,6
17797,13236773.0,1791,2
17798,16227587.0,1676,2
17799,13362308.0,1420,2
17800,9294483.0,1568,2
17801,52706409.0,552,3
17802,11837489.0,1390,4
17803,11967790.0,1268,2
17804,13575223.0,1388,3
17805,17290639.0,1984,6
17806,11725230.0,1165,3
17807,4230430.0,861,2
17808,9460301.0,559,9
17809,11434212.0,1392,6
17810,18889020.0,2032,2
17811,13491472.0,2481,2
17812,11806222.0,1678,4
17813,14212119.0,2394,2
17814,7906151.0,1589,11
17815,16658095.0,1426,6
17816,8396688.0,1657,2
17817,13444080.0,1749,2
17818,14571750.0,1488,3
17819,16696099.0,1150,6
17820,10737796.0,1308,2
17821,17806741.0,787,3
17822,8271234.0,1052,2
17823,14457922.0,2244,2
17824,6010491.0,358,9
17825,3535924.0,1196,2
17826,16662287.0,2269,2
17827,9934638.0,1520,2
17828,7877263.0,1332,3
17829,13773320.0,1891,3
17830,26339683.0,958,2
17831,10009203.0,1154,2
17832,38047864.0,534,3
17833,7789267.0,867,6
17834,12732037.0,2490,2
17835,21587529.0,2409,2
17836,13188471.0,1233,4
17837,9242367.0,1496,2
17838,10005790.0,1625,3
17839,9057544.0,1220,4
17840,8810742.0,1429,2
17842,12482961.0,1921,2
17843,25416898.0,3659,2
17844,9511917.0,616,2
17845,8468432.0,1877,2
17846,7416413.0,1031,4
17847,7669977.0,1474,6
17848,15952361.0,1962,2
17849,13256200.0,1826,2
17850,8040701.0,1885,2
17851,21547923.0,1964,2
17852,11433512.0,1479,9
17853,28729224.0,506,7
17854,6866456.0,1765,2
17855,12746676.0,1162,2
17856,3734429.0,641,2
17857,13904003.0,2238,3
17858,51961847.0,1698,6
17859,11049251.0,1644,2
17860,8238441.0,2529,2
17861,8821461.0,1985,3
17862,14556027.0,1661,2
17863,21361362.0,1709,2
17864,13754134.0,1833,6
17865,12854084.0,1696,11
17866,14093240.0,1082,6
17867,12514835.0,1840,7
17868,12508182.0,823,6
17869,21966468.0,1946,2
17870,20430231.0,666,2
17871,8506248.0,573,3
17872,6559569.0,1451,2
17873,7949696.0,1490,2
17874,11082473.0,1209,2
17875,7163606.0,1150,2
17876,18852740.0,916,3
17877,45448194.0,740,6
17878,16310593.0,2241,2
17879,6362488.0,1051,2
17880,12185742.0,1379,3
17881,10352658.0,1183,2
17882,14194120.0,2142,2
17883,11473038.0,1590,2
17884,20459125.0,2381,2
17885,7683209.0,1131,3
17886,12626548.0,1447,3
17887,29481005.0,3374,2
17888,4583066.0,1257,2
17889,6247089.0,657,4
17890,10598296.0,2264,2
17891,10712844.0,1110,3
17893,2819889.0,265,55
17894,19649224.0,1453,4
17895,15035335.0,1461,6
17896,29150149.0,423,13
17897,25810297.0,2836,3
17898,12038570.0,1453,11
17899,10330360.0,1505,3
17900,12199095.0,1311,3
17901,12216051.0,1044,15
17902,8951733.0,1783,2
17903,14260010.0,1281,2
17904,41166940.0,886,11
17905,11637809.0,1707,4
17906,8896192.0,1258,2
17907,4424358.0,1068,3
17908,9856991.0,2636,2
17909,6782095.0,769,6
17910,15157324.0,2106,2
17911,36397573.0,1007,7
17912,8384508.0,2836,3
17913,16097871.0,2250,2
17914,13803773.0,2031,6
17915,26627863.0,873,2
17916,18497095.0,2173,8
17917,7556693.0,852,2
17918,12256129.0,1421,3
17919,7993808.0,836,2
17920,17191855.0,3242,2
17921,47411298.0,456,4
17922,10460208.0,728,10
17923,18414154.0,2330,2
17924,55123749.0,2140,4
17925,12824632.0,1789,2
17926,8278387.0,1467,8
17927,19191873.0,2578,2
17928,17035510.0,2176,2
17929,8744424.0,1642,2
17930,37615779.0,2710,3
17931,13447770.0,1308,3
17932,54822759.0,876,2
17933,25681503.0,2371,7
17934,10415189.0,1323,8
17935,14060718.0,850,9
17936,22754041.0,1729,3
17937,2611093.0,668,4
17938,66407345.0,684,2
17939,16031253.0,2668,2
17940,40813989.0,604,7
17941,6802453.0,1149,6
17942,13859886.0,2470,3
17943,5478899.0,1360,8
17944,11866549.0,1714,6
17945,12087585.0,2386,3
17946,65417162.0,556,2
17948,6462546.0,743,7
17949,28935640.0,1858,2
17950,8828553.0,1370,2
17952,5317043.0,1140,4
17953,8956071.0,1279,2
17954,18734547.0,1300,2
