고객번호,성별,연령대,거주지역,1번품목구매비율(%),2번품목구매비율(%),3번품목구매비율(%),4번품목구매비율(%),경쟁사이용횟수,멤버쉽보유,온라인이용횟수,1기구매비율(%),2기구매비율(%),3기구매비율(%),4기구매비율(%),5기구매비율(%),6기구매비율(%),7기구매비율(%),8기구매비율(%),분기증감확인
18694,0,2,1,8.28,76.34,0.0,15.37,0.0,1.0,0.0,12.25,13.38,17.92,16.11,9.41,11.66,10.1,9.18,0
18695,1,2,1,17.58,65.68,0.0,16.73,0.0,0.0,26.0,9.91,10.32,10.65,6.88,10.27,16.31,19.75,15.9,1
18697,1,4,0,12.8,15.99,0.0,71.21,0.0,0.0,0.0,13.98,14.18,14.72,10.47,13.05,11.76,12.56,9.28,0
18698,0,5,1,2.01,18.68,75.53,3.78,3.0,0.0,0.0,12.51,18.51,7.82,14.42,11.82,3.63,11.57,19.72,1
18699,1,3,1,0.74,23.62,74.31,1.34,1.0,1.0,1.0,14.07,10.54,18.48,12.12,10.45,15.73,8.52,10.09,1
18700,0,1,0,8.89,64.92,0.0,26.19,0.0,1.0,19.0,12.99,9.83,15.74,11.34,10.22,14.19,14.51,11.19,0
18701,0,4,1,1.4,14.76,78.3,5.55,7.0,0.0,0.0,10.61,6.62,20.85,12.75,10.58,14.26,14.6,9.72,0
18702,0,5,0,3.14,71.29,14.23,11.34,0.0,0.0,0.0,18.63,5.88,16.46,12.11,9.73,11.96,11.84,13.4,1
18703,0,3,0,13.6,17.86,0.0,68.53,0.0,0.0,0.0,9.79,10.68,12.55,11.01,12.58,16.06,15.21,12.12,1
18704,1,3,1,4.36,43.93,36.11,15.6,0.0,0.0,0.0,12.43,12.81,13.04,9.91,12.57,14.59,11.65,13.0,1
18705,1,4,0,1.72,15.52,0.0,82.75,0.0,0.0,0.0,7.41,9.26,13.5,8.93,8.91,11.13,14.39,26.47,0
18706,0,3,0,23.64,76.36,0.0,0.0,0.0,0.0,0.0,11.74,11.76,14.33,10.17,14.35,11.31,14.02,12.32,1
18707,0,4,0,1.1,22.54,69.7,6.66,0.0,0.0,0.0,11.25,10.56,5.93,12.29,26.76,7.8,8.39,17.02,1
18708,0,2,1,10.18,55.52,0.0,34.3,0.0,1.0,2.0,13.03,12.99,15.15,14.22,10.28,9.87,12.53,11.92,1
18709,1,3,0,11.08,71.07,0.0,17.85,0.0,0.0,0.0,8.65,11.2,28.97,7.73,10.61,11.18,12.65,9.0,1
18710,0,4,0,19.71,60.76,0.0,19.53,0.0,0.0,0.0,8.56,8.95,15.4,11.17,14.32,12.93,16.15,12.52,1
18711,1,3,0,2.95,84.03,0.0,13.02,0.0,1.0,0.0,7.88,8.78,8.98,25.25,18.66,11.78,9.35,9.31,1
18712,0,4,1,4.77,43.98,46.67,4.58,3.0,0.0,0.0,18.96,15.9,14.66,16.09,8.64,8.26,12.57,4.93,0
18713,0,2,0,21.94,13.59,59.97,4.51,4.0,1.0,7.0,9.68,11.84,29.25,4.61,12.95,23.75,4.84,3.08,0
18714,0,4,0,22.34,63.28,0.0,14.38,0.0,0.0,16.0,10.66,10.82,11.65,18.48,10.32,14.99,13.19,9.89,0
18715,0,3,1,10.8,74.99,0.0,14.21,2.0,0.0,0.0,12.01,10.98,8.88,16.23,11.34,16.87,14.33,9.35,0
18716,0,1,1,0.71,11.29,86.37,1.64,11.0,0.0,0.0,21.06,7.3,7.95,11.66,12.74,7.92,14.02,17.35,1
18718,0,4,0,8.37,45.99,0.0,45.64,0.0,0.0,0.0,11.02,12.81,13.55,11.54,13.53,13.66,12.4,11.47,0
18719,1,2,0,11.98,68.35,0.0,19.68,0.0,1.0,2.0,7.06,20.38,13.7,8.28,18.64,9.03,14.27,8.65,1
18720,0,3,0,12.1,78.68,0.0,9.23,0.0,0.0,7.0,10.37,10.86,10.96,10.65,10.77,11.47,12.44,22.5,0
18721,0,3,0,10.27,60.38,0.0,29.36,3.0,0.0,0.0,10.05,9.29,11.29,9.9,11.52,10.64,12.04,25.27,0
18722,1,3,0,6.02,70.7,0.0,23.29,0.0,0.0,0.0,5.4,6.86,9.38,20.29,19.08,19.94,12.12,6.94,1
18723,0,1,0,9.5,67.4,0.0,23.1,11.0,2.0,4.0,11.02,29.52,11.92,7.98,14.04,7.67,8.08,9.77,1
18724,0,4,1,6.66,38.24,48.49,6.61,0.0,0.0,0.0,14.11,12.13,17.56,11.75,10.23,11.42,14.25,8.55,0
18725,0,4,0,8.1,85.41,0.0,6.49,0.0,0.0,0.0,13.85,12.92,13.74,10.74,10.95,15.52,11.11,11.17,0
18726,0,3,0,6.91,15.24,71.05,6.81,0.0,0.0,0.0,9.67,10.83,19.8,10.52,11.16,10.48,19.96,7.57,0
18727,0,1,1,10.12,70.41,0.0,19.47,0.0,2.0,0.0,57.58,11.53,10.01,5.81,4.65,4.4,2.39,3.63,1
18728,1,1,1,0.81,9.27,84.93,4.99,1.0,0.0,0.0,11.53,8.87,9.1,11.24,11.03,10.02,22.38,15.82,0
18730,0,3,3,3.28,48.49,41.97,6.27,0.0,0.0,0.0,15.29,13.29,14.98,15.35,10.53,11.21,11.46,7.9,0
18731,0,2,0,13.29,51.63,0.0,35.08,0.0,0.0,0.0,11.79,11.57,14.9,10.36,13.51,14.21,15.33,8.34,0
18732,0,1,0,2.8,19.1,67.76,10.34,0.0,1.0,3.0,11.17,10.63,13.65,9.93,10.54,16.98,12.55,14.55,1
18733,1,2,3,20.02,55.45,0.0,24.53,0.0,1.0,46.0,12.48,13.07,14.25,11.01,12.42,11.3,14.0,11.47,1
18735,0,2,0,4.65,73.35,0.0,22.0,7.0,1.0,0.0,12.91,14.5,13.45,10.73,12.17,11.13,14.58,10.53,1
18736,0,3,0,11.68,54.64,0.0,33.68,2.0,0.0,0.0,8.25,6.75,9.84,8.56,11.06,18.67,17.45,19.4,1
18737,0,5,1,8.44,83.21,0.0,8.35,1.0,0.0,8.0,14.41,9.53,11.3,10.81,13.57,10.79,16.21,13.38,0
18738,0,2,0,2.46,23.67,0.0,73.88,9.0,0.0,27.0,16.49,11.23,17.02,10.69,10.97,11.3,8.4,13.9,0
18739,0,3,1,6.4,52.03,32.83,8.74,5.0,0.0,0.0,22.08,18.63,8.55,8.5,11.37,9.86,12.36,8.65,1
18740,0,3,0,6.02,48.39,34.51,11.08,0.0,0.0,0.0,13.58,13.34,12.15,13.66,13.95,11.65,14.62,7.05,0
18741,0,5,0,2.83,33.45,57.2,6.52,0.0,1.0,0.0,25.23,10.55,8.26,7.73,10.21,8.55,14.13,15.36,1
18742,0,3,0,12.88,73.21,0.0,13.91,0.0,0.0,1.0,10.68,16.95,11.7,11.37,11.4,13.95,14.32,9.62,1
18743,0,3,0,2.05,59.25,0.0,38.7,0.0,1.0,0.0,10.97,11.88,10.65,7.67,18.72,9.73,16.5,13.88,1
18744,0,3,0,10.09,19.59,60.58,9.74,0.0,0.0,0.0,11.83,11.29,11.51,13.16,11.85,14.32,16.47,9.57,0
18745,1,3,0,1.99,6.67,87.94,3.41,0.0,0.0,0.0,6.89,11.36,8.69,8.0,12.64,7.13,15.39,29.91,1
18746,0,4,0,10.14,83.63,0.0,6.22,1.0,0.0,0.0,10.94,10.66,13.6,10.73,17.69,11.86,14.48,10.04,0
18747,0,4,0,25.39,41.52,0.0,33.09,0.0,0.0,72.0,10.09,11.39,14.38,9.24,13.66,14.54,14.67,12.02,1
18748,0,1,0,60.49,39.51,0.0,0.0,0.0,0.0,0.0,13.24,11.18,13.47,11.82,12.7,12.45,15.13,10.01,1
18749,0,3,0,7.73,74.94,0.0,17.33,3.0,0.0,2.0,13.4,12.01,9.57,17.47,12.02,11.28,8.87,15.37,1
18750,0,5,3,13.16,45.24,0.0,41.6,0.0,0.0,7.0,11.24,9.8,10.78,8.85,11.81,17.57,18.4,11.54,0
18751,0,3,0,8.95,33.08,38.19,19.77,0.0,0.0,0.0,11.89,15.39,12.74,11.22,11.18,16.86,11.42,9.3,0
18752,0,4,0,8.67,47.87,0.0,43.46,0.0,0.0,8.0,14.65,14.28,14.44,11.22,17.78,9.28,10.63,7.7,0
18753,0,1,1,8.56,77.31,0.0,14.13,0.0,0.0,0.0,14.48,10.4,11.19,20.93,13.39,13.01,10.7,5.89,0
18754,0,2,1,8.74,82.93,0.0,8.33,0.0,0.0,0.0,10.96,11.51,23.43,8.93,11.93,10.47,12.74,10.03,1
18755,1,3,0,13.61,56.96,0.0,29.43,0.0,0.0,0.0,11.54,16.85,17.65,10.81,8.89,9.77,13.75,10.73,0
18756,0,3,1,8.31,32.73,51.53,7.44,4.0,0.0,0.0,9.97,6.95,10.92,7.54,10.59,19.39,15.53,19.12,1
18757,0,2,0,7.29,60.97,21.61,10.13,0.0,2.0,4.0,13.2,13.4,14.84,10.14,10.26,14.7,13.02,10.44,0
18758,0,0,0,8.9,43.25,0.0,47.84,0.0,1.0,0.0,12.58,11.75,15.34,10.91,14.59,12.35,13.69,8.79,0
18759,1,2,0,7.08,71.23,0.0,21.69,0.0,0.0,0.0,7.95,12.18,12.65,12.31,10.34,15.75,14.24,14.58,1
18760,0,1,0,8.16,40.58,33.59,17.68,0.0,1.0,0.0,17.21,8.5,10.95,9.88,14.24,12.58,11.12,15.53,0
18762,1,1,3,26.0,64.0,0.0,10.0,0.0,0.0,0.0,8.32,9.68,10.33,7.6,21.46,19.57,12.52,10.5,1
18763,0,2,0,14.4,32.61,0.0,52.99,9.0,1.0,0.0,19.45,10.56,9.9,6.28,6.58,5.33,10.57,31.32,1
18764,0,2,1,3.07,29.66,62.38,4.9,0.0,1.0,0.0,11.62,16.08,17.49,11.76,14.28,11.35,8.42,8.99,1
18767,1,1,0,7.37,79.68,0.0,12.94,0.0,0.0,0.0,13.79,9.89,8.34,7.66,23.19,12.76,13.39,10.98,0
18768,0,2,0,13.73,71.83,0.0,14.44,0.0,1.0,65.0,8.07,12.89,11.17,10.52,15.69,13.37,16.28,12.0,1
18769,0,1,0,17.82,61.7,0.0,20.48,0.0,1.0,24.0,8.29,24.92,10.7,6.19,11.85,18.47,13.45,6.14,0
18770,0,5,1,3.89,83.7,6.58,5.84,0.0,0.0,0.0,20.46,11.29,8.7,9.31,15.55,8.72,14.35,11.63,0
18771,0,3,1,2.53,92.42,0.0,5.05,0.0,0.0,0.0,10.23,10.33,7.76,32.08,8.79,6.73,10.41,13.66,0
18772,0,3,0,9.13,68.11,0.0,22.76,0.0,0.0,11.0,14.43,18.42,13.15,12.43,10.65,11.75,11.63,7.54,0
18773,0,4,3,7.96,82.08,0.0,9.97,0.0,0.0,0.0,10.17,9.21,10.58,10.02,12.2,16.5,23.09,8.23,0
18774,0,5,0,3.16,24.06,68.32,4.45,0.0,1.0,0.0,18.05,8.88,6.78,14.31,20.61,11.19,10.43,9.74,0
18775,0,3,0,16.19,54.15,0.0,29.66,1.0,1.0,40.0,13.44,10.81,14.88,11.46,14.92,10.0,14.12,10.36,0
18776,0,5,1,5.77,83.91,0.0,10.32,0.0,0.0,0.0,8.82,15.57,9.75,17.54,20.07,8.65,9.92,9.69,1
18777,1,3,0,2.41,97.59,0.0,0.0,0.0,0.0,0.0,11.51,5.37,12.59,11.04,14.18,16.27,20.18,8.87,1
18778,0,2,0,5.98,42.93,0.0,51.09,2.0,1.0,1.0,10.73,10.29,12.2,10.52,15.16,13.8,17.11,10.19,0
18779,1,5,1,0.62,15.32,82.83,1.23,4.0,0.0,0.0,5.17,8.62,12.88,28.91,7.38,8.92,7.44,20.67,1
18780,0,3,1,5.8,61.29,0.0,32.9,20.0,0.0,0.0,20.54,15.47,8.05,9.39,10.84,9.34,12.56,13.83,1
18781,0,1,0,10.98,70.89,0.0,18.13,0.0,0.0,0.0,12.41,21.13,18.62,13.86,13.78,13.39,3.52,3.29,0
18782,0,2,0,15.85,52.43,0.0,31.73,0.0,0.0,0.0,11.59,12.33,13.04,11.34,12.86,15.64,14.41,8.79,0
18783,0,4,0,14.31,64.28,0.0,21.42,0.0,0.0,0.0,13.39,12.47,12.73,8.89,11.72,14.1,15.56,11.13,1
18784,1,2,0,12.5,66.92,0.0,20.58,6.0,1.0,0.0,10.95,15.47,15.27,13.47,13.75,9.9,11.48,9.71,0
18785,0,3,0,2.4,18.21,77.83,1.57,2.0,0.0,0.0,7.79,16.8,14.84,8.81,19.47,14.71,4.02,13.56,0
18786,0,3,1,20.23,53.88,0.0,25.9,1.0,1.0,0.0,13.5,8.13,12.5,13.52,9.55,12.48,11.44,18.87,0
18787,0,2,1,2.3,14.42,79.21,4.07,0.0,3.0,120.0,20.55,8.23,7.66,16.11,18.44,13.01,10.1,5.89,0
18788,1,4,0,22.2,59.37,0.0,18.43,0.0,0.0,0.0,13.27,12.03,14.37,11.44,12.49,11.26,13.93,11.21,1
18789,0,4,0,1.52,7.91,88.41,2.16,0.0,0.0,12.0,10.01,11.43,14.34,10.39,9.03,14.66,12.3,17.84,1
18790,1,2,0,4.33,21.65,16.97,57.05,0.0,0.0,0.0,16.06,13.08,10.1,9.95,13.31,13.73,13.81,9.96,1
18791,0,3,1,10.94,82.1,0.0,6.97,10.0,0.0,0.0,18.25,16.2,14.56,10.98,12.32,11.28,8.16,8.24,1
18792,0,4,1,6.82,85.79,0.0,7.39,2.0,0.0,0.0,15.73,10.97,15.68,10.78,12.08,13.34,11.63,9.79,0
18793,1,2,3,50.89,49.11,0.0,0.0,1.0,0.0,0.0,12.16,10.52,17.73,11.27,9.1,10.51,17.77,10.94,0
18794,0,2,0,23.59,52.41,0.0,24.0,0.0,0.0,1.0,21.04,10.71,16.81,8.74,12.88,10.65,12.7,6.45,0
18795,0,3,0,16.11,83.89,0.0,0.0,0.0,0.0,21.0,10.28,10.69,12.47,11.74,13.71,12.29,13.22,15.6,1
18796,0,1,0,8.96,73.91,0.0,17.13,0.0,1.0,6.0,9.8,10.07,12.15,9.45,11.78,14.75,19.11,12.89,1
18797,1,4,0,10.03,48.62,0.0,41.34,0.0,0.0,2.0,12.42,10.91,15.1,12.09,11.97,12.34,13.75,11.42,0
18798,0,3,0,6.33,93.67,0.0,0.0,0.0,0.0,0.0,11.21,13.3,14.16,10.27,13.18,12.24,13.88,11.75,1
18800,0,3,3,7.29,83.2,0.0,9.5,7.0,0.0,0.0,10.8,8.37,12.5,12.88,14.18,8.14,25.85,7.27,0
18801,1,3,3,4.1,95.9,0.0,0.0,0.0,1.0,0.0,11.8,11.49,11.97,11.14,18.0,12.26,14.19,9.14,0
18802,0,4,0,12.43,87.57,0.0,0.0,1.0,0.0,0.0,9.88,9.89,24.24,7.94,12.89,6.83,16.21,12.11,0
18803,0,2,0,14.86,49.24,0.0,35.89,0.0,1.0,46.0,8.78,10.27,10.97,8.04,12.76,13.11,19.83,16.25,1
18804,0,3,1,2.0,29.44,64.2,4.36,0.0,1.0,23.0,17.23,13.37,9.04,9.82,6.97,18.97,10.77,13.83,1
18805,0,3,1,8.63,67.0,0.0,24.37,0.0,0.0,0.0,11.42,11.23,13.94,12.76,12.93,13.66,12.93,11.14,0
18806,0,4,1,5.24,83.43,0.0,11.33,0.0,0.0,0.0,9.02,13.98,17.02,12.92,13.08,11.31,12.63,10.04,1
18807,0,5,0,8.54,29.4,0.0,62.06,0.0,0.0,0.0,10.28,14.51,10.57,11.43,15.36,13.88,13.97,9.99,1
18808,0,4,0,1.89,10.99,0.0,87.11,0.0,0.0,0.0,10.13,11.34,21.35,9.0,16.08,9.36,15.4,7.33,0
18809,0,4,3,2.9,24.2,67.75,5.15,0.0,0.0,0.0,11.11,13.14,13.67,10.75,9.99,13.24,13.64,14.47,1
18810,1,2,0,3.37,81.11,0.0,15.52,0.0,0.0,0.0,9.71,11.1,25.87,10.1,11.26,10.8,11.72,9.43,0
18811,0,3,0,4.12,30.94,0.0,64.94,0.0,0.0,0.0,10.77,10.95,12.17,11.24,13.95,13.53,16.11,11.27,0
18812,1,2,1,1.86,52.66,39.03,6.45,1.0,0.0,0.0,11.02,16.75,14.98,11.19,18.26,7.52,10.62,9.67,0
18813,0,2,0,13.75,29.19,46.5,10.56,0.0,0.0,9.0,9.1,23.19,8.46,9.91,9.64,16.87,13.88,8.95,0
18814,0,4,0,19.47,80.53,0.0,0.0,0.0,0.0,0.0,13.9,9.85,13.07,9.3,11.34,12.71,16.26,13.56,1
18815,0,3,1,0.94,17.68,0.0,81.38,0.0,0.0,0.0,6.98,62.63,9.49,4.72,4.03,3.12,3.73,5.31,1
18816,0,4,1,0.27,14.3,85.18,0.25,0.0,1.0,0.0,7.43,30.25,13.32,8.05,9.66,17.22,7.6,6.47,1
18817,1,4,1,1.48,3.51,0.0,95.01,0.0,0.0,0.0,10.09,11.67,14.11,9.58,17.79,12.88,13.64,10.23,0
18818,0,3,0,2.51,11.33,13.04,73.11,0.0,0.0,0.0,12.35,12.95,15.37,10.37,14.26,11.59,13.58,9.53,1
18819,0,3,1,2.8,92.38,0.0,4.82,0.0,1.0,0.0,16.22,14.95,11.32,9.73,16.8,9.95,12.75,8.27,0
18820,0,4,0,3.82,17.34,48.89,29.95,0.0,1.0,0.0,12.84,11.52,15.06,7.06,14.47,9.02,21.58,8.45,0
18821,0,3,0,14.06,65.23,0.0,20.72,0.0,0.0,0.0,12.51,9.9,13.55,17.22,19.67,14.96,7.86,4.32,0
18822,0,2,0,6.18,79.48,0.0,14.34,0.0,0.0,0.0,10.48,11.42,11.36,9.78,14.74,11.93,13.93,16.37,0
18823,0,2,1,0.21,5.09,94.13,0.56,2.0,0.0,0.0,4.35,5.01,33.59,2.71,4.14,9.38,13.19,27.64,1
18824,1,3,0,4.87,5.88,0.0,89.26,0.0,0.0,0.0,12.62,13.73,13.31,10.4,12.65,14.14,12.45,10.71,0
18825,0,1,0,10.03,52.15,0.0,37.82,0.0,0.0,0.0,18.62,13.05,10.25,9.68,15.82,13.21,11.27,8.09,0
18826,0,3,1,9.01,72.13,0.0,18.85,0.0,0.0,0.0,16.58,8.25,12.68,16.44,13.24,12.42,10.26,10.14,0
18827,0,2,0,14.06,67.83,0.0,18.11,0.0,1.0,0.0,13.1,19.43,16.28,4.12,15.7,18.78,4.12,8.45,0
18828,0,1,0,16.85,55.74,0.0,27.41,0.0,0.0,0.0,48.18,7.26,7.95,6.17,7.92,7.95,8.96,5.62,1
18829,0,4,0,1.38,27.41,0.0,71.21,0.0,0.0,0.0,15.2,11.46,16.57,13.72,9.72,10.81,13.84,8.68,0
18830,1,4,0,14.33,73.24,0.0,12.43,0.0,0.0,0.0,10.46,12.3,13.49,10.59,11.77,13.45,15.77,12.17,0
18831,1,0,0,4.1,17.92,0.0,77.99,0.0,0.0,0.0,11.73,13.53,16.19,11.61,11.64,12.4,11.36,11.56,0
18832,0,2,0,3.88,49.48,43.1,3.54,0.0,0.0,0.0,18.76,16.68,11.61,8.37,7.23,7.97,14.57,14.82,0
18833,0,3,0,4.96,15.56,0.0,79.48,0.0,0.0,3.0,11.74,11.94,12.21,9.84,12.81,13.63,14.66,13.17,0
18834,0,4,0,2.03,19.94,75.78,2.25,0.0,1.0,0.0,15.33,19.69,26.87,6.75,6.47,9.52,8.73,6.64,1
18835,1,3,0,13.76,68.94,0.0,17.3,0.0,1.0,0.0,16.04,12.4,12.56,9.49,14.64,9.62,16.49,8.74,0
18836,1,2,0,4.62,95.38,0.0,0.0,0.0,0.0,1.0,8.94,5.98,6.19,7.5,24.04,10.0,10.57,26.78,1
18837,0,3,0,9.79,28.99,52.07,9.15,0.0,0.0,9.0,13.19,11.93,16.22,10.91,12.55,11.89,12.85,10.47,0
18838,0,4,0,51.88,48.12,0.0,0.0,1.0,1.0,0.0,12.84,11.17,15.87,10.7,11.11,11.99,14.33,12.01,0
18839,0,4,0,46.67,53.33,0.0,0.0,1.0,0.0,0.0,14.32,14.46,17.19,15.37,11.97,8.65,11.21,6.83,0
18840,1,3,0,2.51,2.3,93.35,1.85,0.0,1.0,0.0,12.54,14.25,8.78,11.46,2.53,12.39,25.59,12.45,0
18841,0,3,0,4.47,87.36,0.0,8.16,0.0,0.0,0.0,15.7,16.29,16.07,17.5,4.65,10.56,8.3,10.92,1
18842,0,3,0,1.82,52.54,0.0,45.64,0.0,1.0,0.0,8.31,8.13,9.57,10.59,12.72,20.42,23.61,6.66,1
18843,0,5,1,5.37,73.82,0.0,20.81,0.0,0.0,0.0,11.57,11.13,14.12,14.09,12.9,14.37,13.43,8.37,0
18844,0,2,0,1.69,70.15,0.0,28.16,0.0,0.0,0.0,11.02,9.68,11.5,9.82,11.6,12.61,13.72,20.06,1
18845,1,2,1,7.96,92.04,0.0,0.0,0.0,0.0,0.0,12.27,18.53,14.41,12.92,15.22,10.46,8.61,7.58,0
18846,0,4,0,14.14,37.91,0.0,47.95,0.0,1.0,0.0,8.88,9.5,12.12,11.23,12.11,12.58,14.31,19.27,1
18847,0,4,0,5.14,87.84,0.0,7.02,0.0,0.0,1.0,17.48,7.89,7.49,12.0,17.22,17.68,8.58,11.66,0
18848,0,3,0,8.6,41.39,0.0,50.01,0.0,0.0,0.0,12.35,12.81,14.19,10.54,12.84,12.48,14.46,10.32,0
18849,0,4,0,5.18,73.44,0.0,21.38,0.0,0.0,0.0,8.73,10.64,19.17,10.85,11.64,17.22,13.77,7.97,0
18850,1,2,0,13.36,86.64,0.0,0.0,0.0,0.0,0.0,13.18,10.55,12.35,12.62,14.67,13.43,13.02,10.18,0
18851,0,4,0,7.63,84.96,0.0,7.41,0.0,0.0,0.0,12.53,12.5,14.07,10.6,12.21,16.34,11.31,10.44,0
18852,0,4,0,15.04,84.96,0.0,0.0,3.0,0.0,0.0,12.83,10.07,11.12,12.88,8.05,10.94,20.05,14.06,0
18853,0,3,2,4.44,85.14,0.0,10.42,0.0,0.0,34.0,12.62,10.62,13.17,12.6,12.31,12.66,14.73,11.28,0
18854,0,2,0,3.73,31.89,60.08,4.31,3.0,0.0,2.0,14.17,11.84,15.48,12.07,8.89,12.35,15.1,10.1,1
18855,0,3,0,6.64,52.56,0.0,40.8,0.0,1.0,0.0,12.82,11.71,18.44,10.2,10.83,10.98,16.1,8.92,0
18856,0,5,1,9.57,90.43,0.0,0.0,0.0,0.0,0.0,9.88,13.6,14.31,11.03,14.75,13.04,13.25,10.14,0
18857,1,2,0,8.38,43.0,0.0,48.62,0.0,0.0,0.0,9.62,9.07,11.91,10.26,16.83,13.93,13.6,14.78,1
18858,0,3,0,4.61,78.5,0.0,16.89,0.0,0.0,0.0,9.07,9.31,22.12,13.14,11.88,13.51,11.01,9.97,0
18859,0,2,0,8.88,68.24,0.0,22.88,0.0,0.0,0.0,9.73,9.31,10.0,12.72,12.71,13.41,18.24,13.89,1
18860,1,4,1,3.22,59.5,0.0,37.28,0.0,0.0,0.0,10.76,17.08,16.42,8.76,12.07,14.86,11.66,8.4,1
18861,0,4,1,10.49,75.2,0.0,14.31,0.0,0.0,0.0,11.92,12.62,12.29,11.43,12.59,15.65,12.37,11.13,0
18862,1,4,1,6.23,67.16,0.0,26.61,0.0,0.0,0.0,12.32,11.63,12.0,11.59,12.54,15.32,13.51,11.09,0
18863,0,4,0,5.06,65.69,0.0,29.25,0.0,0.0,0.0,9.76,10.42,12.6,14.0,13.41,10.36,15.0,14.45,1
18864,0,5,0,9.4,78.17,0.0,12.43,4.0,0.0,3.0,9.53,16.3,13.2,10.2,12.24,15.85,11.97,10.72,1
18865,0,1,3,17.03,64.06,0.0,18.91,0.0,1.0,14.0,9.63,13.89,12.94,11.26,12.42,13.35,17.21,9.31,1
18866,1,1,1,11.97,62.11,0.0,25.92,0.0,1.0,0.0,17.07,7.21,7.45,9.73,13.79,16.48,14.41,13.87,1
18867,0,4,0,8.55,91.45,0.0,0.0,4.0,0.0,0.0,12.09,14.26,14.5,11.08,13.08,11.71,12.73,10.55,0
18868,0,3,0,18.23,45.77,0.0,36.0,3.0,0.0,0.0,12.18,12.23,13.81,10.2,12.91,14.01,14.13,10.52,0
18869,0,3,0,14.9,85.1,0.0,0.0,0.0,0.0,0.0,11.99,13.86,15.78,12.18,11.21,12.37,13.55,9.06,0
18870,1,5,0,8.12,12.16,0.0,79.72,0.0,0.0,0.0,11.17,13.5,14.64,12.3,12.58,12.07,13.9,9.84,0
18871,0,3,0,6.23,84.88,0.0,8.88,0.0,0.0,0.0,10.51,13.97,12.32,12.47,11.42,15.15,13.93,10.23,0
18872,1,3,0,8.66,70.71,0.0,20.63,2.0,0.0,17.0,9.08,12.4,13.26,10.56,11.45,14.96,16.39,11.9,1
18873,0,1,0,10.12,77.58,0.0,12.3,0.0,1.0,0.0,9.29,8.9,13.32,19.77,11.54,13.62,12.43,11.13,0
18874,1,3,0,15.61,54.14,0.0,30.24,2.0,1.0,2.0,13.57,15.74,13.46,12.98,11.38,10.16,12.47,10.25,0
18875,0,3,1,9.72,65.33,0.0,24.95,0.0,0.0,0.0,11.84,12.74,11.7,10.33,12.03,13.09,16.83,11.44,1
18876,1,3,0,25.47,74.53,0.0,0.0,0.0,0.0,0.0,12.03,11.27,13.3,8.92,11.71,13.2,17.95,11.62,1
18877,0,1,0,2.37,12.41,52.79,32.43,5.0,0.0,0.0,14.7,16.4,15.87,5.69,13.83,11.69,13.45,8.36,0
18878,0,4,0,3.71,22.18,0.0,74.11,0.0,0.0,9.0,9.39,11.3,9.3,21.69,10.38,10.08,19.97,7.89,0
18879,0,3,1,6.89,53.36,31.73,8.02,1.0,0.0,0.0,10.79,17.78,17.46,10.16,15.18,10.36,8.99,9.28,1
18880,0,3,0,34.19,65.81,0.0,0.0,0.0,0.0,0.0,12.6,13.94,13.19,10.82,12.75,12.42,13.53,10.75,1
18881,1,3,0,10.06,41.35,0.0,48.59,4.0,0.0,35.0,11.18,9.33,14.36,9.44,13.4,15.49,16.87,9.92,0
18882,0,3,0,11.58,75.08,0.0,13.34,17.0,0.0,41.0,12.51,12.6,18.36,8.46,15.38,11.91,11.78,9.0,1
18883,1,2,0,10.76,70.66,0.0,18.58,9.0,0.0,0.0,14.09,15.87,16.31,12.39,12.52,12.46,9.61,6.75,0
18884,0,4,2,31.48,68.52,0.0,0.0,0.0,0.0,0.0,9.25,9.25,9.29,17.39,12.38,13.94,17.91,10.6,1
18885,0,4,0,15.47,63.81,0.0,20.71,0.0,0.0,0.0,16.24,24.49,11.4,8.3,8.42,11.08,10.38,9.69,1
18886,0,3,0,8.34,32.68,0.0,58.98,0.0,0.0,0.0,13.08,13.28,13.67,11.69,11.97,14.04,13.8,8.49,0
18887,1,2,1,4.09,76.37,0.0,19.54,0.0,0.0,0.0,16.7,10.5,15.55,13.22,16.88,9.98,10.55,6.63,0
18888,0,3,0,13.0,68.02,0.0,18.98,0.0,0.0,0.0,62.9,5.47,5.88,5.65,5.46,4.67,5.84,4.14,1
18889,0,4,1,2.08,97.92,0.0,0.0,0.0,0.0,0.0,11.96,12.65,12.5,11.0,11.78,10.53,12.61,16.96,1
18890,0,3,0,9.54,55.78,0.0,34.68,3.0,0.0,0.0,9.46,10.18,11.07,10.84,8.41,20.37,16.05,13.61,1
18891,0,3,0,13.63,86.37,0.0,0.0,0.0,1.0,0.0,14.37,13.23,16.1,8.95,13.2,12.35,11.29,10.51,0
18892,0,4,0,2.32,13.24,82.64,1.8,11.0,0.0,0.0,9.95,10.6,14.66,9.72,10.74,12.59,16.12,15.62,1
18893,0,3,0,15.59,25.73,0.0,58.68,2.0,0.0,0.0,9.67,9.16,12.79,10.75,16.83,10.64,19.55,10.61,1
18895,0,1,1,5.04,27.66,0.0,67.3,0.0,1.0,0.0,11.25,4.02,7.39,6.03,4.75,5.41,25.16,35.98,1
18896,1,3,0,1.83,15.08,77.57,5.52,0.0,0.0,1.0,14.89,14.82,9.7,12.83,14.45,11.37,10.23,11.69,1
