"고객번호","소분류코드","구매일자","RNK"
"18690","A010302",20151217,1
"18691","A010403",20151227,1
"18691","A020302",20151227,1
"18691","A020302",20151227,1
"18691","A041003",20151227,1
"18691","A010605",20151227,1
"18691","A020208",20151227,1
"18691","A010606",20151227,1
"18692","B160101",20151231,1
"18692","B740101",20151231,1
"18692","B730402",20151231,1
"18692","B730401",20151231,1
"18692","B160201",20151231,1
"18693","C080304",20151231,1
"18693","C150603",20151231,1
"18693","C110101",20151231,1
"18694","B740503",20151230,1
"18694","B430101",20151230,1
"18694","B730401",20151230,1
"18694","B570204",20151230,1
"18694","B480401",20151230,1
"18694","B430504",20151230,1
"18695","B200302",20151228,1
"18695","B100101",20151228,1
"18695","B870403",20151228,1
"18695","B870302",20151228,1
"18695","B100501",20151228,1
"18696","C080301",20151231,1
"18696","C100202",20151231,1
"18696","C080304",20151231,1
"18696","C170701",20151231,1
"18696","C170645",20151231,1
"18697","C060402",20151230,1
"18697","C040303",20151230,1
"18697","C170701",20151230,1
"18697","C170502",20151230,1
"18698","A020206",20151220,1
"18698","A020302",20151220,1
"18698","A020206",20151220,1
"18699","A030114",20151231,1
"18700","B920103",20151230,1
"18700","B650204",20151230,1
"18701","C070402",20151231,1
"18702","A010403",20151227,1
"18702","A090311",20151227,1
"18702","A090308",20151227,1
"18703","C070202",20151230,1
"18703","C150407",20151230,1
"18703","C120201",20151230,1
"18704","B380404",20151231,1
"18704","B570205",20151231,1
"18704","B010205",20151231,1
"18704","B520505",20151231,1
"18704","B470302",20151231,1
"18704","B380203",20151231,1
"18704","B210802",20151231,1
"18704","B160101",20151231,1
"18704","B050112",20151231,1
"18704","B050106",20151231,1
"18704","B040301",20151231,1
"18704","B010102",20151231,1
"18705","C030401",20151231,1
"18705","C170206",20151231,1
"18705","C140601",20151231,1
"18705","C100203",20151231,1
"18706","C090201",20151231,1
"18706","C120101",20151231,1
"18706","C120201",20151231,1
"18707","A020302",20151230,1
"18707","A020302",20151230,1
"18707","A020302",20151230,1
"18708","B470105",20151231,1
"18708","B820201",20151231,1
"18709","B380404",20151231,1
"18709","B640404",20151231,1
"18710","C040120",20151231,1
"18710","C030605",20151231,1
"18710","C040513",20151231,1
"18710","C040109",20151231,1
"18711","C150301",20151230,1
"18711","C070101",20151230,1
"18712","A010302",20151226,1
"18712","A020402",20151226,1
"18712","A090308",20151226,1
"18712","A090304",20151226,1
"18713","C120101",20151230,1
"18713","C170206",20151230,1
"18713","C150405",20151230,1
"18713","C150101",20151230,1
"18713","C120201",20151230,1
"18714","C030105",20151231,1
"18714","C030106",20151231,1
"18715","D020103",20151231,1
"18716","A010902",20151228,1
"18716","A010622",20151228,1
"18716","A010301",20151228,1
"18716","A011004",20151228,1
"18717","B531202",20151231,1
"18717","B650204",20151231,1
"18717","B430503",20151231,1
"18717","B730401",20151231,1
"18717","B250504",20151231,1
"18717","B740502",20151231,1
"18717","B740401",20151231,1
"18717","B380406",20151231,1
"18717","B240302",20151231,1
"18717","B800502",20151231,1
"18717","B740302",20151231,1
"18717","A010408",20151231,1
"18717","A020109",20151231,1
"18717","A010408",20151231,1
"18718","C010206",20151230,1
"18718","C010116",20151230,1
"18718","C140402",20151230,1
"18718","C010213",20151230,1
"18718","C040513",20151230,1
"18718","C040516",20151230,1
"18719","D050102",20151222,1
"18720","C150405",20151228,1
"18720","C150103",20151228,1
"18721","D020202",20151216,1
"18721","D060101",20151216,1
"18721","D060103",20151216,1
"18722","C030901",20151228,1
"18722","C030309",20151228,1
"18722","C160512",20151228,1
"18722","C150405",20151228,1
"18722","C150401",20151228,1
"18722","C140401",20151228,1
"18722","C080304",20151228,1
"18722","C080301",20151228,1
"18722","C070402",20151228,1
"18722","C070202",20151228,1
"18722","C040406",20151228,1
"18722","C040302",20151228,1
"18722","C030701",20151228,1
"18722","C030310",20151228,1
"18722","C080201",20151228,1
"18723","D020302",20151230,1
"18723","D060801",20151230,1
"18723","D050103",20151230,1
"18723","D040109",20151230,1
"18723","D060106",20151230,1
"18724","A011004",20151209,1
"18724","A010508",20151209,1
"18724","A010707",20151209,1
"18725","C010501",20151230,1
"18726","B100502",20151231,1
"18726","B520604",20151231,1
"18726","B200402",20151231,1
"18726","B740503",20151231,1
"18726","B520502",20151231,1
"18726","B470106",20151231,1
"18726","B270312",20151231,1
"18727","D050204",20151229,1
"18728","C010104",20151230,1
"18729","A060219",20151026,1
"18730","C080304",20151231,1
"18730","C150306",20151231,1
"18730","C120202",20151231,1
"18730","C150601",20151231,1
"18731","A010902",20151231,1
"18731","A010601",20151231,1
"18731","A040224",20151231,1
"18732","B110605",20151231,1
"18732","B141306",20151231,1
"18732","B130503",20151231,1
"18732","B740503",20151231,1
"18732","B160101",20151231,1
"18732","B150402",20151231,1
"18732","B140206",20151231,1
"18732","B140203",20151231,1
"18733","B100402",20151231,1
"18733","B640202",20151231,1
"18733","B100104",20151231,1
"18733","B920102",20151231,1
"18733","B640102",20151231,1
"18733","B200801",20151231,1
"18733","B100303",20151231,1
"18734","C070302",20151126,1
"18735","C030310",20151231,1
"18735","C130301",20151231,1
"18735","C070401",20151231,1
"18735","C030901",20151231,1
"18735","C120201",20151231,1
"18736","B280905",20151230,1
"18736","B870701",20151230,1
"18736","B250603",20151230,1
"18736","B200801",20151230,1
"18737","B140302",20151231,1
"18737","B210802",20151231,1
"18737","B810301",20151231,1
"18737","B570205",20151231,1
"18737","B430504",20151231,1
"18737","B050102",20151231,1
"18737","B820101",20151231,1
"18737","B480301",20151231,1
"18737","B380205",20151231,1
"18737","B210802",20151231,1
"18737","B141305",20151231,1
"18737","B140103",20151231,1
"18737","B100502",20151231,1
"18737","B050117",20151231,1
"18737","A050311",20151231,1
"18738","C150506",20151231,1
"18738","C160504",20151231,1
"18738","C150602",20151231,1
"18739","B010207",20151229,1
"18739","B740101",20151229,1
"18739","B630402",20151229,1
"18739","B380404",20151229,1
"18739","B180902",20151229,1
"18739","B170801",20151229,1
"18739","B170701",20151229,1
"18739","B110801",20151229,1
"18739","B670206",20151229,1
"18739","B370906",20151229,1
"18739","B670201",20151229,1
"18739","B520603",20151229,1
"18739","B650204",20151229,1
"18740","B050117",20151229,1
"18740","B920509",20151229,1
"18740","B480401",20151229,1
"18740","B380303",20151229,1
"18740","B200801",20151229,1
"18740","B110601",20151229,1
"18740","B100305",20151229,1
"18740","B740302",20151229,1
"18741","A040502",20151225,1
"18742","B150102",20151231,1
"18742","B730201",20151231,1
"18742","B160301",20151231,1
"18743","C010104",20151231,1
"18743","C010110",20151231,1
"18743","C120101",20151231,1
"18743","C030309",20151231,1
"18743","C170206",20151231,1
"18743","C160703",20151231,1
"18743","C160602",20151231,1
"18743","C160601",20151231,1
"18743","C140302",20151231,1
"18743","C010117",20151231,1
"18743","C140201",20151231,1
"18744","A060127",20151230,1
"18744","B740201",20151230,1
"18744","B130501",20151230,1
"18744","B740101",20151230,1
"18744","B640102",20151230,1
"18744","B520502",20151230,1
"18744","B140103",20151230,1
"18744","B140101",20151230,1
"18744","A060127",20151230,1
"18744","A060127",20151230,1
"18745","A040224",20151231,1
"18746","C170503",20151207,1
"18747","B900102",20151231,1
"18747","B900103",20151231,1
"18748","C100203",20151231,1
"18748","C170502",20151231,1
"18748","C110202",20151231,1
"18748","C090103",20151231,1
"18748","C150403",20151231,1
"18748","C110602",20151231,1
"18748","C110401",20151231,1
"18748","C030303",20151231,1
"18748","C030301",20151231,1
"18748","C110401",20151231,1
"18748","C040405",20151231,1
"18749","C150101",20151230,1
"18749","C170206",20151230,1
"18749","C150202",20151230,1
"18749","C140407",20151230,1
"18749","C050414",20151230,1
"18749","C040208",20151230,1
"18749","C110204",20151230,1
"18750","B430804",20151231,1
"18750","B100501",20151231,1
"18751","B050502",20151223,1
"18751","B770203",20151223,1
"18751","B760101",20151223,1
"18751","B740604",20151223,1
"18751","B380303",20151223,1
"18751","B210802",20151223,1
"18751","B830102",20151223,1
"18752","C030901",20151231,1
"18752","B770702",20151231,1
"18752","B140602",20151231,1
"18753","C010110",20151229,1
"18753","C170206",20151229,1
"18753","C040301",20151229,1
"18753","C010206",20151229,1
"18753","C070302",20151229,1
"18754","A010607",20151231,1
"18754","A010607",20151231,1
"18754","A010605",20151231,1
"18755","C140406",20151231,1
"18755","C150403",20151231,1
"18755","C150405",20151231,1
"18755","C010509",20151231,1
"18755","C130710",20151231,1
"18755","C030401",20151231,1
"18755","C010110",20151231,1
"18755","C010206",20151231,1
"18756","A050306",20151230,1
"18756","A060166",20151230,1
"18756","A020302",20151230,1
"18756","A020108",20151230,1
"18757","B380303",20151231,1
"18757","B430101",20151231,1
"18757","B261004",20151231,1
"18757","A010611",20151231,1
"18757","A010611",20151231,1
"18757","B010102",20151231,1
"18757","B430503",20151231,1
"18757","B380404",20151231,1
"18757","B210802",20151231,1
"18757","B141201",20151231,1
"18757","B050101",20151231,1
"18757","B510501",20151231,1
"18758","B150401",20151230,1
"18758","B910103",20151230,1
"18758","B430101",20151230,1
"18758","B210704",20151230,1
"18758","B170101",20151230,1
"18758","B910202",20151230,1
"18759","A011003",20151230,1
"18759","A010644",20151230,1
"18759","A010302",20151230,1
"18759","A010902",20151230,1
"18759","A010608",20151230,1
"18760","A010401",20151231,1
"18761","A040224",20151229,1
"18762","B560301",20151208,1
"18762","B740102",20151208,1
"18762","B680207",20151208,1
"18763","B180501",20151103,1
"18763","B170301",20151103,1
"18764","B100402",20151229,1
"18764","B240805",20151229,1
"18764","B071002",20151229,1
"18764","B100101",20151229,1
"18764","B150601",20151229,1
"18764","B140206",20151229,1
"18764","B100303",20151229,1
"18764","B100301",20151229,1
"18764","B100104",20151229,1
"18764","B240702",20151229,1
"18764","B240603",20151229,1
"18764","B900301",20151229,1
"18764","B840201",20151229,1
"18765","D080102",20151229,1
"18765","A040233",20151229,1
"18766","B100104",20151230,1
"18766","B141304",20151230,1
"18766","B140601",20151230,1
"18766","B140203",20151230,1
"18766","B140101",20151230,1
"18766","B150602",20151230,1
"18766","B370903",20151230,1
"18766","B070201",20151230,1
"18766","B370905",20151230,1
"18766","B370904",20151230,1
"18766","B180901",20151230,1
"18767","B100402",20151230,1
"18768","B150203",20151231,1
"18768","B920102",20151231,1
"18768","B100305",20151231,1
"18768","B140101",20151231,1
"18768","B740502",20151231,1
"18768","B730401",20151231,1
"18768","B470105",20151231,1
"18768","B190102",20151231,1
"18768","B190101",20151231,1
"18768","B150102",20151231,1
"18768","B141305",20151231,1
"18768","B140501",20151231,1
"18769","B150203",20151230,1
"18770","B560502",20151231,1
"18770","B920509",20151231,1
"18771","C150302",20151231,1
"18771","C160920",20151231,1
"18771","C150306",20151231,1
"18772","B140104",20151230,1
"18772","B910209",20151230,1
"18772","B051002",20151230,1
"18772","B480401",20151230,1
"18773","B050101",20151231,1
"18773","B890103",20151231,1
"18773","B470104",20151231,1
"18773","B100501",20151231,1
"18773","B670102",20151231,1
"18773","B060402",20151231,1
"18774","A040224",20151223,1
"18775","B110203",20151230,1
"18775","B720202",20151230,1
"18775","B460305",20151230,1
"18775","B330101",20151230,1
"18776","B890104",20151231,1
"18776","A010613",20151231,1
"18776","B380303",20151231,1
"18776","B210802",20151231,1
"18776","B180703",20151231,1
"18776","B170402",20151231,1
"18776","B170103",20151231,1
"18777","C030401",20151230,1
"18777","C030904",20151230,1
"18778","C060201",20151230,1
"18778","C170206",20151230,1
"18778","C120201",20151230,1
"18778","C120101",20151230,1
"18778","C100104",20151230,1
"18779","C070102",20151229,1
"18780","A010404",20151230,1
"18780","A010612",20151230,1
"18780","A010613",20151230,1
"18780","A010612",20151230,1
"18780","A010612",20151230,1
"18780","A010611",20151230,1
"18781","A070608",20151226,1
"18782","B520502",20151209,1
"18783","B100402",20151231,1
"18783","B380302",20151231,1
"18783","B051005",20151231,1
"18783","B810201",20151231,1
"18783","B520503",20151231,1
"18783","B430402",20151231,1
"18783","B380406",20151231,1
"18783","B210802",20151231,1
"18783","B180205",20151231,1
"18783","B170301",20151231,1
"18783","B111102",20151231,1
"18783","B110902",20151231,1
"18783","C140103",20151231,1
"18783","C160204",20151231,1
"18783","C150302",20151231,1
"18783","B050101",20151231,1
"18784","B370703",20151224,1
"18785","A010401",20151230,1
"18785","A010707",20151230,1
"18785","A010403",20151230,1
"18785","A010605",20151230,1
"18785","A010403",20151230,1
"18785","A010403",20151230,1
"18785","A010201",20151230,1
"18785","A010608",20151230,1
"18785","A010505",20151230,1
"18785","A010501",20151230,1
"18785","A010405",20151230,1
"18785","A010404",20151230,1
"18785","A010402",20151230,1
"18785","A010203",20151230,1
"18785","A010202",20151230,1
"18785","A010101",20151230,1
"18786","C030901",20151230,1
"18787","B200801",20151215,1
"18787","B120603",20151215,1
"18787","B430802",20151215,1
"18787","B120606",20151215,1
"18787","B160201",20151215,1
"18787","D020108",20151215,1
"18788","B050106",20151230,1
"18788","B050112",20151230,1
"18788","B920102",20151230,1
"18788","B480401",20151230,1
"18789","B180205",20151230,1
"18789","B190902",20151230,1
"18790","C110401",20151231,1
"18790","C130302",20151231,1
"18790","C110401",20151231,1
"18791","C030401",20151231,1
"18791","C030901",20151231,1
"18791","C030405",20151231,1
"18791","C150506",20151231,1
"18791","C050108",20151231,1
"18791","C170701",20151231,1
"18791","C130106",20151231,1
"18791","C070101",20151231,1
"18791","C050209",20151231,1
"18791","C050202",20151231,1
"18791","C030404",20151231,1
"18791","C150504",20151231,1
"18792","C080201",20151231,1
"18792","C010101",20151231,1
"18792","C030208",20151231,1
"18793","C010110",20151231,1
"18793","C170631",20151231,1
"18793","C140305",20151231,1
"18793","C140103",20151231,1
"18793","C130709",20151231,1
"18793","C120501",20151231,1
"18793","C120201",20151231,1
"18793","C120101",20151231,1
"18793","C100203",20151231,1
"18793","C070102",20151231,1
"18793","C030401",20151231,1
"18793","C030202",20151231,1
"18793","C010206",20151231,1
"18794","B460305",20151231,1
"18794","A040224",20151231,1
"18795","C040518",20151226,1
"18795","C060205",20151226,1
"18795","C080303",20151226,1
