고객번호,A제휴사(%),B제휴사(%),C제휴사(%),D제휴사(%),편의품(%),선매품(%),전문품(%),기타(%)
17176,0.0,52.31,47.69,0.0,18.98,67.17,0.0,13.86
17177,43.0,41.76,15.23,0.0,15.29,47.06,0.0,37.65
17178,91.59,6.62,1.79,0.0,17.28,62.61,0.0,20.11
17180,36.17,59.75,4.08,0.0,15.0,85.0,0.0,0.0
17181,79.78,16.6,3.63,0.0,17.37,44.49,26.82,11.33
17182,56.93,29.1,13.97,0.0,10.31,57.69,0.0,32.0
17183,90.21,5.26,4.53,0.0,6.4,93.6,0.0,0.0
17184,69.93,20.67,9.4,0.0,10.85,66.83,0.0,22.32
17185,84.63,8.32,7.06,0.0,13.51,50.25,0.0,36.24
17186,86.71,10.0,3.3,0.0,2.71,57.72,0.0,39.57
17187,50.29,23.15,0.0,26.56,15.14,69.41,0.0,15.45
17188,33.56,30.92,18.79,16.73,10.45,60.7,0.0,28.85
17189,69.05,12.96,9.37,8.62,11.27,34.88,43.57,10.28
17190,43.04,15.56,0.0,41.4,9.45,66.75,0.0,23.8
17191,47.71,40.0,12.3,0.0,10.25,56.19,16.97,16.59
17192,92.33,5.82,1.84,0.0,5.32,94.68,0.0,0.0
17193,90.97,4.16,4.87,0.0,14.59,65.07,0.0,20.34
17194,71.44,17.72,10.83,0.0,12.61,81.43,0.0,5.96
17196,85.78,9.29,4.93,0.0,17.16,64.14,0.0,18.7
17197,91.97,5.92,2.11,0.0,14.99,73.95,0.0,11.06
17198,100.0,0.0,0.0,0.0,9.65,83.54,0.0,6.81
17199,67.6,22.07,10.33,0.0,15.75,68.5,0.0,15.76
17200,69.41,21.16,9.43,0.0,2.21,97.79,0.0,0.0
17201,55.46,13.2,31.35,0.0,8.22,32.18,26.13,33.46
17202,95.64,0.0,4.36,0.0,0.67,6.87,90.0,2.46
17203,72.84,17.9,9.26,0.0,1.24,11.77,84.76,2.23
17204,47.9,18.86,10.06,23.19,9.57,64.68,0.0,25.75
17205,86.12,13.88,0.0,0.0,5.58,63.06,20.17,11.19
17206,79.86,20.14,0.0,0.0,12.01,42.08,0.0,45.91
17207,92.05,5.29,2.66,0.0,3.69,25.91,64.7,5.69
17209,91.46,4.91,0.0,3.63,5.83,47.13,10.58,36.46
17210,94.95,3.56,1.5,0.0,13.9,73.77,0.0,12.33
17211,53.54,33.37,13.09,0.0,9.72,70.72,0.0,19.57
17212,79.49,18.53,1.98,0.0,7.63,54.97,13.02,24.38
17213,65.15,27.51,0.0,7.34,7.51,32.48,44.22,15.79
17214,65.22,17.63,4.43,12.72,19.38,55.8,12.11,12.71
17215,82.36,12.64,5.0,0.0,17.03,69.06,0.0,13.91
17216,88.34,5.83,1.13,4.69,6.34,78.78,0.0,14.89
17217,84.98,10.89,4.13,0.0,9.44,52.01,25.33,13.23
17218,0.0,40.09,59.91,0.0,9.1,70.8,0.0,20.1
17219,97.32,2.68,0.0,0.0,0.59,24.25,73.35,1.81
17220,74.16,17.97,7.87,0.0,12.93,49.58,0.0,37.49
17221,86.47,10.06,3.47,0.0,10.09,60.1,0.0,29.81
17222,100.0,0.0,0.0,0.0,3.69,20.97,45.6,29.74
17223,81.37,12.67,5.96,0.0,4.81,30.63,50.26,14.3
17224,74.09,20.21,5.7,0.0,8.1,55.52,0.0,36.38
17225,0.0,29.05,38.79,32.16,18.91,64.65,0.0,16.44
17226,81.14,14.93,3.93,0.0,6.18,78.31,0.0,15.52
17227,91.2,5.29,3.51,0.0,0.34,4.92,93.5,1.25
17228,79.09,20.91,0.0,0.0,16.65,83.35,0.0,0.0
17229,66.66,15.02,1.69,16.63,1.7,17.41,61.01,19.88
17231,100.0,0.0,0.0,0.0,2.0,46.11,48.73,3.15
17232,93.13,4.3,2.57,0.0,15.64,63.87,0.0,20.49
17233,90.49,6.22,3.29,0.0,19.01,80.99,0.0,0.0
17234,65.15,26.9,7.95,0.0,8.9,58.1,27.6,5.4
17235,87.74,12.26,0.0,0.0,4.51,36.71,50.0,8.78
17236,0.0,58.36,41.64,0.0,16.42,75.01,0.0,8.58
17237,67.04,23.77,9.19,0.0,5.32,32.68,0.0,62.0
17238,49.77,20.14,30.09,0.0,15.11,64.88,0.0,20.01
17239,71.97,19.44,8.59,0.0,8.58,42.26,0.0,49.17
17240,90.66,5.26,4.08,0.0,3.41,79.72,0.0,16.87
17241,44.6,40.41,10.43,4.56,32.75,54.41,0.0,12.84
17242,60.87,33.18,5.95,0.0,4.69,60.88,0.0,34.43
17243,80.82,11.1,8.08,0.0,21.01,55.35,0.0,23.64
17244,75.05,17.05,7.9,0.0,7.23,50.11,0.0,42.65
17245,81.88,12.85,5.27,0.0,17.06,82.94,0.0,0.0
17246,100.0,0.0,0.0,0.0,3.22,31.19,61.61,3.99
17247,85.03,12.32,2.65,0.0,4.48,36.26,53.95,5.3
17248,61.35,21.75,16.9,0.0,14.83,67.74,0.0,17.43
17249,81.11,11.17,7.72,0.0,24.6,75.4,0.0,0.0
17250,0.0,62.97,37.03,0.0,10.48,77.75,0.0,11.77
17251,71.86,10.74,0.0,17.4,13.4,62.67,0.0,23.93
17252,0.0,61.32,38.68,0.0,12.47,87.53,0.0,0.0
17253,85.81,8.9,5.29,0.0,5.63,94.37,0.0,0.0
17254,89.03,0.0,10.97,0.0,5.4,38.4,0.0,56.2
17255,74.19,19.64,6.17,0.0,9.22,31.58,49.77,9.43
17256,38.05,41.04,20.92,0.0,7.43,31.27,54.98,6.32
17257,89.51,10.49,0.0,0.0,9.16,58.73,0.0,32.1
17258,92.6,4.62,2.77,0.0,1.21,35.39,61.07,2.33
17259,87.35,12.65,0.0,0.0,8.23,39.61,35.71,16.44
17260,91.5,8.5,0.0,0.0,4.38,32.09,49.28,14.24
17261,0.0,100.0,0.0,0.0,10.91,80.88,0.0,8.21
17262,100.0,0.0,0.0,0.0,0.7,10.59,87.47,1.24
17263,77.19,17.78,5.02,0.0,7.61,52.24,0.0,40.16
17264,74.83,16.66,8.51,0.0,6.0,64.44,0.0,29.56
17265,78.93,13.81,7.26,0.0,12.58,74.98,0.0,12.45
17266,72.76,19.15,8.09,0.0,8.56,67.53,0.0,23.91
17267,97.41,1.67,0.92,0.0,11.2,64.56,0.0,24.24
17268,80.06,10.88,9.06,0.0,9.22,50.72,11.05,29.01
17269,77.04,12.04,0.0,10.92,5.83,52.3,22.76,19.11
17270,82.39,12.36,5.24,0.0,1.38,15.98,79.69,2.95
17271,88.81,11.19,0.0,0.0,3.68,29.04,59.26,8.02
17272,88.94,9.46,1.6,0.0,4.85,50.41,0.0,44.74
17273,65.28,18.02,16.7,0.0,4.05,44.22,34.48,17.25
17274,76.51,14.52,8.98,0.0,24.13,75.87,0.0,0.0
17275,92.85,7.15,0.0,0.0,5.4,47.11,0.0,47.49
17276,76.43,6.16,5.13,12.28,3.16,28.49,12.81,55.54
17278,97.62,1.0,1.38,0.0,1.73,98.27,0.0,0.0
17279,77.84,12.38,9.78,0.0,9.84,73.77,0.0,16.39
17280,91.91,5.45,2.64,0.0,4.26,78.36,0.0,17.39
17281,73.73,26.27,0.0,0.0,3.94,39.61,54.01,2.45
17282,80.65,14.64,4.71,0.0,1.14,21.11,75.9,1.84
17283,92.0,4.22,3.78,0.0,6.68,93.32,0.0,0.0
17284,84.2,11.31,4.48,0.0,8.27,70.43,0.0,21.3
17285,75.56,20.84,3.6,0.0,27.0,63.58,0.0,9.41
17286,89.21,6.76,4.03,0.0,10.1,57.95,0.0,31.94
17287,87.29,7.18,5.53,0.0,0.86,14.41,81.54,3.19
17288,0.0,0.0,100.0,0.0,40.61,59.39,0.0,0.0
17289,89.19,10.81,0.0,0.0,7.48,70.87,0.0,21.65
17290,100.0,0.0,0.0,0.0,5.49,42.4,48.95,3.16
17291,91.6,3.95,4.45,0.0,11.62,76.04,0.0,12.34
17292,81.34,15.34,3.32,0.0,20.92,63.87,0.0,15.21
17293,89.22,10.78,0.0,0.0,6.1,89.32,0.0,4.58
17294,65.78,6.88,18.1,9.24,16.12,71.15,0.0,12.73
17295,54.39,30.33,15.28,0.0,0.76,3.41,94.35,1.48
17296,85.93,10.25,3.83,0.0,3.42,67.06,0.0,29.53
17297,70.41,12.81,3.44,13.34,8.77,72.62,0.0,18.61
17298,77.35,5.63,17.03,0.0,4.09,23.59,0.0,72.32
17299,71.92,28.08,0.0,0.0,8.57,64.04,17.76,9.64
17300,54.17,8.57,37.27,0.0,16.11,46.16,0.0,37.73
17301,0.0,78.99,21.01,0.0,36.76,63.24,0.0,0.0
17302,0.0,60.76,39.24,0.0,27.84,72.16,0.0,0.0
17303,48.9,21.96,29.14,0.0,10.11,26.37,41.91,21.6
17304,100.0,0.0,0.0,0.0,1.66,30.78,64.76,2.8
17305,64.95,25.22,9.83,0.0,13.69,67.58,0.0,18.74
17306,64.78,22.61,12.61,0.0,31.56,68.44,0.0,0.0
17307,81.49,10.25,8.27,0.0,11.39,72.74,0.0,15.87
17308,48.4,39.8,11.81,0.0,7.48,44.29,0.0,48.23
17309,44.31,20.6,0.0,35.09,25.54,41.54,0.0,32.93
17310,85.15,10.73,4.12,0.0,0.86,7.52,89.47,2.16
17311,86.62,3.83,9.55,0.0,5.07,85.52,0.0,9.41
17312,92.76,0.0,7.24,0.0,6.77,69.73,0.0,23.51
17313,0.0,71.82,28.18,0.0,7.51,58.32,0.0,34.17
17314,0.0,69.84,30.16,0.0,8.38,79.86,0.0,11.76
17315,0.0,7.86,92.14,0.0,9.59,44.76,0.0,45.65
17316,71.75,10.94,17.3,0.0,13.57,30.16,0.0,56.27
17317,72.13,14.67,13.21,0.0,11.44,47.11,0.0,41.45
17318,89.49,9.03,1.47,0.0,15.25,73.04,0.0,11.71
17319,85.66,10.2,4.14,0.0,15.26,46.6,0.0,38.14
17320,81.86,18.14,0.0,0.0,1.78,7.26,89.07,1.89
17321,81.74,13.6,4.66,0.0,2.7,93.47,0.0,3.82
17322,0.0,0.0,44.29,55.71,8.65,91.35,0.0,0.0
17323,35.62,32.48,31.91,0.0,17.95,63.48,0.0,18.57
17324,64.29,26.9,0.0,8.81,10.57,39.06,25.77,24.6
17325,84.35,7.85,7.79,0.0,10.13,69.51,0.0,20.35
17326,86.13,9.91,3.96,0.0,5.15,30.84,47.57,16.45
17327,100.0,0.0,0.0,0.0,16.22,70.26,0.0,13.51
17328,66.73,33.27,0.0,0.0,1.99,9.12,86.41,2.49
17329,88.67,8.59,2.74,0.0,13.34,65.04,0.0,21.62
17330,77.79,11.55,0.0,10.66,2.89,16.75,77.89,2.48
17331,89.94,6.07,3.99,0.0,16.85,83.15,0.0,0.0
17332,0.0,74.66,25.34,0.0,9.72,70.87,0.0,19.4
17333,94.66,3.64,1.7,0.0,8.49,48.25,0.0,43.27
17334,93.41,2.59,4.0,0.0,4.45,90.48,0.0,5.07
17335,82.41,17.59,0.0,0.0,7.82,87.21,0.0,4.97
17336,90.85,7.32,1.83,0.0,2.65,83.9,0.0,13.45
17337,75.67,17.87,6.46,0.0,9.32,66.28,0.0,24.4
17338,59.51,26.44,14.05,0.0,17.87,46.74,0.0,35.39
17339,81.12,13.25,5.63,0.0,7.85,55.21,17.63,19.3
17340,16.19,7.11,76.7,0.0,18.08,60.71,0.0,21.21
17341,79.43,12.01,8.56,0.0,12.43,66.11,0.0,21.46
17342,100.0,0.0,0.0,0.0,7.48,49.05,31.14,12.32
17343,91.75,0.0,8.25,0.0,4.21,22.88,66.94,5.97
17344,85.88,8.94,5.18,0.0,4.26,65.37,24.91,5.46
17345,92.31,7.69,0.0,0.0,7.82,63.0,15.01,14.17
17346,97.89,1.21,0.9,0.0,0.48,21.65,77.86,0.0
17347,60.79,22.83,16.38,0.0,2.3,36.23,54.35,7.13
17348,96.62,2.29,1.08,0.0,0.46,3.97,94.78,0.79
17349,78.06,7.7,14.24,0.0,10.97,49.22,26.7,13.11
17350,84.31,10.49,5.19,0.0,16.04,56.67,0.0,27.29
17351,99.4,0.36,0.23,0.0,0.31,1.08,98.05,0.56
17352,0.0,67.51,32.49,0.0,16.68,67.54,0.0,15.79
17353,81.91,8.62,9.47,0.0,13.59,67.21,0.0,19.2
17354,50.12,38.03,11.85,0.0,8.83,43.31,29.92,17.94
17355,88.07,8.21,3.72,0.0,12.8,73.28,0.0,13.92
17356,0.0,79.9,7.18,12.92,89.15,4.28,0.0,6.57
17358,83.14,12.66,4.2,0.0,1.5,8.59,86.4,3.51
17359,88.85,8.84,2.31,0.0,5.57,75.19,0.0,19.24
17360,74.63,14.22,0.0,11.15,12.04,73.35,0.0,14.62
17361,86.36,8.88,4.76,0.0,2.73,17.34,70.48,9.46
17362,80.93,16.78,2.29,0.0,1.25,25.48,45.97,27.31
17363,51.1,33.38,15.52,0.0,23.46,76.54,0.0,0.0
17364,78.14,6.58,4.82,10.45,5.57,81.42,0.0,13.0
17365,94.91,3.99,1.1,0.0,4.59,39.2,52.01,4.2
17366,0.0,0.0,100.0,0.0,15.44,84.56,0.0,0.0
17367,81.15,5.12,13.73,0.0,22.06,52.33,0.0,25.62
17368,92.11,6.29,1.6,0.0,1.03,27.09,71.89,0.0
17369,64.39,19.63,7.95,8.03,11.59,73.02,0.0,15.39
17370,46.68,30.79,22.53,0.0,9.52,63.33,0.0,27.15
17371,45.79,43.07,11.14,0.0,2.56,15.13,0.0,82.3
17372,85.73,14.27,0.0,0.0,19.46,67.26,0.0,13.28
17373,82.57,11.04,6.38,0.0,12.76,71.94,0.0,15.3
17374,89.24,7.46,3.3,0.0,3.41,91.83,0.0,4.76
17375,90.3,6.81,2.89,0.0,3.13,96.87,0.0,0.0
17376,96.34,0.0,3.66,0.0,5.75,94.25,0.0,0.0
17377,64.5,26.92,8.58,0.0,13.94,69.93,0.0,16.13
17378,65.14,21.58,13.28,0.0,14.12,56.92,0.0,28.96
17379,77.3,16.67,6.03,0.0,6.21,75.81,0.0,17.98
17380,93.12,0.0,6.88,0.0,5.49,83.11,0.0,11.4
17381,81.43,13.27,5.3,0.0,9.31,31.21,44.33,15.15
17383,53.66,24.77,21.57,0.0,17.43,46.65,0.0,35.92
17384,76.33,14.25,9.42,0.0,13.79,48.49,0.0,37.71
17385,80.6,16.0,3.41,0.0,14.17,42.35,0.0,43.48
17386,87.99,0.0,12.01,0.0,1.87,9.57,84.74,3.82
17387,85.56,6.59,7.85,0.0,8.08,91.92,0.0,0.0
17388,0.0,77.95,22.05,0.0,15.74,84.26,0.0,0.0
17389,83.78,9.84,6.39,0.0,2.19,12.1,78.91,6.79
17390,100.0,0.0,0.0,0.0,24.26,75.74,0.0,0.0
17391,81.76,14.49,3.76,0.0,11.41,65.83,0.0,22.76
17392,82.98,11.6,5.41,0.0,6.3,31.28,36.45,25.96
17393,49.82,47.72,2.46,0.0,59.4,32.74,0.0,7.85
17394,93.83,4.34,1.83,0.0,0.45,6.76,91.72,1.06
17395,62.09,18.31,19.6,0.0,13.64,14.54,0.0,71.82
17396,60.11,30.35,9.55,0.0,10.93,76.45,0.0,12.62
17397,89.31,2.73,7.97,0.0,1.6,17.81,76.62,3.97
17398,93.73,4.23,2.04,0.0,2.17,97.83,0.0,0.0
17399,17.02,60.06,22.92,0.0,16.5,52.31,0.0,31.19
17401,75.63,14.22,0.0,10.16,9.88,72.0,0.0,18.12
17402,95.19,4.81,0.0,0.0,4.54,24.12,52.82,18.52
17403,79.41,20.59,0.0,0.0,8.86,74.96,0.0,16.19
17404,0.0,11.14,13.24,75.62,33.06,66.94,0.0,0.0
17405,0.0,49.9,50.1,0.0,10.07,29.78,43.58,16.58
17406,86.38,13.62,0.0,0.0,11.58,59.73,0.0,28.69
17407,57.06,26.18,16.76,0.0,13.64,69.94,0.0,16.43
17408,63.74,5.91,30.36,0.0,3.61,28.67,61.64,6.08
17409,67.76,32.24,0.0,0.0,8.06,45.62,37.86,8.46
17410,77.69,15.63,6.68,0.0,0.47,6.38,92.45,0.7
17411,76.3,12.64,11.06,0.0,16.32,83.68,0.0,0.0
17412,83.2,11.72,5.08,0.0,4.22,81.36,0.0,14.42
17413,92.59,4.82,2.59,0.0,9.44,27.43,0.0,63.12
17414,0.0,51.04,48.96,0.0,14.2,37.82,25.97,22.01
17415,50.52,44.54,4.93,0.0,6.64,83.5,0.0,9.86
17416,77.27,12.93,9.8,0.0,11.44,67.68,0.0,20.88
17417,79.04,8.41,12.55,0.0,15.28,61.44,0.0,23.28
17418,0.0,55.53,44.47,0.0,12.2,44.01,0.0,43.79
17419,84.44,10.44,5.12,0.0,12.56,71.01,0.0,16.43
17420,65.51,24.37,10.11,0.0,12.03,36.35,0.0,51.62
17421,92.74,3.46,3.8,0.0,10.55,61.72,0.0,27.73
17422,96.17,0.0,3.83,0.0,2.16,14.26,74.31,9.28
17423,100.0,0.0,0.0,0.0,9.98,74.36,0.0,15.66
17424,88.28,6.75,4.97,0.0,7.63,92.37,0.0,0.0
17425,75.14,20.32,4.54,0.0,7.68,92.32,0.0,0.0
17426,55.09,38.23,6.68,0.0,11.96,31.51,0.0,56.54
17427,0.0,67.54,32.46,0.0,8.92,26.15,0.0,64.92
17428,17.94,81.18,0.88,0.0,2.57,84.18,0.0,13.24
17429,38.0,45.0,17.0,0.0,30.02,69.98,0.0,0.0
17430,88.66,7.77,3.57,0.0,13.44,67.78,0.0,18.78
17431,80.42,14.02,5.56,0.0,8.32,60.07,19.25,12.36
17432,70.43,10.99,18.58,0.0,9.97,79.1,0.0,10.92
17433,90.59,6.05,3.36,0.0,3.26,47.28,26.77,22.69
17434,90.7,5.89,3.42,0.0,2.36,39.79,0.0,57.86
17435,89.77,8.24,1.98,0.0,0.97,17.0,54.4,27.63
17436,93.0,4.86,2.13,0.0,5.11,94.89,0.0,0.0
17437,78.63,21.37,0.0,0.0,8.55,82.68,0.0,8.76
17438,68.22,31.78,0.0,0.0,6.66,84.92,0.0,8.42
17439,58.66,29.32,12.03,0.0,6.8,80.99,0.0,12.21
17440,100.0,0.0,0.0,0.0,10.25,69.93,0.0,19.82
17441,97.12,2.28,0.61,0.0,5.69,74.7,0.0,19.61
17442,88.3,4.85,0.0,6.85,15.67,66.76,0.0,17.58
17443,61.82,30.38,7.8,0.0,12.44,60.18,0.0,27.38
17444,93.31,3.49,3.2,0.0,4.68,43.61,0.0,51.71
17445,49.58,18.6,31.82,0.0,8.53,74.36,0.0,17.11
17446,97.53,2.03,0.44,0.0,3.18,55.06,40.3,1.46
17447,84.12,12.11,3.77,0.0,6.92,65.99,0.0,27.09
17448,70.43,27.16,2.41,0.0,3.09,96.91,0.0,0.0
17449,78.91,14.48,6.61,0.0,4.08,69.92,0.0,26.0
17450,86.35,9.19,4.46,0.0,1.71,20.46,75.85,1.98
17451,93.94,3.68,2.39,0.0,2.79,93.58,0.0,3.63
17452,91.5,4.8,3.7,0.0,7.29,79.59,0.0,13.12
17453,0.0,0.0,100.0,0.0,15.95,84.05,0.0,0.0
17455,94.31,3.4,2.29,0.0,10.3,59.51,0.0,30.19
17456,14.78,4.21,81.01,0.0,81.24,6.54,0.0,12.21
17458,62.82,29.27,7.91,0.0,9.45,84.76,0.0,5.8
17459,67.37,28.33,4.3,0.0,12.68,87.32,0.0,0.0
17460,75.03,16.38,8.59,0.0,10.32,58.76,0.0,30.91
17461,82.91,12.68,4.4,0.0,7.58,57.49,12.99,21.93
17462,100.0,0.0,0.0,0.0,2.25,13.65,82.13,1.97
17463,90.78,9.22,0.0,0.0,3.0,35.84,57.46,3.7
17464,84.09,15.91,0.0,0.0,11.63,66.08,0.0,22.29
17465,63.94,13.14,22.92,0.0,25.06,60.01,0.0,14.93
17466,88.77,10.02,1.21,0.0,17.9,74.1,0.0,8.0
17467,97.93,1.52,0.55,0.0,4.85,88.4,0.0,6.74
17468,6.18,88.51,5.3,0.0,5.65,94.35,0.0,0.0
17469,0.0,20.42,79.58,0.0,10.6,50.68,22.15,16.56
17470,0.0,0.0,100.0,0.0,8.04,91.96,0.0,0.0
17471,87.63,8.86,3.51,0.0,4.58,22.03,46.29,27.1
17472,91.07,5.69,3.24,0.0,8.12,41.56,0.0,50.32
17473,58.86,24.87,16.27,0.0,19.67,53.9,0.0,26.43
17474,91.29,4.94,3.78,0.0,14.86,60.35,0.0,24.79
17475,82.82,8.49,8.69,0.0,3.85,43.33,27.07,25.76
17476,0.0,96.4,3.6,0.0,13.88,86.12,0.0,0.0
17477,82.64,14.04,3.32,0.0,8.15,34.7,34.01,23.14
17478,80.13,17.64,2.23,0.0,5.99,80.1,0.0,13.91
17479,91.7,4.42,3.87,0.0,3.88,4.19,0.0,91.93
17480,78.21,13.35,8.44,0.0,5.37,77.21,0.0,17.42
17481,57.59,9.03,0.0,33.38,2.41,14.73,44.9,37.96
17482,0.0,31.01,17.58,51.41,52.57,47.43,0.0,0.0
17483,0.0,70.13,29.87,0.0,11.75,81.24,0.0,7.01
17484,88.79,9.0,2.2,0.0,0.71,21.64,73.98,3.67
17485,87.87,12.13,0.0,0.0,11.08,77.32,0.0,11.61
17486,72.55,18.35,9.1,0.0,6.31,36.94,0.0,56.75
17487,100.0,0.0,0.0,0.0,7.98,66.28,0.0,25.74
17488,58.51,21.16,20.33,0.0,2.45,13.68,33.11,50.76
17489,67.44,24.31,8.25,0.0,4.13,29.19,60.29,6.39
17490,60.15,17.39,0.0,22.45,7.7,36.64,45.19,10.47
17491,80.8,8.33,10.87,0.0,11.2,77.09,0.0,11.7
17492,95.08,4.92,0.0,0.0,0.65,7.11,90.68,1.57
17493,82.25,11.7,6.05,0.0,16.16,52.11,0.0,31.73
17494,69.36,22.58,8.06,0.0,5.27,44.49,23.9,26.35
17495,0.0,90.01,9.99,0.0,34.81,65.19,0.0,0.0
17496,0.0,60.18,39.82,0.0,35.08,64.92,0.0,0.0
17497,75.88,14.03,10.09,0.0,10.97,71.16,0.0,17.86
17498,86.42,11.94,1.64,0.0,7.77,53.53,0.0,38.7
17499,83.3,11.0,5.7,0.0,8.79,65.23,0.0,25.99
17500,98.53,0.0,1.47,0.0,33.2,11.8,53.16,1.83
17501,76.21,17.93,5.86,0.0,6.74,66.9,0.0,26.36
17502,75.66,10.39,1.59,12.36,1.71,12.07,83.49,2.73
17503,76.05,8.64,15.32,0.0,7.5,78.22,0.0,14.28
17504,78.8,8.68,12.53,0.0,20.47,36.11,0.0,43.42
17505,82.9,12.91,4.2,0.0,0.29,2.42,97.02,0.27
17506,69.76,19.62,10.62,0.0,12.1,69.69,0.0,18.22
17507,50.38,34.13,15.5,0.0,16.85,72.49,0.0,10.66
17508,74.15,19.59,6.26,0.0,6.31,33.21,0.0,60.48
17509,90.56,6.39,3.04,0.0,2.33,36.56,0.0,61.12
17510,82.91,9.38,0.0,7.71,14.12,43.12,0.0,42.76
17511,93.79,3.73,2.49,0.0,3.2,66.73,16.78,13.29
17512,88.08,6.86,5.06,0.0,5.78,76.8,0.0,17.42
17513,40.61,48.83,10.56,0.0,10.73,66.07,16.98,6.22
17514,59.0,28.49,6.27,6.24,0.31,3.26,95.93,0.49
17515,90.26,9.74,0.0,0.0,13.96,75.04,0.0,11.0
17516,31.13,42.96,25.91,0.0,11.02,34.45,0.0,54.54
17517,59.81,24.93,15.25,0.0,5.73,48.29,38.15,7.83
17518,0.0,62.23,37.77,0.0,21.76,63.32,0.0,14.91
17519,0.0,0.0,100.0,0.0,12.47,87.53,0.0,0.0
17520,90.31,7.0,2.69,0.0,11.92,46.03,0.0,42.05
17521,86.08,13.92,0.0,0.0,10.69,47.62,0.0,41.69
17522,94.79,3.72,1.49,0.0,1.39,18.09,79.23,1.29
17523,64.52,11.98,23.49,0.0,17.34,54.9,0.0,27.77
17524,76.82,13.31,9.87,0.0,14.4,47.39,16.45,21.76
17525,93.79,3.61,2.61,0.0,6.66,38.99,0.0,54.35
17527,94.03,5.97,0.0,0.0,12.72,65.8,0.0,21.48
17528,81.83,9.87,0.0,8.3,6.58,85.79,0.0,7.64
17529,66.94,28.14,4.92,0.0,9.37,75.53,0.0,15.1
17530,100.0,0.0,0.0,0.0,7.26,38.89,25.34,28.51
17531,76.08,16.24,7.68,0.0,12.07,40.34,30.18,17.41
17532,0.0,28.76,10.16,61.08,13.21,64.96,0.0,21.83
17533,59.81,13.17,0.0,27.02,2.85,44.8,49.11,3.23
17534,84.0,10.75,5.25,0.0,7.4,78.66,0.0,13.94
17535,83.51,9.69,6.8,0.0,10.43,78.65,0.0,10.93
17536,68.31,22.31,9.38,0.0,7.46,25.26,62.96,4.32
17537,73.53,5.84,3.99,16.63,2.09,23.81,69.04,5.05
17538,0.0,68.57,31.43,0.0,5.71,52.0,24.02,18.28
17539,0.0,67.41,32.59,0.0,28.03,0.0,0.0,71.97
17540,100.0,0.0,0.0,0.0,3.17,46.04,47.36,3.43
17541,69.86,13.65,16.49,0.0,19.85,65.66,0.0,14.49
17542,28.91,19.18,0.0,51.91,12.29,64.42,0.0,23.29
17543,90.47,2.68,3.17,3.68,8.51,91.49,0.0,0.0
17544,86.4,8.83,4.77,0.0,8.58,72.66,0.0,18.76
17545,89.23,8.3,2.47,0.0,7.71,47.89,0.0,44.4
17546,0.0,50.78,49.22,0.0,28.9,54.28,0.0,16.83
17547,64.67,13.07,3.93,18.33,8.17,82.06,3.97,5.8
17548,0.0,48.58,51.42,0.0,28.86,56.66,0.0,14.48
17549,80.99,10.07,1.61,7.33,1.11,11.85,85.72,1.32
17550,69.45,7.91,22.64,0.0,3.48,25.31,64.65,6.57
17551,77.2,19.12,3.68,0.0,11.69,55.77,18.56,13.97
17552,95.13,4.87,0.0,0.0,4.7,69.28,20.93,5.09
17553,93.02,6.98,0.0,0.0,5.46,43.96,46.93,3.65
17554,67.36,26.63,6.01,0.0,1.75,21.26,68.23,8.77
17555,84.98,9.27,5.75,0.0,12.27,71.22,0.0,16.51
17556,95.95,0.0,4.05,0.0,5.52,47.92,27.42,19.13
17557,74.1,0.0,25.9,0.0,12.15,50.65,0.0,37.2
17558,95.07,4.93,0.0,0.0,4.5,88.06,0.0,7.44
17559,84.06,12.14,3.81,0.0,3.41,28.8,64.62,3.17
17560,95.78,0.0,4.22,0.0,3.99,47.57,20.58,27.86
17561,90.66,5.37,3.97,0.0,0.39,6.89,90.67,2.05
17562,67.35,23.47,9.18,0.0,2.41,24.59,68.16,4.84
17563,91.79,8.21,0.0,0.0,5.33,41.38,34.35,18.94
17564,77.11,18.32,4.57,0.0,1.29,13.85,83.34,1.53
17565,49.21,23.53,27.26,0.0,20.06,52.08,0.0,27.85
17566,82.09,10.47,7.44,0.0,2.67,22.93,67.39,7.01
17567,86.79,10.5,2.72,0.0,10.39,43.77,23.54,22.3
17568,80.29,8.59,11.12,0.0,3.8,39.1,44.02,13.08
17569,89.02,6.08,4.9,0.0,4.22,14.0,78.74,3.05
17570,88.8,11.2,0.0,0.0,7.51,74.34,0.0,18.15
17571,92.37,0.0,3.78,3.85,1.97,91.73,0.0,6.31
17572,90.05,7.23,2.72,0.0,3.05,84.35,0.0,12.6
17573,71.58,17.33,11.09,0.0,5.87,81.16,0.0,12.97
17574,93.73,3.42,2.85,0.0,3.25,26.1,68.61,2.05
17575,93.86,3.88,2.26,0.0,5.15,31.87,60.63,2.35
17576,90.0,2.02,7.97,0.0,15.66,47.21,27.97,9.15
17577,58.59,33.48,0.0,7.92,2.42,32.44,58.04,7.1
17578,86.82,6.76,2.93,3.49,5.68,80.25,0.0,14.07
17579,90.87,0.0,9.13,0.0,2.48,22.65,69.35,5.53
17580,87.61,12.39,0.0,0.0,0.89,8.27,88.58,2.26
17581,82.5,17.5,0.0,0.0,1.78,12.2,77.76,8.26
17582,49.83,47.67,2.5,0.0,6.35,78.99,0.0,14.66
17583,89.33,9.59,1.09,0.0,1.93,66.4,0.0,31.68
17584,59.04,32.61,8.35,0.0,1.01,11.28,84.94,2.78
