"고객번호","ROUND(구매금액/구매횟수)"
"16972",5219
"16973",18114
"16974",6472
"16975",5159
"16976",4983
"16977",18180
"16978",6258
"16979",7329
"16980",3811
"16981",4073
"16982",47099
"16983",7997
"16984",19387
"16985",8647
"16986",5377
"16987",8360
"16988",13033
"16989",8917
"16990",10140
"16991",9234
"16992",3577
"16993",6926
"16994",12098
"16995",4694
"16996",14992
"16997",10723
"16998",4301
"16999",4620
"17000",6875
"17001",4809
"17002",6601
"17003",14449
"17004",3996
"17005",6147
"17006",4242
"17007",31222
"17008",6045
"17009",5040
"17010",20610
"17011",3316
"17012",5332
"17013",5149
"17014",4154
"17015",11160
"17016",13444
"17017",3239
"17018",11170
"17019",5560
"17020",5910
"17021",6966
"17022",5129
"17023",6882
"17024",14512
"17025",8859
"17026",19409
"17027",9161
"17028",5258
"17029",11744
"17030",4699
"17031",5422
"17032",6969
"17033",4282
"17034",5037
"17035",11153
"17036",16652
"17037",12011
"17038",12385
"17039",4920
"17040",4434
"17041",5355
"17042",12215
"17043",6235
"17044",5062
"17045",4687
"17046",15968
"17047",5697
"17048",5921
"17049",7886
"17050",7043
"17051",3248
"17052",9675
"17053",6024
"17054",11369
"17055",4773
"17056",13155
"17057",8383
"17058",10583
"17059",7277
"17060",10594
"17061",15483
"17062",11156
"17063",2396
"17064",14945
"17065",7750
"17066",7298
"17067",12056
"17068",3623
"17069",7036
"17070",7277
"17071",4782
"17072",11930
"17073",7474
"17074",14852
"17075",7262
"17076",5130
"17077",6532
"17078",7246
"17079",3823
"17080",15790
"17081",3230
"17082",6649
"17083",3863
"17084",9411
"17085",11372
"17086",11404
"17087",20045
"17088",4661
"17089",15574
"17090",7622
"17091",17082
"17092",12985
"17093",7640
"17094",243176
"17095",10781
"17096",4291
"17097",3167
"17098",11679
"17099",2907
"17100",16134
"17101",5899
"17102",5247
"17103",6351
"17104",4259
"17105",6344
"17106",5365
"17107",9307
"17108",11103
"17109",8032
"17110",4971
"17111",4552
"17112",10696
"17113",3294
"17114",9539
"17115",5299
"17116",6694
"17117",12336
"17118",7373
"17119",8234
"17120",4916
"17121",6924
"17122",3816
"17123",3479
"17124",5864
"17125",2481
"17126",6944
"17127",6394
"17128",7550
"17129",13237
"17130",8651
"17131",7681
"17132",6837
"17133",4846
"17134",9198
"17135",6430
"17136",6092
"17137",12203
"17138",9150
"17139",6498
"17140",7530
"17141",13457
"17142",4725
"17143",3756
"17144",3148
"17145",25884
"17146",7980
"17147",9257
"17148",3694
"17149",5042
"17150",6605
"17151",6938
"17152",7080
"17153",7486
"17154",5749
"17155",39060
"17156",7043
"17157",6901
"17158",7538
"17159",25766
"17160",5238
"17161",6072
"17162",5669
"17163",3323
"17164",4533
"17165",5938
"17166",6281
"17167",5910
"17168",4206
"17169",4441
"17170",16925
"17171",4746
"17172",5773
"17173",4487
"17174",10785
"17175",3281
"17176",5237
"17177",5939
"17178",15287
"17179",3669
"17180",14245
"17181",33664
"17182",3725
"17183",4246
"17184",4073
"17185",5981
"17186",5231
"17187",10104
"17188",9049
"17189",14431
"17190",6435
"17191",6178
"17192",3203
"17193",5900
"17194",4384
"17195",7726
"17196",5081
"17197",9302
"17198",24992
"17199",8542
"17200",3261
"17201",5979
"17202",22035
"17203",13060
"17204",6380
"17205",10784
"17206",6554
"17207",5662
"17208",4509
"17209",6049
"17210",9283
"17211",6400
"17212",18757
"17213",10230
"17214",11435
"17215",10288
"17216",5595
"17217",6843
"17218",5084
"17219",10254
"17220",3403
"17221",6040
"17222",26417
"17223",5095
"17224",5782
"17225",4832
"17226",12053
"17227",8371
"17228",5145
"17229",12282
"17230",6491
"17231",20136
"17232",7030
"17233",4386
"17234",25440
"17235",7743
"17236",6078
"17237",3079
"17238",4694
"17239",3303
"17240",5498
"17241",17155
"17242",4274
"17243",5665
"17244",3878
"17245",4261
"17246",23300
"17247",16408
"17248",7482
"17249",4954
"17250",4781
"17251",8161
"17252",3103
"17253",5995
"17254",6378
"17255",10808
"17256",8760
"17257",5901
"17258",18102
"17259",6082
"17260",6577
"17261",8336
"17262",17048
"17263",2702
"17264",5168
"17265",11284
"17266",6292
"17267",4989
"17268",5312
"17269",6913
"17270",5769
"17271",17606
"17272",3247
"17273",8465
"17274",4959
"17275",5065
"17276",4860
"17277",6058
"17278",2533
"17279",3832
"17280",11556
"17281",12348
"17282",13987
"17283",5260
"17284",16956
"17285",22588
"17286",5635
"17287",10106
"17288",3662
"17289",6247
"17290",23226
"17291",5884
"17292",5504
"17293",11639
"17294",5210
"17295",5382
"17296",4667
"17297",8580
"17298",9207
"17299",18639
"17300",4118
"17301",5541
"17302",5405
"17303",11162
"17304",15544
"17305",6821
"17306",5448
"17307",6643
"17308",9480
"17309",7158
"17310",11666
"17311",4434
"17312",4807
"17313",5082
"17314",4805
"17315",4562
"17316",5259
"17317",6640
"17318",6905
"17319",4389
"17320",7158
"17321",8325
"17322",3812
"17323",6410
"17324",16460
"17325",7875
"17326",7597
"17327",10558
"17328",8980
"17329",4919
"17330",25627
"17331",5188
"17332",8229
"17333",4953
"17334",4227
"17335",22651
"17336",4108
"17337",4688
"17338",4070
"17339",6757
"17340",5548
"17341",6195
"17342",16656
"17343",13976
"17344",10299
"17345",4958
"17346",3435
"17347",16095
"17348",27977
"17349",5134
"17350",5018
"17351",8997
"17352",6098
"17353",5791
"17354",15308
"17355",6452
"17356",69132
"17357",20161
"17358",5441
"17359",3053
"17360",7978
"17361",26326
"17362",5057
"17363",3857
"17364",6234
"17365",7812
"17366",5731
"17367",20035
"17368",5253
"17369",4104
"17370",8793
"17371",2208
"17372",7068
"17373",6269
"17374",5533
"17375",4805
"17376",3548
"17377",9789
"17378",3562
"17379",5947
"17380",11644
"17381",9223
"17383",9481
"17384",7255
"17385",6496
"17386",19404
"17387",4447
"17388",3758
"17389",7590
"17390",11624
"17391",6000
"17392",11842
"17393",68845
"17394",13515
"17395",4529
"17396",6653
"17397",8711
"17398",1951
"17399",3477
"17400",8401
"17401",4466
"17402",4357
"17403",6703
"17404",5353
"17405",6329
"17406",5593
"17407",7796
"17408",16177
"17409",6297
"17410",10819
"17411",4650
"17412",3018
"17413",7634
"17414",5801
"17415",12158
"17416",9592
"17417",6904
"17418",6524
"17419",6264
"17420",7984
"17421",3396
"17422",14562
"17423",23972
"17424",5885
"17425",4582
"17426",3472
"17427",7448
"17428",3291
"17429",3854
"17430",6296
"17431",7020
"17432",9291
"17433",5162
"17434",4484
"17435",21020
"17436",4799
"17437",13555
"17438",11166
"17439",6535
"17440",13917
"17441",4194
"17442",4862
"17443",5961
"17444",6302
"17445",7404
"17446",85116
"17447",4339
"17448",2299
"17449",4837
"17450",22893
"17451",4949
"17452",5036
"17453",5099
"17454",18646
"17455",6933
"17456",218143
"17457",5537
"17458",5572
"17459",4930
"17460",6049
"17461",6233
"17462",23833
"17463",12374
"17464",9333
"17465",9500
"17466",15328
"17467",6400
"17468",2230
"17469",5566
"17470",4905
"17471",6492
"17472",6952
"17473",10473
"17474",6137
"17475",6260
"17476",4613
"17477",8556
"17478",7384
"17479",3687
"17480",5056
"17481",6738
"17482",2872
"17483",4980
"17484",2852
"17485",7343
"17486",7482
"17487",12295
"17488",4691
"17489",8290
"17490",11424
"17491",11728
"17492",22024
"17493",5824
"17494",7240
"17495",3380
"17496",2202
"17497",8101
"17498",6870
"17499",5886
"17500",255312
"17501",4273
"17502",7114
"17503",7931
"17504",14367
"17505",9800
"17506",6430
"17507",6143
"17508",4266
"17509",4726
"17510",6142
"17511",2982
"17512",6428
"17513",11347
"17514",8084
"17515",5780
"17516",7401
"17517",5298
"17518",3830
"17519",5642
"17520",6218
"17521",9571
"17522",17656
"17523",7719
"17524",8749
"17525",6641
"17526",3214
"17527",7200
"17528",6519
"17529",11862
"17530",86626
"17531",6892
"17532",6860
"17533",11084
"17534",3210
"17535",6544
"17536",8765
"17537",12992
"17538",4978
"17539",1271
"17540",27521
"17541",9363
"17542",10904
"17543",6138
"17544",5057
"17545",6158
"17546",5161
"17547",17943
"17548",9528
"17549",26680
"17550",17214
"17551",44258
"17552",9843
"17553",6933
"17554",9158
"17555",6709
"17556",16307
"17557",10101
"17558",7570
"17559",25976
"17560",15079
"17561",11717
"17562",14181
"17563",27942
"17564",19511
"17565",7512
"17566",13161
"17567",9227
"17568",14867
"17569",49444
"17570",6911
"17571",9636
"17572",8465
"17573",9967
"17574",42842
"17575",54123
"17576",48614
"17577",9757
"17578",5288
"17579",14526
"17580",12929
"17581",5534
"17582",17160
"17583",8460
"17584",9085
"17585",9186
"17586",16065
"17587",3519
"17588",16664
"17589",8120
"17590",14805
"17591",5952
"17592",5826
"17593",9464
"17594",5577
"17595",14992
"17596",19993
"17597",17386
"17598",5760
"17599",18261
"17600",4841
"17601",26005
"17602",29271
"17603",5098
"17604",26022
"17605",15138
"17606",13711
"17607",7466
"17608",5473
"17609",13690
"17610",11274
"17611",4341
"17612",19572
"17613",11114
"17614",8559
"17615",13207
"17616",9756
"17617",21723
"17618",59232
"17619",4208
"17620",13753
"17621",24150
"17622",10225
"17623",6836
"17624",3926
"17625",9472
"17626",9357
"17627",3896
"17628",4885
"17629",15071
"17630",4346
"17631",7078
"17632",30731
"17633",23700
"17634",7695
"17635",4452
"17636",5273
"17637",9912
"17638",11704
"17639",11521
"17640",13819
"17641",12097
"17642",4828
"17643",4140
"17644",7455
"17645",6142
"17646",31837
"17647",7031
"17648",13029
"17649",4788
"17650",11312
"17651",28477
"17652",5665
"17653",7181
"17654",72067
"17655",7488
"17656",21340
"17657",7330
"17658",6691
"17659",19351
"17660",9121
"17661",24144
"17662",4890
"17663",11188
"17664",6293
"17665",6539
"17666",5837
"17667",6305
"17668",3919
"17669",3252
"17670",4027
"17671",8755
"17672",15253
"17673",3967
"17674",4959
"17675",4701
"17676",15215
"17677",5770
"17678",8235
"17679",7239
"17680",5045
"17681",8432
"17682",7371
"17683",7265
"17684",6430
"17685",4685
"17686",6643
"17687",6618
"17688",6997
"17689",5755
"17690",7853
"17691",11719
"17692",6585
"17693",5631
"17694",5505
"17695",9218
"17696",5081
"17697",8898
"17698",7684
"17699",4695
"17700",7582
"17701",4752
"17702",5733
"17703",5357
"17704",5131
"17705",4761
"17706",8021
"17707",249338
"17708",13099
"17709",5059
"17710",5062
"17711",5637
"17712",5322
"17713",3467
"17714",4979
"17715",20858
"17716",5969
"17717",5421
"17718",8003
"17719",5368
"17720",5929
"17721",7604
"17722",5955
"17723",3379
"17724",16424
"17725",5124
"17726",13351
"17727",8072
"17728",6523
"17729",4971
"17730",8993
"17731",5258
"17732",5982
"17733",7062
"17734",5906
"17735",5213
"17736",7881
"17737",9325
"17738",5522
"17739",5268
"17740",4529
"17741",5087
"17742",5308
"17743",5861
"17744",4679
"17745",7006
"17746",9136
"17747",4995
"17748",5975
"17749",7008
"17750",4754
"17751",3725
"17752",7058
"17753",5214
"17754",3258
"17755",5523
"17756",6286
"17757",4317
"17758",5073
"17759",7850
"17760",3977
"17761",4955
"17762",7516
"17763",5245
"17764",5936
"17765",5498
"17766",5278
"17767",6655
"17768",6358
"17769",3484
"17770",18926
"17771",3149
"17772",6504
"17773",5711
"17774",5900
"17775",4351
"17776",4991
"17777",10919
"17778",13597
"17779",6315
"17780",8296
"17781",6390
"17782",5525
"17783",4827
"17784",4979
"17785",5835
"17786",4296
"17787",12027
"17788",6110
"17789",4483
"17790",7419
"17791",7818
"17792",3966
"17793",5742
"17794",7431
"17795",5380
"17796",5762
"17797",6653
"17798",8469
"17799",8751
"17800",4465
"17801",21479
"17802",7172
"17803",8602
"17804",7033
"17805",6681
"17806",8729
"17807",4821
"17808",7620
"17809",7547
"17810",7421
"17811",5344
"17812",6519
"17813",4806
"17814",4459
"17815",7734
"17816",4941
"17817",5878
"17818",5577
"17819",11751
"17820",6085
"17821",19680
"17822",6313
"17823",3954
"17824",12735
"17825",2786
"17826",6327
"17827",5387
"17828",5353
"17829",5876
"17830",24884
"17831",7121
"17832",18440
"17833",8662
"17834",4505
"17835",6830
"17836",6583
"17837",4372
"17838",5614
"17839",6492
"17840",5434
"17841",9186
"17842",5783
"17843",5477
"17844",8120
"17845",3943
"17846",6526
"17847",4911
"17848",5328
"17849",7014
"17850",4054
"17851",8321
"17852",6579
"17853",14572
"17854",3781
"17855",8882
"17856",4291
"17857",5671
"17858",10092
"17859",6196
"17860",3113
"17861",4352
"17862",6066
"17863",6763
"17864",6566
"17865",6097
"17866",10655
"17867",5242
"17868",11889
"17869",7357
"17870",13564
"17871",12276
"17872",3597
"17873",4607
"17874",6832
"17875",4960
"17876",13162
"17877",11027
"17878",5603
"17879",5044
"17880",8453
"17881",5717
"17882",6435
"17883",6183
"17884",7089
"17885",5393
"17886",5075
"17887",8453
"17888",3013
"17889",8007
"17890",4497
"17891",8726
"17892",6247
"17893",10137
"17894",5122
"17895",9928
"17896",15280
"17897",6136
"17898",5734
"17899",5434
"17900",7264
"17901",5330
"17902",4438
"17903",6756
"17904",30077
"17905",5869
"17906",6142
"17907",4100
"17908",3630
"17909",7531
"17910",3734
"17911",39093
"17912",2755
"17913",5410
"17914",5190
"17915",10059
"17916",7116
"17917",7036
"17918",6706
"17919",7814
"17920",5098
"17921",12490
"17922",6178
"17923",7091
"17924",9951
"17925",5707
"17926",5184
"17927",4351
"17928",7222
"17929",4529
"17930",6318
"17931",7000
"17932",10686
"17933",8878
"17934",5679
"17935",7277
"17936",11928
"17937",3996
"17938",22484
"17939",6147
"17940",15079
"17941",5620
"17942",5180
"17943",3910
"17944",6248
"17945",5143
"17946",75824
"17948",7489
"17949",9280
"17950",3913
"17952",4887
"17953",6154
"17954",9252
"17955",4055
"17956",5453
"17957",9850
"17958",3511
"17959",5920
"17960",4861
"17961",5045
"17962",4807
"17963",6803
"17964",8826
"17965",3777
"17966",3757
"17967",4485
"17968",3509
"17969",8097
"17970",2916
"17971",10360
"17972",8638
"17973",3656
"17974",7401
"17975",9859
"17976",7575
"17977",7665
"17978",57892
"17979",8763
"17980",6333
"17981",5180
"17982",7608
"17983",2539
"17984",4019
"17985",14334
"17986",30810
"17987",3423
"17988",14070
"17989",6724
"17990",6695
"17991",4241
"17992",5540
"17993",9502
"17994",4568
"17995",6198
"17996",17084
"17997",6461
"17998",3718
"17999",8749
"18000",2800
"18001",4481
"18002",7128
"18003",6852
"18004",5229
"18005",5522
"18006",2986
"18007",6768
"18008",2623
"18009",6180
"18010",7280
"18011",4920
"18012",5004
"18013",6443
"18014",10322
"18015",3845
"18016",9825
"18017",4100
"18018",3511
"18019",4187
"18020",5551
"18021",3293
"18022",9765
"18023",10627
"18024",5215
"18025",4427
"18026",4416
"18027",6101
"18028",4364
"18029",8413
"18030",6355
"18031",5276
"18032",2879
"18033",1250
"18034",7247
"18035",4616
"18036",4296
"18037",7056
"18038",4851
"18039",7483
"18040",5649
"18041",4862
"18042",11678
"18043",6370
"18044",4866
"18045",36134
"18046",3877
"18047",12813
"18048",7398
"18049",6722
"18050",6049
"18051",6227
"18052",17225
"18053",4332
"18054",6201
"18055",31943
"18056",4784
"18057",7249
"18058",12404
"18059",17575
"18060",5480
"18061",2437
"18062",3885
"18063",5420
"18064",5084
"18065",4475
"18066",6312
"18067",2760
"18068",46300
"18069",7386
"18070",8694
"18071",4809
"18072",4796
"18073",6213
"18074",6186
"18075",7158
"18076",4749
"18077",6392
"18078",6931
"18079",7599
"18080",4178
"18081",4689
"18082",4725
"18083",15079
"18084",4292
"18085",4069
"18086",6678
"18087",4967
"18088",3346
"18089",6112
"18090",2774
"18091",2967
"18092",2784
"18093",11808
"18094",2867
"18095",3151
"18096",4217
"18097",10531
"18098",7240
"18099",4852
"18100",8504
"18101",3822
"18102",9009
"18103",9876
"18104",13106
"18105",3738
"18106",4435
"18107",4467
"18108",37330
"18109",10219
"18110",6188
"18111",7725
"18112",4513
"18113",9376
"18114",3176
"18115",10024
"18116",5378
"18117",8182
"18118",6092
"18119",7771
"18120",6581
"18121",4507
"18122",10035
"18123",4157
"18124",4188
"18125",7238
"18126",6026
"18127",4611
"18128",8101
"18129",9858
"18130",11241
"18131",11519
"18132",3149
"18133",8622
"18134",8089
"18135",2212
"18136",4308
"18137",7372
"18138",3806
