고객번호,1기구매횟수,2기구매횟수,3기구매횟수,4기구매횟수,5기구매횟수,6기구매횟수,1기구매등급,2기구매등급,3기구매등급,4기구매등급,5기구매등급,6기구매등급,A객단가등급,B객단가등급,변동률
13865,223.0,222.0,158.0,186.0,74.0,55.0,4,4,3,9,10,10,6,7,9
13866,60.0,91.0,103.0,64.0,43.0,121.0,4,4,4,4,5,5,9,2,3
13867,93.0,97.0,92.0,80.0,114.0,91.0,9,9,10,9,9,10,1,9,5
13868,19.0,84.0,93.0,152.0,164.0,188.0,10,7,9,7,8,8,7,4,5
13869,244.0,322.0,335.0,249.0,234.0,272.0,5,6,8,9,9,8,7,5,4
13870,206.0,319.0,265.0,147.0,360.0,133.0,1,2,3,2,2,7,9,8,6
13871,112.0,71.0,118.0,62.0,157.0,90.0,2,1,2,2,2,1,7,3,5
13872,46.0,50.0,67.0,42.0,72.0,98.0,4,4,2,1,1,1,5,3,1
13873,48.0,88.0,107.0,102.0,136.0,140.0,10,7,8,8,7,8,9,10,3
13874,4.0,74.0,146.0,149.0,174.0,135.0,10,9,4,5,4,6,2,9,9
13875,220.0,193.0,160.0,179.0,166.0,227.0,6,6,6,8,8,7,4,1,4
13876,163.0,144.0,218.0,271.0,345.0,327.0,8,9,9,8,8,7,7,8,3
13877,320.0,212.0,182.0,176.0,197.0,134.0,7,9,9,9,8,10,8,2,4
13878,174.0,205.0,187.0,218.0,262.0,313.0,9,9,9,9,6,8,9,5,5
13879,223.0,282.0,301.0,286.0,309.0,424.0,6,4,5,6,6,5,4,3,3
13880,301.0,315.0,378.0,233.0,230.0,244.0,7,8,7,10,9,9,1,1,1
13881,175.0,161.0,54.0,102.0,160.0,119.0,2,3,3,2,2,3,9,8,2
13882,150.0,124.0,184.0,113.0,198.0,238.0,2,2,1,1,1,1,7,7,3
13883,321.0,289.0,321.0,228.0,317.0,450.0,9,9,9,10,9,8,9,2,0
13884,261.0,335.0,268.0,282.0,296.0,251.0,6,4,7,7,5,8,10,7,9
13885,257.0,297.0,225.0,216.0,262.0,238.0,5,6,8,7,6,5,8,1,3
13886,196.0,220.0,254.0,161.0,145.0,165.0,8,8,6,8,8,8,6,2,2
13887,254.0,254.0,203.0,248.0,266.0,229.0,5,4,7,6,6,7,2,10,3
13888,237.0,313.0,295.0,378.0,269.0,343.0,9,8,8,7,9,7,3,1,1
13889,159.0,170.0,172.0,193.0,118.0,181.0,5,4,8,7,6,8,10,3,8
13890,84.0,92.0,86.0,101.0,91.0,70.0,4,6,6,4,3,4,1,5,4
13891,351.0,311.0,194.0,325.0,404.0,534.0,7,7,9,7,6,5,6,5,2
13892,144.0,177.0,186.0,174.0,184.0,97.0,9,8,8,8,8,10,7,5,4
13893,196.0,209.0,237.0,242.0,240.0,230.0,6,7,6,7,6,5,7,8,4
13894,108.0,47.0,161.0,240.0,206.0,195.0,7,10,4,3,3,4,2,5,6
13895,92.0,81.0,133.0,167.0,137.0,184.0,2,3,3,2,3,5,4,2,3
13896,183.0,161.0,202.0,192.0,162.0,205.0,6,8,6,6,8,7,7,1,2
13897,103.0,126.0,202.0,275.0,233.0,212.0,10,10,9,7,6,8,6,8,6
13898,141.0,161.0,101.0,145.0,126.0,122.0,9,8,10,8,10,8,10,6,10
13899,101.0,101.0,186.0,162.0,142.0,219.0,6,7,4,5,7,6,10,1,1
13900,83.0,83.0,148.0,183.0,110.0,68.0,7,6,6,4,5,9,10,7,3
13901,201.0,213.0,152.0,150.0,240.0,185.0,2,2,2,1,2,2,8,6,2
13902,74.0,211.0,205.0,178.0,231.0,244.0,10,7,8,9,8,8,1,1,4
13903,105.0,126.0,129.0,140.0,164.0,148.0,10,10,9,9,7,9,4,10,4
13904,122.0,149.0,125.0,157.0,207.0,171.0,1,2,1,1,1,2,4,4,2
13905,71.0,68.0,75.0,70.0,83.0,99.0,2,2,2,4,3,2,7,2,4
13906,129.0,154.0,169.0,146.0,210.0,187.0,10,10,10,10,10,10,7,6,3
13907,86.0,158.0,201.0,212.0,191.0,192.0,10,10,9,8,9,7,8,2,6
13908,175.0,206.0,223.0,198.0,183.0,253.0,7,6,5,8,7,6,10,1,7
13909,79.0,103.0,119.0,133.0,90.0,148.0,1,1,1,1,3,2,1,6,1
13910,378.0,368.0,377.0,231.0,284.0,329.0,9,9,9,10,10,10,4,5,0
13911,47.0,71.0,44.0,64.0,80.0,104.0,10,9,10,10,10,8,4,4,8
13912,202.0,206.0,196.0,354.0,270.0,284.0,2,4,6,4,5,4,6,1,3
13913,104.0,153.0,114.0,135.0,130.0,177.0,10,10,10,10,10,8,3,9,2
13914,143.0,199.0,199.0,169.0,138.0,136.0,9,7,7,8,9,9,6,2,2
13915,4.0,9.0,90.0,185.0,296.0,299.0,10,10,10,5,4,3,8,6,9
13916,85.0,83.0,74.0,105.0,120.0,149.0,3,1,3,1,1,2,1,1,5
13917,164.0,198.0,195.0,224.0,251.0,317.0,9,9,6,9,5,7,4,1,12
13918,19.0,23.0,19.0,29.0,23.0,17.0,10,10,10,8,10,10,3,3,8
13919,84.0,129.0,125.0,107.0,67.0,108.0,3,2,2,2,7,3,10,4,3
13920,100.0,132.0,52.0,110.0,106.0,112.0,5,5,9,5,6,4,7,9,2
13921,139.0,171.0,141.0,128.0,144.0,147.0,7,8,10,7,8,9,7,7,7
13922,242.0,242.0,291.0,403.0,356.0,338.0,8,7,7,5,7,7,9,5,4
13923,187.0,167.0,157.0,188.0,118.0,115.0,9,10,10,9,10,10,8,8,2
13924,323.0,370.0,259.0,304.0,291.0,376.0,4,4,7,6,5,5,1,6,2
13925,213.0,299.0,205.0,176.0,163.0,71.0,5,3,3,4,4,5,5,7,3
13926,101.0,155.0,113.0,115.0,96.0,139.0,2,2,1,4,6,2,1,8,6
13927,49.0,69.0,103.0,104.0,131.0,82.0,3,3,1,2,1,3,5,2,4
13928,88.0,154.0,143.0,102.0,110.0,71.0,1,1,2,2,1,2,10,2,2
13929,14.0,5.0,6.0,4.0,6.0,21.0,7,10,10,10,10,10,7,8,6
13930,48.0,95.0,126.0,99.0,108.0,131.0,9,4,4,4,7,7,1,6,6
13931,244.0,299.0,270.0,253.0,270.0,336.0,5,5,5,6,5,5,8,7,4
13932,96.0,122.0,174.0,149.0,179.0,138.0,5,2,1,1,2,2,9,4,4
13933,242.0,240.0,333.0,319.0,355.0,383.0,7,6,2,6,4,5,9,4,8
13934,175.0,209.0,234.0,211.0,281.0,274.0,9,9,10,10,9,7,7,4,4
13935,180.0,134.0,203.0,352.0,387.0,398.0,7,9,9,6,6,6,2,9,2
13936,138.0,99.0,164.0,108.0,114.0,118.0,9,10,9,9,10,10,8,1,5
13937,211.0,186.0,265.0,222.0,202.0,310.0,6,8,8,8,9,8,7,8,5
13938,458.0,411.0,392.0,345.0,274.0,317.0,6,7,7,6,8,8,5,1,2
13939,53.0,48.0,53.0,119.0,117.0,195.0,9,7,7,5,2,5,8,7,7
13940,207.0,233.0,244.0,265.0,216.0,237.0,8,9,8,8,7,8,10,9,3
13941,106.0,115.0,143.0,138.0,100.0,77.0,1,4,3,3,4,7,7,5,5
13942,301.0,393.0,339.0,328.0,352.0,363.0,8,7,7,6,7,6,7,1,3
13943,309.0,349.0,308.0,251.0,298.0,313.0,7,7,7,8,7,8,2,1,2
13944,218.0,151.0,361.0,320.0,315.0,303.0,8,10,7,8,8,8,2,10,2
13945,347.0,293.0,274.0,286.0,260.0,247.0,6,7,8,7,7,8,7,5,2
13946,20.0,71.0,120.0,157.0,139.0,171.0,10,10,7,5,5,3,4,9,8
13947,177.0,156.0,121.0,93.0,69.0,168.0,3,3,7,9,9,5,1,5,3
13948,164.0,126.0,135.0,159.0,147.0,233.0,9,9,10,10,8,8,7,1,7
13949,133.0,93.0,115.0,105.0,136.0,173.0,6,9,7,9,9,9,5,8,4
13950,105.0,141.0,133.0,188.0,153.0,166.0,2,1,2,1,1,1,3,4,4
13951,89.0,129.0,108.0,141.0,101.0,116.0,2,1,1,1,1,1,5,9,0
13952,186.0,207.0,178.0,88.0,75.0,114.0,6,4,8,8,9,7,2,3,5
13953,45.0,43.0,68.0,49.0,41.0,106.0,6,7,7,7,7,5,9,5,3
13954,224.0,290.0,282.0,249.0,259.0,187.0,7,7,7,8,8,8,7,5,2
13955,134.0,112.0,129.0,185.0,150.0,72.0,1,2,5,1,2,4,8,1,5
13956,124.0,249.0,149.0,173.0,141.0,195.0,4,2,4,2,4,4,10,3,4
13957,430.0,471.0,448.0,424.0,414.0,439.0,7,7,7,7,7,7,10,5,0
13958,129.0,127.0,146.0,138.0,155.0,132.0,1,2,1,2,2,2,2,2,2
13959,178.0,158.0,216.0,177.0,191.0,243.0,2,2,2,3,1,2,1,8,7
13960,148.0,144.0,158.0,131.0,129.0,174.0,8,9,9,10,8,8,3,2,4
13962,189.0,284.0,273.0,343.0,382.0,422.0,9,6,8,7,7,5,10,1,6
13963,360.0,207.0,116.0,276.0,258.0,173.0,5,7,10,7,5,7,2,4,5
13964,252.0,161.0,217.0,211.0,181.0,172.0,8,10,9,9,10,10,7,1,4
13965,175.0,151.0,213.0,65.0,129.0,106.0,4,7,6,10,9,9,1,8,1
13966,109.0,103.0,109.0,186.0,205.0,220.0,9,10,10,9,7,7,7,6,3
13967,233.0,207.0,260.0,299.0,255.0,290.0,7,8,8,7,7,8,6,2,4
13968,204.0,242.0,335.0,369.0,305.0,296.0,3,4,4,3,5,4,1,5,5
13969,192.0,167.0,176.0,126.0,183.0,282.0,8,10,9,10,10,8,7,9,1
13970,178.0,158.0,180.0,154.0,179.0,156.0,9,10,9,9,8,9,3,8,2
13971,174.0,162.0,205.0,235.0,149.0,220.0,9,10,8,9,10,9,10,2,4
13972,78.0,99.0,204.0,190.0,57.0,196.0,10,8,5,6,10,5,2,6,9
13973,112.0,58.0,52.0,167.0,173.0,110.0,3,5,6,3,3,3,2,5,2
13974,247.0,188.0,210.0,252.0,198.0,304.0,4,5,6,5,7,5,2,1,3
13975,214.0,371.0,295.0,369.0,366.0,445.0,3,3,3,2,2,3,5,10,3
13976,193.0,155.0,167.0,172.0,240.0,198.0,8,9,9,9,8,7,8,7,6
13977,79.0,132.0,312.0,340.0,289.0,353.0,4,5,3,4,5,5,2,10,4
13978,185.0,154.0,121.0,107.0,89.0,100.0,8,8,9,5,10,6,9,5,12
13979,98.0,200.0,180.0,233.0,206.0,274.0,10,8,10,9,9,9,7,1,2
13980,255.0,288.0,305.0,349.0,231.0,348.0,8,8,9,9,10,9,6,6,0
13981,97.0,155.0,151.0,149.0,173.0,196.0,5,3,3,5,3,4,2,3,5
13982,72.0,165.0,76.0,165.0,167.0,156.0,4,4,8,5,3,4,2,4,5
13983,7.0,3.0,6.0,1.0,2.0,2.0,10,10,10,10,10,10,6,1,11
13984,327.0,270.0,219.0,184.0,207.0,181.0,3,3,5,6,4,6,5,6,2
13985,71.0,67.0,73.0,73.0,64.0,68.0,6,5,6,7,8,8,4,6,2
13986,175.0,287.0,253.0,246.0,306.0,407.0,9,8,9,8,7,7,9,6,2
13987,228.0,243.0,216.0,216.0,240.0,294.0,8,5,8,8,6,4,8,8,7
13988,130.0,171.0,141.0,177.0,196.0,185.0,2,3,3,4,2,3,7,2,3
13989,307.0,251.0,183.0,272.0,208.0,324.0,9,10,10,10,10,9,8,1,0
13990,184.0,255.0,200.0,177.0,140.0,146.0,1,1,2,3,2,2,3,9,4
13991,324.0,311.0,350.0,267.0,246.0,319.0,5,7,6,8,8,7,10,4,3
13992,199.0,256.0,222.0,203.0,183.0,124.0,6,6,5,7,6,9,9,8,4
13993,145.0,175.0,135.0,221.0,102.0,64.0,4,4,2,1,8,8,2,6,6
13994,316.0,257.0,311.0,340.0,242.0,283.0,8,9,8,6,9,8,6,8,3
13995,219.0,193.0,204.0,197.0,217.0,245.0,8,5,6,8,4,5,8,9,11
13996,163.0,144.0,109.0,157.0,127.0,99.0,8,10,10,8,10,10,4,7,5
13997,403.0,426.0,478.0,425.0,421.0,456.0,7,7,6,8,6,7,5,9,2
13998,480.0,454.0,516.0,585.0,434.0,494.0,4,5,4,4,4,4,4,2,1
14000,64.0,49.0,51.0,81.0,218.0,153.0,10,10,10,10,10,10,10,5,0
14001,288.0,272.0,303.0,278.0,292.0,276.0,9,9,9,9,9,9,3,4,0
14002,103.0,131.0,92.0,125.0,185.0,181.0,4,4,5,4,3,3,5,6,1
14003,88.0,100.0,100.0,75.0,86.0,109.0,10,10,10,10,10,10,1,1,2
14004,117.0,86.0,51.0,93.0,83.0,103.0,2,3,5,2,3,2,6,7,0
14005,83.0,194.0,210.0,265.0,279.0,351.0,8,9,9,7,8,7,7,1,8
14006,106.0,117.0,110.0,113.0,100.0,107.0,5,6,4,4,7,4,1,4,5
14007,209.0,199.0,149.0,188.0,142.0,195.0,8,8,7,8,9,8,6,2,6
14008,101.0,124.0,113.0,112.0,131.0,99.0,2,1,1,1,1,1,8,10,1
14009,204.0,158.0,212.0,214.0,234.0,243.0,6,8,5,6,6,6,5,4,4
14010,364.0,239.0,156.0,243.0,162.0,151.0,3,4,7,5,6,7,2,3,3
14011,76.0,48.0,54.0,146.0,80.0,57.0,2,2,1,1,1,2,4,7,2
14012,230.0,339.0,302.0,233.0,298.0,289.0,10,9,10,10,9,10,8,9,0
14013,97.0,109.0,78.0,95.0,194.0,316.0,9,6,9,8,5,5,10,9,6
14014,333.0,312.0,347.0,357.0,362.0,402.0,5,5,4,4,5,4,2,4,3
14015,197.0,114.0,152.0,153.0,194.0,204.0,6,8,8,9,7,8,7,5,2
14016,67.0,52.0,84.0,69.0,46.0,113.0,3,2,2,4,3,3,4,6,5
14017,132.0,180.0,212.0,134.0,91.0,92.0,5,6,5,6,8,8,1,4,2
14019,208.0,226.0,174.0,237.0,196.0,231.0,8,6,8,6,6,7,9,3,5
14020,108.0,178.0,132.0,120.0,112.0,123.0,8,5,8,8,10,8,8,9,3
14021,141.0,23.0,41.0,78.0,56.0,28.0,9,10,10,10,10,10,6,7,7
14022,184.0,164.0,138.0,176.0,115.0,142.0,9,10,10,10,10,10,1,2,2
14023,48.0,63.0,58.0,84.0,56.0,61.0,5,2,1,1,3,3,4,2,4
14024,89.0,125.0,88.0,60.0,68.0,41.0,5,2,4,4,2,3,5,5,5
14025,210.0,224.0,276.0,178.0,196.0,317.0,4,4,4,5,5,4,4,1,1
14026,165.0,130.0,175.0,116.0,138.0,81.0,10,10,9,10,10,10,1,5,6
14027,140.0,106.0,142.0,99.0,82.0,121.0,8,9,9,10,10,9,3,2,4
14028,119.0,126.0,293.0,258.0,337.0,361.0,7,8,6,5,5,5,3,6,5
14029,271.0,334.0,271.0,171.0,133.0,50.0,4,3,3,3,3,7,7,7,2
14031,333.0,351.0,283.0,321.0,361.0,359.0,5,5,5,4,3,5,10,8,4
14032,51.0,161.0,15.0,87.0,89.0,107.0,2,1,7,1,1,1,2,1,2
14033,246.0,371.0,377.0,372.0,494.0,419.0,4,3,3,3,3,4,9,1,3
14034,109.0,93.0,122.0,149.0,114.0,149.0,10,10,10,8,10,9,9,10,13
14035,120.0,132.0,98.0,104.0,163.0,95.0,6,9,4,10,7,10,7,7,13
14036,273.0,251.0,235.0,208.0,250.0,242.0,6,7,7,8,7,6,9,2,1
14037,110.0,108.0,56.0,74.0,74.0,77.0,5,6,9,5,8,4,4,2,1
14038,119.0,105.0,169.0,259.0,211.0,238.0,5,5,3,4,4,5,2,5,3
14039,284.0,248.0,225.0,218.0,410.0,310.0,5,5,6,6,4,5,3,3,6
14040,188.0,295.0,289.0,246.0,223.0,318.0,8,7,6,8,8,8,10,6,3
14041,57.0,182.0,173.0,136.0,275.0,173.0,10,8,8,9,6,9,8,4,3
14042,81.0,95.0,80.0,47.0,51.0,99.0,3,1,3,3,3,1,9,7,3
14043,50.0,70.0,124.0,89.0,106.0,82.0,2,2,2,2,1,3,4,5,3
14044,199.0,159.0,174.0,172.0,215.0,205.0,5,7,5,5,5,4,3,3,4
14045,282.0,361.0,349.0,332.0,278.0,467.0,9,7,8,8,9,7,7,10,0
14046,125.0,112.0,99.0,116.0,66.0,48.0,9,9,10,9,10,10,9,2,7
14047,134.0,145.0,180.0,145.0,85.0,40.0,2,1,1,2,2,5,3,2,2
14048,200.0,182.0,208.0,161.0,173.0,174.0,7,8,8,9,10,8,7,4,7
14049,404.0,504.0,474.0,453.0,526.0,487.0,6,4,5,5,5,5,7,1,7
14050,218.0,162.0,159.0,116.0,172.0,167.0,4,7,3,5,5,6,1,2,6
14051,193.0,232.0,240.0,183.0,151.0,172.0,7,6,6,6,9,6,9,5,4
14052,255.0,259.0,211.0,236.0,255.0,292.0,4,7,7,7,6,7,3,4,3
14053,89.0,83.0,122.0,179.0,3.0,8.0,7,7,5,8,10,10,1,6,11
14054,78.0,95.0,95.0,64.0,52.0,62.0,3,3,1,2,2,4,7,5,3
14055,309.0,357.0,322.0,359.0,289.0,263.0,6,5,6,6,8,8,1,9,4
14056,243.0,284.0,282.0,215.0,267.0,267.0,7,7,8,9,8,9,9,3,2
14057,106.0,109.0,132.0,90.0,93.0,193.0,9,10,9,10,10,9,3,2,7
14058,310.0,314.0,335.0,296.0,340.0,323.0,5,5,5,6,4,5,6,8,5
14059,69.0,80.0,76.0,107.0,105.0,86.0,1,6,7,2,2,6,1,10,7
14060,274.0,285.0,324.0,330.0,268.0,211.0,4,5,5,4,6,6,5,9,4
14061,120.0,133.0,110.0,86.0,112.0,130.0,8,8,5,10,9,7,7,4,8
14062,214.0,224.0,154.0,196.0,130.0,200.0,1,2,2,1,2,2,6,10,3
14063,470.0,441.0,382.0,307.0,317.0,335.0,5,5,6,8,6,6,3,5,4
14064,61.0,81.0,88.0,130.0,119.0,149.0,3,3,2,3,2,3,7,5,5
14065,312.0,242.0,318.0,285.0,281.0,218.0,4,6,4,6,5,9,3,6,6
14066,361.0,371.0,322.0,310.0,198.0,211.0,4,6,5,3,9,8,8,5,11
14067,183.0,239.0,249.0,202.0,261.0,206.0,6,6,4,6,4,5,5,4,3
14068,319.0,312.0,260.0,214.0,268.0,264.0,3,6,7,9,7,8,5,7,3
14069,115.0,178.0,253.0,231.0,248.0,182.0,8,6,5,2,4,5,7,4,5
14070,119.0,151.0,110.0,95.0,98.0,117.0,7,6,8,9,9,8,4,5,2
14071,391.0,396.0,411.0,365.0,288.0,290.0,6,7,6,6,8,9,4,9,5
14072,49.0,122.0,71.0,145.0,181.0,98.0,7,4,7,4,3,5,9,9,1
14073,57.0,78.0,20.0,78.0,60.0,87.0,5,3,6,4,4,4,1,3,4
14074,115.0,124.0,96.0,82.0,84.0,73.0,3,3,4,5,4,4,4,2,2
14075,233.0,275.0,241.0,177.0,291.0,232.0,8,8,6,9,6,9,5,3,8
14076,173.0,220.0,170.0,188.0,178.0,228.0,7,6,9,6,9,8,2,2,9
14077,95.0,92.0,136.0,144.0,243.0,184.0,6,8,8,9,6,5,10,5,7
14078,309.0,310.0,314.0,269.0,284.0,272.0,4,5,4,4,3,8,6,7,6
14080,178.0,167.0,143.0,225.0,136.0,159.0,5,7,6,5,8,7,5,9,4
14081,156.0,139.0,91.0,100.0,106.0,86.0,5,4,6,7,9,5,6,5,6
14082,229.0,247.0,186.0,293.0,281.0,262.0,5,5,8,7,7,8,10,8,5
14083,172.0,218.0,186.0,192.0,208.0,208.0,9,8,8,9,9,9,10,8,2
14084,366.0,385.0,323.0,313.0,310.0,389.0,7,8,8,8,8,7,10,10,1
14085,431.0,362.0,437.0,455.0,426.0,370.0,5,6,5,5,5,6,4,5,3
14086,300.0,385.0,375.0,379.0,298.0,326.0,7,5,5,7,8,5,9,6,5
14087,93.0,69.0,105.0,63.0,70.0,98.0,5,8,9,10,10,9,10,1,6
14088,83.0,139.0,169.0,163.0,150.0,149.0,5,3,3,3,3,3,3,8,1
14089,158.0,240.0,163.0,206.0,183.0,146.0,10,9,10,10,10,10,6,6,0
14090,93.0,311.0,368.0,385.0,478.0,394.0,9,8,7,8,6,6,1,9,5
14091,148.0,128.0,135.0,186.0,155.0,144.0,4,7,7,5,5,7,3,7,3
14092,280.0,486.0,329.0,393.0,395.0,298.0,1,1,2,1,1,1,7,8,8
14093,76.0,89.0,129.0,131.0,126.0,113.0,1,2,3,2,1,3,8,6,5
14094,81.0,124.0,52.0,168.0,131.0,120.0,5,5,10,3,4,6,9,7,3
14095,263.0,254.0,298.0,244.0,207.0,233.0,9,9,8,10,10,10,10,7,0
14096,233.0,177.0,236.0,203.0,191.0,296.0,3,6,4,6,5,4,9,3,4
14097,149.0,113.0,109.0,184.0,219.0,245.0,3,6,4,2,3,1,3,9,8
14098,119.0,114.0,76.0,103.0,86.0,72.0,1,2,1,2,2,3,4,3,3
14099,195.0,218.0,283.0,219.0,240.0,237.0,8,6,7,9,7,7,4,9,5
14100,187.0,223.0,252.0,176.0,155.0,156.0,5,3,4,5,4,5,8,2,1
14101,382.0,393.0,463.0,328.0,438.0,416.0,4,5,4,6,5,5,5,2,5
14102,93.0,138.0,84.0,80.0,223.0,245.0,9,9,9,9,8,8,7,8,9
14103,123.0,134.0,123.0,161.0,125.0,121.0,10,10,10,9,10,10,5,2,3
14104,217.0,352.0,229.0,230.0,246.0,236.0,9,6,8,9,9,9,5,5,5
14105,152.0,136.0,101.0,96.0,71.0,124.0,2,3,3,4,5,3,5,3,2
14106,292.0,325.0,297.0,325.0,321.0,382.0,9,8,8,9,8,8,1,2,0
14107,109.0,142.0,158.0,114.0,72.0,124.0,5,5,6,4,5,9,3,3,7
14108,276.0,327.0,244.0,361.0,371.0,362.0,6,6,8,5,6,6,6,4,2
14109,139.0,145.0,151.0,127.0,178.0,126.0,10,10,10,10,10,10,6,8,0
14110,297.0,295.0,241.0,220.0,226.0,194.0,6,7,6,6,6,8,7,9,2
14111,255.0,324.0,363.0,324.0,436.0,492.0,6,5,5,5,4,4,4,1,4
14112,80.0,140.0,177.0,140.0,113.0,233.0,5,3,6,3,3,3,7,7,5
14113,193.0,166.0,187.0,150.0,164.0,291.0,10,10,10,10,9,10,7,9,2
14114,62.0,95.0,40.0,66.0,62.0,92.0,6,5,10,4,4,5,9,5,2
14115,52.0,67.0,56.0,80.0,95.0,82.0,2,1,2,2,1,2,6,5,0
14116,86.0,74.0,97.0,120.0,119.0,115.0,7,8,8,6,5,8,1,8,2
14117,52.0,88.0,74.0,66.0,91.0,66.0,1,1,1,1,1,1,1,8,0
14118,131.0,84.0,122.0,181.0,179.0,190.0,6,10,9,7,7,5,1,10,6
14119,66.0,39.0,51.0,53.0,76.0,58.0,7,8,9,9,6,9,1,10,2
14120,126.0,96.0,79.0,104.0,81.0,63.0,1,2,4,1,1,1,8,2,3
14122,304.0,648.0,584.0,468.0,282.0,420.0,7,4,5,6,7,5,3,1,2
14123,274.0,318.0,306.0,228.0,248.0,236.0,7,6,6,8,8,7,7,9,4
14124,131.0,146.0,128.0,81.0,85.0,108.0,10,8,10,10,10,10,7,1,3
14125,27.0,125.0,99.0,151.0,176.0,198.0,9,2,2,2,1,2,5,5,4
14126,332.0,359.0,322.0,284.0,312.0,312.0,5,6,6,7,6,7,4,8,1
14127,201.0,201.0,222.0,134.0,237.0,231.0,4,4,3,5,4,5,4,2,2
14128,151.0,355.0,156.0,163.0,141.0,208.0,9,5,9,7,9,8,3,7,4
14129,92.0,90.0,163.0,195.0,127.0,190.0,5,3,2,2,4,3,3,1,4
14130,29.0,65.0,71.0,69.0,55.0,70.0,4,4,10,8,4,4,10,3,9
14131,127.0,185.0,175.0,142.0,208.0,249.0,10,8,8,10,8,8,9,2,7
14132,106.0,123.0,108.0,133.0,103.0,69.0,1,2,2,1,1,5,7,6,4
14133,67.0,48.0,35.0,54.0,66.0,131.0,3,7,9,7,10,5,3,10,4
14134,54.0,40.0,71.0,182.0,102.0,124.0,6,6,4,3,5,5,1,8,1
14135,173.0,200.0,187.0,207.0,184.0,208.0,8,7,8,6,8,7,9,1,5
14136,209.0,236.0,258.0,150.0,306.0,228.0,6,4,4,6,4,4,8,3,3
14137,42.0,109.0,15.0,121.0,86.0,156.0,3,1,9,1,2,1,7,6,5
14138,46.0,58.0,104.0,76.0,70.0,97.0,9,4,3,1,3,4,9,2,5
14139,76.0,215.0,209.0,185.0,84.0,162.0,1,1,1,2,1,1,6,5,4
14140,661.0,636.0,625.0,666.0,422.0,404.0,3,3,3,3,3,4,6,4,2
14141,341.0,309.0,269.0,292.0,223.0,224.0,8,9,9,9,7,9,2,8,4
14142,31.0,122.0,120.0,144.0,81.0,98.0,4,1,1,1,2,2,7,6,4
14143,260.0,254.0,202.0,177.0,184.0,223.0,6,5,6,4,5,5,9,8,2
14144,220.0,245.0,233.0,220.0,252.0,236.0,9,9,9,10,8,8,4,9,3
14145,105.0,114.0,131.0,109.0,131.0,132.0,6,10,8,8,9,8,6,9,9
14146,122.0,191.0,183.0,201.0,193.0,184.0,7,7,7,6,7,8,3,7,4
14147,53.0,64.0,48.0,83.0,57.0,60.0,2,2,2,2,3,1,2,2,2
14148,131.0,106.0,154.0,175.0,130.0,176.0,2,3,2,4,3,4,8,2,4
14149,357.0,305.0,266.0,271.0,289.0,305.0,7,8,9,9,8,7,2,4,1
14150,92.0,57.0,64.0,89.0,83.0,37.0,1,1,2,1,1,1,6,10,0
14152,284.0,338.0,319.0,260.0,252.0,325.0,8,7,7,7,7,8,4,4,5
14153,247.0,210.0,191.0,119.0,118.0,229.0,9,9,10,10,10,9,9,6,4
14154,92.0,83.0,78.0,88.0,112.0,123.0,7,8,10,10,10,10,2,6,3
14155,32.0,64.0,65.0,68.0,85.0,66.0,4,1,2,2,1,2,4,3,1
14156,213.0,215.0,196.0,186.0,155.0,181.0,3,7,4,6,6,9,5,8,10
14157,174.0,183.0,121.0,179.0,125.0,92.0,6,7,7,6,8,9,10,5,4
14158,153.0,182.0,158.0,194.0,347.0,305.0,7,8,9,8,5,6,8,4,3
14159,22.0,88.0,60.0,89.0,55.0,66.0,7,3,4,3,5,4,5,10,4
14160,113.0,50.0,75.0,95.0,92.0,145.0,7,7,8,5,7,5,3,1,3
14161,43.0,103.0,59.0,107.0,242.0,159.0,10,10,10,9,6,10,8,8,11
14162,102.0,106.0,94.0,113.0,98.0,121.0,8,10,9,9,9,9,6,8,2
14163,279.0,244.0,206.0,226.0,266.0,333.0,6,8,8,8,6,7,6,6,3
14164,138.0,214.0,146.0,216.0,177.0,264.0,9,8,9,8,9,7,8,2,2
14165,181.0,216.0,166.0,172.0,174.0,199.0,3,4,3,2,3,3,5,9,4
14166,252.0,322.0,274.0,211.0,189.0,200.0,5,4,6,5,5,5,6,9,3
14167,298.0,207.0,288.0,246.0,326.0,320.0,7,9,7,8,7,7,6,2,0
14168,71.0,78.0,29.0,65.0,56.0,111.0,2,1,7,1,1,1,5,5,2
14169,107.0,133.0,89.0,61.0,96.0,138.0,3,2,7,3,2,4,4,9,7
14170,497.0,426.0,579.0,33.0,8.0,200.0,5,7,5,10,10,8,6,3,2
14171,55.0,109.0,38.0,79.0,158.0,181.0,5,4,8,8,5,6,10,9,4
14172,67.0,83.0,89.0,140.0,91.0,83.0,6,5,5,4,4,6,8,5,4
14173,68.0,108.0,105.0,58.0,49.0,85.0,4,1,2,3,1,1,2,9,4
14174,54.0,16.0,19.0,20.0,42.0,28.0,10,10,10,10,10,10,8,2,3
14175,74.0,54.0,69.0,82.0,84.0,154.0,2,2,2,1,1,1,4,8,0
14176,149.0,188.0,174.0,170.0,166.0,155.0,5,5,6,5,7,7,3,5,3
14177,63.0,98.0,53.0,66.0,55.0,58.0,10,10,10,10,10,10,2,6,6
14178,55.0,53.0,94.0,67.0,104.0,166.0,7,8,9,6,3,1,1,1,4
14179,54.0,70.0,73.0,60.0,64.0,48.0,4,3,4,5,5,7,10,9,1
