,°í°´¹øÈ£,»ýÈ°_ÃÑ±¸¸Å¾×1,»ýÈ°_ÃÑ±¸¸Å¾×2,»ýÈ°_ÃÑ±¸¸Å¾×3,»ýÈ°_ÃÑ±¸¸Å¾×4,»ýÈ°_ÃÑ±¸¸Å¾×5,»ýÈ°_ÃÑ±¸¸Å¾×6,»ýÈ°_ÃÑ±¸¸Å¾×7,»ýÈ°_ÃÑ±¸¸Å¾×8,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö1,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö2,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö3,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö4,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö5,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö6,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö7,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö8
13542,13738,125240.0,165104.0,356919.0,207664.0,96917.0,150420.0,553971.0,55028.0,24.0,27.0,22.0,12.0,15.0,20.0,23.0,9.0
13543,13739,183635.0,253277.0,190262.0,277420.0,164506.0,245942.0,245249.0,131026.0,18.0,30.0,23.0,33.0,18.0,27.0,21.0,18.0
13544,13740,47480.0,544618.0,292315.0,252111.0,224470.0,299859.0,374797.0,300517.0,6.0,22.0,19.0,13.0,13.0,20.0,24.0,31.0
13545,13741,97702.0,100443.0,150511.0,299928.0,210687.0,199404.0,166629.0,69936.0,45.0,53.0,55.0,63.0,59.0,66.0,63.0,51.0
13546,13742,514285.0,7107.0,173708.0,47677.0,248583.0,195274.0,255451.0,338774.0,12.0,2.0,6.0,10.0,33.0,20.0,23.0,27.0
13547,13743,60717.0,19262.0,134334.0,132725.0,424364.0,65928.0,182697.0,261561.0,3.0,4.0,8.0,15.0,21.0,7.0,7.0,17.0
13548,13744,0.0,0.0,87583.0,40006.0,116831.0,21339.0,5631.0,67752.0,0.0,0.0,1.0,6.0,9.0,2.0,1.0,8.0
13549,13745,157811.0,122125.0,257509.0,74255.0,118198.0,90527.0,177021.0,73201.0,25.0,20.0,24.0,11.0,15.0,11.0,22.0,14.0
13550,13746,56894.0,71480.0,79112.0,26712.0,40249.0,39429.0,42403.0,47541.0,21.0,26.0,31.0,19.0,18.0,15.0,15.0,21.0
13551,13747,0.0,195510.0,203253.0,129532.0,241411.0,326162.0,176537.0,49293.0,0.0,4.0,5.0,6.0,8.0,6.0,5.0,2.0
13552,13748,2638717.0,1773895.0,1937789.0,679381.0,763371.0,777757.0,870531.0,493786.0,97.0,92.0,82.0,79.0,75.0,65.0,75.0,49.0
13553,13749,156546.0,134625.0,637627.0,334111.0,41981.0,163532.0,192799.0,99085.0,24.0,21.0,47.0,41.0,6.0,14.0,18.0,15.0
13554,13750,163036.0,143994.0,196429.0,141104.0,172346.0,244223.0,166414.0,168570.0,35.0,19.0,23.0,24.0,28.0,28.0,33.0,33.0
13555,13751,774413.0,473889.0,531517.0,302589.0,267911.0,213631.0,360989.0,233706.0,39.0,43.0,35.0,19.0,20.0,21.0,19.0,35.0
13556,13752,88744.0,72005.0,15365.0,35695.0,85924.0,227398.0,80103.0,34532.0,8.0,10.0,5.0,2.0,15.0,25.0,19.0,16.0
13557,13753,39703.0,2165.0,175537.0,126264.0,1204669.0,291784.0,531457.0,376227.0,17.0,5.0,9.0,26.0,43.0,36.0,56.0,46.0
13558,13754,55418.0,68471.0,186466.0,48668.0,71605.0,92433.0,97854.0,61625.0,27.0,18.0,40.0,19.0,24.0,30.0,20.0,31.0
13559,13755,1821.0,29357.0,8530.0,50417.0,37785.0,0.0,83881.0,28751.0,1.0,5.0,2.0,6.0,8.0,0.0,10.0,5.0
13560,13756,339402.0,257450.0,171264.0,110881.0,349685.0,203500.0,340076.0,205086.0,38.0,30.0,27.0,17.0,50.0,35.0,37.0,30.0
13561,13757,106149.0,50577.0,32425.0,22526.0,42831.0,68436.0,106856.0,83367.0,11.0,5.0,4.0,3.0,9.0,10.0,9.0,10.0
13562,13758,0.0,45735.0,0.0,178538.0,104976.0,56939.0,288065.0,111154.0,0.0,6.0,0.0,45.0,10.0,8.0,30.0,23.0
13563,13759,435876.0,110210.0,471978.0,149363.0,134905.0,324039.0,260955.0,147738.0,45.0,21.0,37.0,20.0,23.0,38.0,23.0,24.0
13564,13760,333721.0,204294.0,300495.0,60704.0,145910.0,146847.0,275080.0,136511.0,21.0,17.0,19.0,5.0,11.0,12.0,19.0,14.0
13565,13761,18519.0,14236.0,111555.0,62355.0,58254.0,100842.0,218536.0,99943.0,7.0,4.0,25.0,19.0,9.0,21.0,37.0,28.0
13566,13762,179227.0,246314.0,82747.0,157883.0,435633.0,273146.0,36264.0,152829.0,8.0,15.0,3.0,5.0,13.0,15.0,4.0,8.0
13567,13763,12185.0,110065.0,664825.0,42985.0,66244.0,13726.0,95819.0,11980.0,6.0,3.0,21.0,3.0,3.0,1.0,3.0,1.0
13568,13764,375491.0,210839.0,243062.0,222215.0,503997.0,761051.0,280284.0,381103.0,56.0,36.0,31.0,37.0,41.0,25.0,34.0,41.0
13569,13765,267625.0,545039.0,300099.0,522328.0,190994.0,504791.0,221834.0,271462.0,10.0,16.0,8.0,12.0,8.0,12.0,8.0,9.0
13570,13766,1968.0,22652.0,52752.0,34720.0,39787.0,21071.0,23121.0,10864.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0
13571,13767,118448.0,170407.0,157307.0,174823.0,156860.0,109165.0,231044.0,105823.0,24.0,29.0,21.0,22.0,29.0,17.0,22.0,25.0
13572,13768,119030.0,92945.0,107917.0,60635.0,101984.0,133593.0,115955.0,104312.0,16.0,14.0,18.0,10.0,21.0,16.0,16.0,17.0
13573,13770,150067.0,211323.0,241454.0,326887.0,460410.0,217653.0,127107.0,95093.0,16.0,14.0,22.0,36.0,31.0,17.0,13.0,16.0
13574,13771,129984.0,268821.0,164952.0,59667.0,6474.0,99415.0,33819.0,47462.0,3.0,4.0,11.0,11.0,5.0,6.0,10.0,21.0
13575,13772,188752.0,4120.0,57666.0,163089.0,14058.0,11977.0,316020.0,66016.0,11.0,2.0,7.0,5.0,3.0,3.0,4.0,4.0
13576,13773,536931.0,701881.0,465446.0,221647.0,517683.0,1037747.0,458353.0,75535.0,6.0,11.0,11.0,8.0,7.0,13.0,6.0,5.0
13577,13774,0.0,8755.0,1464943.0,77474.0,512769.0,1393979.0,36490.0,500230.0,0.0,3.0,2.0,2.0,3.0,6.0,1.0,3.0
13578,13775,161460.0,159524.0,205680.0,110130.0,166598.0,391066.0,113859.0,40074.0,36.0,39.0,44.0,35.0,34.0,45.0,22.0,8.0
13579,13776,9742.0,20705.0,1627.0,10465.0,105504.0,14884.0,115438.0,44535.0,1.0,3.0,2.0,2.0,4.0,2.0,10.0,5.0
13580,13777,175005.0,148858.0,79391.0,41762.0,6068.0,70431.0,18391.0,73800.0,19.0,13.0,8.0,7.0,1.0,9.0,3.0,16.0
13581,13778,162948.0,294051.0,181349.0,94200.0,207565.0,154190.0,228875.0,92418.0,53.0,62.0,36.0,36.0,48.0,45.0,47.0,36.0
13582,13779,158857.0,358626.0,331267.0,175075.0,273341.0,258607.0,299980.0,94081.0,23.0,37.0,48.0,37.0,50.0,46.0,39.0,28.0
13583,13780,0.0,100330.0,666139.0,51882.0,69997.0,25307.0,91168.0,30876.0,0.0,3.0,14.0,7.0,4.0,3.0,6.0,8.0
13584,13781,24434.0,44757.0,0.0,39083.0,38229.0,95557.0,99301.0,138931.0,5.0,6.0,0.0,3.0,4.0,10.0,12.0,16.0
13585,13782,93475.0,312003.0,280045.0,133486.0,178356.0,236599.0,92653.0,137834.0,21.0,28.0,33.0,21.0,37.0,42.0,19.0,24.0
13586,13783,229776.0,252370.0,255167.0,81396.0,10235.0,1367137.0,422832.0,2745759.0,9.0,12.0,9.0,10.0,2.0,9.0,14.0,60.0
13587,13784,47676.0,32653.0,77618.0,18063.0,125304.0,41307.0,208049.0,46253.0,7.0,7.0,6.0,10.0,17.0,4.0,11.0,8.0
13588,13785,0.0,92194.0,100497.0,71169.0,16687.0,122353.0,172978.0,182349.0,0.0,9.0,8.0,3.0,2.0,9.0,11.0,17.0
13589,13786,115351.0,130308.0,143124.0,103514.0,35197.0,201545.0,216661.0,205627.0,18.0,24.0,15.0,17.0,8.0,17.0,22.0,22.0
13590,13787,364341.0,116813.0,443147.0,224661.0,479349.0,291923.0,280899.0,317791.0,47.0,25.0,43.0,37.0,49.0,27.0,43.0,49.0
13591,13788,41813.0,70068.0,28697.0,96624.0,94693.0,49841.0,8220.0,0.0,11.0,21.0,9.0,17.0,19.0,17.0,5.0,0.0
13592,13789,1036891.0,90206.0,173236.0,7990.0,7909.0,259341.0,281672.0,380403.0,16.0,15.0,19.0,2.0,3.0,30.0,28.0,48.0
13593,13790,54212.0,34127.0,103728.0,84010.0,60014.0,53574.0,72304.0,97324.0,11.0,10.0,14.0,15.0,16.0,9.0,8.0,16.0
13594,13791,273469.0,191308.0,160613.0,88072.0,164061.0,78667.0,130158.0,123322.0,31.0,30.0,23.0,17.0,22.0,11.0,17.0,23.0
13595,13793,230809.0,379326.0,438994.0,349396.0,218849.0,330186.0,420745.0,261046.0,27.0,60.0,55.0,54.0,29.0,51.0,58.0,48.0
13596,13794,653391.0,277668.0,304484.0,617415.0,183431.0,123416.0,295760.0,997060.0,10.0,14.0,16.0,16.0,19.0,12.0,18.0,22.0
13597,13795,96624.0,163529.0,52774.0,52041.0,28954.0,37382.0,119561.0,66717.0,14.0,11.0,8.0,11.0,8.0,11.0,12.0,10.0
13598,13796,239017.0,187804.0,56276.0,4966.0,18488.0,264717.0,288317.0,240388.0,19.0,11.0,10.0,6.0,7.0,19.0,21.0,16.0
13599,13797,47235.0,34200.0,126537.0,0.0,20126.0,61337.0,61491.0,49775.0,2.0,3.0,8.0,0.0,2.0,6.0,5.0,14.0
13600,13798,93750.0,112890.0,60763.0,79097.0,103827.0,236677.0,60198.0,80085.0,18.0,22.0,18.0,12.0,21.0,27.0,13.0,22.0
13601,13799,37836.0,73846.0,70433.0,81313.0,24616.0,104263.0,156016.0,139079.0,8.0,15.0,10.0,20.0,7.0,21.0,15.0,24.0
13602,13800,191860.0,171422.0,42378.0,118874.0,89024.0,45955.0,281684.0,157020.0,37.0,36.0,11.0,38.0,36.0,20.0,46.0,39.0
13603,13801,82039.0,66347.0,165314.0,91087.0,226502.0,72843.0,42335.0,82582.0,16.0,12.0,17.0,13.0,16.0,15.0,12.0,16.0
13604,13803,32630.0,40943.0,87261.0,32575.0,58955.0,70155.0,54347.0,69777.0,25.0,21.0,29.0,26.0,27.0,33.0,24.0,31.0
13605,13804,82709.0,237733.0,88408.0,8780.0,51902.0,131684.0,131822.0,52260.0,8.0,15.0,6.0,1.0,9.0,18.0,21.0,13.0
13606,13805,0.0,0.0,0.0,1720501.0,1998961.0,61038.0,5519.0,0.0,0.0,0.0,0.0,104.0,120.0,9.0,1.0,0.0
13607,13806,114346.0,47280.0,95920.0,39190.0,115000.0,108715.0,238309.0,117905.0,19.0,10.0,14.0,16.0,22.0,21.0,31.0,28.0
13608,13807,28901.0,5150.0,292621.0,16176.0,1301757.0,659051.0,71731.0,128619.0,9.0,1.0,8.0,6.0,12.0,15.0,16.0,19.0
13609,13808,78429.0,93325.0,171991.0,132725.0,128369.0,169783.0,50039.0,50210.0,12.0,18.0,20.0,19.0,16.0,19.0,7.0,11.0
13610,13809,58501.0,53810.0,62129.0,101364.0,52138.0,62786.0,99801.0,32865.0,20.0,19.0,23.0,38.0,25.0,25.0,28.0,14.0
13611,13810,43081.0,152966.0,34234.0,32823.0,35439.0,16889.0,149788.0,52096.0,10.0,10.0,6.0,13.0,8.0,7.0,13.0,10.0
13612,13811,271823.0,236660.0,283932.0,125406.0,153968.0,114194.0,180412.0,126820.0,27.0,21.0,23.0,20.0,21.0,18.0,25.0,15.0
13613,13812,133231.0,133297.0,149843.0,107352.0,139086.0,127331.0,143045.0,84497.0,41.0,36.0,38.0,39.0,33.0,41.0,20.0,27.0
13614,13813,0.0,0.0,37735.0,0.0,43236.0,58174.0,874493.0,32636.0,0.0,0.0,2.0,0.0,1.0,6.0,12.0,1.0
13615,13814,204103.0,49858.0,180712.0,50383.0,103822.0,136672.0,127298.0,139809.0,32.0,17.0,25.0,18.0,23.0,25.0,24.0,35.0
13616,13815,51042.0,101648.0,155090.0,148985.0,160204.0,742867.0,93757.0,154705.0,21.0,28.0,34.0,22.0,28.0,57.0,15.0,19.0
13617,13816,10794.0,34775.0,129679.0,42950.0,112340.0,69629.0,81946.0,43386.0,3.0,7.0,13.0,9.0,17.0,15.0,20.0,11.0
13618,13817,98573.0,27812.0,92837.0,29018.0,49081.0,99288.0,93060.0,23711.0,12.0,6.0,14.0,6.0,12.0,18.0,18.0,8.0
13619,13818,6790.0,61393.0,2090.0,14127.0,75730.0,15978.0,3776201.0,16433.0,1.0,4.0,1.0,3.0,3.0,1.0,21.0,2.0
13620,13819,7872.0,50011.0,0.0,5232.0,0.0,270818.0,48878.0,223580.0,2.0,5.0,0.0,1.0,0.0,8.0,2.0,3.0
13621,13820,197371.0,201155.0,114494.0,137612.0,111997.0,169429.0,218790.0,53208.0,31.0,24.0,19.0,25.0,19.0,20.0,26.0,10.0
13622,13821,586738.0,710416.0,1182897.0,534613.0,394685.0,737015.0,572819.0,271540.0,62.0,83.0,96.0,69.0,67.0,77.0,67.0,51.0
13623,13822,717681.0,17665.0,254511.0,1120136.0,0.0,244302.0,61943.0,464006.0,6.0,3.0,5.0,8.0,0.0,9.0,1.0,5.0
13624,13823,47042.0,194317.0,67502.0,163428.0,133913.0,603545.0,265869.0,249025.0,23.0,27.0,24.0,39.0,35.0,66.0,47.0,66.0
13625,13825,57666.0,92028.0,19749.0,9223.0,214893.0,111577.0,844479.0,56763.0,2.0,5.0,2.0,1.0,3.0,5.0,8.0,3.0
13626,13826,191497.0,274651.0,391206.0,246852.0,245052.0,294678.0,650420.0,71950.0,27.0,25.0,29.0,24.0,23.0,23.0,23.0,11.0
13627,13827,304867.0,171072.0,75878.0,101585.0,72576.0,757254.0,341597.0,232644.0,26.0,28.0,15.0,19.0,9.0,19.0,3.0,5.0
13628,13828,48425.0,28883.0,16404.0,0.0,1638.0,43795.0,38145.0,512.0,6.0,4.0,3.0,0.0,2.0,7.0,5.0,1.0
13629,13829,163298.0,238393.0,288393.0,172741.0,68328.0,173132.0,136329.0,39764.0,37.0,25.0,41.0,32.0,21.0,33.0,25.0,16.0
13630,13830,165296.0,211587.0,283028.0,227259.0,257733.0,255000.0,320320.0,257684.0,42.0,49.0,74.0,67.0,58.0,67.0,81.0,75.0
13631,13831,155539.0,211365.0,32401.0,66114.0,90011.0,128362.0,315841.0,101172.0,33.0,29.0,9.0,13.0,16.0,29.0,29.0,21.0
13632,13832,212614.0,207113.0,237299.0,206427.0,330632.0,234458.0,78350.0,97127.0,47.0,26.0,33.0,54.0,50.0,46.0,31.0,38.0
13633,13833,128231.0,60114.0,78149.0,201288.0,152734.0,193138.0,180963.0,205657.0,25.0,9.0,13.0,44.0,39.0,29.0,32.0,37.0
13634,13834,415809.0,168105.0,749494.0,107766.0,1400684.0,687933.0,379694.0,100212.0,30.0,28.0,17.0,26.0,21.0,24.0,12.0,22.0
13635,13835,4162.0,840643.0,327497.0,62745.0,29733.0,0.0,76022.0,61638.0,2.0,8.0,11.0,14.0,3.0,0.0,8.0,3.0
13636,13836,186971.0,346006.0,587387.0,320964.0,104384.0,426983.0,80761.0,198347.0,9.0,15.0,14.0,15.0,10.0,13.0,7.0,9.0
13637,13837,32375.0,32345.0,32494.0,35199.0,66749.0,28739.0,97474.0,210856.0,8.0,4.0,5.0,5.0,2.0,3.0,8.0,11.0
13638,13838,234993.0,8138.0,197163.0,30374.0,643203.0,2287077.0,740362.0,907780.0,7.0,1.0,6.0,2.0,8.0,13.0,7.0,11.0
13639,13839,76145.0,43614.0,182394.0,7964.0,84237.0,95106.0,117467.0,31967.0,16.0,9.0,26.0,1.0,19.0,14.0,20.0,3.0
13640,13840,70458.0,27987.0,89617.0,203527.0,150568.0,158117.0,83500.0,36917.0,17.0,7.0,15.0,29.0,18.0,24.0,18.0,15.0
13641,13841,133919.0,99578.0,143182.0,148406.0,137169.0,147018.0,202021.0,158121.0,24.0,19.0,29.0,31.0,22.0,22.0,23.0,29.0
13642,13842,134337.0,137916.0,172130.0,161433.0,167728.0,176407.0,218249.0,76131.0,42.0,53.0,58.0,73.0,56.0,72.0,62.0,43.0
13643,13843,636979.0,0.0,251440.0,218411.0,175370.0,114098.0,345605.0,82541.0,3.0,0.0,4.0,4.0,7.0,5.0,12.0,5.0
13644,13844,73312.0,116605.0,20382.0,72181.0,115031.0,58421.0,121239.0,56178.0,3.0,7.0,5.0,11.0,9.0,7.0,8.0,14.0
13645,13845,102271.0,22498.0,67313.0,91781.0,36784.0,39322.0,73351.0,98153.0,16.0,7.0,12.0,24.0,7.0,9.0,12.0,13.0
13646,13846,9742.0,115482.0,186984.0,124467.0,101438.0,44019.0,47864.0,22515.0,1.0,8.0,7.0,5.0,13.0,6.0,3.0,4.0
13647,13847,49704.0,60425.0,63042.0,93828.0,77774.0,42497.0,324804.0,212303.0,7.0,3.0,4.0,7.0,6.0,3.0,14.0,12.0
13648,13848,100005.0,108813.0,264157.0,134237.0,137971.0,139736.0,191404.0,51288.0,64.0,57.0,104.0,86.0,73.0,75.0,70.0,46.0
13649,13849,155785.0,81325.0,160997.0,447622.0,40151.0,19088.0,426886.0,252234.0,13.0,9.0,21.0,15.0,4.0,3.0,12.0,9.0
13650,13850,152882.0,160941.0,269822.0,244932.0,146373.0,251687.0,279634.0,197799.0,18.0,14.0,40.0,39.0,20.0,33.0,47.0,42.0
13651,13851,124007.0,81220.0,267762.0,183016.0,130229.0,85507.0,182890.0,138328.0,19.0,21.0,38.0,19.0,20.0,27.0,34.0,30.0
13652,13852,227965.0,220535.0,294409.0,131659.0,88312.0,99411.0,230864.0,173944.0,80.0,81.0,94.0,16.0,8.0,25.0,65.0,73.0
13653,13853,180200.0,271613.0,603079.0,398543.0,191610.0,105068.0,166805.0,41882.0,18.0,16.0,35.0,36.0,23.0,17.0,21.0,9.0
13654,13854,68057.0,121139.0,15534.0,48324.0,91851.0,65499.0,998762.0,83988.0,8.0,11.0,3.0,6.0,13.0,6.0,54.0,8.0
13655,13855,51594.0,78327.0,39477.0,16664.0,1011.0,1072.0,14630.0,0.0,4.0,7.0,5.0,2.0,1.0,1.0,2.0,0.0
13656,13856,291526.0,392332.0,352825.0,188617.0,16324.0,0.0,241395.0,0.0,47.0,38.0,34.0,28.0,3.0,0.0,17.0,0.0
13657,13857,140957.0,275445.0,49644.0,218827.0,584745.0,220001.0,194352.0,146285.0,7.0,8.0,5.0,4.0,14.0,9.0,16.0,11.0
13658,13858,105999.0,108363.0,165730.0,95152.0,170812.0,58722.0,134956.0,111028.0,24.0,28.0,25.0,26.0,36.0,18.0,17.0,23.0
13659,13859,3936.0,69407.0,390349.0,283416.0,387126.0,1519936.0,504663.0,285878.0,1.0,6.0,10.0,7.0,9.0,17.0,9.0,6.0
13660,13860,119354.0,48414.0,49926.0,35121.0,37916.0,46423.0,318328.0,80597.0,26.0,10.0,10.0,13.0,10.0,13.0,22.0,19.0
13661,13861,179742.0,309922.0,274817.0,199576.0,265380.0,209849.0,425480.0,264588.0,44.0,52.0,50.0,45.0,53.0,44.0,68.0,63.0
13662,13862,560695.0,45365.0,36865.0,41681.0,42436.0,10187.0,10430.0,0.0,16.0,15.0,6.0,9.0,12.0,3.0,3.0,0.0
13663,13863,6456.0,17522.0,7151.0,0.0,6574.0,24235.0,12039.0,0.0,2.0,4.0,3.0,0.0,3.0,2.0,4.0,0.0
13664,13864,78143.0,86556.0,78782.0,49620.0,19328.0,13973.0,66864.0,33717.0,15.0,17.0,10.0,11.0,7.0,3.0,11.0,9.0
13665,13865,263934.0,1031703.0,314390.0,256875.0,194870.0,344540.0,1037140.0,281817.0,32.0,41.0,24.0,36.0,12.0,22.0,35.0,31.0
13666,13866,6790.0,0.0,7344.0,63852.0,7332.0,153774.0,13290.0,9750.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0
13667,13867,68411.0,154616.0,51995.0,100505.0,109287.0,93293.0,16105.0,49780.0,6.0,9.0,7.0,7.0,4.0,7.0,4.0,14.0
13668,13868,31343.0,161022.0,24833.0,67603.0,36662.0,45198.0,39756.0,77583.0,2.0,9.0,2.0,7.0,6.0,5.0,4.0,4.0
13669,13869,203403.0,350280.0,317195.0,57006.0,149843.0,231446.0,147825.0,126980.0,40.0,43.0,50.0,20.0,29.0,33.0,37.0,58.0
13670,13870,950074.0,625199.0,625723.0,165191.0,3067137.0,396271.0,53675.0,612473.0,29.0,52.0,42.0,20.0,48.0,24.0,7.0,55.0
13671,13871,63154.0,19941.0,65721.0,59019.0,297451.0,660048.0,364965.0,901425.0,10.0,4.0,11.0,6.0,14.0,3.0,19.0,11.0
13672,13872,0.0,101567.0,68240.0,150496.0,996671.0,798689.0,119695.0,19748.0,0.0,3.0,3.0,1.0,5.0,15.0,9.0,2.0
13673,13873,14347.0,32715.0,137905.0,55888.0,244577.0,89091.0,262714.0,58178.0,3.0,4.0,13.0,11.0,21.0,17.0,28.0,12.0
13674,13874,0.0,76123.0,7005.0,129929.0,153979.0,219967.0,36737.0,178320.0,0.0,11.0,4.0,12.0,16.0,16.0,5.0,23.0
13675,13875,39067.0,234044.0,237871.0,94842.0,48838.0,114782.0,103287.0,29405.0,15.0,36.0,20.0,18.0,8.0,27.0,15.0,10.0
13676,13876,24109.0,13081.0,99808.0,75277.0,81940.0,89356.0,263977.0,94079.0,3.0,4.0,18.0,14.0,22.0,20.0,31.0,19.0
13677,13877,189160.0,264059.0,170115.0,114082.0,210512.0,117958.0,84164.0,113475.0,32.0,42.0,32.0,27.0,29.0,21.0,27.0,30.0
13678,13878,126667.0,109231.0,107503.0,82031.0,113743.0,172346.0,204389.0,92991.0,17.0,16.0,29.0,17.0,16.0,35.0,47.0,20.0
13679,13879,254831.0,227225.0,236534.0,155337.0,75449.0,107577.0,147859.0,156643.0,41.0,30.0,35.0,29.0,22.0,28.0,18.0,29.0
13680,13880,197399.0,215065.0,274478.0,128504.0,173708.0,174146.0,237458.0,110233.0,34.0,37.0,60.0,31.0,21.0,36.0,44.0,30.0
13681,13881,277236.0,144469.0,24574.0,38488.0,176127.0,337348.0,136724.0,116294.0,15.0,12.0,4.0,6.0,11.0,15.0,10.0,11.0
13682,13882,220489.0,89524.0,1082422.0,264401.0,1235786.0,289896.0,268617.0,113027.0,17.0,11.0,28.0,7.0,32.0,19.0,25.0,20.0
13683,13883,188585.0,121337.0,126850.0,54062.0,119341.0,173655.0,155899.0,114793.0,42.0,36.0,38.0,16.0,46.0,61.0,40.0,43.0
13684,13884,156850.0,148430.0,213285.0,203788.0,124141.0,89399.0,259336.0,191785.0,37.0,48.0,38.0,44.0,27.0,25.0,43.0,32.0
13685,13885,105495.0,219768.0,81120.0,83098.0,121568.0,76136.0,47133.0,80269.0,29.0,35.0,16.0,22.0,15.0,14.0,7.0,2.0
13686,13886,91654.0,109292.0,181279.0,90802.0,105909.0,86924.0,99309.0,47326.0,11.0,15.0,18.0,10.0,13.0,9.0,10.0,9.0
13687,13887,175408.0,134363.0,34335.0,269855.0,72372.0,153387.0,119492.0,163432.0,13.0,14.0,7.0,25.0,8.0,16.0,21.0,23.0
13688,13888,69569.0,147680.0,171686.0,125833.0,39908.0,126713.0,118487.0,41566.0,23.0,37.0,35.0,50.0,26.0,35.0,24.0,16.0
13689,13889,64296.0,22066.0,35558.0,10497.0,12399.0,117678.0,32255.0,26957.0,18.0,8.0,18.0,16.0,5.0,13.0,6.0,23.0
13690,13890,116452.0,19984.0,214597.0,127233.0,58244.0,28567.0,0.0,16029.0,8.0,2.0,13.0,6.0,5.0,2.0,0.0,1.0
13691,13891,290932.0,369985.0,201986.0,280073.0,312925.0,497224.0,322084.0,234478.0,45.0,51.0,28.0,51.0,69.0,92.0,76.0,89.0
13692,13892,65851.0,163866.0,156308.0,108319.0,130362.0,328007.0,194474.0,23135.0,15.0,23.0,25.0,20.0,19.0,17.0,26.0,5.0
13693,13893,95979.0,64440.0,50755.0,55466.0,32667.0,77724.0,31754.0,32184.0,26.0,25.0,34.0,32.0,29.0,26.0,20.0,16.0
13694,13894,54221.0,10301.0,60151.0,31882.0,121130.0,92606.0,40769.0,115507.0,6.0,3.0,8.0,5.0,15.0,9.0,5.0,5.0
13695,13895,193170.0,498698.0,389287.0,75515.0,86883.0,165552.0,100502.0,56504.0,6.0,11.0,17.0,11.0,16.0,25.0,11.0,13.0
13696,13896,525664.0,366562.0,540267.0,518559.0,339935.0,257481.0,364340.0,160885.0,58.0,40.0,55.0,55.0,43.0,48.0,60.0,34.0
13697,13897,7134.0,50072.0,57486.0,92853.0,28510.0,25093.0,29114.0,23779.0,3.0,8.0,10.0,13.0,5.0,3.0,5.0,3.0
13698,13898,81281.0,28069.0,15478.0,59508.0,67154.0,42797.0,93242.0,73551.0,13.0,11.0,6.0,11.0,15.0,9.0,15.0,9.0
13699,13899,141997.0,244325.0,342414.0,210084.0,197515.0,265084.0,346333.0,159709.0,19.0,17.0,33.0,19.0,24.0,28.0,40.0,29.0
13700,13900,13973.0,115473.0,289232.0,498394.0,146394.0,177901.0,166795.0,41146.0,2.0,2.0,15.0,14.0,6.0,5.0,6.0,6.0
13701,13901,150096.0,154320.0,120519.0,114055.0,200600.0,337570.0,193645.0,90183.0,23.0,30.0,19.0,17.0,29.0,17.0,26.0,21.0
13702,13902,90060.0,142554.0,124560.0,79267.0,171240.0,38281.0,120178.0,61503.0,7.0,16.0,20.0,16.0,22.0,9.0,26.0,23.0
13703,13903,37837.0,76025.0,78633.0,186074.0,156517.0,91474.0,158856.0,206397.0,6.0,15.0,19.0,30.0,22.0,19.0,25.0,22.0
13704,13904,2319586.0,83095.0,653876.0,334222.0,189934.0,161001.0,209973.0,372955.0,10.0,13.0,9.0,11.0,14.0,12.0,13.0,13.0
13705,13905,683858.0,270819.0,367672.0,19067.0,258997.0,123878.0,377829.0,139776.0,8.0,6.0,12.0,2.0,10.0,6.0,12.0,7.0
13706,13906,11799.0,22797.0,54660.0,68013.0,74364.0,70795.0,45286.0,68629.0,4.0,5.0,6.0,13.0,9.0,13.0,10.0,15.0
13707,13907,104072.0,66960.0,154603.0,174013.0,65835.0,139558.0,63936.0,36818.0,22.0,27.0,49.0,53.0,25.0,34.0,25.0,18.0
13708,13908,99781.0,160929.0,571522.0,132930.0,408698.0,367209.0,336877.0,325397.0,14.0,13.0,22.0,13.0,19.0,22.0,20.0,30.0
13709,13909,39559.0,32602.0,25805.0,58097.0,41576.0,344477.0,165330.0,481120.0,3.0,4.0,5.0,8.0,7.0,12.0,12.0,18.0
13710,13910,148244.0,30717.0,127040.0,44675.0,58674.0,83097.0,150967.0,60760.0,52.0,24.0,31.0,21.0,32.0,29.0,42.0,16.0
13711,13911,19878.0,206070.0,117049.0,68632.0,151452.0,171149.0,106520.0,79808.0,4.0,12.0,11.0,7.0,16.0,14.0,9.0,13.0
13712,13912,1166577.0,1028706.0,217839.0,690764.0,275038.0,47813.0,117330.0,152382.0,15.0,9.0,12.0,34.0,25.0,11.0,29.0,20.0
13713,13913,31490.0,110117.0,28584.0,167434.0,2883.0,33832.0,15159.0,50649.0,2.0,6.0,1.0,8.0,2.0,6.0,4.0,4.0
13714,13914,33835.0,87734.0,126115.0,78151.0,41120.0,96208.0,68644.0,24880.0,15.0,20.0,34.0,25.0,9.0,18.0,10.0,15.0
