,°í°´¹øÈ£,ÀÇ·ù_ÃÑ±¸¸Å¾×1,ÀÇ·ù_ÃÑ±¸¸Å¾×2,ÀÇ·ù_ÃÑ±¸¸Å¾×3,ÀÇ·ù_ÃÑ±¸¸Å¾×4,ÀÇ·ù_ÃÑ±¸¸Å¾×5,ÀÇ·ù_ÃÑ±¸¸Å¾×6,ÀÇ·ù_ÃÑ±¸¸Å¾×7,ÀÇ·ù_ÃÑ±¸¸Å¾×8,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö1,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö2,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö3,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö4,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö5,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö6,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö7,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö8
17896,18261,1031979.0,3799659.0,5242695.0,7507954.0,6365775.0,3457194.0,4161798.0,6124774.0,4.0,11.0,17.0,18.0,20.0,21.0,26.0,23.0
17897,18262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17898,18263,5412.0,1030.0,0.0,26073.0,3843.0,73992.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
17899,18264,0.0,179647.0,10056.0,22082.0,40353.0,485555.0,2230.0,4098.0,0.0,1.0,2.0,1.0,1.0,7.0,2.0,3.0
17900,18265,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17901,18266,0.0,538015.0,704322.0,290528.0,0.0,533907.0,0.0,208748.0,0.0,4.0,7.0,4.0,0.0,3.0,0.0,3.0
17902,18267,117103.0,679136.0,1141897.0,1155637.0,1095299.0,522659.0,1186029.0,242667.0,2.0,11.0,7.0,11.0,17.0,10.0,16.0,8.0
17903,18268,76756.0,429598.0,113850.0,23404.0,0.0,20374.0,34789.0,644466.0,1.0,3.0,2.0,3.0,0.0,2.0,3.0,5.0
17904,18269,44774.0,499831.0,866221.0,517821.0,105828.0,238650.0,157987.0,243519.0,4.0,15.0,23.0,14.0,5.0,7.0,9.0,11.0
17905,18270,0.0,4944.0,80668.0,3548.0,25112.0,304544.0,459501.0,40486.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0
17906,18271,119808.0,10301.0,44062.0,262239.0,0.0,52544.0,284936.0,185573.0,2.0,1.0,2.0,7.0,0.0,2.0,2.0,4.0
17907,18272,395985.0,202002.0,202687.0,137193.0,148566.0,94366.0,43247.0,189870.0,11.0,11.0,8.0,5.0,7.0,2.0,2.0,6.0
17908,18273,0.0,54491.0,21466.0,0.0,159794.0,88897.0,171186.0,171196.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0
17909,18274,0.0,30903.0,0.0,10039.0,8597.0,0.0,174903.0,4875.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0
17910,18275,23125.0,23260.0,0.0,4079.0,11631.0,37532.0,2771.0,818.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0
17911,18276,391261.0,255977.0,440546.0,1865282.0,411014.0,1330187.0,293607.0,518465.0,14.0,5.0,14.0,40.0,11.0,30.0,10.0,13.0
17912,18277,41331.0,150599.0,34346.0,551612.0,39443.0,155383.0,273448.0,206642.0,2.0,6.0,4.0,8.0,1.0,6.0,13.0,3.0
17913,18278,297776.0,132881.0,133318.0,248137.0,370157.0,38603.0,0.0,33049.0,13.0,4.0,2.0,3.0,2.0,3.0,0.0,2.0
17914,18279,27150.0,53534.0,0.0,55073.0,4551.0,0.0,0.0,152854.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0
17915,18280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17916,18282,65735.0,14421.0,48581.0,102963.0,111250.0,45038.0,20723.0,1025278.0,4.0,1.0,3.0,8.0,4.0,4.0,3.0,11.0
17917,18283,0.0,0.0,33838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17918,18284,7201054.0,8599207.0,7659004.0,4146093.0,8980126.0,10694441.0,2283519.0,1083636.0,48.0,64.0,32.0,55.0,65.0,88.0,44.0,18.0
17919,18285,537176.0,610428.0,962484.0,559861.0,753613.0,361807.0,427967.0,509590.0,3.0,7.0,8.0,10.0,11.0,13.0,15.0,14.0
17920,18286,9841.0,69530.0,59880.0,8868.0,85966.0,0.0,66334.0,496073.0,1.0,3.0,2.0,1.0,3.0,0.0,4.0,13.0
17921,18287,174178.0,0.0,0.0,26596.0,191146.0,0.0,8785.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
17922,18288,2263.0,14214.0,4745.0,10812.0,21542.0,33778.0,2816.0,18177.0,1.0,6.0,1.0,5.0,2.0,9.0,1.0,6.0
17923,18289,33812.0,174290.0,105523.0,547089.0,150692.0,34207.0,62731.0,0.0,5.0,5.0,9.0,12.0,4.0,3.0,6.0,0.0
17924,18290,0.0,67573.0,288023.0,2422670.0,898388.0,85894.0,59566.0,984577.0,0.0,3.0,4.0,11.0,3.0,1.0,5.0,11.0
17925,18292,0.0,0.0,0.0,175948.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17926,18293,0.0,0.0,0.0,0.0,0.0,10509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17927,18295,5806.0,64174.0,39543.0,22969.0,13856.0,67236.0,174791.0,311326.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0
17928,18296,0.0,185931.0,0.0,0.0,0.0,11795.0,3942.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
17929,18297,0.0,0.0,0.0,0.0,46017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17930,18298,32277.0,110013.0,86770.0,927630.0,0.0,750530.0,307687.0,74693.0,3.0,6.0,5.0,10.0,0.0,12.0,8.0,5.0
17931,18299,410991.0,2959644.0,480113.0,1731626.0,1712774.0,2146161.0,1833423.0,1088982.0,2.0,25.0,13.0,22.0,11.0,28.0,23.0,16.0
17932,18300,15745.0,23177.0,7954.0,49486.0,94056.0,740452.0,1295840.0,292488.0,2.0,3.0,1.0,4.0,4.0,5.0,8.0,6.0
17933,18301,226331.0,349097.0,106427.0,169032.0,281965.0,209213.0,236959.0,78327.0,13.0,21.0,7.0,7.0,8.0,10.0,14.0,7.0
17934,18302,175851.0,216214.0,106089.0,171781.0,367021.0,355374.0,828681.0,71717.0,10.0,8.0,5.0,5.0,9.0,10.0,19.0,8.0
17935,18303,236172.0,398662.0,537224.0,603491.0,213195.0,574450.0,586202.0,849702.0,8.0,8.0,16.0,12.0,12.0,21.0,22.0,20.0
17936,18304,448730.0,144830.0,410571.0,128060.0,533490.0,591719.0,36039.0,55275.0,3.0,4.0,8.0,3.0,6.0,9.0,1.0,3.0
17937,18305,215704.0,0.0,228447.0,0.0,0.0,2466.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
17938,18306,0.0,0.0,1119.0,0.0,7484.0,22733.0,6712.0,11319.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0
17939,18307,365085.0,7494804.0,3016813.0,4792993.0,6377818.0,10330888.0,2614482.0,7051277.0,2.0,41.0,17.0,21.0,21.0,37.0,13.0,35.0
17940,18308,75576.0,508244.0,40447.0,330258.0,53399.0,37318.0,470200.0,293504.0,2.0,8.0,3.0,6.0,2.0,3.0,7.0,11.0
17941,18309,657940.0,575818.0,411476.0,321123.0,42477.0,770368.0,320635.0,610590.0,9.0,5.0,5.0,5.0,1.0,6.0,7.0,8.0
17942,18310,21729.0,7726.0,0.0,3538.0,0.0,0.0,290341.0,146988.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
17943,18311,14909.0,10301.0,1130.0,30595.0,7383.0,5351.0,174455.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,0.0
17944,18312,353968.0,411213.0,656529.0,513567.0,440092.0,1487871.0,363771.0,415599.0,17.0,18.0,24.0,21.0,12.0,24.0,10.0,13.0
17945,18313,439872.0,49753.0,322221.0,175593.0,664259.0,0.0,143481.0,0.0,6.0,1.0,7.0,5.0,3.0,0.0,2.0,0.0
17946,18314,9530584.0,1588135.0,1770184.0,1371137.0,1534591.0,4505000.0,1131995.0,3976124.0,17.0,19.0,18.0,17.0,12.0,47.0,16.0,42.0
17947,18315,235188.0,133706.0,66545.0,92765.0,112464.0,137581.0,134809.0,11898.0,9.0,8.0,2.0,8.0,4.0,6.0,9.0,3.0
17948,18316,190709.0,79935.0,22370.0,60394.0,55524.0,128574.0,29056.0,85762.0,6.0,8.0,1.0,4.0,4.0,5.0,3.0,10.0
17949,18317,0.0,4017.0,8812.0,19422.0,3944.0,0.0,4392.0,310831.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0
17950,18318,244538.0,394318.0,441078.0,25718.0,19115.0,219079.0,199117.0,52714.0,1.0,9.0,7.0,1.0,1.0,4.0,11.0,3.0
17951,18319,249360.0,982599.0,570440.0,6208.0,312409.0,10294.0,878177.0,939267.0,12.0,9.0,15.0,1.0,5.0,1.0,9.0,6.0
17952,18320,666618.0,61909.0,2802909.0,846884.0,781273.0,1555708.0,1485466.0,524785.0,8.0,4.0,9.0,11.0,17.0,30.0,17.0,16.0
17953,18321,153119.0,751397.0,1066708.0,415660.0,587710.0,792460.0,373570.0,1017924.0,2.0,13.0,15.0,9.0,6.0,12.0,11.0,17.0
17954,18322,7816727.0,7479652.0,5213219.0,2522826.0,2022329.0,2705106.0,3164052.0,3087758.0,20.0,40.0,20.0,17.0,8.0,27.0,18.0,12.0
17955,18324,984.0,0.0,0.0,47890.0,15170.0,26809.0,6644.0,347251.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0
17956,18325,1907492.0,1841074.0,1460843.0,3009476.0,3961484.0,3797158.0,2208085.0,1416501.0,19.0,12.0,10.0,23.0,25.0,25.0,19.0,12.0
17957,18326,370498.0,1310373.0,1604700.0,1532596.0,2011984.0,1491274.0,932181.0,834420.0,6.0,20.0,10.0,21.0,11.0,18.0,18.0,18.0
17958,18327,33064.0,245572.0,119759.0,65448.0,51884.0,152701.0,112510.0,136164.0,3.0,10.0,2.0,2.0,3.0,8.0,4.0,3.0
17959,18328,562033.0,2459845.0,420401.0,779396.0,1250016.0,919961.0,1207430.0,1059485.0,12.0,30.0,9.0,13.0,13.0,16.0,21.0,11.0
17960,18329,1968.0,0.0,257597.0,368480.0,339716.0,597293.0,94603.0,0.0,2.0,0.0,3.0,5.0,5.0,3.0,2.0,0.0
17961,18330,0.0,10919.0,1263013.0,0.0,15271.0,133935.0,375259.0,132199.0,0.0,1.0,4.0,0.0,1.0,6.0,5.0,2.0
17962,18331,282522.0,220541.0,149135.0,292213.0,341131.0,786346.0,785871.0,420803.0,10.0,5.0,3.0,7.0,5.0,13.0,7.0,10.0
17963,18332,129600.0,168522.0,215794.0,441291.0,253446.0,160315.0,215223.0,402213.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0
17964,18333,19484.0,63351.0,525812.0,988024.0,430435.0,42893.0,320525.0,27018.0,1.0,6.0,9.0,16.0,7.0,6.0,7.0,3.0
17965,18334,5904.0,21632.0,42029.0,97375.0,83437.0,54475.0,387197.0,688157.0,1.0,2.0,3.0,1.0,3.0,2.0,10.0,8.0
17966,18335,183034.0,0.0,74002.0,13214.0,1011.0,0.0,15542.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0
17967,18336,97421.0,18335.0,100439.0,153157.0,35378.0,11688.0,1126.0,69900.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
17968,18337,255756.0,51505.0,59292.0,703971.0,1995559.0,1418814.0,7964803.0,470130.0,3.0,3.0,6.0,3.0,6.0,7.0,25.0,6.0
17969,18338,818832.0,91368.0,860235.0,744986.0,651617.0,2332447.0,513561.0,1118848.0,9.0,4.0,10.0,16.0,8.0,32.0,8.0,21.0
17970,18339,2555886.0,3533176.0,2861692.0,1687995.0,1352143.0,4080469.0,2564390.0,9817413.0,22.0,22.0,20.0,23.0,12.0,33.0,17.0,34.0
17971,18340,0.0,0.0,0.0,105533.0,430838.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
17972,18341,37394.0,37599.0,229915.0,74849.0,60378.0,45682.0,16893.0,14789.0,2.0,4.0,9.0,4.0,6.0,2.0,1.0,3.0
17973,18342,0.0,0.0,134108.0,243082.0,139567.0,0.0,172955.0,332311.0,0.0,0.0,3.0,7.0,2.0,0.0,3.0,6.0
17974,18343,2675851.0,2697669.0,1480570.0,896713.0,3119970.0,2226243.0,3185010.0,3607294.0,23.0,35.0,30.0,23.0,25.0,30.0,15.0,31.0
17975,18344,95561.0,0.0,18642.0,0.0,0.0,0.0,55185.0,364867.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0
17976,18345,0.0,22662.0,0.0,0.0,0.0,1072.0,0.0,9832.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
17977,18346,288721.0,176557.0,785107.0,323962.0,309374.0,292213.0,306559.0,116168.0,7.0,6.0,12.0,9.0,6.0,11.0,7.0,8.0
17978,18347,33459.0,46046.0,42254.0,22614.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0
17979,18348,0.0,2050.0,0.0,9737.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
17980,18349,696513.0,1535448.0,1408757.0,1315799.0,1227686.0,1073049.0,1493830.0,203667.0,15.0,20.0,17.0,21.0,17.0,17.0,8.0,7.0
17981,18350,46250.0,640682.0,346365.0,104557.0,33274.0,279280.0,11262.0,1228937.0,5.0,9.0,5.0,9.0,6.0,4.0,1.0,8.0
17982,18351,0.0,0.0,0.0,616262.0,0.0,76136.0,0.0,8262.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0
17983,18352,76166.0,0.0,0.0,47889.0,7889.0,12868.0,268020.0,21482.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0
17984,18353,0.0,2060.0,57394.0,11174.0,243332.0,11785.0,848951.0,71304.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0
17985,18354,0.0,565931.0,101682.0,122650.0,323735.0,342505.0,326946.0,80887.0,0.0,11.0,4.0,7.0,10.0,9.0,13.0,10.0
17986,18355,211572.0,315930.0,97729.0,339127.0,187810.0,198275.0,113412.0,139138.0,13.0,17.0,6.0,14.0,11.0,12.0,10.0,8.0
17987,18357,34344.0,343638.0,83493.0,222773.0,338804.0,128358.0,212632.0,155911.0,3.0,10.0,3.0,9.0,5.0,3.0,6.0,5.0
17988,18358,86203.0,192317.0,389107.0,521593.0,186797.0,362773.0,438035.0,445607.0,3.0,4.0,12.0,9.0,6.0,7.0,14.0,9.0
17989,18359,1331445.0,3394093.0,3657858.0,1739049.0,2621504.0,6707305.0,1839077.0,4091364.0,13.0,28.0,37.0,10.0,19.0,28.0,14.0,23.0
17990,18360,0.0,70354.0,31635.0,56935.0,22250.0,0.0,11150.0,55359.0,0.0,5.0,4.0,8.0,2.0,0.0,1.0,4.0
17991,18361,8364.0,9786.0,0.0,33168.0,6978.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
17992,18362,3279954.0,6890887.0,7509159.0,11122431.0,11076581.0,19356547.0,11653765.0,13541250.0,23.0,47.0,39.0,37.0,42.0,74.0,34.0,42.0
17993,18363,28538.0,7829.0,0.0,0.0,29329.0,3753.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
17994,18364,2745859.0,746195.0,2407703.0,2141043.0,2925695.0,3895900.0,3118765.0,6454854.0,17.0,11.0,20.0,18.0,24.0,31.0,29.0,37.0
17995,18365,377487.0,360323.0,744543.0,1972981.0,1031534.0,3155203.0,1172235.0,1067996.0,11.0,8.0,13.0,25.0,9.0,21.0,12.0,19.0
17996,18366,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17997,18367,48711.0,192626.0,281095.0,178964.0,963216.0,308940.0,621453.0,320994.0,2.0,2.0,3.0,2.0,11.0,6.0,6.0,7.0
17998,18368,403069.0,7416.0,96823.0,0.0,200249.0,32064.0,2816.0,18344.0,12.0,2.0,4.0,0.0,2.0,4.0,1.0,4.0
17999,18369,0.0,0.0,0.0,0.0,220476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
18000,18370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18001,18371,0.0,211890.0,275334.0,26561.0,0.0,102301.0,54960.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,0.0
18002,18372,17319.0,0.0,791.0,0.0,18204.0,273018.0,11037.0,64942.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0
18003,18373,0.0,0.0,0.0,0.0,0.0,73026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18004,18375,4884654.0,2679666.0,3130806.0,2945001.0,1805496.0,1532758.0,1783048.0,1432033.0,52.0,38.0,42.0,45.0,27.0,26.0,15.0,21.0
18005,18376,0.0,0.0,0.0,57201.0,0.0,0.0,113749.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
18006,18377,31490.0,214774.0,60105.0,121142.0,29330.0,175542.0,90998.0,61390.0,4.0,12.0,5.0,8.0,3.0,9.0,10.0,3.0
18007,18378,0.0,24516.0,35024.0,0.0,271246.0,20053.0,4505.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0
18008,18379,1363358.0,812225.0,878540.0,1249285.0,2032473.0,842968.0,1684838.0,2796103.0,20.0,24.0,24.0,24.0,24.0,25.0,15.0,20.0
18009,18380,0.0,457153.0,361313.0,108814.0,803684.0,15817.0,680243.0,0.0,0.0,3.0,3.0,5.0,4.0,1.0,5.0,0.0
18010,18381,162466.0,9374.0,65529.0,77776.0,11023.0,17050.0,103838.0,0.0,8.0,1.0,4.0,2.0,2.0,1.0,4.0,0.0
18011,18382,0.0,20396.0,11298.0,0.0,0.0,28417.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18012,18383,28341.0,58612.0,455088.0,17648.0,117823.0,107127.0,0.0,117821.0,2.0,1.0,4.0,2.0,4.0,6.0,0.0,2.0
18013,18384,0.0,112279.0,437236.0,9699416.0,324645.0,261115.0,930266.0,556720.0,0.0,1.0,2.0,26.0,3.0,4.0,3.0,6.0
18014,18385,49891.0,0.0,1051626.0,0.0,0.0,515785.0,18019.0,0.0,2.0,0.0,8.0,0.0,0.0,9.0,2.0,0.0
18015,18386,0.0,4120.0,71947.0,35287.0,0.0,116509.0,0.0,37751.0,0.0,2.0,5.0,3.0,0.0,6.0,0.0,2.0
18016,18387,12595.0,69840.0,89481.0,49131.0,216430.0,96510.0,93477.0,0.0,3.0,5.0,7.0,6.0,4.0,5.0,2.0,0.0
18017,18388,30211.0,36361.0,80103.0,53211.0,207227.0,99191.0,389225.0,20656.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,1.0
18018,18389,302105.0,0.0,93096.0,2236157.0,178708.0,358804.0,5631.0,118070.0,4.0,0.0,4.0,8.0,6.0,16.0,1.0,4.0
18019,18390,2418670.0,2847613.0,374757.0,294873.0,338309.0,496065.0,354762.0,0.0,13.0,27.0,6.0,9.0,5.0,6.0,3.0,0.0
18020,18392,242127.0,0.0,0.0,593603.0,191045.0,735187.0,0.0,363462.0,1.0,0.0,0.0,7.0,2.0,3.0,0.0,3.0
18021,18393,9841.0,2884.0,0.0,13303.0,0.0,0.0,88521.0,96670.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
18022,18394,368134.0,207253.0,154784.0,581233.0,347198.0,718575.0,462542.0,521853.0,17.0,10.0,10.0,19.0,14.0,16.0,14.0,16.0
18023,18395,1948.0,0.0,0.0,191858.0,185138.0,69702.0,154113.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0
18024,18396,141802.0,742485.0,116031.0,258514.0,989714.0,735840.0,410172.0,676249.0,7.0,10.0,4.0,11.0,13.0,13.0,19.0,17.0
18025,18397,149379.0,21529.0,36041.0,614312.0,72210.0,473545.0,25790.0,80144.0,7.0,4.0,3.0,11.0,6.0,15.0,2.0,6.0
18026,18398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18027,18399,59407.0,223756.0,459096.0,399236.0,320620.0,193976.0,296636.0,738408.0,10.0,15.0,12.0,6.0,8.0,9.0,9.0,6.0
18028,18400,0.0,3059.0,3378.0,1756.0,0.0,4246.0,95166.0,822271.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0
18029,18401,405184.0,189176.0,17783.0,146948.0,0.0,408498.0,10091.0,216813.0,8.0,6.0,2.0,3.0,0.0,5.0,2.0,3.0
18030,18402,0.0,0.0,0.0,53033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18031,18404,101357.0,225177.0,149361.0,239448.0,52995.0,493707.0,122870.0,907292.0,3.0,10.0,14.0,9.0,6.0,20.0,9.0,11.0
18032,18405,605982.0,333438.0,828487.0,251152.0,274178.0,317091.0,355438.0,229941.0,15.0,19.0,26.0,15.0,11.0,12.0,13.0,18.0
18033,18406,726566.0,380544.0,688166.0,627622.0,1027923.0,80233.0,332260.0,1011563.0,8.0,13.0,10.0,6.0,9.0,3.0,3.0,4.0
18034,18407,738927.0,810524.0,775806.0,5024042.0,896710.0,2479561.0,989313.0,6889003.0,7.0,13.0,6.0,18.0,4.0,12.0,5.0,26.0
18035,18408,0.0,0.0,0.0,0.0,0.0,0.0,100347.0,26192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
18036,18409,29522.0,72930.0,0.0,55872.0,116002.0,127030.0,70727.0,260184.0,2.0,4.0,0.0,4.0,9.0,9.0,4.0,14.0
18037,18410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18038,18411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18039,18412,48711.0,0.0,38978.0,39836.0,9102.0,9651.0,12388.0,17350.0,1.0,0.0,3.0,6.0,2.0,1.0,5.0,3.0
18040,18413,984.0,0.0,0.0,0.0,100124.0,0.0,2252.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18041,18414,1788983.0,2198112.0,1076028.0,797309.0,2412945.0,1739015.0,421154.0,1598564.0,9.0,14.0,13.0,9.0,18.0,9.0,6.0,9.0
18042,18415,40149.0,0.0,29374.0,10200.0,42174.0,0.0,51175.0,12393.0,8.0,0.0,5.0,4.0,8.0,0.0,6.0,2.0
18043,18416,9841.0,29873.0,238943.0,40688.0,154131.0,288352.0,193374.0,634055.0,1.0,1.0,6.0,2.0,3.0,4.0,3.0,4.0
18044,18417,0.0,494957.0,0.0,1596.0,3540.0,117421.0,3942.0,321654.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0
18045,18418,142483.0,179462.0,11185.0,234170.0,24778.0,26272.0,26196.0,464016.0,5.0,7.0,1.0,8.0,2.0,3.0,3.0,9.0
18046,18419,0.0,0.0,0.0,219270.0,153282.0,854013.0,129550.0,320746.0,0.0,0.0,0.0,3.0,2.0,12.0,3.0,3.0
18047,18420,0.0,35023.0,61574.0,52297.0,55422.0,81175.0,0.0,13219.0,0.0,2.0,4.0,5.0,4.0,7.0,0.0,2.0
18048,18421,2460.0,1030.0,16947.0,19688.0,375720.0,13404.0,0.0,79648.0,1.0,1.0,2.0,4.0,7.0,2.0,0.0,4.0
18049,18422,2816257.0,3046832.0,1858975.0,1651244.0,313520.0,4467307.0,5281124.0,1944046.0,13.0,19.0,15.0,15.0,3.0,22.0,35.0,12.0
18050,18423,9583244.0,5423562.0,4714767.0,4164360.0,9856371.0,6203488.0,6902724.0,7162495.0,52.0,33.0,25.0,19.0,33.0,24.0,31.0,24.0
18051,18424,517416.0,743722.0,349111.0,501239.0,3577981.0,1578970.0,167808.0,82459.0,6.0,4.0,3.0,4.0,9.0,12.0,1.0,3.0
18052,18425,129895.0,503682.0,479028.0,3337784.0,0.0,720612.0,462993.0,29752.0,6.0,8.0,4.0,14.0,0.0,4.0,3.0,3.0
18053,18426,98897.0,30800.0,20111.0,16673.0,256925.0,373817.0,0.0,1786986.0,3.0,1.0,1.0,2.0,6.0,7.0,0.0,12.0
18054,18427,132847.0,128039.0,160772.0,23058.0,0.0,153988.0,37841.0,56019.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0
18055,18428,934784.0,232285.0,586935.0,111741.0,276708.0,1124133.0,979593.0,881678.0,10.0,4.0,6.0,1.0,4.0,12.0,10.0,13.0
18056,18429,0.0,0.0,99423.0,0.0,195192.0,20374.0,0.0,198297.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
18057,18430,92895.0,8240.0,122019.0,289375.0,93451.0,122246.0,200018.0,119555.0,5.0,2.0,3.0,7.0,4.0,9.0,4.0,7.0
18058,18431,0.0,0.0,47113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
18059,18432,88367.0,311909.0,220539.0,206547.0,46826.0,75601.0,465921.0,24705.0,8.0,15.0,15.0,18.0,7.0,13.0,7.0,1.0
18060,18433,0.0,2250892.0,2303227.0,3757437.0,4481021.0,1594805.0,3635781.0,1753401.0,0.0,31.0,33.0,27.0,38.0,24.0,30.0,29.0
18061,18434,441446.0,1494144.0,797870.0,927631.0,438525.0,269372.0,673033.0,148888.0,10.0,22.0,11.0,8.0,7.0,10.0,15.0,6.0
18062,18435,162497.0,618197.0,207093.0,1047176.0,394834.0,81498.0,789880.0,478473.0,3.0,8.0,3.0,13.0,11.0,1.0,5.0,15.0
18063,18436,280564.0,13288.0,1326961.0,1710617.0,137546.0,407703.0,595888.0,1701513.0,7.0,1.0,11.0,20.0,7.0,9.0,10.0,14.0
18064,18437,4235582.0,2788259.0,1308012.0,2919516.0,873722.0,3186341.0,803192.0,1931910.0,24.0,12.0,14.0,15.0,5.0,27.0,8.0,15.0
18065,18438,0.0,5503976.0,0.0,809017.0,1999946.0,1378750.0,414453.0,1966668.0,0.0,9.0,0.0,6.0,11.0,6.0,3.0,17.0
18066,18439,0.0,0.0,0.0,0.0,26093.0,794056.0,0.0,66916.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0
18067,18440,0.0,0.0,0.0,0.0,32859.0,0.0,60141.0,8262.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
18068,18441,261368.0,387313.0,362555.0,37159.0,314835.0,481160.0,19033.0,174502.0,10.0,16.0,12.0,2.0,11.0,12.0,1.0,5.0
18069,18442,7872.0,0.0,13558.0,0.0,123385.0,0.0,12951.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0
