,°í°´¹øÈ£,¹®±¸·ù_ÃÑ±¸¸Å¾×1,¹®±¸·ù_ÃÑ±¸¸Å¾×2,¹®±¸·ù_ÃÑ±¸¸Å¾×3,¹®±¸·ù_ÃÑ±¸¸Å¾×4,¹®±¸·ù_ÃÑ±¸¸Å¾×5,¹®±¸·ù_ÃÑ±¸¸Å¾×6,¹®±¸·ù_ÃÑ±¸¸Å¾×7,¹®±¸·ù_ÃÑ±¸¸Å¾×8,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
17156,17498,4330.0,5903.0,5739.0,11529.0,1699.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0
17157,17499,1870.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17158,17500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17159,17501,0.0,0.0,9016.0,0.0,0.0,0.0,4392.0,8998.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
17160,17502,3395.0,0.0,9209.0,19217.0,11933.0,11506.0,5462.0,4651.0,3.0,0.0,4.0,6.0,5.0,4.0,3.0,4.0
17161,17503,10874.0,21632.0,6666.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
17162,17504,270902.0,260241.0,167778.0,15874.0,19823.0,16729.0,41615.0,86177.0,11.0,9.0,5.0,2.0,3.0,2.0,6.0,4.0
17163,17505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17164,17506,0.0,0.0,0.0,9089.0,8495.0,0.0,19033.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0
17165,17507,0.0,0.0,0.0,9063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17166,17508,0.0,0.0,18133.0,0.0,0.0,2359.0,0.0,40486.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
17167,17509,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17168,17510,15527.0,5356.0,2034.0,1862.0,0.0,0.0,8053.0,3511.0,7.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0
17169,17511,0.0,1020.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17170,17512,38231.0,0.0,71121.0,14854.0,5866.0,10616.0,10474.0,9832.0,6.0,0.0,6.0,3.0,1.0,1.0,3.0,3.0
17171,17513,0.0,0.0,0.0,27137.0,0.0,0.0,24778.0,12642.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17172,17514,0.0,0.0,0.0,10642.0,11125.0,17157.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
17173,17515,0.0,30201.0,10315.0,2217.0,24657.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,7.0,0.0,0.0,0.0
17174,17516,29886.0,25392.0,22541.0,96513.0,24930.0,53047.0,38067.0,65851.0,12.0,5.0,7.0,22.0,8.0,12.0,8.0,11.0
17175,17517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17176,17518,12104.0,3296.0,3615.0,709.0,1618.0,1823.0,2252.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17177,17519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17178,17520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17179,17521,8561.0,23176.0,1638.0,3370.0,13653.0,6412.0,64758.0,21069.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0
17180,17522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17181,17523,18304.0,21013.0,16382.0,15050.0,12488.0,8686.0,19033.0,6197.0,7.0,5.0,7.0,5.0,7.0,4.0,4.0,3.0
17182,17524,5019.0,0.0,0.0,12993.0,0.0,9437.0,9460.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0
17183,17525,0.0,0.0,0.0,0.0,0.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17184,17527,0.0,0.0,19433.0,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
17185,17528,0.0,0.0,35815.0,25275.0,48039.0,19946.0,7320.0,4957.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0
17186,17529,196320.0,129821.0,60332.0,13196.0,95573.0,132112.0,53383.0,114517.0,5.0,11.0,3.0,2.0,3.0,3.0,3.0,6.0
17187,17530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17188,17531,8856.0,1648.0,6892.0,2306.0,6958.0,0.0,9010.0,79501.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,8.0
17189,17532,0.0,161002.0,4519.0,7521.0,0.0,2842.0,13515.0,75847.0,0.0,5.0,1.0,3.0,0.0,2.0,2.0,4.0
17190,17533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17191,17534,0.0,0.0,0.0,798.0,2013.0,5308.0,3671.0,1487.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
17192,17535,0.0,1133.0,1243.0,2528.0,19569.0,0.0,11577.0,1239.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0
17193,17536,1574.0,6798.0,32369.0,5499.0,3540.0,11474.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
17194,17537,19583.0,5253.0,0.0,0.0,2528.0,39677.0,13515.0,21400.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0
17195,17538,0.0,0.0,2090.0,0.0,7484.0,15602.0,0.0,1487.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0
17196,17539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17197,17540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17198,17541,0.0,0.0,0.0,3538.0,1315.0,0.0,1712.0,7353.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
17199,17542,0.0,65050.0,71653.0,6030.0,0.0,0.0,16556.0,47096.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,4.0
17200,17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17201,17544,0.0,6572.0,0.0,0.0,0.0,5576.0,20611.0,6610.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,6.0
17202,17545,5117.0,0.0,16890.0,12637.0,10750.0,0.0,4899.0,0.0,2.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0
17203,17546,0.0,0.0,2034.0,0.0,0.0,4987.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
17204,17547,78330.0,10301.0,0.0,94183.0,226544.0,334141.0,440220.0,47343.0,4.0,1.0,0.0,4.0,10.0,4.0,8.0,2.0
17205,17548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17206,17549,10628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17207,17550,0.0,1133.0,2373.0,15564.0,5360.0,4375.0,0.0,14872.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0
17208,17551,0.0,0.0,0.0,0.0,0.0,41821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17209,17552,20547.0,99248.0,31884.0,35785.0,28267.0,28760.0,7096.0,44781.0,6.0,14.0,4.0,10.0,8.0,8.0,2.0,7.0
17210,17553,0.0,0.0,8191.0,2128.0,0.0,9651.0,0.0,4544.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
17211,17554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17212,17555,0.0,1339.0,0.0,0.0,4045.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17213,17556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17214,17557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17215,17558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17216,17559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17217,17560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17218,17561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17219,17562,0.0,17511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17220,17563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17221,17564,0.0,1074174.0,1245615.0,0.0,465325.0,460892.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0
17222,17565,0.0,16481.0,10168.0,0.0,0.0,13083.0,38010.0,21978.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,1.0
17223,17566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17224,17567,0.0,0.0,0.0,0.0,0.0,0.0,6171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
17225,17568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17226,17569,0.0,0.0,0.0,0.0,0.0,17050.0,0.0,5371.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17227,17570,0.0,2060.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17228,17571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17229,17572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17230,17573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17231,17574,125861.0,27297.0,50774.0,12637.0,0.0,105368.0,46738.0,56721.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,5.0
17232,17575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17233,17576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17234,17577,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17235,17578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17236,17579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17237,17580,15154.0,13700.0,52118.0,36182.0,0.0,1930.0,16330.0,22142.0,4.0,1.0,7.0,4.0,0.0,1.0,5.0,6.0
17238,17581,7085.0,21527.0,4519.0,144093.0,10922.0,177472.0,30070.0,148193.0,1.0,8.0,1.0,3.0,4.0,8.0,3.0,16.0
17239,17582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17240,17583,0.0,0.0,0.0,25221.0,0.0,0.0,19405.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0
17241,17584,68786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17242,17585,6888.0,0.0,0.0,31926.0,22250.0,0.0,43360.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
17243,17586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17244,17587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17245,17588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17246,17589,37197.0,0.0,0.0,56491.0,0.0,2574.0,0.0,27101.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
17247,17590,89549.0,113711.0,144729.0,8868.0,134360.0,125248.0,57550.0,68239.0,2.0,5.0,3.0,1.0,13.0,7.0,3.0,4.0
17248,17591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17249,17592,0.0,0.0,28584.0,0.0,0.0,102623.0,2252.0,2479.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0
17250,17593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17251,17594,0.0,0.0,0.0,3193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17252,17595,70655.0,95489.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17253,17596,0.0,0.0,0.0,20310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
17254,17597,0.0,0.0,19772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17255,17598,17517.0,70272.0,73991.0,79254.0,45309.0,46646.0,63180.0,36025.0,3.0,7.0,10.0,16.0,8.0,10.0,10.0,10.0
17256,17599,0.0,0.0,0.0,0.0,0.0,0.0,20272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17257,17600,0.0,0.0,0.0,0.0,0.0,0.0,65097.0,49905.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
17258,17601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17259,17602,0.0,0.0,0.0,0.0,120150.0,33565.0,0.0,6610.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
17260,17603,0.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17261,17604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17262,17605,0.0,0.0,0.0,165395.0,40353.0,26594.0,44937.0,11567.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
17263,17606,0.0,0.0,0.0,0.0,0.0,335857.0,0.0,194332.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
17264,17607,0.0,0.0,4497.0,0.0,25790.0,0.0,0.0,2214.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
17265,17608,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17266,17609,37118.0,7602.0,3050.0,0.0,0.0,0.0,0.0,991.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
17267,17610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17268,17611,6396.0,0.0,0.0,0.0,7585.0,0.0,0.0,2892.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
17269,17612,0.0,0.0,0.0,17737.0,0.0,0.0,0.0,21152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17270,17613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17271,17614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17272,17615,15352.0,268132.0,170602.0,145620.0,218918.0,41178.0,65232.0,199959.0,2.0,9.0,6.0,7.0,10.0,1.0,3.0,14.0
17273,17616,0.0,0.0,0.0,12327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17274,17617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17275,17618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17276,17619,669.0,2369.0,0.0,1951.0,0.0,7131.0,2140.0,826.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0
17277,17620,0.0,0.0,30844.0,0.0,0.0,0.0,0.0,25613.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
17278,17621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17279,17622,13963.0,26267.0,2938.0,3193.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
17280,17623,0.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17281,17624,2844.0,0.0,0.0,1046.0,0.0,1448.0,664.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17282,17625,10480.0,0.0,56716.0,6651.0,13148.0,54047.0,61266.0,85318.0,1.0,0.0,3.0,1.0,1.0,4.0,6.0,11.0
17283,17626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17284,17627,0.0,0.0,0.0,0.0,1092.0,4933.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17285,17628,0.0,0.0,0.0,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17286,17629,50187.0,0.0,0.0,0.0,0.0,125892.0,116902.0,70974.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
17287,17630,81362.0,8281.0,8112.0,65413.0,89908.0,145838.0,20722.0,17681.0,16.0,3.0,6.0,19.0,22.0,21.0,7.0,3.0
17288,17631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17289,17632,0.0,0.0,0.0,1419.0,6119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17290,17633,0.0,0.0,0.0,0.0,0.0,116349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17291,17634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17292,17635,0.0,66821.0,11525.0,2661.0,0.0,0.0,7884.0,9915.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,3.0
17293,17636,3493.0,927.0,0.0,3015.0,1810.0,0.0,2027.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
17294,17637,0.0,0.0,0.0,46115.0,47261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
17295,17638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17296,17639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17297,17640,3149.0,0.0,0.0,0.0,0.0,0.0,9179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17298,17641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17299,17642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17300,17643,0.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17301,17644,0.0,0.0,2147.0,0.0,4855.0,0.0,0.0,4957.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
17302,17645,0.0,0.0,0.0,0.0,4035.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17303,17646,19681.0,62217.0,0.0,78308.0,23666.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
17304,17647,1063.0,0.0,0.0,0.0,2478.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17305,17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17306,17649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17307,17651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17308,17652,0.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17309,17653,0.0,0.0,24630.0,4345.0,1922.0,0.0,5981.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0
17310,17654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17311,17655,0.0,0.0,0.0,7006.0,1315.0,9222.0,7433.0,1983.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,1.0
17312,17656,0.0,74166.0,0.0,0.0,0.0,29597.0,22074.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
17313,17657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17314,17658,0.0,0.0,2938.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
17315,17659,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17316,17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17317,17661,0.0,0.0,0.0,5055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17318,17662,18382.0,6438.0,3503.0,4745.0,2326.0,3538.0,3379.0,5370.0,5.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0
17319,17663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17320,17664,34649.0,6901.0,0.0,6669.0,33133.0,83857.0,20948.0,13881.0,11.0,3.0,0.0,2.0,10.0,5.0,6.0,5.0
17321,17665,67712.0,38319.0,116855.0,29000.0,57039.0,30455.0,19596.0,28878.0,15.0,4.0,8.0,3.0,8.0,4.0,1.0,6.0
17322,17666,0.0,0.0,3389.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17323,17667,26756.0,0.0,18077.0,0.0,0.0,0.0,0.0,3966.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
17324,17668,103355.0,70386.0,158433.0,52936.0,92872.0,92574.0,15149.0,97993.0,10.0,10.0,19.0,8.0,9.0,13.0,4.0,6.0
17325,17669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17326,17670,0.0,0.0,0.0,30295.0,0.0,0.0,0.0,27266.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
17327,17671,0.0,0.0,3615.0,0.0,0.0,6219.0,5857.0,1405.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
17328,17672,27554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17329,17673,3936.0,5140.0,904.0,0.0,0.0,0.0,0.0,1148.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
17330,17674,39608.0,53873.0,1537.0,1419.0,0.0,1072.0,9235.0,6114.0,11.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0
17331,17675,21059.0,139884.0,7005.0,4878.0,0.0,7185.0,0.0,0.0,4.0,10.0,2.0,1.0,0.0,3.0,0.0,0.0
17332,17676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17333,17677,0.0,0.0,0.0,41611.0,34517.0,41769.0,25971.0,10395.0,0.0,0.0,0.0,8.0,7.0,9.0,10.0,4.0
17334,17678,0.0,0.0,0.0,222374.0,17496.0,173313.0,101022.0,179542.0,0.0,0.0,0.0,10.0,7.0,5.0,8.0,7.0
17335,17679,0.0,0.0,0.0,1206.0,7686.0,6219.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
17336,17680,2588.0,1030.0,0.0,8690.0,5461.0,32170.0,3378.0,10493.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0
17337,17681,0.0,2452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17338,17682,0.0,0.0,0.0,958.0,2073.0,0.0,676.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
17339,17683,11268.0,0.0,0.0,0.0,3034.0,9651.0,0.0,702.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
17340,17684,0.0,19921.0,12654.0,4276.0,51183.0,17051.0,15430.0,58605.0,0.0,6.0,3.0,4.0,12.0,5.0,6.0,9.0
