,°í°´¹øÈ£,Æí_ÃÑ±¸¸ÅÈ½¼ö1,Æí_ÃÑ±¸¸ÅÈ½¼ö2,Æí_ÃÑ±¸¸ÅÈ½¼ö3,Æí_ÃÑ±¸¸ÅÈ½¼ö4,Æí_ÃÑ±¸¸ÅÈ½¼ö5,Æí_ÃÑ±¸¸ÅÈ½¼ö6,Æí_ÃÑ±¸¸ÅÈ½¼ö7,ÆíÀÇÇ°_Áõ°¨À²,ÆíÀÇÇ°_º¯µ¿À²,Æí_(Áõ°¨*0.8)+(º¯µ¿*0.2)
15734,16010,1,1,1,1,1,1,2,1,1,1
15735,16011,2,2,2,2,2,2,1,-1,1,-0.6
15736,16012,2,2,2,2,3,3,3,1,1,1
15737,16013,2,4,3,3,4,4,4,2,4,2.4
15738,16014,1,1,1,1,2,1,2,1,3,1.4
15739,16015,1,1,1,1,1,1,1,0,0,0
15740,16016,4,4,4,4,4,4,4,0,0,0
15741,16017,3,3,4,4,4,4,4,1,1,1
15742,16018,3,3,3,2,3,3,2,-1,3,-0.2
15743,16019,4,3,3,2,3,4,4,0,4,0.8
15744,16021,4,4,4,4,4,3,4,0,2,0.4
15745,16022,2,3,2,3,3,3,3,1,3,1.4
15746,16023,1,1,1,1,1,2,1,0,2,0.4
15747,16024,1,1,1,2,2,2,1,0,2,0.4
15748,16026,1,1,1,1,1,1,1,0,0,0
15749,16027,3,2,2,3,2,2,2,-1,3,-0.2
15750,16028,2,2,2,2,2,2,2,0,0,0
15751,16029,4,4,4,4,4,4,4,0,0,0
15752,16030,3,3,3,3,2,3,3,0,2,0.4
15753,16031,3,3,4,3,3,3,3,0,2,0.4
15754,16032,4,4,4,3,4,4,4,0,2,0.4
15755,16033,4,4,4,4,4,4,4,0,0,0
15756,16034,4,4,4,4,4,3,3,-1,1,-0.6
15757,16035,1,2,2,3,2,2,2,1,3,1.4
15758,16036,4,4,4,3,3,3,3,-1,1,-0.6
15759,16037,1,1,1,1,2,1,1,0,2,0.4
15760,16038,3,3,4,4,3,3,3,0,2,0.4
15761,16039,3,3,4,4,4,4,4,1,1,1
15762,16040,4,4,4,4,4,4,4,0,0,0
15763,16041,2,2,2,2,2,2,2,0,0,0
15764,16042,1,2,3,3,4,4,3,2,4,2.4
15765,16043,1,1,1,1,2,1,1,0,2,0.4
15766,16044,1,1,1,1,1,1,1,0,0,0
15767,16045,1,1,1,1,1,1,1,0,0,0
15768,16046,3,3,3,3,3,4,2,-1,3,-0.2
15769,16047,4,4,4,4,4,4,4,0,0,0
15770,16048,4,4,4,4,4,4,4,0,0,0
15771,16049,2,2,2,2,2,2,2,0,0,0
15772,16050,2,2,2,3,3,2,3,1,3,1.4
15773,16052,1,1,1,1,1,1,1,0,0,0
15774,16053,1,2,2,4,3,3,3,2,4,2.4
15775,16054,2,3,4,4,4,4,4,2,2,2
15776,16055,4,4,3,3,4,4,3,-1,3,-0.2
15777,16056,2,3,3,3,3,2,2,0,2,0.4
15778,16057,3,2,2,2,1,1,1,-2,2,-1.2
15779,16058,3,3,4,3,4,3,4,1,5,1.8
15780,16059,2,2,2,2,2,2,2,0,0,0
15781,16060,3,4,3,3,2,2,2,-1,3,-0.2
15782,16061,1,1,1,1,1,1,1,0,0,0
15783,16062,1,1,1,1,1,1,1,0,0,0
15784,16063,4,4,4,4,4,4,2,-2,2,-1.2
15785,16064,1,1,2,1,1,1,1,0,2,0.4
15786,16065,3,2,4,4,4,4,3,0,4,0.8
15787,16066,1,1,1,2,1,1,1,0,2,0.4
15788,16067,3,4,4,4,4,4,4,1,1,1
15789,16068,1,1,1,1,1,2,1,0,2,0.4
15790,16069,4,4,3,3,4,4,4,0,2,0.4
15791,16070,3,3,3,3,4,3,3,0,2,0.4
15792,16071,2,1,1,1,1,2,1,-1,3,-0.2
15793,16072,2,4,4,4,4,4,4,2,2,2
15794,16073,3,3,3,3,3,3,3,0,0,0
15795,16074,1,1,1,3,2,2,3,2,4,2.4
15796,16075,3,2,3,3,3,3,4,1,3,1.4
15797,16076,1,2,1,2,1,1,1,0,4,0.8
15798,16077,4,4,4,4,4,4,4,0,0,0
15799,16078,1,1,1,1,1,1,2,1,1,1
15800,16079,2,3,2,2,2,3,3,1,3,1.4
15801,16080,4,4,3,4,4,3,3,-1,3,-0.2
15802,16081,1,1,1,1,1,1,1,0,0,0
15803,16083,2,1,2,2,2,2,2,0,2,0.4
15804,16084,3,3,4,3,2,3,3,0,4,0.8
15805,16085,3,2,2,2,3,4,4,1,3,1.4
15806,16086,2,3,3,3,2,3,3,1,3,1.4
15807,16087,4,4,3,3,4,4,4,0,2,0.4
15808,16088,1,1,1,1,1,1,3,2,2,2
15809,16089,4,4,4,4,4,4,3,-1,1,-0.6
15810,16090,1,1,0,0,0,0,1,0,2,0.4
15811,16091,3,2,3,2,2,3,2,-1,5,0.2
15812,16092,3,4,4,4,4,4,4,1,1,1
15813,16093,3,3,4,3,3,3,3,0,2,0.4
15814,16094,2,3,3,4,3,3,4,2,4,2.4
15815,16095,3,3,2,2,2,2,2,-1,1,-0.6
15816,16096,1,1,1,1,1,1,1,0,0,0
15817,16097,2,3,3,3,3,3,4,2,2,2
15818,16098,1,1,1,1,1,1,1,0,0,0
15819,16099,2,2,2,2,2,2,2,0,0,0
15820,16100,3,3,3,3,3,3,3,0,0,0
15821,16102,1,1,2,2,2,1,1,0,2,0.4
15822,16104,2,1,1,3,3,2,3,1,5,1.8
15823,16105,2,2,2,2,3,2,2,0,2,0.4
15824,16106,3,3,3,3,3,4,3,0,2,0.4
15825,16107,4,4,4,4,4,4,4,0,0,0
15826,16108,1,1,1,1,1,1,1,0,0,0
15827,16109,1,2,2,2,2,2,2,1,1,1
15828,16110,3,2,2,4,4,1,2,-1,7,0.6
15829,16111,3,2,2,3,3,2,2,-1,3,-0.2
15830,16112,2,2,2,2,1,1,1,-1,1,-0.6
15831,16113,3,3,3,4,4,3,4,1,3,1.4
15832,16114,2,2,3,4,4,3,1,-1,5,0.2
15833,16115,2,3,3,3,3,2,2,0,2,0.4
15834,16116,3,2,3,2,2,3,2,-1,5,0.2
15835,16117,1,3,4,4,3,3,3,2,4,2.4
15836,16118,3,3,2,2,3,3,2,-1,3,-0.2
15837,16119,2,3,3,3,2,3,3,1,3,1.4
15838,16120,2,2,2,2,3,3,3,1,1,1
15839,16121,1,1,1,2,3,2,2,1,3,1.4
15840,16122,3,4,4,4,3,3,3,0,2,0.4
15841,16123,3,3,4,4,4,4,4,1,1,1
15842,16124,4,4,4,4,4,4,4,0,0,0
15843,16125,3,2,2,2,2,2,3,0,2,0.4
15844,16126,3,3,3,3,3,4,4,1,1,1
15845,16128,2,2,3,3,3,3,4,2,2,2
15846,16129,1,2,2,3,2,3,2,1,5,1.8
15847,16130,4,4,4,4,3,4,3,-1,3,-0.2
15848,16131,2,1,1,1,1,1,1,-1,1,-0.6
15849,16132,4,4,4,4,4,3,3,-1,1,-0.6
15850,16133,3,2,2,2,3,3,3,0,2,0.4
15851,16134,4,4,4,4,4,4,3,-1,1,-0.6
15852,16135,4,4,4,4,4,4,3,-1,1,-0.6
15853,16136,3,3,3,3,3,4,4,1,1,1
15854,16137,3,4,4,4,3,3,4,1,3,1.4
15855,16139,1,1,1,1,1,1,1,0,0,0
15856,16140,1,1,2,2,2,1,1,0,2,0.4
15857,16141,3,3,3,3,3,3,4,1,1,1
15858,16142,4,2,3,3,2,1,2,-2,6,-0.4
15859,16143,3,3,3,2,2,3,3,0,2,0.4
15860,16144,3,4,3,3,2,3,4,1,5,1.8
15861,16145,4,4,3,4,4,3,2,-2,4,-0.8
15862,16146,1,1,1,1,1,1,1,0,0,0
15863,16147,2,4,4,4,4,4,4,2,2,2
15864,16148,3,2,3,3,3,3,4,1,3,1.4
15865,16149,1,1,1,1,1,1,1,0,0,0
15866,16150,4,4,4,4,4,3,4,0,2,0.4
15867,16151,1,1,2,1,2,2,1,0,4,0.8
15868,16152,4,4,4,4,4,3,2,-2,2,-1.2
15869,16153,2,2,2,2,2,2,2,0,0,0
15870,16154,3,3,3,3,2,3,3,0,2,0.4
15871,16157,3,3,2,3,3,3,3,0,2,0.4
15872,16158,4,4,4,4,4,4,4,0,0,0
15873,16159,4,4,4,4,4,4,4,0,0,0
15874,16160,4,4,4,4,4,4,4,0,0,0
15875,16161,2,2,2,3,3,3,3,1,1,1
15876,16162,1,1,1,1,1,1,1,0,0,0
15877,16163,4,4,4,3,4,3,4,0,4,0.8
15878,16165,3,4,4,4,3,3,4,1,3,1.4
15879,16166,1,1,2,2,1,1,1,0,2,0.4
15880,16167,1,0,1,1,1,1,1,0,2,0.4
15881,16169,1,1,1,1,1,1,2,1,1,1
15882,16170,2,3,3,3,3,3,3,1,1,1
15883,16171,4,4,4,4,4,4,2,-2,2,-1.2
15884,16172,4,4,4,4,4,4,4,0,0,0
15885,16173,1,3,1,2,1,1,2,1,7,2.2
15886,16175,4,4,4,4,4,4,4,0,0,0
15887,16176,1,1,1,1,1,1,1,0,0,0
15888,16177,1,1,2,2,1,1,2,1,3,1.4
15889,16178,3,3,3,3,3,3,3,0,0,0
15890,16179,1,1,1,1,2,1,1,0,2,0.4
15891,16180,3,4,4,4,4,4,4,1,1,1
15892,16181,2,2,3,2,2,3,2,0,4,0.8
15893,16182,4,4,4,3,4,4,4,0,2,0.4
15894,16183,2,3,4,4,4,4,4,2,2,2
15895,16184,3,3,3,3,4,4,4,1,1,1
15896,16185,3,3,2,3,3,2,3,0,4,0.8
15897,16186,2,1,1,1,2,2,1,-1,3,-0.2
15898,16187,4,2,3,4,4,4,4,0,4,0.8
15899,16188,4,4,4,4,4,4,3,-1,1,-0.6
15900,16189,1,1,1,1,1,2,1,0,2,0.4
15901,16190,4,4,3,4,4,4,4,0,2,0.4
15902,16191,3,4,4,4,4,4,1,-2,4,-0.8
15903,16193,3,4,3,4,4,4,4,1,3,1.4
15904,16195,1,2,2,1,1,2,2,1,3,1.4
15905,16196,2,2,1,1,2,1,2,0,4,0.8
15906,16197,3,4,4,4,4,4,4,1,1,1
15907,16198,3,4,3,4,3,4,4,1,5,1.8
15908,16199,4,4,4,4,3,3,4,0,2,0.4
15909,16200,3,3,3,3,3,3,3,0,0,0
15910,16201,3,3,3,3,3,3,4,1,1,1
15911,16202,1,1,1,2,1,1,1,0,2,0.4
15912,16203,4,4,4,4,2,4,1,-3,7,-1
15913,16204,2,3,4,3,3,3,3,1,3,1.4
15914,16205,1,1,1,2,2,1,2,1,3,1.4
15915,16207,3,3,2,3,3,3,2,-1,3,-0.2
15916,16208,3,3,4,3,2,3,2,-1,5,0.2
15917,16209,1,1,1,1,2,2,1,0,2,0.4
15918,16210,2,2,3,4,3,4,3,1,5,1.8
15919,16211,4,3,2,3,2,2,4,0,6,1.2
15920,16212,3,2,3,2,3,4,4,1,5,1.8
15921,16213,2,2,3,3,3,3,3,1,1,1
15922,16214,4,3,3,3,3,4,4,0,2,0.4
15923,16215,4,4,4,4,4,4,4,0,0,0
15924,16216,1,1,2,2,2,2,3,2,2,2
15925,16217,1,1,1,1,1,1,1,0,0,0
15926,16218,2,2,3,3,3,3,3,1,1,1
15927,16219,1,1,1,1,1,1,1,0,0,0
15928,16220,3,3,3,3,3,3,3,0,0,0
15929,16221,3,3,3,3,3,3,3,0,0,0
15930,16222,3,3,2,2,3,3,3,0,2,0.4
15931,16223,3,3,3,3,3,3,2,-1,1,-0.6
15932,16224,3,3,3,3,3,3,3,0,0,0
15933,16225,2,2,2,3,3,3,1,-1,3,-0.2
15934,16226,2,1,2,2,2,2,2,0,2,0.4
15935,16227,1,2,2,2,2,2,2,1,1,1
15936,16228,4,3,3,3,3,3,3,-1,1,-0.6
15937,16229,3,4,4,4,4,4,4,1,1,1
15938,16230,2,2,2,1,1,1,2,0,2,0.4
15939,16231,1,1,2,1,1,1,1,0,2,0.4
15940,16232,4,4,4,4,4,4,4,0,0,0
15941,16233,1,2,3,2,2,2,2,1,3,1.4
15942,16234,2,3,2,3,3,4,3,1,5,1.8
15943,16235,1,1,3,3,2,3,3,2,4,2.4
15944,16236,2,2,1,1,1,1,2,0,2,0.4
15945,16237,2,2,3,2,3,2,3,1,5,1.8
15946,16238,1,1,1,1,1,1,1,0,0,0
15947,16239,3,3,3,3,3,4,4,1,1,1
15948,16240,4,3,2,3,3,3,3,-1,3,-0.2
15949,16241,3,3,2,3,2,3,3,0,4,0.8
15950,16242,2,2,2,4,4,4,4,2,2,2
15951,16243,3,4,4,4,4,4,4,1,1,1
15952,16244,3,2,3,2,2,2,3,0,4,0.8
15953,16245,4,4,3,4,3,4,3,-1,5,0.2
15954,16246,2,1,2,2,2,2,2,0,2,0.4
15955,16247,3,3,4,4,4,4,4,1,1,1
15956,16248,3,3,2,3,2,2,3,0,4,0.8
15957,16249,4,4,4,3,4,4,4,0,2,0.4
15958,16250,3,3,2,2,2,3,2,-1,3,-0.2
15959,16251,4,3,3,3,4,4,4,0,2,0.4
15960,16252,2,2,1,2,1,1,1,-1,3,-0.2
15961,16253,1,2,2,2,2,2,1,0,2,0.4
15962,16254,4,4,4,4,4,4,4,0,0,0
15963,16255,3,3,3,3,3,3,3,0,0,0
15964,16256,1,2,1,1,2,1,1,0,4,0.8
15965,16257,2,3,4,2,2,3,3,1,5,1.8
15966,16258,3,3,3,3,3,3,3,0,0,0
15967,16259,2,1,2,2,3,2,2,0,4,0.8
15968,16260,2,2,3,3,3,3,2,0,2,0.4
15969,16261,2,3,3,3,3,3,3,1,1,1
15970,16262,2,2,2,2,2,3,4,2,2,2
15971,16263,1,2,3,2,3,3,3,2,4,2.4
15972,16264,1,1,2,1,1,1,1,0,2,0.4
15973,16265,2,2,2,2,2,2,2,0,0,0
15974,16266,4,4,4,4,3,3,3,-1,1,-0.6
15975,16267,4,4,4,4,4,4,4,0,0,0
15976,16268,4,4,4,4,4,4,4,0,0,0
15977,16269,2,2,2,3,3,4,2,0,4,0.8
15978,16270,3,3,2,2,2,2,2,-1,1,-0.6
15979,16271,2,2,2,2,0,1,1,-1,3,-0.2
15980,16272,3,4,3,3,4,4,3,0,4,0.8
15981,16273,1,2,2,2,2,3,3,2,2,2
15982,16274,3,3,3,3,3,3,3,0,0,0
15983,16275,2,2,2,2,2,2,2,0,0,0
15984,16276,2,3,3,3,2,2,3,1,3,1.4
15985,16277,1,1,1,1,1,1,1,0,0,0
15986,16278,4,4,4,4,3,3,4,0,2,0.4
15987,16279,3,4,4,4,4,4,4,1,1,1
15988,16280,3,3,3,4,3,3,3,0,2,0.4
15989,16281,1,1,1,1,2,2,2,1,1,1
15990,16282,3,3,4,3,3,3,3,0,2,0.4
15991,16283,1,1,1,1,1,1,2,1,1,1
15992,16284,3,2,2,2,2,3,3,0,2,0.4
15993,16285,4,4,4,4,4,4,3,-1,1,-0.6
15994,16286,3,2,2,2,2,4,4,1,3,1.4
15995,16287,4,3,4,3,3,3,3,-1,3,-0.2
15996,16288,4,3,3,3,3,2,1,-3,3,-1.8
15997,16289,2,2,1,2,3,3,4,2,4,2.4
15998,16290,4,4,3,4,4,1,1,-3,5,-1.4
15999,16291,4,4,3,4,3,4,4,0,4,0.8
16000,16292,1,1,1,1,1,2,1,0,2,0.4
16001,16293,2,3,3,2,3,3,3,1,3,1.4
16002,16294,3,4,4,4,3,4,3,0,4,0.8
16003,16295,3,3,4,3,3,2,3,0,4,0.8
16004,16296,1,1,1,1,2,1,1,0,2,0.4
16005,16297,4,4,4,3,3,3,3,-1,1,-0.6
16006,16298,4,4,4,4,4,4,4,0,0,0
16007,16299,2,2,2,2,1,2,3,1,3,1.4
16008,16300,1,1,2,2,3,2,3,2,4,2.4
16009,16301,3,4,4,3,3,3,3,0,2,0.4
16010,16302,4,4,4,4,4,4,4,0,0,0
16011,16303,3,3,3,4,3,3,3,0,2,0.4
16012,16304,1,1,1,1,1,1,1,0,0,0
16013,16305,2,1,1,2,2,1,1,-1,3,-0.2
16014,16306,1,1,1,1,1,1,1,0,0,0
16015,16307,4,3,3,3,4,3,3,-1,3,-0.2
16016,16308,1,1,1,1,1,1,1,0,0,0
16017,16310,2,2,2,3,3,3,4,2,2,2
16018,16311,3,3,2,2,2,2,3,0,2,0.4
16019,16312,2,3,4,3,4,4,4,2,4,2.4
16020,16313,4,4,4,4,3,4,3,-1,3,-0.2
16021,16314,2,3,3,3,3,3,3,1,1,1
16022,16315,1,1,1,1,2,2,2,1,1,1
16023,16316,4,3,3,3,3,4,3,-1,3,-0.2
16024,16317,2,2,2,2,2,2,2,0,0,0
16025,16318,1,1,1,1,1,1,1,0,0,0
16026,16319,1,3,3,2,2,2,2,1,3,1.4
16027,16320,3,4,4,3,3,1,1,-2,4,-0.8
16028,16321,3,3,3,3,3,3,2,-1,1,-0.6
16029,16322,2,2,2,2,2,2,3,1,1,1
16030,16323,4,4,4,4,3,4,4,0,2,0.4
16031,16324,1,1,1,1,1,1,2,1,1,1
16032,16325,4,4,4,4,4,4,4,0,0,0
16033,16326,1,1,1,1,1,1,1,0,0,0
16034,16327,3,3,3,3,2,2,3,0,2,0.4
16035,16328,3,3,4,3,2,2,3,0,4,0.8
16036,16329,4,4,4,4,4,4,4,0,0,0
16037,16330,1,1,2,2,2,2,2,1,1,1
16038,16331,4,4,4,4,4,4,2,-2,2,-1.2
16039,16332,3,3,3,3,3,3,3,0,0,0
16040,16333,3,3,2,2,2,2,2,-1,1,-0.6
16041,16334,4,3,4,3,3,3,4,0,4,0.8
16042,16336,4,4,4,4,4,4,4,0,0,0
16043,16337,2,3,4,3,3,3,3,1,3,1.4
16044,16338,3,3,4,4,4,4,4,1,1,1
16045,16339,2,1,2,3,2,3,3,1,5,1.8
16046,16340,3,4,3,3,3,3,2,-1,3,-0.2
16047,16341,1,1,1,2,1,2,2,1,3,1.4
16048,16342,4,3,3,4,4,4,4,0,2,0.4
16049,16343,4,4,4,4,4,4,4,0,0,0
16050,16344,3,3,2,2,3,3,3,0,2,0.4
16051,16345,2,2,2,2,2,2,4,2,2,2
16052,16346,2,3,3,3,2,3,3,1,3,1.4
16053,16347,3,3,4,4,4,4,4,1,1,1
16054,16348,4,3,4,4,4,4,4,0,2,0.4
16055,16349,4,4,4,3,4,4,4,0,2,0.4
16056,16350,4,4,4,4,3,4,3,-1,3,-0.2
16057,16352,1,2,2,3,3,2,2,1,3,1.4
16058,16353,3,3,3,3,4,3,2,-1,3,-0.2
16059,16354,1,2,2,2,2,2,2,1,1,1
16060,16355,0,0,1,1,1,1,1,1,1,1
16061,16356,3,4,3,4,2,2,1,-2,6,-0.4
16062,16357,2,2,3,2,3,3,3,1,3,1.4
16063,16358,1,2,2,2,2,1,1,0,2,0.4
16064,16359,1,1,2,3,4,2,1,0,6,1.2
16065,16360,4,4,4,4,4,4,4,0,0,0
16066,16361,1,2,3,2,2,2,2,1,3,1.4
16067,16362,3,4,4,4,4,4,3,0,2,0.4
16068,16363,4,4,4,4,2,2,3,-1,3,-0.2
16069,16364,2,2,3,2,3,3,3,1,3,1.4
16070,16365,4,4,4,4,4,4,4,0,0,0
16071,16367,3,2,2,3,3,3,3,0,2,0.4
16072,16368,2,3,2,2,3,3,2,0,4,0.8
16073,16369,4,3,3,3,4,3,4,0,4,0.8
16074,16370,2,2,2,2,2,2,2,0,0,0
16075,16371,3,3,3,3,3,3,2,-1,1,-0.6
16076,16372,3,3,3,3,3,3,3,0,0,0
16077,16373,4,4,4,4,4,4,3,-1,1,-0.6
16078,16375,2,2,2,2,2,3,3,1,1,1
16079,16376,3,3,3,4,3,4,4,1,3,1.4
16080,16377,2,2,2,3,2,3,3,1,3,1.4
16081,16378,3,3,3,3,4,4,4,1,1,1
16082,16379,2,3,1,1,1,2,1,-1,5,0.2
16083,16380,1,1,1,1,1,1,1,0,0,0
16084,16381,3,4,4,3,4,4,4,1,3,1.4
16085,16382,1,1,1,1,0,1,1,0,2,0.4
16086,16383,1,1,1,1,1,1,1,0,0,0
16087,16384,2,2,1,2,2,2,3,1,3,1.4
16088,16385,1,3,4,4,4,4,4,3,3,3
16089,16386,2,3,3,3,2,1,2,0,4,0.8
16090,16388,1,1,2,2,3,4,3,2,4,2.4
16091,16389,2,3,2,2,3,4,3,1,5,1.8
16092,16390,3,3,3,2,2,3,3,0,2,0.4
16093,16391,3,4,3,3,3,3,3,0,2,0.4
16094,16392,2,3,4,4,3,4,3,1,5,1.8
16095,16393,1,1,1,1,1,2,2,1,1,1
16096,16394,4,4,4,4,4,4,4,0,0,0
16097,16395,4,3,3,3,4,4,4,0,2,0.4
16098,16396,3,4,4,3,4,4,2,-1,5,0.2
16099,16397,3,4,4,3,4,4,4,1,3,1.4
16100,16398,3,4,4,4,4,4,4,1,1,1
16101,16399,4,4,4,4,4,4,4,0,0,0
16102,16400,4,3,3,3,3,3,3,-1,1,-0.6
16103,16401,1,1,1,1,1,2,2,1,1,1
16104,16402,1,3,3,4,4,4,4,3,3,3
16105,16403,4,4,4,4,4,4,4,0,0,0
16106,16404,3,3,3,3,3,3,3,0,0,0
16107,16405,0,1,1,1,1,1,1,1,1,1
16108,16406,1,1,1,1,1,1,1,0,0,0
16109,16407,1,1,2,2,1,2,1,0,4,0.8
16110,16408,1,2,2,1,1,1,2,1,3,1.4
16111,16409,4,4,4,4,4,4,4,0,0,0
16112,16410,2,3,2,2,2,2,3,1,3,1.4
16113,16411,4,4,4,4,4,4,4,0,0,0
16114,16412,4,4,4,4,4,4,4,0,0,0
16115,16413,1,1,1,1,1,1,1,0,0,0
16116,16414,3,3,4,2,3,3,4,1,5,1.8
16117,16415,2,1,2,2,2,2,2,0,2,0.4
16118,16416,3,4,3,3,4,4,4,1,3,1.4
16119,16417,2,3,2,3,2,3,3,1,5,1.8
16120,16418,4,4,4,4,4,4,4,0,0,0
16121,16419,2,2,3,2,3,2,3,1,5,1.8
16122,16420,3,3,4,4,4,4,4,1,1,1
16123,16421,3,4,3,3,4,4,4,1,3,1.4
16124,16422,2,1,1,1,1,1,1,-1,1,-0.6
16125,16423,2,3,3,2,3,3,2,0,4,0.8
16126,16424,2,1,1,2,2,2,2,0,2,0.4
16127,16425,4,4,4,4,4,4,4,0,0,0
16128,16426,2,2,2,3,3,2,2,0,2,0.4
16129,16427,1,2,2,2,1,1,2,1,3,1.4
16130,16428,1,1,1,1,1,1,1,0,0,0
16131,16429,3,1,3,2,3,3,4,1,7,2.2
16132,16430,1,1,1,1,1,1,1,0,0,0
16133,16431,4,4,4,4,4,4,4,0,0,0
16134,16432,2,2,2,3,2,3,3,1,3,1.4
16135,16433,3,4,4,3,3,3,3,0,2,0.4
16136,16434,3,4,4,3,3,2,3,0,4,0.8
16137,16435,4,4,4,4,4,3,4,0,2,0.4
16138,16436,1,1,1,2,2,3,3,2,2,2
16139,16437,4,3,4,4,4,4,4,0,2,0.4
16140,16438,4,4,3,4,4,4,4,0,2,0.4
16141,16439,3,2,2,3,2,2,3,0,4,0.8
16142,16440,3,3,3,3,2,2,1,-2,2,-1.2
16143,16441,1,1,1,1,1,1,1,0,0,0
16144,16442,4,4,4,4,4,4,4,0,0,0
16145,16443,3,3,4,3,4,4,4,1,3,1.4
16146,16444,3,3,3,3,3,4,4,1,1,1
16147,16445,3,3,4,3,3,4,4,1,3,1.4
16148,16446,3,2,2,2,3,3,3,0,2,0.4
16149,16447,2,1,2,2,2,2,2,0,2,0.4
16150,16448,4,3,4,4,4,4,4,0,2,0.4
16151,16449,1,1,1,1,1,1,1,0,0,0
16152,16450,1,2,2,2,3,4,3,2,4,2.4
16153,16451,2,2,2,2,2,2,2,0,0,0
16154,16452,2,1,1,1,2,2,2,0,2,0.4
16155,16453,2,2,4,3,3,3,3,1,3,1.4
16156,16454,4,4,4,4,4,4,4,0,0,0
16157,16455,3,4,3,3,3,2,2,-1,3,-0.2
16158,16456,1,1,1,1,2,2,1,0,2,0.4
16159,16457,1,1,1,1,1,1,2,1,1,1
16160,16458,1,1,1,1,1,1,2,1,1,1
16161,16459,4,4,4,4,3,2,1,-3,3,-1.8
16162,16460,4,4,4,4,4,4,4,0,0,0
16163,16461,1,1,1,1,1,1,1,0,0,0
16164,16463,4,3,3,2,3,3,2,-2,4,-0.8
16165,16464,3,2,2,2,3,3,3,0,2,0.4
16166,16465,3,3,3,3,3,3,3,0,0,0
16167,16466,2,2,2,3,3,4,4,2,2,2
16168,16467,3,4,3,4,3,3,4,1,5,1.8
16169,16468,1,2,2,2,2,2,2,1,1,1
16170,16469,3,4,4,4,4,4,4,1,1,1
16171,16471,4,3,3,4,4,4,4,0,2,0.4
16172,16472,2,1,2,2,2,1,1,-1,3,-0.2
16173,16473,3,3,3,3,3,1,1,-2,2,-1.2
16174,16474,2,2,1,2,2,1,2,0,4,0.8
16175,16475,4,4,4,4,4,4,4,0,0,0
16176,16476,1,1,1,2,2,2,1,0,2,0.4
16177,16477,3,3,3,3,1,2,3,0,4,0.8
16178,16478,3,3,2,2,2,3,2,-1,3,-0.2
16179,16479,3,3,3,4,4,3,3,0,2,0.4
16180,16480,2,3,3,2,3,3,2,0,4,0.8
16181,16481,1,1,1,1,1,1,1,0,0,0
16182,16482,4,4,4,4,3,2,2,-2,2,-1.2
16183,16483,4,3,4,3,4,4,4,0,4,0.8
16184,16484,4,3,1,2,3,2,2,-2,6,-0.4
16185,16485,4,3,3,3,3,3,3,-1,1,-0.6
16186,16486,2,2,2,2,2,2,1,-1,1,-0.6
16187,16487,2,1,2,2,2,2,1,-1,3,-0.2
16188,16488,4,4,4,4,4,4,4,0,0,0
16189,16489,4,4,4,4,4,4,4,0,0,0
16190,16490,1,1,1,2,1,2,1,0,4,0.8
16191,16491,3,3,2,3,3,3,2,-1,3,-0.2
16192,16492,3,4,3,3,4,3,4,1,5,1.8
16193,16493,2,2,1,1,2,1,1,-1,3,-0.2
16194,16494,2,2,2,2,3,3,4,2,2,2
16195,16495,4,4,4,4,4,4,4,0,0,0
16196,16497,4,4,4,4,4,4,4,0,0,0
16197,16498,2,2,2,3,2,2,3,1,3,1.4
16198,16499,2,2,2,1,2,3,2,0,4,0.8
16199,16500,1,1,2,3,2,2,2,1,3,1.4
16200,16501,4,4,4,4,4,4,4,0,0,0
16201,16502,4,4,4,4,4,3,4,0,2,0.4
16202,16503,4,4,4,4,4,4,4,0,0,0
16203,16504,4,4,4,4,4,4,4,0,0,0
16204,16505,2,2,3,2,2,1,2,0,4,0.8
16205,16506,1,1,1,1,1,1,1,0,0,0
16206,16507,2,3,2,4,4,4,4,2,4,2.4
16207,16508,3,3,3,3,4,4,3,0,2,0.4
16208,16509,3,4,4,4,4,4,4,1,1,1
16209,16510,4,4,4,4,4,4,3,-1,1,-0.6
16210,16511,4,4,4,4,3,3,2,-2,2,-1.2
16211,16512,4,3,3,4,4,4,4,0,2,0.4
16212,16513,1,1,1,1,1,1,1,0,0,0
16213,16514,2,2,2,3,2,3,3,1,3,1.4
16214,16515,3,4,3,4,4,4,4,1,3,1.4
16215,16516,1,2,2,2,2,2,1,0,2,0.4
16216,16517,3,2,2,2,3,2,3,0,4,0.8
16217,16518,1,2,1,2,1,1,1,0,4,0.8
16218,16519,4,4,4,4,4,4,4,0,0,0
16219,16520,1,1,2,2,2,2,2,1,1,1
16220,16521,4,4,4,4,4,3,1,-3,3,-1.8
16221,16522,4,4,3,3,4,4,3,-1,3,-0.2
16222,16523,4,3,4,4,4,4,4,0,2,0.4
16223,16524,4,4,4,4,4,4,4,0,0,0
16224,16525,2,2,2,2,2,3,3,1,1,1
16225,16526,2,1,1,1,1,4,3,1,5,1.8
16226,16527,3,3,3,4,4,4,4,1,1,1
16227,16528,3,4,3,3,4,4,4,1,3,1.4
16228,16530,2,2,2,2,2,2,2,0,0,0
16229,16531,3,3,4,2,3,3,3,0,4,0.8
16230,16532,1,1,1,1,1,2,2,1,1,1
