,°í°´¹øÈ£,¼±_ÃÑ±¸¸Å¾×1,¼±_ÃÑ±¸¸Å¾×2,¼±_ÃÑ±¸¸Å¾×3,¼±_ÃÑ±¸¸Å¾×4,¼±_ÃÑ±¸¸Å¾×5,¼±_ÃÑ±¸¸Å¾×6,¼±_ÃÑ±¸¸Å¾×7,¼±_ÃÑ±¸¸Å¾×8,¼±_ÃÑ±¸¸ÅÈ½¼ö1,¼±_ÃÑ±¸¸ÅÈ½¼ö2,¼±_ÃÑ±¸¸ÅÈ½¼ö3,¼±_ÃÑ±¸¸ÅÈ½¼ö4,¼±_ÃÑ±¸¸ÅÈ½¼ö5,¼±_ÃÑ±¸¸ÅÈ½¼ö6,¼±_ÃÑ±¸¸ÅÈ½¼ö7,¼±_ÃÑ±¸¸ÅÈ½¼ö8
17862,18225,260264.0,97239.0,58298.0,56403.0,403936.0,131897.0,13064.0,159877.0,10.0,3.0,1.0,5.0,8.0,4.0,1.0,5.0
17863,18226,1053433.0,445821.0,2469425.0,1129280.0,1962539.0,916616.0,2923801.0,2126115.0,14.0,4.0,15.0,14.0,17.0,10.0,22.0,21.0
17864,18227,293248.0,489395.0,315430.0,395708.0,601553.0,1184718.0,288787.0,467981.0,10.0,8.0,10.0,12.0,16.0,31.0,10.0,13.0
17865,18230,299645.0,23177.0,123261.0,7086.0,0.0,13823.0,57596.0,115012.0,1.0,1.0,5.0,2.0,0.0,2.0,3.0,2.0
17866,18231,0.0,1442.0,0.0,0.0,1365.0,42990.0,15530.0,192431.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
17867,18232,3020767.0,5814301.0,2140567.0,6455501.0,5004818.0,3539796.0,3038169.0,7717506.0,23.0,33.0,10.0,36.0,30.0,32.0,24.0,43.0
17868,18233,113560.0,0.0,79538.0,172314.0,22250.0,11785.0,9911.0,0.0,4.0,0.0,3.0,5.0,2.0,1.0,1.0,0.0
17869,18234,0.0,15297.0,21014.0,60305.0,438980.0,146374.0,291424.0,431677.0,0.0,2.0,2.0,2.0,13.0,7.0,12.0,15.0
17870,18235,182050.0,20159.0,12315.0,0.0,29329.0,415961.0,39868.0,173427.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0
17871,18236,0.0,1786479.0,153258.0,518798.0,565550.0,623417.0,498783.0,707178.0,0.0,25.0,5.0,16.0,14.0,10.0,12.0,17.0
17872,18237,0.0,0.0,0.0,0.0,0.0,208034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
17873,18238,262743.0,149775.0,364477.0,13303.0,199743.0,171574.0,137512.0,218044.0,5.0,2.0,6.0,1.0,2.0,2.0,3.0,5.0
17874,18239,0.0,53823.0,112754.0,17648.0,15170.0,124381.0,0.0,9766.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0
17875,18240,7699806.0,6323980.0,9464951.0,20743798.0,15653974.0,8744947.0,8504368.0,14504654.0,42.0,42.0,39.0,41.0,55.0,31.0,45.0,56.0
17876,18241,178538.0,551756.0,430594.0,604024.0,650728.0,260462.0,316806.0,356465.0,8.0,11.0,15.0,13.0,19.0,10.0,21.0,18.0
17877,18242,244873.0,431400.0,378147.0,819350.0,454403.0,598859.0,420681.0,33463.0,3.0,9.0,3.0,10.0,7.0,7.0,6.0,3.0
17878,18243,278094.0,645111.0,360477.0,1247787.0,838211.0,229813.0,121610.0,252993.0,2.0,16.0,9.0,13.0,16.0,12.0,3.0,7.0
17879,18244,272288.0,823912.0,436898.0,966826.0,550511.0,773749.0,52708.0,601411.0,17.0,25.0,15.0,16.0,12.0,15.0,6.0,11.0
17880,18245,1120345.0,941499.0,3511466.0,1530359.0,1199773.0,3119825.0,380441.0,3525720.0,10.0,19.0,35.0,19.0,16.0,31.0,4.0,20.0
17881,18246,4121934.0,9576817.0,2677001.0,3575591.0,2271003.0,3457120.0,1577509.0,2575210.0,38.0,45.0,31.0,44.0,14.0,52.0,29.0,8.0
17882,18247,1121125.0,5881267.0,5103212.0,4160884.0,2213406.0,4901990.0,3095440.0,8029317.0,13.0,25.0,24.0,40.0,28.0,39.0,41.0,63.0
17883,18248,600371.0,932950.0,230481.0,598438.0,892320.0,302187.0,466711.0,603593.0,11.0,18.0,5.0,21.0,14.0,10.0,14.0,18.0
17884,18249,4679971.0,12928110.0,8229017.0,11694069.0,6277987.0,9094652.0,2842716.0,3780867.0,24.0,48.0,29.0,48.0,13.0,36.0,24.0,22.0
17885,18250,58945.0,13288.0,222572.0,415926.0,90011.0,0.0,579963.0,0.0,2.0,1.0,5.0,5.0,3.0,0.0,5.0,0.0
17886,18251,49793.0,317781.0,449834.0,410429.0,628963.0,196882.0,719718.0,632153.0,2.0,12.0,16.0,6.0,10.0,8.0,13.0,17.0
17887,18252,215115.0,199415.0,139307.0,382714.0,509539.0,117613.0,46987.0,317555.0,12.0,11.0,5.0,4.0,15.0,6.0,4.0,9.0
17888,18253,86586.0,81068.0,276452.0,130560.0,858278.0,790946.0,498559.0,3333585.0,12.0,4.0,13.0,6.0,20.0,15.0,16.0,40.0
17889,18254,3202805.0,9439503.0,4814632.0,3489238.0,2386792.0,2024343.0,1415218.0,2108376.0,24.0,55.0,25.0,26.0,12.0,23.0,15.0,17.0
17890,18255,15548.0,13391.0,102474.0,10633.0,10114.0,0.0,11262.0,70891.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0
17891,18256,1756588.0,741872.0,979204.0,676568.0,389170.0,524911.0,273731.0,482523.0,39.0,34.0,26.0,17.0,11.0,18.0,10.0,12.0
17892,18257,22525.0,41101.0,144615.0,0.0,10012.0,9651.0,0.0,2470.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0
17893,18258,333103.0,490733.0,196473.0,259931.0,166671.0,499175.0,487882.0,71800.0,5.0,7.0,5.0,6.0,4.0,9.0,6.0,3.0
17894,18259,167289.0,167801.0,694042.0,320416.0,212185.0,103801.0,56310.0,20573.0,8.0,7.0,14.0,17.0,10.0,9.0,7.0,2.0
17895,18260,406760.0,473026.0,1073771.0,1841541.0,1240540.0,1905023.0,1234347.0,1770354.0,5.0,3.0,11.0,17.0,6.0,15.0,4.0,14.0
17896,18261,1083652.0,3870838.0,6123765.0,12047197.0,12553093.0,7386895.0,11299476.0,6281826.0,6.0,16.0,22.0,31.0,29.0,27.0,41.0,26.0
17897,18262,0.0,0.0,0.0,0.0,20126.0,3410.0,5293.0,3801.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
17898,18263,47529.0,18953.0,0.0,49219.0,0.0,73992.0,16443.0,0.0,4.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0
17899,18264,0.0,286776.0,10056.0,22082.0,42871.0,544534.0,0.0,8180.0,0.0,2.0,2.0,1.0,2.0,9.0,0.0,1.0
17900,18265,0.0,5140.0,56377.0,38763.0,35296.0,0.0,335504.0,16442.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0
17901,18266,91832.0,538015.0,3280285.0,334781.0,7585.0,533907.0,0.0,212466.0,3.0,4.0,8.0,6.0,1.0,3.0,0.0,3.0
17902,18267,1988924.0,808309.0,1284932.0,1389762.0,1322196.0,918353.0,1268694.0,276543.0,8.0,15.0,13.0,16.0,21.0,16.0,18.0,9.0
17903,18268,105294.0,584111.0,180882.0,29168.0,1780.0,56888.0,31422.0,999806.0,2.0,5.0,4.0,4.0,1.0,3.0,2.0,9.0
17904,18269,69376.0,629931.0,924790.0,561984.0,224966.0,248001.0,173530.0,280204.0,6.0,21.0,26.0,18.0,9.0,8.0,9.0,16.0
17905,18270,0.0,22868.0,82126.0,14801.0,45238.0,323407.0,566380.0,40486.0,0.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0
17906,18271,160154.0,81367.0,252851.0,376642.0,47533.0,64340.0,331111.0,289679.0,4.0,5.0,7.0,13.0,4.0,5.0,4.0,7.0
17907,18272,472839.0,546516.0,433000.0,372322.0,370893.0,265961.0,263068.0,291853.0,16.0,24.0,18.0,18.0,22.0,13.0,19.0,17.0
17908,18273,38968.0,54491.0,21466.0,189074.0,311498.0,95224.0,308135.0,269312.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0
17909,18274,293052.0,15451.0,33894.0,0.0,26396.0,185301.0,209478.0,50236.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0
17910,18275,29423.0,50774.0,0.0,44058.0,4410.0,41682.0,38832.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0
17911,18276,984853.0,1024113.0,621089.0,3428862.0,803168.0,2893338.0,1314983.0,869682.0,20.0,12.0,17.0,47.0,20.0,56.0,24.0,17.0
17912,18277,116139.0,240629.0,133092.0,591254.0,117722.0,347975.0,444635.0,229364.0,11.0,6.0,7.0,9.0,2.0,10.0,15.0,5.0
17913,18278,297776.0,132881.0,133318.0,248137.0,370157.0,38603.0,0.0,33049.0,13.0,4.0,2.0,3.0,2.0,3.0,0.0,2.0
17914,18279,26855.0,50474.0,0.0,55073.0,36409.0,0.0,0.0,152854.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
17915,18280,0.0,0.0,201106.0,0.0,1608.0,2895.0,62224.0,124423.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
17916,18282,146211.0,86527.0,96011.0,107220.0,111250.0,50217.0,123435.0,1033499.0,7.0,3.0,8.0,9.0,4.0,6.0,6.0,12.0
17917,18283,9742.0,87804.0,118787.0,80994.0,90517.0,92984.0,33672.0,33780.0,1.0,15.0,13.0,11.0,20.0,16.0,8.0,11.0
17918,18284,7599213.0,8965363.0,8028903.0,4278382.0,10091255.0,11478913.0,2368661.0,1099996.0,55.0,73.0,38.0,57.0,71.0,99.0,47.0,19.0
17919,18285,581597.0,989076.0,1034057.0,1081906.0,1160886.0,649623.0,1193869.0,911926.0,7.0,13.0,11.0,20.0,15.0,20.0,28.0,23.0
17920,18286,107164.0,69530.0,59880.0,236785.0,85966.0,0.0,66334.0,532841.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,15.0
17921,18287,199468.0,41203.0,41904.0,43721.0,251070.0,8450.0,109807.0,1115.0,4.0,6.0,4.0,4.0,5.0,2.0,2.0,1.0
17922,18288,0.0,0.0,0.0,0.0,0.0,17050.0,0.0,1115.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17923,18289,84098.0,193450.0,93773.0,684503.0,217845.0,75494.0,158123.0,34619.0,9.0,7.0,9.0,22.0,12.0,9.0,11.0,4.0
17924,18290,11710.0,250618.0,831574.0,2501989.0,1013987.0,103749.0,120382.0,1129145.0,1.0,12.0,14.0,18.0,7.0,3.0,6.0,16.0
17925,18292,10677.0,10291.0,0.0,282103.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17926,18293,0.0,0.0,0.0,8496.0,4844.0,0.0,5169.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
17927,18295,323509.0,402828.0,327698.0,237591.0,422134.0,378746.0,507714.0,616626.0,27.0,21.0,24.0,27.0,37.0,30.0,35.0,40.0
17928,18296,29895.0,176660.0,19546.0,0.0,24678.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
17929,18297,0.0,0.0,0.0,0.0,135420.0,69702.0,0.0,54532.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
17930,18298,32277.0,213845.0,86770.0,1002834.0,4946.0,793210.0,333804.0,78733.0,3.0,9.0,5.0,17.0,1.0,14.0,10.0,6.0
17931,18299,1392438.0,4463880.0,1104309.0,2809920.0,2779957.0,2927199.0,2841442.0,2525478.0,10.0,40.0,24.0,31.0,22.0,36.0,30.0,28.0
17932,18300,178114.0,353629.0,157088.0,101809.0,326668.0,850689.0,1323996.0,365693.0,4.0,11.0,3.0,5.0,8.0,8.0,7.0,7.0
17933,18301,280651.0,415640.0,361584.0,236698.0,297742.0,242670.0,277312.0,125010.0,14.0,24.0,15.0,11.0,9.0,12.0,19.0,10.0
17934,18302,321088.0,405338.0,347077.0,261085.0,463303.0,406525.0,924917.0,102255.0,14.0,13.0,9.0,8.0,15.0,13.0,21.0,10.0
17935,18303,293740.0,480038.0,571005.0,616794.0,213195.0,818194.0,629224.0,850941.0,10.0,13.0,18.0,13.0,12.0,26.0,25.0,21.0
17936,18304,448730.0,160281.0,541403.0,358638.0,809337.0,591719.0,36039.0,63537.0,3.0,4.0,10.0,11.0,18.0,9.0,1.0,4.0
17937,18305,215704.0,0.0,228447.0,0.0,0.0,931211.0,0.0,63042.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
17938,18306,19091.0,19159.0,62027.0,114047.0,102239.0,31913.0,26118.0,8262.0,2.0,2.0,4.0,5.0,6.0,4.0,2.0,1.0
17939,18307,423144.0,11621947.0,5850938.0,5600014.0,23663018.0,15830065.0,12724752.0,11148260.0,3.0,60.0,30.0,26.0,58.0,62.0,36.0,51.0
17940,18308,159417.0,511541.0,41385.0,554635.0,67133.0,381291.0,506206.0,575549.0,5.0,8.0,4.0,17.0,5.0,14.0,12.0,16.0
17941,18309,687157.0,758339.0,443088.0,390916.0,390931.0,2048813.0,997915.0,799055.0,12.0,7.0,7.0,9.0,11.0,19.0,21.0,13.0
17942,18310,16728.0,0.0,0.0,0.0,0.0,0.0,290341.0,102867.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
17943,18311,39254.0,48105.0,74059.0,162193.0,45511.0,163264.0,359269.0,5362.0,4.0,2.0,4.0,3.0,2.0,3.0,7.0,1.0
17944,18312,470085.0,730334.0,1012000.0,725166.0,770937.0,2225106.0,516431.0,673384.0,17.0,27.0,32.0,28.0,17.0,42.0,14.0,23.0
17945,18313,573801.0,66028.0,474677.0,195760.0,679379.0,0.0,143481.0,0.0,12.0,2.0,13.0,7.0,4.0,0.0,2.0,0.0
17946,18314,10225938.0,2780685.0,3032836.0,2147562.0,9436222.0,8177906.0,3271042.0,5434391.0,29.0,31.0,29.0,25.0,29.0,67.0,33.0,55.0
17947,18315,318469.0,529260.0,172182.0,304986.0,119766.0,156036.0,138988.0,11898.0,15.0,14.0,4.0,14.0,7.0,8.0,11.0,3.0
17948,18316,469885.0,307275.0,297930.0,529469.0,55524.0,136080.0,33685.0,323578.0,10.0,11.0,2.0,14.0,4.0,6.0,3.0,14.0
17949,18317,16484.0,5820.0,35137.0,60961.0,2326.0,0.0,21195.0,310831.0,3.0,2.0,3.0,4.0,1.0,0.0,3.0,2.0
17950,18318,252794.0,355277.0,827020.0,273145.0,19115.0,714071.0,427856.0,170123.0,2.0,6.0,9.0,2.0,1.0,16.0,26.0,11.0
17951,18319,321687.0,1296571.0,599702.0,277580.0,502645.0,1393291.0,1185638.0,1022948.0,15.0,14.0,16.0,7.0,7.0,7.0,11.0,11.0
17952,18320,677443.0,81481.0,3212069.0,1965451.0,816822.0,2633678.0,1521730.0,628932.0,8.0,5.0,14.0,15.0,18.0,42.0,20.0,19.0
17953,18321,335739.0,984196.0,2038794.0,1041571.0,1190945.0,915371.0,973006.0,1117403.0,8.0,20.0,33.0,22.0,17.0,16.0,20.0,22.0
17954,18322,9408840.0,9188905.0,11818588.0,3064417.0,6456399.0,8645680.0,4445002.0,4408813.0,32.0,51.0,26.0,22.0,17.0,45.0,31.0,22.0
17955,18324,26471.0,23775.0,17229.0,184330.0,71401.0,197633.0,26804.0,355431.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0
17956,18325,2199718.0,2394024.0,2038740.0,4328912.0,4544834.0,4739895.0,4165471.0,2870102.0,25.0,16.0,18.0,34.0,37.0,32.0,30.0,28.0
17957,18326,2686421.0,2350758.0,3337148.0,2915032.0,2186493.0,2309127.0,1454638.0,1436211.0,31.0,32.0,25.0,30.0,15.0,25.0,24.0,23.0
17958,18327,100964.0,508450.0,231948.0,352339.0,569496.0,248085.0,637999.0,546268.0,4.0,21.0,7.0,10.0,10.0,15.0,25.0,20.0
17959,18328,562033.0,4032324.0,528478.0,993470.0,1319800.0,1018402.0,1251353.0,1074027.0,12.0,33.0,10.0,19.0,14.0,18.0,22.0,12.0
17960,18329,0.0,0.0,261879.0,525805.0,345177.0,613143.0,92351.0,0.0,0.0,0.0,3.0,6.0,5.0,6.0,1.0,0.0
17961,18330,14761.0,27606.0,1358482.0,28911.0,39049.0,124391.0,1375171.0,360817.0,2.0,2.0,7.0,4.0,8.0,5.0,16.0,10.0
17962,18331,445185.0,220541.0,311827.0,464791.0,366314.0,827738.0,914723.0,531105.0,14.0,5.0,6.0,16.0,7.0,15.0,8.0,12.0
17963,18332,129600.0,168522.0,208788.0,440404.0,250412.0,160315.0,241013.0,402213.0,2.0,3.0,4.0,4.0,4.0,3.0,6.0,5.0
17964,18333,101357.0,228113.0,540951.0,1015782.0,576403.0,52597.0,677561.0,46889.0,6.0,12.0,13.0,20.0,17.0,8.0,15.0,8.0
17965,18334,12350.0,30553.0,13705.0,22907.0,83437.0,64233.0,572912.0,606731.0,3.0,3.0,3.0,3.0,3.0,4.0,19.0,8.0
17966,18335,255854.0,0.0,92022.0,33523.0,10012.0,59944.0,312866.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0
17967,18336,185986.0,13391.0,91514.0,150053.0,153221.0,0.0,0.0,62629.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
17968,18337,326608.0,51505.0,68907.0,739444.0,3148708.0,2636243.0,8880541.0,1177267.0,4.0,3.0,7.0,4.0,10.0,15.0,36.0,17.0
17969,18338,936919.0,763602.0,2099747.0,758289.0,1013329.0,2780578.0,1307214.0,1750590.0,12.0,19.0,28.0,17.0,13.0,39.0,17.0,31.0
17970,18339,5596765.0,3870529.0,3076356.0,2130261.0,1427995.0,5105306.0,2947297.0,12431935.0,28.0,26.0,23.0,31.0,14.0,38.0,22.0,52.0
17971,18340,0.0,33571.0,84725.0,157406.0,513962.0,79676.0,39418.0,0.0,0.0,3.0,6.0,8.0,8.0,5.0,3.0,0.0
17972,18341,42216.0,24104.0,297385.0,95601.0,65152.0,80854.0,43630.0,36519.0,3.0,4.0,16.0,7.0,7.0,5.0,4.0,5.0
17973,18342,0.0,0.0,134108.0,259046.0,156659.0,0.0,172955.0,332311.0,0.0,0.0,3.0,9.0,3.0,0.0,3.0,6.0
17974,18343,2838515.0,3242832.0,1977798.0,982914.0,3253228.0,2561927.0,3276798.0,3868633.0,30.0,43.0,37.0,25.0,30.0,35.0,17.0,34.0
17975,18344,582668.0,3090.0,91515.0,17204.0,18397.0,0.0,55185.0,364867.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,7.0
17976,18345,0.0,22662.0,0.0,0.0,0.0,12761.0,0.0,24374.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
17977,18346,318046.0,244440.0,809850.0,378502.0,324949.0,421752.0,306559.0,141781.0,9.0,7.0,15.0,11.0,8.0,13.0,7.0,11.0
17978,18347,33459.0,46046.0,42254.0,23590.0,21238.0,4911.0,7771.0,4875.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0
17979,18348,0.0,1432.0,0.0,3095.0,5461.0,0.0,5158.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
17980,18349,712947.0,1833349.0,1575742.0,1563536.0,1704642.0,1347568.0,1518968.0,2275953.0,17.0,23.0,21.0,26.0,27.0,24.0,10.0,13.0
17981,18350,85268.0,1174010.0,790380.0,408705.0,338734.0,403875.0,65051.0,1421658.0,10.0,11.0,7.0,18.0,13.0,9.0,3.0,17.0
17982,18351,4123.0,0.0,0.0,619942.0,53035.0,91138.0,10790.0,4627.0,1.0,0.0,0.0,7.0,3.0,4.0,4.0,1.0
17983,18352,91812.0,31418.0,3378.0,55427.0,0.0,16621.0,277875.0,21482.0,2.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0
17984,18353,48808.0,17285.0,137645.0,17426.0,260081.0,26369.0,854346.0,121705.0,4.0,3.0,9.0,2.0,4.0,3.0,5.0,4.0
17985,18354,72722.0,660894.0,268769.0,150497.0,411035.0,740224.0,902966.0,352877.0,3.0,12.0,9.0,9.0,16.0,22.0,30.0,23.0
17986,18355,211572.0,397513.0,174330.0,438009.0,347503.0,255270.0,180760.0,344294.0,13.0,19.0,9.0,16.0,14.0,15.0,12.0,17.0
17987,18357,39756.0,429649.0,142130.0,345211.0,371349.0,139510.0,428192.0,183589.0,4.0,15.0,5.0,17.0,8.0,7.0,11.0,10.0
17988,18358,145247.0,1006085.0,389107.0,521593.0,290410.0,463573.0,480302.0,568642.0,5.0,5.0,12.0,9.0,9.0,9.0,18.0,16.0
17989,18359,2150848.0,4584954.0,4632024.0,11248236.0,9977961.0,13899398.0,2159456.0,4412101.0,23.0,39.0,47.0,23.0,28.0,42.0,18.0,32.0
17990,18360,5904.0,82612.0,34911.0,79018.0,23818.0,0.0,21173.0,111643.0,1.0,6.0,5.0,10.0,3.0,0.0,2.0,14.0
17991,18361,8364.0,9786.0,0.0,39110.0,6978.0,0.0,3210.0,5783.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0
17992,18362,3542598.0,6900673.0,7514808.0,11661539.0,11210080.0,19707202.0,12035557.0,13629864.0,26.0,48.0,40.0,42.0,44.0,76.0,37.0,44.0
17993,18363,28538.0,8550.0,0.0,0.0,64726.0,0.0,13402.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
17994,18364,3333880.0,1577576.0,3290084.0,2535906.0,6176600.0,5929648.0,5592246.0,9910337.0,23.0,20.0,29.0,25.0,30.0,42.0,42.0,56.0
17995,18365,686038.0,1319897.0,3327195.0,2624008.0,1107638.0,3569448.0,1988188.0,2173170.0,15.0,18.0,23.0,33.0,12.0,26.0,18.0,33.0
17996,18366,0.0,2256.0,11185.0,0.0,8799.0,0.0,0.0,22226.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
17997,18367,48711.0,192626.0,281095.0,178964.0,963216.0,308940.0,621453.0,320994.0,2.0,2.0,3.0,2.0,11.0,6.0,6.0,7.0
17998,18368,426567.0,12453.0,188678.0,0.0,214225.0,58111.0,25702.0,21425.0,15.0,6.0,12.0,0.0,5.0,6.0,7.0,5.0
17999,18369,0.0,0.0,0.0,42568.0,220476.0,0.0,0.0,17376.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
18000,18370,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,45443.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
18001,18371,0.0,242020.0,275334.0,26561.0,15979.0,102301.0,54960.0,0.0,0.0,7.0,5.0,1.0,1.0,2.0,2.0,0.0
18002,18372,35868.0,10197.0,791.0,70681.0,94663.0,301756.0,11037.0,63703.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0
18003,18373,28538.0,50474.0,0.0,0.0,7686.0,73026.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
18004,18375,5367825.0,3388778.0,4293040.0,3302398.0,2199822.0,1683957.0,2308998.0,1499784.0,61.0,55.0,61.0,56.0,36.0,29.0,24.0,24.0
18005,18376,0.0,0.0,8925.0,57201.0,0.0,41499.0,115540.0,5610.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0
18006,18377,111385.0,282461.0,206529.0,181979.0,77055.0,184765.0,234378.0,68546.0,11.0,20.0,11.0,12.0,7.0,11.0,18.0,5.0
18007,18378,97421.0,24516.0,66987.0,2661.0,390910.0,244173.0,4505.0,54779.0,1.0,3.0,4.0,1.0,5.0,8.0,1.0,3.0
18008,18379,2075814.0,1264423.0,1586645.0,1540700.0,3803754.0,1093125.0,2612244.0,2981428.0,26.0,35.0,32.0,27.0,37.0,36.0,29.0,29.0
18009,18380,272574.0,539560.0,456544.0,173110.0,1191540.0,143586.0,1120386.0,5701.0,3.0,4.0,4.0,4.0,6.0,2.0,12.0,1.0
18010,18381,190906.0,77153.0,370239.0,79629.0,12035.0,28835.0,171412.0,0.0,7.0,4.0,5.0,2.0,1.0,2.0,7.0,0.0
18011,18382,0.0,20396.0,11298.0,0.0,0.0,28417.0,26128.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
18012,18383,100963.0,143058.0,608967.0,250887.0,267705.0,311440.0,31647.0,227876.0,8.0,10.0,14.0,16.0,13.0,20.0,3.0,9.0
18013,18384,0.0,179625.0,1174977.0,9896719.0,324645.0,261115.0,1004597.0,556720.0,0.0,5.0,7.0,34.0,3.0,4.0,4.0,6.0
18014,18385,283605.0,0.0,1051626.0,0.0,0.0,663446.0,18019.0,33050.0,7.0,0.0,8.0,0.0,0.0,10.0,2.0,1.0
18015,18386,0.0,22147.0,129115.0,52128.0,8900.0,206254.0,0.0,37751.0,0.0,1.0,8.0,4.0,1.0,9.0,0.0,2.0
18016,18387,96633.0,135662.0,98068.0,46737.0,216430.0,107126.0,125011.0,0.0,9.0,7.0,8.0,5.0,4.0,6.0,3.0,0.0
18017,18388,98110.0,140142.0,130548.0,113684.0,244748.0,102194.0,622129.0,35942.0,10.0,10.0,8.0,7.0,3.0,7.0,8.0,4.0
18018,18389,362919.0,17924.0,142921.0,2401286.0,181135.0,462714.0,360157.0,117243.0,6.0,2.0,5.0,12.0,7.0,18.0,11.0,4.0
18019,18390,2456261.0,3007276.0,1650198.0,365997.0,373505.0,549574.0,366024.0,14046.0,15.0,32.0,10.0,16.0,7.0,9.0,4.0,2.0
18020,18392,242127.0,13494.0,0.0,593603.0,311396.0,768440.0,34801.0,394776.0,1.0,1.0,0.0,7.0,6.0,4.0,2.0,4.0
18021,18393,19269.0,0.0,4508.0,1463.0,0.0,23109.0,154968.0,106502.0,3.0,0.0,1.0,2.0,0.0,4.0,4.0,2.0
18022,18394,521549.0,532551.0,257145.0,745477.0,462775.0,953066.0,660298.0,572183.0,28.0,35.0,18.0,30.0,25.0,29.0,26.0,32.0
18023,18395,14731.0,4934.0,128799.0,176480.0,185544.0,69702.0,176345.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0
18024,18396,232434.0,1513876.0,207094.0,572020.0,1545403.0,1510393.0,985393.0,980214.0,10.0,23.0,6.0,25.0,23.0,39.0,39.0,30.0
18025,18397,149379.0,27143.0,36549.0,645263.0,95501.0,489415.0,30745.0,104601.0,7.0,6.0,4.0,12.0,9.0,17.0,3.0,9.0
18026,18398,0.0,0.0,0.0,0.0,6068.0,11689.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18027,18399,225712.0,283398.0,511971.0,445618.0,367799.0,222285.0,322505.0,747744.0,12.0,18.0,15.0,12.0,14.0,17.0,15.0,8.0
18028,18400,0.0,0.0,0.0,0.0,0.0,0.0,96157.0,822271.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
18029,18401,456355.0,199260.0,30392.0,146948.0,0.0,404702.0,10924.0,216623.0,9.0,5.0,1.0,3.0,0.0,4.0,1.0,2.0
18030,18402,0.0,0.0,11863.0,53033.0,0.0,35280.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
18031,18404,148592.0,244717.0,183706.0,233150.0,78543.0,786735.0,313766.0,1281247.0,4.0,12.0,12.0,6.0,13.0,30.0,17.0,18.0
18032,18405,708500.0,400011.0,872550.0,311988.0,274178.0,352371.0,564207.0,443854.0,19.0,26.0,28.0,18.0,11.0,14.0,20.0,22.0
18033,18406,733651.0,394965.0,795272.0,687040.0,1112776.0,80233.0,332260.0,1011563.0,9.0,14.0,10.0,7.0,11.0,3.0,3.0,4.0
