,°í°´¹øÈ£,±â_ÃÑ±¸¸Å¾×1,±â_ÃÑ±¸¸Å¾×2,±â_ÃÑ±¸¸Å¾×3,±â_ÃÑ±¸¸Å¾×4,±â_ÃÑ±¸¸Å¾×5,±â_ÃÑ±¸¸Å¾×6,±â_ÃÑ±¸¸Å¾×7,±â_ÃÑ±¸¸Å¾×8,±â_ÃÑ±¸¸ÅÈ½¼ö1,±â_ÃÑ±¸¸ÅÈ½¼ö2,±â_ÃÑ±¸¸ÅÈ½¼ö3,±â_ÃÑ±¸¸ÅÈ½¼ö4,±â_ÃÑ±¸¸ÅÈ½¼ö5,±â_ÃÑ±¸¸ÅÈ½¼ö6,±â_ÃÑ±¸¸ÅÈ½¼ö7,±â_ÃÑ±¸¸ÅÈ½¼ö8
13769,13970,0.0,0.0,5649.0,0.0,0.0,0.0,4843.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13770,13971,0.0,0.0,42707.0,6119.0,2023.0,2252.0,0.0,24125.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0
13771,13972,139540.0,154928.0,547677.0,320517.0,22755.0,555390.0,311172.0,347599.0,13.0,15.0,21.0,29.0,3.0,36.0,25.0,32.0
13772,13973,133437.0,76226.0,28979.0,663842.0,141387.0,160153.0,32210.0,24787.0,9.0,3.0,2.0,10.0,11.0,11.0,4.0,3.0
13773,13974,126450.0,94563.0,184160.0,296381.0,112965.0,400943.0,192024.0,2479.0,10.0,7.0,19.0,43.0,18.0,29.0,18.0,1.0
13774,13975,0.0,0.0,0.0,9489.0,29430.0,0.0,7771.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
13775,13976,10825.0,0.0,0.0,17915.0,21036.0,47934.0,16893.0,2809.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,2.0
13776,13977,62488.0,0.0,35024.0,1995.0,18204.0,34315.0,0.0,40569.0,7.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0
13777,13978,0.0,0.0,0.0,0.0,0.0,924572.0,44486.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
13778,13979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13779,13980,0.0,0.0,0.0,0.0,0.0,0.0,18020.0,16525.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
13780,13981,125891.0,578476.0,719067.0,554404.0,75347.0,652198.0,103567.0,136659.0,6.0,12.0,12.0,18.0,7.0,9.0,7.0,12.0
13781,13982,0.0,52534.0,0.0,49663.0,26296.0,46646.0,9010.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0
13782,13984,86154.0,135662.0,62727.0,141097.0,246975.0,426895.0,228535.0,117990.0,9.0,6.0,4.0,13.0,24.0,34.0,18.0,17.0
13783,13985,15892.0,48476.0,23161.0,101897.0,23868.0,41778.0,37390.0,276261.0,3.0,3.0,1.0,11.0,2.0,6.0,2.0,5.0
13784,13986,0.0,0.0,0.0,28025.0,167278.0,18016.0,57212.0,136330.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,8.0
13785,13987,0.0,8241.0,24856.0,0.0,0.0,152487.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13786,13988,92797.0,4120.0,144390.0,30950.0,171628.0,74635.0,37391.0,0.0,4.0,1.0,3.0,2.0,5.0,5.0,3.0,0.0
13787,13989,0.0,11331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13788,13990,116217.0,151351.0,106201.0,163267.0,76407.0,52920.0,143031.0,92538.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,5.0
13789,13991,106967.0,0.0,0.0,19067.0,0.0,0.0,13515.0,31231.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0
13790,13992,0.0,0.0,0.0,92851.0,0.0,0.0,29057.0,11733.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
13791,13993,0.0,0.0,14687.0,167880.0,22655.0,6434.0,89085.0,35215.0,0.0,0.0,2.0,14.0,2.0,1.0,8.0,4.0
13792,13994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13793,13995,0.0,0.0,0.0,0.0,0.0,606280.0,18583.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
13794,13996,0.0,0.0,22370.0,10997.0,0.0,0.0,55973.0,111791.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0
13795,13997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13796,13998,0.0,0.0,0.0,21816.0,4855.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
13797,14000,0.0,0.0,0.0,0.0,5057.0,10938.0,0.0,12724.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0
13798,14001,0.0,10301.0,0.0,23058.0,0.0,74099.0,114357.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,4.0,0.0
13799,14002,46250.0,13391.0,20337.0,320769.0,178707.0,102183.0,85031.0,38833.0,3.0,1.0,1.0,6.0,7.0,5.0,5.0,2.0
13800,14003,15371.0,5150.0,81799.0,33345.0,32869.0,216020.0,89197.0,37429.0,2.0,1.0,4.0,2.0,3.0,20.0,10.0,4.0
13801,14004,85908.0,0.0,72421.0,54363.0,89354.0,35141.0,91280.0,21317.0,4.0,0.0,5.0,3.0,4.0,4.0,5.0,1.0
13802,14005,0.0,0.0,0.0,113515.0,0.0,0.0,20272.0,62960.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
13803,14006,77443.0,12259.0,47453.0,81329.0,77976.0,109702.0,77933.0,64447.0,11.0,2.0,7.0,16.0,11.0,19.0,13.0,12.0
13804,14007,35425.0,40977.0,18168.0,13851.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
13805,14008,85219.0,73753.0,56490.0,356774.0,115295.0,85572.0,76470.0,28918.0,3.0,3.0,2.0,9.0,3.0,3.0,3.0,1.0
13806,14009,13088.0,12361.0,346399.0,477294.0,565348.0,680073.0,718534.0,494419.0,2.0,1.0,18.0,27.0,32.0,32.0,30.0,26.0
13807,14010,0.0,32654.0,11298.0,54807.0,43692.0,9544.0,22524.0,49489.0,0.0,3.0,1.0,10.0,5.0,2.0,4.0,12.0
13808,14011,110214.0,42749.0,297162.0,13816.0,73880.0,59482.0,68103.0,16773.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0
13809,14012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13810,14013,0.0,0.0,0.0,1596.0,27913.0,22305.0,43585.0,14707.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,2.0
13811,14014,131863.0,457152.0,135577.0,28912.0,85462.0,12869.0,554103.0,6609.0,1.0,3.0,1.0,4.0,10.0,5.0,9.0,2.0
13812,14015,82169.0,49444.0,9490.0,3636.0,22149.0,124928.0,62617.0,20904.0,1.0,2.0,1.0,2.0,2.0,7.0,6.0,2.0
13813,14016,20173.0,48466.0,149473.0,45849.0,84286.0,243744.0,353748.0,232297.0,2.0,3.0,7.0,4.0,9.0,15.0,17.0,13.0
13814,14017,148788.0,178618.0,113997.0,343952.0,221792.0,200526.0,149000.0,294057.0,10.0,11.0,7.0,12.0,15.0,8.0,7.0,17.0
13815,14019,0.0,0.0,0.0,0.0,0.0,22197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13816,14020,42905.0,161721.0,65302.0,37070.0,29197.0,89323.0,48540.0,45888.0,4.0,14.0,8.0,8.0,4.0,11.0,7.0,8.0
13817,14021,53531.0,6181.0,0.0,11440.0,0.0,0.0,19146.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0
13818,14022,13284.0,0.0,3955.0,20132.0,28318.0,14476.0,20047.0,39940.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0
13819,14023,104410.0,95388.0,513496.0,422579.0,405755.0,255271.0,217473.0,134676.0,7.0,10.0,18.0,14.0,12.0,16.0,13.0,7.0
13820,14024,180575.0,680494.0,281659.0,108815.0,295297.0,283741.0,1006059.0,559363.0,10.0,13.0,15.0,6.0,10.0,5.0,15.0,15.0
13821,14025,0.0,0.0,40673.0,13036.0,74659.0,11796.0,205427.0,62050.0,0.0,0.0,2.0,1.0,4.0,2.0,14.0,6.0
13822,14026,0.0,21632.0,235000.0,74053.0,24374.0,28416.0,117296.0,131165.0,0.0,2.0,1.0,12.0,4.0,6.0,15.0,12.0
13823,14027,9841.0,0.0,5649.0,28485.0,5057.0,21769.0,12051.0,2065.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,2.0
13824,14028,18205.0,29565.0,16269.0,31216.0,16081.0,62626.0,34237.0,235031.0,2.0,5.0,2.0,6.0,4.0,14.0,8.0,13.0
13825,14029,143478.0,374893.0,303831.0,202356.0,275068.0,273597.0,226258.0,66013.0,17.0,26.0,27.0,15.0,15.0,5.0,9.0,13.0
13826,14031,54615.0,0.0,0.0,6030.0,270406.0,0.0,24890.0,121953.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0
13827,14032,137758.0,53420.0,19207.0,0.0,28318.0,0.0,128955.0,185409.0,2.0,3.0,1.0,0.0,1.0,0.0,6.0,9.0
13828,14033,0.0,10301.0,51971.0,41415.0,114182.0,59086.0,52031.0,49079.0,0.0,1.0,8.0,2.0,7.0,4.0,4.0,2.0
13829,14034,0.0,6078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13830,14035,0.0,0.0,0.0,0.0,0.0,12868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13831,14036,48613.0,9683.0,0.0,28113.0,48241.0,26315.0,45273.0,35694.0,4.0,1.0,0.0,5.0,5.0,5.0,7.0,5.0
13832,14037,12301.0,56965.0,15818.0,245519.0,354762.0,121708.0,235324.0,49450.0,1.0,4.0,2.0,28.0,19.0,14.0,23.0,8.0
13833,14038,33359.0,86013.0,257257.0,101011.0,231903.0,238489.0,393461.0,135585.0,3.0,4.0,14.0,7.0,17.0,18.0,26.0,9.0
13834,14039,0.0,0.0,7344.0,19954.0,34386.0,11045.0,3153.0,10741.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0
13835,14040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13836,14041,6888.0,27915.0,149247.0,80702.0,228870.0,200207.0,212124.0,57423.0,1.0,2.0,7.0,11.0,18.0,12.0,14.0,6.0
13837,14042,20665.0,0.0,14688.0,87796.0,0.0,61124.0,36716.0,92126.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0,6.0
13838,14043,25585.0,8241.0,55926.0,48776.0,93246.0,103052.0,113524.0,66265.0,1.0,1.0,2.0,2.0,4.0,8.0,6.0,6.0
13839,14044,142983.0,0.0,0.0,10642.0,12136.0,5898.0,9573.0,5536.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0
13840,14045,0.0,36877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13841,14046,44674.0,46973.0,0.0,12948.0,59468.0,0.0,4505.0,16524.0,8.0,7.0,0.0,5.0,6.0,0.0,1.0,2.0
13842,14047,32474.0,121549.0,424314.0,280506.0,148770.0,23109.0,117691.0,102702.0,1.0,8.0,15.0,9.0,6.0,2.0,3.0,7.0
13843,14048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13844,14049,30112.0,0.0,56942.0,0.0,0.0,0.0,116227.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13845,14050,51564.0,49650.0,104509.0,29176.0,41467.0,134578.0,33786.0,44783.0,10.0,8.0,15.0,6.0,7.0,22.0,4.0,9.0
13846,14051,0.0,0.0,0.0,18925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13847,14052,0.0,130820.0,0.0,38169.0,40607.0,7936.0,237499.0,1652.0,0.0,3.0,0.0,4.0,4.0,3.0,6.0,1.0
13848,14053,108836.0,26062.0,110384.0,188803.0,0.0,0.0,25677.0,13054.0,9.0,4.0,9.0,34.0,0.0,0.0,3.0,3.0
13849,14054,118088.0,174086.0,658679.0,429938.0,246761.0,106268.0,212182.0,73536.0,7.0,5.0,18.0,15.0,7.0,7.0,3.0,5.0
13850,14055,0.0,0.0,0.0,7272.0,5057.0,0.0,0.0,11485.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
13851,14056,0.0,0.0,0.0,0.0,0.0,0.0,23088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13852,14057,0.0,0.0,0.0,79638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13853,14058,0.0,284304.0,0.0,0.0,0.0,0.0,6194.0,10080.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
13854,14059,222464.0,200249.0,62705.0,190989.0,171020.0,204173.0,449818.0,109475.0,13.0,9.0,3.0,14.0,8.0,6.0,13.0,9.0
13855,14060,0.0,0.0,0.0,11884.0,5562.0,6220.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
13856,14061,0.0,22662.0,37284.0,21603.0,72414.0,72168.0,75175.0,43129.0,0.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0
13857,14062,328971.0,412140.0,314877.0,311943.0,143816.0,81026.0,219773.0,146409.0,18.0,21.0,15.0,18.0,7.0,4.0,11.0,9.0
13858,14063,12202.0,27812.0,19659.0,0.0,31757.0,0.0,61943.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0
13859,14064,77248.0,174805.0,178849.0,327687.0,107709.0,235056.0,426389.0,74196.0,6.0,10.0,8.0,19.0,8.0,15.0,26.0,6.0
13860,14065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13861,14066,0.0,0.0,0.0,483291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13862,14067,0.0,0.0,0.0,0.0,0.0,12654.0,23650.0,29167.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0
13863,14068,19484.0,0.0,0.0,0.0,0.0,13940.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13864,14069,9840.0,21117.0,24291.0,96133.0,22857.0,36995.0,536875.0,309757.0,2.0,2.0,3.0,9.0,4.0,6.0,12.0,6.0
13865,14070,152568.0,88587.0,110745.0,76090.0,107203.0,45574.0,183846.0,94274.0,8.0,7.0,6.0,7.0,9.0,6.0,11.0,7.0
13866,14071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13867,14072,165715.0,587879.0,393113.0,557814.0,1123171.0,231411.0,241238.0,238584.0,6.0,30.0,20.0,29.0,51.0,14.0,15.0,15.0
13868,14073,0.0,0.0,0.0,0.0,8091.0,320415.0,0.0,116335.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0
13869,14074,26077.0,114235.0,28245.0,144110.0,135319.0,37457.0,96856.0,52250.0,2.0,10.0,2.0,8.0,3.0,4.0,6.0,8.0
13870,14075,0.0,0.0,0.0,0.0,114101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
13871,14076,28832.0,0.0,2825.0,61149.0,117744.0,91518.0,150854.0,65289.0,2.0,0.0,1.0,17.0,20.0,25.0,28.0,10.0
13872,14077,90235.0,0.0,107829.0,20841.0,89809.0,336825.0,312527.0,169708.0,13.0,0.0,6.0,4.0,9.0,31.0,30.0,26.0
13873,14078,0.0,570153.0,0.0,0.0,0.0,0.0,20836.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
13874,14080,219243.0,239597.0,335440.0,277934.0,348616.0,351514.0,180984.0,156489.0,26.0,20.0,31.0,38.0,27.0,28.0,9.0,15.0
13875,14081,0.0,97242.0,172070.0,946343.0,218099.0,2284836.0,1544681.0,2279506.0,0.0,7.0,5.0,9.0,6.0,14.0,12.0,18.0
13876,14082,29325.0,11331.0,7344.0,8690.0,10518.0,0.0,0.0,95430.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0
13877,14083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13878,14084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13879,14085,29521.0,0.0,7344.0,0.0,18204.0,0.0,28155.0,15616.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0
13880,14086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13881,14087,0.0,7004.0,0.0,10110.0,8091.0,2145.0,76359.0,11980.0,0.0,2.0,0.0,2.0,2.0,1.0,6.0,1.0
13882,14088,0.0,12361.0,0.0,20664.0,18893.0,48705.0,13492.0,457727.0,0.0,1.0,0.0,3.0,3.0,7.0,2.0,2.0
13883,14089,31490.0,20601.0,0.0,21284.0,9930.0,6113.0,5068.0,5205.0,2.0,2.0,0.0,6.0,4.0,3.0,2.0,3.0
13884,14090,0.0,0.0,0.0,0.0,0.0,488880.0,6645.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
13885,14091,0.0,9271.0,5084.0,23146.0,170514.0,62195.0,20610.0,79980.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0
13886,14092,105785.0,143697.0,103038.0,214793.0,445603.0,643040.0,181323.0,277698.0,4.0,6.0,3.0,8.0,16.0,11.0,5.0,8.0
13887,14093,29915.0,53152.0,115298.0,194173.0,39140.0,212838.0,429994.0,267578.0,2.0,2.0,6.0,4.0,1.0,7.0,13.0,12.0
13888,14094,157941.0,295738.0,2938.0,119723.0,64221.0,37210.0,0.0,23796.0,4.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0
13889,14095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13890,14096,105786.0,344564.0,389558.0,16406.0,781576.0,620670.0,731597.0,138314.0,8.0,4.0,15.0,2.0,9.0,7.0,15.0,10.0
13891,14097,286064.0,7211.0,660146.0,255959.0,204395.0,274906.0,326832.0,219944.0,10.0,1.0,8.0,17.0,8.0,15.0,13.0,12.0
13892,14098,253807.0,517206.0,364634.0,382094.0,195494.0,157956.0,258965.0,177064.0,11.0,12.0,6.0,12.0,9.0,7.0,8.0,7.0
13893,14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13894,14100,175651.0,228774.0,160723.0,255532.0,23867.0,136724.0,24777.0,22804.0,38.0,48.0,32.0,11.0,5.0,5.0,1.0,2.0
13895,14101,0.0,40173.0,11298.0,120964.0,158277.0,382182.0,54960.0,175410.0,0.0,1.0,1.0,5.0,10.0,10.0,3.0,5.0
13896,14102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,14103,0.0,0.0,11298.0,28999.0,16991.0,12332.0,6194.0,5784.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0
13898,14104,0.0,34199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13899,14105,430918.0,454523.0,240774.0,136413.0,212152.0,315009.0,116341.0,69983.0,21.0,23.0,12.0,15.0,13.0,15.0,8.0,8.0
13900,14106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,14107,33074.0,16759.0,26404.0,47206.0,10761.0,28374.0,62844.0,130876.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0
13902,14108,0.0,0.0,0.0,42302.0,11226.0,4182.0,77934.0,37593.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0
13903,14109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,14110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13905,14111,11218.0,21116.0,82702.0,30418.0,84045.0,22519.0,135822.0,122879.0,2.0,3.0,5.0,5.0,8.0,3.0,4.0,3.0
13906,14112,8856.0,34508.0,54795.0,100922.0,59670.0,107877.0,35386.0,45030.0,1.0,2.0,3.0,7.0,3.0,9.0,3.0,3.0
13907,14113,130191.0,101979.0,0.0,13036.0,0.0,0.0,26016.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
13908,14114,15745.0,0.0,0.0,0.0,427197.0,0.0,7118.0,91217.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
13909,14115,299449.0,144573.0,86204.0,667648.0,634128.0,486362.0,1036073.0,316614.0,8.0,5.0,5.0,14.0,17.0,16.0,13.0,10.0
13910,14116,28538.0,40173.0,0.0,28804.0,67913.0,76810.0,65826.0,65577.0,1.0,1.0,0.0,3.0,10.0,12.0,9.0,12.0
13911,14117,259063.0,111404.0,119194.0,425929.0,652052.0,139896.0,399112.0,145253.0,8.0,6.0,6.0,10.0,16.0,6.0,8.0,6.0
13912,14118,51563.0,19056.0,120326.0,16230.0,133896.0,13405.0,101695.0,4957.0,6.0,2.0,12.0,3.0,23.0,3.0,15.0,1.0
13913,14119,202125.0,187796.0,242538.0,243703.0,189085.0,186243.0,399021.0,165909.0,13.0,10.0,14.0,18.0,16.0,10.0,17.0,10.0
13914,14120,48218.0,0.0,36719.0,136218.0,0.0,0.0,49892.0,170527.0,3.0,0.0,2.0,10.0,0.0,0.0,5.0,11.0
13915,14122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13916,14123,37393.0,43182.0,54908.0,53388.0,60174.0,197311.0,120666.0,67254.0,5.0,5.0,5.0,12.0,9.0,8.0,15.0,19.0
13917,14124,0.0,16791.0,0.0,0.0,0.0,6970.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
13918,14125,97815.0,401887.0,46209.0,200781.0,284494.0,244151.0,624256.0,195902.0,1.0,9.0,4.0,22.0,31.0,24.0,30.0,12.0
13919,14126,109920.0,0.0,102135.0,100302.0,169402.0,172220.0,408595.0,343492.0,4.0,0.0,2.0,8.0,13.0,12.0,11.0,15.0
13920,14127,64357.0,31727.0,118405.0,139854.0,86460.0,155167.0,81426.0,16277.0,5.0,3.0,7.0,5.0,8.0,12.0,6.0,1.0
13921,14128,0.0,0.0,0.0,6208.0,0.0,32707.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
13922,14129,157646.0,227134.0,59880.0,62885.0,52590.0,51473.0,78385.0,59199.0,9.0,9.0,4.0,5.0,5.0,4.0,4.0,6.0
13923,14130,19238.0,34354.0,44118.0,13215.0,17799.0,53349.0,38123.0,14872.0,4.0,8.0,13.0,4.0,4.0,10.0,5.0,1.0
13924,14131,0.0,36053.0,0.0,2217.0,0.0,0.0,29057.0,41726.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0
13925,14132,0.0,113032.0,77957.0,208390.0,87482.0,20374.0,225876.0,151540.0,0.0,4.0,1.0,6.0,4.0,1.0,9.0,6.0
13926,14133,47234.0,152040.0,75697.0,110943.0,43043.0,193321.0,190016.0,109229.0,6.0,8.0,3.0,7.0,2.0,8.0,8.0,9.0
13927,14134,19583.0,0.0,58637.0,54807.0,28722.0,198597.0,257907.0,118980.0,2.0,0.0,4.0,5.0,3.0,7.0,14.0,12.0
13928,14135,0.0,0.0,0.0,8780.0,0.0,0.0,15768.0,11568.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
13929,14136,35426.0,36980.0,5649.0,49839.0,54210.0,134147.0,76134.0,102455.0,2.0,2.0,1.0,6.0,12.0,15.0,9.0,14.0
13930,14137,57439.0,228564.0,260195.0,56430.0,70169.0,62174.0,71628.0,70667.0,4.0,17.0,6.0,5.0,5.0,6.0,6.0,10.0
13931,14138,32720.0,42542.0,98293.0,10819.0,32566.0,36352.0,242815.0,39659.0,2.0,5.0,10.0,2.0,4.0,3.0,12.0,2.0
13932,14139,359620.0,1827640.0,161393.0,109782.0,379086.0,387414.0,255586.0,331158.0,12.0,10.0,6.0,12.0,14.0,18.0,16.0,26.0
13933,14140,0.0,77050.0,0.0,91787.0,68267.0,10080.0,81088.0,217299.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0
13934,14141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13935,14142,0.0,352059.0,184351.0,72366.0,251333.0,206061.0,210833.0,200478.0,0.0,14.0,10.0,4.0,12.0,11.0,17.0,11.0
13936,14143,0.0,5253.0,40447.0,51880.0,36369.0,0.0,7884.0,24788.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,4.0
13937,14144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13938,14145,34442.0,0.0,54570.0,4434.0,0.0,107234.0,52932.0,8178.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0,5.0
13939,14146,0.0,0.0,0.0,242373.0,103918.0,17158.0,15542.0,151367.0,0.0,0.0,0.0,10.0,5.0,3.0,2.0,3.0
13940,14147,10234.0,14421.0,19885.0,114739.0,17881.0,10509.0,91878.0,187475.0,2.0,2.0,3.0,6.0,3.0,3.0,10.0,12.0
13941,14148,521519.0,420314.0,652576.0,579352.0,754880.0,542895.0,436932.0,849545.0,27.0,24.0,29.0,39.0,36.0,25.0,19.0,20.0
13942,14149,0.0,0.0,0.0,0.0,22755.0,88468.0,88972.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
13943,14150,299546.0,142254.0,193874.0,37779.0,33821.0,97583.0,55861.0,33793.0,3.0,7.0,9.0,3.0,3.0,4.0,5.0,4.0
13944,14152,0.0,0.0,0.0,0.0,3034.0,39356.0,0.0,11072.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0
13945,14153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,14154,0.0,23178.0,20902.0,119014.0,65233.0,39570.0,56311.0,54946.0,0.0,4.0,3.0,4.0,7.0,5.0,8.0,9.0
13947,14155,87089.0,67574.0,87221.0,157590.0,68165.0,41499.0,83679.0,65025.0,7.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0
13948,14156,0.0,0.0,0.0,34853.0,53500.0,51043.0,59802.0,3718.0,0.0,0.0,0.0,7.0,13.0,12.0,13.0,2.0
