,°í°´¹øÈ£,±â_ÃÑ±¸¸Å¾×1,±â_ÃÑ±¸¸Å¾×2,±â_ÃÑ±¸¸Å¾×3,±â_ÃÑ±¸¸Å¾×4,±â_ÃÑ±¸¸Å¾×5,±â_ÃÑ±¸¸Å¾×6,±â_ÃÑ±¸¸Å¾×7,±â_ÃÑ±¸¸Å¾×8
14514,14738,0,0,0,0,2,0,0,0
14515,14739,2,3,3,3,3,3,3,0
14516,14740,1,4,3,4,4,2,4,3
14517,14741,2,0,0,1,1,3,4,3
14518,14742,2,0,0,2,4,0,0,0
14519,14743,3,0,0,2,0,2,0,0
14520,14744,0,0,0,0,2,0,0,0
14521,14745,4,4,4,4,3,3,2,0
14522,14746,0,0,0,0,0,0,0,0
14523,14747,4,4,4,4,4,4,4,4
14524,14748,0,0,0,0,0,0,0,0
14525,14749,1,2,1,3,3,3,3,4
14526,14750,0,0,2,2,3,2,4,2
14527,14751,1,2,0,3,3,2,3,3
14528,14753,0,4,3,3,3,4,2,4
14529,14754,2,2,2,3,4,2,4,0
14530,14755,2,2,3,2,3,2,3,3
14531,14757,3,3,3,4,3,4,4,4
14532,14758,2,0,2,3,2,2,2,0
14533,14759,0,0,0,0,0,0,0,0
14534,14760,0,0,2,3,0,0,0,2
14535,14761,4,4,4,4,3,3,3,2
14536,14762,1,2,2,2,2,1,4,3
14537,14763,4,4,4,4,4,4,4,4
14538,14764,0,0,0,0,0,2,0,0
14539,14765,0,4,0,0,0,3,0,0
14540,14766,2,2,2,3,3,2,2,2
14541,14767,2,2,3,3,4,4,3,3
14542,14768,2,4,3,3,3,4,4,3
14543,14769,4,4,3,2,4,2,2,1
14544,14770,2,0,0,2,3,2,3,2
14545,14771,4,2,0,4,1,3,3,1
14546,14772,0,2,0,2,3,4,3,3
14547,14773,3,1,0,2,2,4,2,4
14548,14774,2,2,3,2,3,3,4,3
14549,14775,2,0,4,2,1,0,2,0
14550,14776,2,0,0,1,0,2,2,2
14551,14777,4,3,0,2,3,3,0,1
14552,14778,3,4,4,4,4,4,3,2
14553,14779,3,2,4,3,3,3,3,3
14554,14780,4,4,0,4,0,0,0,2
14555,14781,2,0,0,3,2,4,4,4
14556,14782,2,3,4,3,3,3,3,3
14557,14783,0,0,0,0,0,0,0,3
14558,14784,0,0,0,3,2,2,3,2
14559,14785,4,3,4,3,4,4,4,3
14560,14786,2,2,0,2,0,2,0,1
14561,14787,0,2,4,1,3,0,4,2
14562,14788,3,2,0,0,0,0,0,0
14563,14789,2,0,0,1,0,2,3,1
14564,14790,4,4,4,3,4,4,3,2
14565,14791,4,4,4,4,4,4,4,4
14566,14792,0,0,0,4,0,0,4,3
14567,14793,0,2,0,2,1,3,3,4
14568,14794,0,2,2,1,2,2,3,1
14569,14795,4,4,3,3,4,3,2,2
14570,14796,2,2,3,3,3,2,3,3
14571,14797,2,3,3,3,2,4,3,4
14572,14798,0,2,0,0,1,2,1,1
14573,14799,0,0,0,0,0,1,0,0
14574,14800,1,0,0,0,0,0,0,1
14575,14801,2,2,0,1,4,2,3,2
14576,14802,4,2,0,3,3,3,2,0
14577,14803,3,4,3,3,4,4,4,4
14578,14804,0,0,0,3,3,1,3,4
14579,14805,4,4,4,4,4,3,4,4
14580,14806,3,0,0,0,3,0,0,3
14581,14807,0,2,3,3,3,2,2,2
14582,14808,2,2,0,1,4,4,3,3
14583,14809,0,3,2,0,4,2,3,2
14584,14810,0,0,2,0,2,0,0,4
14585,14811,0,0,2,0,0,0,4,2
14586,14812,0,3,3,4,4,2,3,2
14587,14813,0,0,0,1,0,0,2,3
14588,14814,0,3,2,4,4,3,4,4
14589,14815,4,4,4,3,4,2,3,3
14590,14816,0,2,1,3,3,2,2,2
14591,14817,0,3,0,0,1,0,0,0
14592,14818,3,3,3,3,3,2,4,3
14593,14819,2,1,1,2,2,2,2,3
14594,14820,2,3,3,4,4,3,4,4
14595,14821,0,0,1,3,1,2,2,2
14596,14822,0,3,4,3,4,4,4,3
14597,14823,2,0,2,0,0,1,2,3
14598,14824,0,2,2,2,2,3,3,2
14599,14825,2,0,0,0,0,2,1,2
14600,14826,2,0,2,2,1,0,2,3
14601,14827,2,2,0,2,2,2,2,2
14602,14828,0,2,2,3,3,2,3,2
14603,14830,4,4,4,4,4,4,4,4
14604,14831,0,0,0,0,0,0,4,0
14605,14832,0,0,0,1,0,0,0,0
14606,14833,2,3,3,4,4,4,4,4
14607,14834,2,3,3,3,0,2,2,2
14608,14835,4,4,4,4,4,4,4,3
14609,14836,0,0,0,0,0,0,0,0
14610,14837,2,3,2,3,4,3,2,4
14611,14838,0,0,1,2,3,2,0,2
14612,14839,4,3,4,4,3,4,4,3
14613,14840,4,3,3,2,2,2,3,1
14614,14841,0,0,0,2,2,2,3,2
14615,14842,2,2,3,3,2,2,4,2
14616,14844,3,1,3,4,3,3,4,0
14617,14845,0,0,4,0,2,1,2,1
14618,14846,2,2,0,0,3,0,0,1
14619,14847,3,3,2,3,4,2,4,3
14620,14848,1,0,0,1,2,2,2,2
14621,14849,2,0,0,1,1,1,2,0
14622,14850,3,3,3,2,3,2,3,3
14623,14851,4,3,2,3,3,2,2,4
14624,14852,4,4,4,3,4,4,4,4
14625,14853,3,3,3,3,2,2,3,0
14626,14854,1,0,0,0,2,2,0,2
14627,14855,4,4,4,4,4,4,4,3
14628,14856,2,0,2,2,3,2,3,3
14629,14857,2,2,3,3,4,4,4,4
14630,14858,0,0,0,0,0,1,2,4
14631,14859,0,0,0,0,4,4,3,3
14632,14861,3,0,3,3,4,2,0,3
14633,14863,2,4,4,3,3,3,2,4
14634,14864,2,4,3,3,2,3,4,3
14635,14865,2,0,0,0,0,0,0,0
14636,14866,2,3,3,3,3,3,3,2
14637,14867,2,4,3,3,3,3,2,2
14638,14868,3,4,3,4,4,4,4,4
14639,14869,2,2,4,0,2,0,3,3
14640,14870,1,2,3,4,3,4,2,3
14641,14871,2,2,1,0,4,4,2,3
14642,14872,0,2,0,3,4,4,4,4
14643,14873,0,2,1,0,0,0,1,2
14644,14874,0,0,0,3,2,4,4,2
14645,14875,4,4,4,4,4,4,4,4
14646,14876,0,0,0,2,3,2,3,2
14647,14877,2,3,3,3,2,3,4,3
14648,14878,3,4,4,4,2,0,3,4
14649,14879,4,4,4,4,3,4,3,2
14650,14880,0,0,0,0,0,3,3,2
14651,14881,2,4,4,1,0,2,2,4
14652,14882,0,0,0,2,0,0,0,0
14653,14883,2,4,4,4,2,3,3,3
14654,14884,4,3,2,3,3,2,3,3
14655,14885,2,4,4,4,3,4,4,4
14656,14886,0,0,0,1,1,4,0,0
14657,14887,0,0,0,0,0,0,0,0
14658,14888,0,0,0,0,0,0,0,0
14659,14889,2,4,3,3,0,0,3,2
14660,14890,0,2,0,2,2,3,1,2
14661,14891,2,0,0,2,2,4,2,2
14662,14892,0,0,0,0,0,0,0,0
14663,14893,2,4,2,4,3,2,4,3
14664,14894,0,1,2,3,3,1,3,2
14665,14895,0,2,0,3,0,0,2,0
14666,14896,3,2,1,2,2,2,2,2
14667,14897,3,2,2,0,1,0,2,0
14668,14898,4,3,4,4,4,4,4,3
14669,14899,4,4,4,4,4,4,4,4
14670,14900,0,0,1,2,0,0,2,0
14671,14901,2,2,2,3,3,4,4,2
14672,14902,4,4,4,4,4,4,4,4
14673,14903,3,3,0,0,0,3,0,0
14674,14905,0,0,0,0,0,0,0,0
14675,14906,0,2,2,3,3,1,1,3
14676,14907,0,0,0,0,0,0,3,0
14677,14908,0,0,0,0,2,0,0,2
14678,14909,2,2,4,3,2,1,3,4
14679,14910,0,3,0,2,1,2,1,1
14680,14911,2,0,0,2,2,1,2,0
14681,14912,2,2,3,2,0,3,4,4
14682,14913,0,2,1,2,2,4,2,2
14683,14914,0,0,2,2,3,3,3,2
14684,14915,3,0,2,4,2,2,3,3
14685,14916,0,0,0,0,0,0,0,3
14686,14917,3,3,3,2,2,3,2,2
14687,14918,1,1,3,3,4,3,3,2
14688,14919,2,3,4,4,3,2,3,3
14689,14920,2,0,4,4,3,3,4,3
14690,14921,1,0,0,1,1,2,1,1
14691,14922,0,0,0,2,0,0,0,0
14692,14924,4,3,4,4,3,3,4,2
14693,14926,0,0,0,0,0,0,0,0
14694,14927,3,3,3,3,3,3,4,3
14695,14928,2,3,3,2,3,4,4,3
14696,14929,0,0,1,3,4,3,3,3
14697,14930,2,2,3,2,3,3,3,3
14698,14931,3,4,4,4,2,0,4,4
14699,14932,0,0,0,1,0,2,0,0
14700,14933,2,3,3,3,3,3,4,4
14701,14934,0,0,0,0,0,0,0,0
14702,14935,3,3,3,3,3,4,3,4
14703,14936,4,4,4,3,4,4,3,4
14704,14937,2,0,2,1,1,3,4,3
14705,14938,0,0,0,1,2,2,2,1
14706,14939,0,4,4,4,4,4,4,4
14707,14940,3,4,4,4,4,4,4,3
14708,14941,3,4,4,3,3,3,2,4
14709,14942,4,4,4,4,4,4,4,4
14710,14943,2,2,2,4,4,4,3,4
14711,14944,4,4,4,4,4,4,4,4
14712,14945,3,2,3,3,3,3,4,3
14713,14946,2,3,2,3,2,2,4,3
14714,14947,0,0,0,0,0,0,0,0
14715,14948,0,1,0,1,2,1,0,1
14716,14949,1,2,2,3,3,1,3,2
14717,14950,2,3,3,3,3,2,3,3
14718,14951,2,2,3,2,3,2,3,3
14719,14952,1,0,0,0,3,3,2,3
14720,14953,2,2,2,3,2,2,3,2
14721,14954,0,0,2,3,3,2,3,2
14722,14955,3,0,0,0,0,0,0,0
14723,14956,3,2,2,1,4,3,4,3
14724,14957,0,0,0,2,0,2,0,0
14725,14958,0,0,0,0,0,0,0,0
14726,14959,2,0,3,3,2,2,3,0
14727,14960,0,0,0,0,1,3,0,3
14728,14961,2,2,2,2,2,1,0,0
14729,14962,0,0,3,3,4,4,4,3
14730,14963,0,0,0,2,2,2,2,1
14731,14964,0,0,0,0,0,0,0,0
14732,14965,0,0,2,0,0,2,0,0
14733,14966,4,4,4,4,4,4,4,4
14734,14967,2,2,0,0,0,3,2,2
14735,14968,1,1,1,2,3,0,0,0
14736,14969,0,4,4,4,4,4,4,0
14737,14970,3,0,3,4,3,3,3,2
14738,14971,4,4,3,3,2,4,2,4
14739,14972,0,0,0,0,0,0,0,0
14740,14973,4,4,4,4,4,4,4,4
14741,14974,3,0,0,0,0,0,0,0
14742,14975,4,4,4,4,4,4,4,4
14743,14976,2,3,4,3,4,4,4,4
14744,14977,3,3,3,2,3,4,3,3
14745,14978,1,2,0,2,3,3,3,3
14746,14979,2,3,3,4,3,3,2,3
14747,14980,2,3,4,2,0,1,2,2
14748,14981,4,3,4,2,4,0,4,3
14749,14982,0,0,0,0,0,0,0,0
14750,14983,2,0,2,3,3,2,4,2
14751,14984,3,4,4,4,3,4,4,4
14752,14985,0,0,2,2,3,2,2,2
14753,14986,0,2,0,0,2,2,2,2
14754,14987,2,2,2,1,3,2,2,2
14755,14988,2,3,2,2,3,2,3,3
14756,14989,0,0,0,2,2,2,3,2
14757,14990,0,0,0,2,2,2,2,2
14758,14991,2,0,1,0,0,0,0,0
14759,14992,2,3,3,2,3,3,3,3
14760,14993,2,2,3,2,1,1,3,2
14761,14994,4,3,3,2,4,3,3,2
14762,14995,4,4,4,4,3,4,4,4
14763,14996,4,4,2,3,2,3,2,3
14764,14997,3,3,3,3,3,3,4,2
14765,14998,0,3,3,3,2,2,2,3
14766,14999,3,4,4,4,4,3,3,4
14767,15001,2,0,0,0,2,1,0,2
14768,15002,4,2,3,4,2,3,3,2
14769,15003,2,0,2,2,3,2,2,3
14770,15004,2,0,0,0,1,2,1,2
14771,15005,0,0,3,0,2,2,0,3
14772,15006,2,2,3,2,2,3,3,2
14773,15007,1,2,3,2,3,2,2,2
14774,15008,0,0,0,2,4,2,2,3
14775,15009,0,0,4,0,0,0,0,0
14776,15010,0,0,2,0,0,0,0,0
14777,15011,0,0,0,0,0,0,0,0
14778,15012,0,0,1,2,0,0,2,0
14779,15013,3,3,4,3,4,3,3,4
14780,15014,0,0,0,0,0,0,0,0
14781,15015,4,2,4,4,4,3,3,2
14782,15016,0,0,0,0,0,0,0,0
14783,15017,0,0,0,2,3,2,3,3
14784,15018,0,0,0,0,0,3,0,1
14785,15019,0,2,2,3,2,3,2,1
14786,15020,4,3,3,4,3,3,3,2
14787,15021,3,3,4,3,3,3,3,2
14788,15022,3,2,3,2,2,0,1,2
14789,15023,3,0,4,2,3,2,3,2
14790,15024,2,2,3,3,3,3,2,3
14791,15025,3,4,2,3,3,4,2,1
14792,15026,4,3,3,3,3,3,3,3
14793,15027,0,0,0,0,3,0,0,2
14794,15028,3,1,0,2,1,3,2,2
14795,15029,3,2,3,3,4,3,4,1
14796,15030,4,4,4,4,4,4,4,4
14797,15031,4,4,4,4,4,4,4,4
14798,15032,4,4,4,4,4,4,4,4
14799,15033,0,0,0,0,0,0,0,0
14800,15034,3,4,3,3,4,4,4,3
14801,15035,0,3,4,3,3,3,4,4
14802,15036,0,0,0,2,2,3,2,2
14803,15037,3,3,3,3,3,3,3,3
14804,15038,4,4,4,4,4,2,4,4
14805,15039,2,0,0,2,2,3,2,3
14806,15041,4,4,4,4,4,4,4,4
14807,15043,3,2,0,2,2,2,2,2
14808,15044,3,3,3,1,3,2,3,3
14809,15046,4,1,2,3,4,4,4,4
14810,15047,0,2,2,3,3,2,3,1
14811,15049,3,2,3,3,4,3,4,4
14812,15050,4,3,3,2,2,2,3,3
14813,15051,4,3,2,3,3,2,0,2
14814,15052,4,2,3,3,4,3,2,2
14815,15053,2,3,3,4,4,3,4,3
14816,15054,1,2,2,2,2,2,2,3
14817,15056,3,4,2,3,3,3,3,3
14818,15057,0,0,2,0,0,0,0,0
14819,15058,2,2,2,1,2,3,3,4
14820,15059,4,4,4,4,4,4,4,4
14821,15060,0,0,0,0,0,0,0,0
14822,15061,0,0,0,4,1,2,2,0
14823,15062,0,0,0,2,2,2,1,2
14824,15063,4,4,4,3,4,2,4,3
14825,15064,4,3,4,4,4,3,4,4
14826,15065,3,3,3,3,2,3,3,2
14827,15066,3,3,4,2,4,3,3,3
14828,15067,0,0,0,0,0,0,0,0
14829,15068,0,3,0,0,0,2,2,0
14830,15069,2,2,2,3,4,3,3,2
14831,15070,1,3,3,3,4,3,2,2
14832,15071,0,0,0,2,1,0,0,4
14833,15072,2,0,0,1,2,3,2,2
14834,15073,4,4,4,4,4,4,4,4
14835,15074,0,2,0,3,2,2,2,2
14836,15077,3,4,4,3,3,4,3,4
14837,15078,4,3,3,4,3,2,2,2
14838,15079,4,4,4,4,4,4,4,4
14839,15080,0,0,0,2,0,3,2,2
14840,15081,0,0,0,2,0,3,3,2
14841,15082,0,0,0,2,0,0,2,1
14842,15083,0,0,0,0,0,0,0,0
14843,15084,2,0,1,2,4,2,2,2
14844,15085,2,0,0,2,3,3,3,3
14845,15086,3,3,3,4,2,1,3,2
14846,15087,0,1,2,2,1,0,0,1
14847,15088,3,4,4,3,2,3,3,2
14848,15089,4,3,3,4,3,4,4,4
14849,15090,2,2,1,3,3,2,3,2
14850,15091,4,4,3,3,4,4,4,4
14851,15092,0,0,0,0,1,0,3,0
14852,15093,0,0,0,0,0,0,0,0
14853,15094,3,3,3,3,4,3,4,3
14854,15095,2,3,2,2,2,0,3,0
14855,15096,0,0,0,0,0,3,0,0
14856,15097,1,3,4,3,2,3,3,0
14857,15099,2,3,0,2,2,3,4,3
14858,15101,0,0,2,2,2,0,3,0
14859,15102,2,2,1,0,2,2,2,3
14860,15103,3,3,2,3,3,4,2,3
14861,15104,4,3,3,3,3,3,3,3
14862,15105,0,0,1,2,2,2,3,2
14863,15107,2,3,3,3,3,4,3,2
14864,15108,0,0,0,0,0,0,0,0
14865,15109,4,4,3,4,4,3,3,0
14866,15110,4,4,4,3,3,2,4,4
14867,15111,0,0,0,1,2,1,2,2
14868,15112,0,0,0,0,0,0,0,0
14869,15113,0,1,0,2,0,2,2,2
14870,15114,4,3,4,4,3,3,3,2
14871,15115,4,4,4,4,3,4,4,4
14872,15116,0,0,0,0,0,0,3,3
14873,15117,0,0,0,1,0,2,2,1
14874,15118,1,3,4,3,4,2,4,0
14875,15119,3,3,4,4,4,4,4,4
14876,15120,2,0,1,2,4,3,4,4
14877,15121,0,0,0,2,3,2,2,1
14878,15122,1,0,0,0,0,0,0,0
14879,15123,4,3,3,4,4,4,4,2
14880,15124,1,1,2,0,0,4,0,3
14881,15125,3,4,4,4,4,3,4,3
14882,15126,0,0,0,0,0,0,0,0
14883,15127,2,1,3,3,2,2,2,1
14884,15128,0,4,0,1,2,4,1,3
14885,15129,2,2,0,2,1,4,3,2
14886,15130,4,0,3,2,3,3,2,3
14887,15131,0,0,3,2,2,2,3,2
14888,15132,0,0,0,1,1,1,1,2
14889,15133,0,0,0,0,2,0,0,0
14890,15134,2,2,2,3,2,2,2,1
14891,15135,2,4,4,2,2,4,2,3
14892,15136,2,4,0,4,4,3,4,3
14893,15137,1,0,2,0,2,2,0,3
14894,15138,0,4,0,1,2,3,3,3
14895,15139,2,4,4,4,3,3,3,4
14896,15140,4,4,4,4,4,4,4,4
14897,15141,3,2,4,4,3,4,4,3
14898,15142,3,3,4,4,3,4,3,3
14899,15143,4,3,4,4,3,2,3,4
14900,15144,4,3,0,2,3,3,0,0
14901,15145,0,3,3,3,4,4,4,4
14902,15146,4,4,4,4,4,4,4,4
14903,15147,0,0,0,1,0,2,0,0
14904,15148,4,4,4,4,4,4,4,4
14905,15149,3,0,4,4,4,4,4,3
14906,15150,4,4,4,4,4,4,4,4
14907,15151,2,0,3,2,0,0,2,1
14908,15152,2,3,2,2,2,3,2,1
14909,15153,4,4,4,3,2,2,3,3
14910,15154,3,0,4,4,4,2,4,4
14911,15155,4,4,4,3,4,3,0,3
14912,15156,2,2,1,0,1,1,1,0
14913,15158,4,3,3,4,3,3,3,3
14914,15159,3,2,3,2,2,3,3,2
14915,15160,3,3,4,3,3,4,4,4
14916,15161,2,0,0,0,0,0,0,4
14917,15162,3,2,3,4,3,3,3,2
14918,15163,0,0,0,0,0,0,0,0
14919,15164,0,0,0,2,2,0,2,0
14920,15165,1,3,1,2,0,0,3,3
14921,15166,2,3,3,4,4,3,4,4
14922,15167,3,4,3,3,3,4,3,3
14923,15168,2,3,2,2,4,4,2,1
14924,15169,0,2,0,4,0,4,0,1
14925,15170,0,2,0,2,1,3,4,4
14926,15171,0,2,0,1,2,1,3,0
14927,15172,2,1,2,3,1,2,2,0
14928,15173,3,2,4,3,3,3,3,3
14929,15174,4,2,0,2,2,0,3,2
14930,15175,4,3,2,1,2,0,2,2
14931,15176,3,0,3,2,3,3,2,0
14932,15177,2,0,0,0,2,3,3,2
14933,15178,4,3,4,4,4,2,4,3
14934,15180,3,3,4,4,4,3,3,2
14935,15181,0,0,0,0,0,0,0,4
14936,15182,0,0,0,0,0,0,0,0
14937,15183,0,1,2,2,2,3,3,4
14938,15184,0,2,0,3,2,3,3,3
14939,15185,4,4,3,4,4,4,4,4
14940,15186,3,2,3,4,3,2,3,1
14941,15187,4,3,2,4,4,3,3,1
14942,15188,0,2,0,3,0,0,0,0
14943,15189,0,0,0,0,0,0,2,0
14944,15190,3,3,3,3,2,3,3,3
14945,15191,0,0,0,2,0,4,3,0
14946,15192,2,0,2,3,3,4,4,3
14947,15193,4,4,3,2,3,4,4,3
14948,15194,3,2,4,3,3,3,3,3
14949,15195,3,2,3,4,3,3,3,2
14950,15196,0,0,0,0,0,0,0,0
14951,15197,0,2,0,3,2,1,2,2
14952,15198,3,2,2,1,0,0,3,1
14953,15199,2,4,3,0,0,2,2,4
14954,15200,0,1,1,0,3,0,2,0
14955,15201,3,3,4,4,4,4,4,3
14956,15202,0,0,0,0,0,0,0,3
14957,15203,0,0,0,0,1,0,0,0
14958,15204,4,2,4,2,4,3,4,4
14959,15205,3,3,3,3,3,3,3,4
14960,15206,2,2,0,3,3,2,3,2
14961,15207,3,3,4,4,4,4,4,4
14962,15208,3,2,3,3,3,2,3,3
14963,15209,0,0,1,2,2,3,3,2
14964,15211,2,2,2,4,2,4,3,4
14965,15212,2,3,2,3,2,1,3,3
14966,15213,0,3,3,3,3,3,4,3
14967,15214,0,0,0,0,1,0,0,1
14968,15215,2,3,3,2,3,2,3,2
14969,15216,2,2,1,3,3,4,3,4
14970,15217,0,3,4,4,3,3,4,3
14971,15218,0,0,2,2,3,3,3,2
14972,15219,0,4,0,2,2,2,2,4
14973,15220,0,0,0,1,2,2,2,1
14974,15221,4,2,2,3,2,3,1,3
14975,15222,0,0,0,0,1,2,0,0
14976,15223,4,0,0,2,2,2,2,2
14977,15224,3,4,3,2,4,3,3,3
14978,15225,2,0,2,2,3,0,2,3
14979,15226,0,0,0,3,4,3,0,2
14980,15227,4,4,2,2,4,3,3,3
14981,15228,2,3,2,3,2,2,3,3
14982,15229,4,4,4,4,4,4,4,4
14983,15230,0,3,3,3,2,4,4,0
14984,15231,0,2,0,2,4,1,0,1
14985,15232,2,2,2,3,3,3,1,2
14986,15233,0,2,0,0,0,0,0,0
14987,15234,0,0,1,2,2,1,1,2
14988,15235,0,0,0,0,0,0,0,0
14989,15236,0,0,2,3,3,4,4,4
14990,15237,3,4,0,4,3,4,4,3
14991,15238,4,3,2,3,2,0,1,1
14992,15239,0,2,2,2,3,2,3,2
14993,15240,2,2,0,3,3,3,3,3
14994,15241,3,3,3,4,4,3,3,2
14995,15242,2,2,2,2,3,2,2,2
14996,15243,0,0,0,0,0,0,0,0
14997,15244,0,0,0,3,2,3,3,2
14998,15245,0,0,0,1,0,0,1,0
14999,15246,3,4,4,4,4,4,4,3
15000,15247,2,0,2,2,0,0,1,0
15001,15248,0,0,0,0,0,0,0,0
15002,15249,2,2,2,2,4,4,4,4
15003,15250,4,4,4,4,4,4,4,4
15004,15251,0,2,0,1,2,3,2,2
15005,15252,0,0,0,3,3,4,3,3
15006,15253,3,2,2,3,3,2,0,2
15007,15254,2,0,4,4,0,4,4,4
15008,15255,0,0,4,3,3,3,3,2
15009,15256,3,0,4,4,4,3,4,4
15010,15257,2,2,3,4,4,3,3,3
15011,15258,4,4,4,4,3,4,0,2
15012,15259,0,0,0,0,3,0,0,0
15013,15260,0,0,0,1,0,3,0,1
15014,15261,4,3,2,2,4,4,4,3
15015,15262,0,0,0,1,2,0,2,0
15016,15263,4,4,4,4,4,4,4,3
15017,15264,0,1,2,1,4,1,1,2
15018,15265,0,0,0,0,0,0,0,2
15019,15266,3,3,4,3,3,3,2,0
15020,15267,1,0,0,2,1,1,2,1
15021,15268,3,0,2,2,2,1,0,3
15022,15269,0,0,0,0,0,2,1,0
15023,15270,0,0,2,0,1,0,3,1
15024,15271,4,2,4,4,4,3,4,3
15025,15272,2,3,4,4,4,4,2,2
15026,15273,0,0,0,0,0,0,0,0
15027,15274,3,3,3,3,4,3,3,4
15028,15275,2,2,0,2,2,0,2,0
15029,15276,0,3,0,0,2,2,4,3
15030,15277,0,0,3,3,2,3,1,3
15031,15278,2,0,2,1,0,2,2,1
15032,15279,3,4,4,2,3,3,3,2
15033,15280,0,0,0,0,0,0,0,0
15034,15281,0,0,0,0,0,1,0,0
15035,15282,2,0,0,0,3,0,0,0
15036,15283,0,0,0,0,2,2,0,1
15037,15284,1,1,1,2,3,3,3,3
15038,15285,0,0,0,0,0,0,0,0
15039,15286,4,3,4,4,3,4,4,4
15040,15287,3,2,3,3,2,3,4,3
15041,15288,0,1,0,0,0,0,0,2
15042,15289,0,4,2,1,0,1,2,1
15043,15290,3,4,4,4,4,4,4,3
15044,15291,2,4,0,3,2,0,2,3
15045,15292,2,1,0,3,3,4,4,2
15046,15293,0,0,4,4,4,4,4,3
15047,15294,3,3,3,4,4,2,4,4
15048,15295,0,0,0,4,4,4,3,2
15049,15296,2,0,2,2,2,3,2,0
15050,15297,3,2,2,3,3,3,3,4
15051,15298,0,0,2,2,3,2,2,3
15052,15299,3,4,0,3,4,4,4,1
15053,15300,2,2,3,3,2,2,1,0
15054,15301,2,0,3,3,0,2,4,4
15055,15303,3,4,4,4,4,4,4,4
15056,15304,3,3,0,1,2,3,3,3
15057,15305,0,0,2,0,0,0,0,1
15058,15306,2,3,4,3,4,4,3,4
15059,15307,2,0,3,3,4,2,2,2
15060,15309,3,3,1,3,4,3,3,2
15061,15310,0,0,0,3,2,3,3,2
15062,15311,3,4,4,4,4,4,3,4
15063,15312,4,0,0,4,2,3,3,3
15064,15313,1,0,1,2,2,2,3,2
15065,15315,2,2,0,0,0,0,0,2
15066,15316,0,0,0,0,0,0,0,0
15067,15317,2,2,2,2,1,3,3,3
15068,15318,3,3,3,4,3,4,3,3
15069,15319,4,3,2,2,4,4,4,0
15070,15320,2,0,1,2,2,0,0,0
15071,15321,4,4,2,2,1,0,4,2
15072,15322,4,3,4,3,4,4,3,3
15073,15323,0,0,0,0,1,3,3,2
15074,15324,2,0,2,2,3,3,3,2
15075,15325,2,0,0,2,3,2,2,2
15076,15326,4,4,4,4,4,4,4,3
15077,15327,0,0,0,0,0,0,0,0
15078,15328,2,2,1,2,0,3,0,2
15079,15329,0,0,4,4,4,4,4,4
15080,15330,3,4,4,4,4,4,4,4
15081,15331,2,3,3,3,2,2,2,2
15082,15332,0,0,0,1,3,2,1,1
15083,15333,2,3,3,4,2,3,2,4
15084,15334,3,3,3,0,3,4,3,2
15085,15335,4,4,4,4,4,4,4,4
15086,15336,4,4,3,3,4,4,3,0
15087,15337,3,3,3,3,3,2,3,4
15088,15338,4,0,2,2,3,2,2,2
15089,15339,0,0,0,0,0,0,0,0
15090,15340,2,3,3,3,3,3,3,4
15091,15341,0,0,0,0,2,1,1,0
15092,15342,4,4,4,4,4,4,4,4
15093,15343,0,0,0,4,3,2,1,2
15094,15344,4,4,4,4,4,4,4,4
15095,15345,4,4,4,2,4,3,3,3
15096,15346,2,0,1,3,4,2,3,2
15097,15347,2,2,3,2,3,3,3,2
15098,15348,0,0,0,0,1,1,2,1
15099,15349,2,2,2,2,3,3,3,2
15100,15350,0,3,0,4,1,4,2,0
15101,15353,0,2,2,3,2,3,3,2
15102,15354,3,3,3,4,3,3,1,3
15103,15355,2,1,3,3,3,4,2,3
15104,15356,3,4,3,3,3,2,3,4
15105,15357,2,3,2,0,2,3,3,4
15106,15358,0,0,0,0,2,2,2,2
15107,15359,0,2,0,3,3,3,1,2
15108,15360,3,4,4,4,4,4,4,4
15109,15361,2,2,2,2,1,2,3,3
15110,15362,3,3,3,4,4,4,3,4
15111,15363,2,4,3,3,3,1,3,4
15112,15364,3,2,2,2,3,4,4,3
15113,15365,0,0,0,0,0,2,1,1
15114,15366,3,3,3,3,3,3,4,4
15115,15367,4,4,3,4,3,4,3,4
15116,15368,0,0,0,0,1,0,0,0
15117,15369,0,0,0,0,0,3,3,1
15118,15370,2,3,3,3,2,3,4,3
15119,15371,0,0,0,0,0,3,2,0
15120,15372,0,0,3,3,3,3,4,3
15121,15373,0,0,0,0,2,0,0,0
15122,15374,3,3,3,3,4,4,4,4
15123,15375,0,0,2,3,3,2,4,2
15124,15376,0,0,0,0,0,0,0,0
15125,15377,2,3,3,3,4,3,0,0
15126,15378,0,0,2,0,0,0,1,1
15127,15379,2,2,2,3,3,3,2,4
15128,15380,0,0,0,2,2,1,0,1
15129,15382,4,4,4,4,4,4,4,4
15130,15383,1,3,2,4,4,2,3,3
15131,15384,3,4,4,4,3,2,4,4
15132,15385,0,0,0,2,0,3,4,3
15133,15386,0,2,2,0,2,0,0,2
15134,15387,3,2,0,2,3,1,0,4
15135,15388,4,4,4,4,3,4,3,4
15136,15389,1,2,2,2,4,4,2,3
15137,15390,2,1,2,2,3,3,3,2
15138,15391,3,2,4,2,3,2,2,1
15139,15392,2,1,2,2,3,2,3,2
15140,15393,0,0,0,0,2,0,0,0
15141,15394,2,0,3,4,2,3,2,3
