,고객번호,기_총구매액1,기_총구매액2,기_총구매액3,기_총구매액4,기_총구매액5,기_총구매액6,기_총구매액7,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2)
15773,16052,0,2,4,3,4,4,4,4,6,4.4
15774,16053,3,3,2,1,2,1,0,-3,5,-1.4
15775,16054,1,3,4,3,4,4,3,2,6,2.8
15776,16055,0,0,0,3,2,2,3,3,5,3.4
15777,16056,3,2,3,3,4,4,4,1,3,1.4
15778,16057,3,2,1,3,2,3,4,1,7,2.2
15779,16058,3,2,0,4,4,3,3,0,8,1.6
15780,16059,4,4,4,4,4,4,3,-1,1,-0.6
15781,16060,0,0,3,0,1,0,0,0,8,1.6
15782,16061,3,4,4,3,4,0,3,0,10,2
15783,16062,4,4,4,3,3,3,3,-1,1,-0.6
15784,16063,0,0,0,0,0,0,0,0,0,0
15785,16064,0,1,1,1,0,0,0,0,2,0.4
15786,16065,2,1,2,2,0,2,0,-2,8,0
15787,16066,3,2,4,2,0,3,3,0,10,2
15788,16067,0,2,2,3,3,4,3,3,5,3.4
15789,16068,3,4,4,4,4,4,4,1,1,1
15790,16069,0,0,0,0,0,0,0,0,0,0
15791,16070,0,0,0,0,0,2,0,0,4,0.8
15792,16071,3,4,2,0,2,0,3,0,12,2.4
15793,16072,0,0,0,0,0,0,0,0,0,0
15794,16073,0,0,0,0,0,1,2,2,2,2
15795,16074,0,0,0,2,3,3,3,3,3,3
15796,16075,2,1,3,3,3,3,4,2,4,2.4
15797,16076,3,4,4,4,4,4,4,1,1,1
15798,16077,0,0,0,0,2,0,3,3,7,3.8
15799,16078,3,4,4,3,2,1,3,0,6,1.2
15800,16079,0,0,0,0,0,3,4,4,4,4
15801,16080,0,3,2,2,0,0,3,3,9,4.2
15802,16081,4,4,4,4,4,4,4,0,0,0
15803,16083,3,1,0,0,2,1,2,-1,7,0.6
15804,16084,3,4,4,4,3,4,3,0,4,0.8
15805,16085,0,0,0,0,0,0,0,0,0,0
15806,16086,0,0,0,2,0,1,0,0,6,1.2
15807,16087,0,0,0,2,0,2,0,0,8,1.6
15808,16088,4,4,3,3,4,4,4,0,2,0.4
15809,16089,0,0,0,0,0,0,0,0,0,0
15810,16090,0,0,0,0,0,2,0,0,4,0.8
15811,16091,1,0,0,1,0,3,1,0,8,1.6
15812,16092,0,0,0,4,1,2,2,2,8,3.2
15813,16093,0,0,0,3,2,3,3,3,5,3.4
15814,16094,0,0,1,3,2,2,3,3,5,3.4
15815,16095,0,0,0,0,0,2,0,0,4,0.8
15816,16096,4,4,4,4,3,3,3,-1,1,-0.6
15817,16097,0,0,0,0,0,0,0,0,0,0
15818,16098,4,4,4,4,4,4,4,0,0,0
15819,16099,0,0,0,3,3,2,1,1,5,1.8
15820,16100,1,0,2,0,2,2,3,2,8,3.2
15821,16102,3,2,2,1,2,0,0,-3,5,-1.4
15822,16104,4,3,4,4,3,4,4,0,4,0.8
15823,16105,2,2,0,4,4,2,3,1,9,2.6
15824,16106,2,4,3,2,4,3,3,1,7,2.2
15825,16107,0,3,0,0,0,1,0,0,8,1.6
15826,16108,4,4,4,4,4,4,4,0,0,0
15827,16109,0,2,2,2,0,3,3,3,7,3.8
15828,16110,4,3,4,4,4,0,4,0,10,2
15829,16111,2,3,3,4,2,1,3,1,7,2.2
15830,16112,2,4,4,4,3,3,3,1,3,1.4
15831,16113,2,2,2,2,2,3,1,-1,3,-0.2
15832,16114,4,4,4,4,4,4,4,0,0,0
15833,16115,4,4,4,4,4,3,4,0,2,0.4
15834,16116,2,0,3,1,2,3,3,1,9,2.6
15835,16117,0,0,0,0,0,0,0,0,0,0
15836,16118,0,0,0,0,0,0,0,0,0,0
15837,16119,2,2,0,3,3,3,3,1,5,1.8
15838,16120,0,2,3,4,4,4,4,4,4,4
15839,16121,2,3,3,4,1,3,3,1,7,2.2
15840,16122,4,3,2,3,2,2,3,-1,5,0.2
15841,16123,1,0,0,1,0,0,2,1,5,1.8
15842,16124,0,0,0,0,0,0,0,0,0,0
15843,16125,2,0,0,2,1,1,3,1,7,2.2
15844,16126,0,0,0,2,3,4,4,4,4,4
15845,16128,1,1,0,4,2,2,2,1,7,2.2
15846,16129,0,0,0,1,4,2,2,2,6,2.8
15847,16130,3,0,2,0,0,0,0,-3,7,-1
15848,16131,3,4,4,4,3,4,3,0,4,0.8
15849,16132,0,0,0,0,0,0,0,0,0,0
15850,16133,0,0,0,0,0,0,3,3,3,3
15851,16134,0,0,0,1,0,0,0,0,2,0.4
15852,16135,0,2,0,2,2,2,2,2,6,2.8
15853,16136,4,4,3,3,3,4,4,0,2,0.4
15854,16137,0,0,0,0,0,0,1,1,1,1
15855,16139,0,3,3,3,2,3,3,3,5,3.4
15856,16140,0,0,0,0,2,0,1,1,5,1.8
15857,16141,0,3,3,2,2,4,2,2,8,3.2
15858,16142,3,3,4,3,3,4,4,1,3,1.4
15859,16143,0,0,0,0,0,0,0,0,0,0
15860,16144,2,0,2,3,2,0,0,-2,8,0
15861,16145,4,0,2,3,3,3,1,-3,9,-0.6
15862,16146,4,4,4,4,4,4,4,0,0,0
15863,16147,3,3,0,2,0,0,0,-3,7,-1
15864,16148,1,3,2,3,3,4,4,3,5,3.4
15865,16149,2,4,4,2,3,4,2,0,8,1.6
15866,16150,0,0,0,1,0,1,0,0,4,0.8
15867,16151,2,2,3,2,3,3,2,0,4,0.8
15868,16152,4,3,2,4,4,4,3,-1,5,0.2
15869,16153,0,1,0,2,0,0,1,1,7,2.2
15870,16154,3,0,2,2,2,3,0,-3,9,-0.6
15871,16157,2,0,0,2,4,4,4,2,6,2.8
15872,16158,0,0,0,2,0,2,2,2,6,2.8
15873,16159,0,0,1,3,3,3,2,2,4,2.4
15874,16160,0,0,0,0,0,0,1,1,1,1
15875,16161,0,1,0,3,2,3,3,3,7,3.8
15876,16162,2,0,2,0,3,4,2,0,12,2.4
15877,16163,3,2,3,2,3,4,3,0,6,1.2
15878,16165,0,0,2,2,2,0,0,0,4,0.8
15879,16166,3,2,4,4,3,4,3,0,6,1.2
15880,16167,0,0,0,4,4,4,4,4,4,4
15881,16169,2,2,2,2,3,3,2,0,2,0.4
15882,16170,4,3,4,4,4,4,4,0,2,0.4
15883,16171,0,2,3,3,2,1,4,4,8,4.8
15884,16172,2,0,0,0,0,3,0,-2,8,0
15885,16173,3,4,4,3,3,4,3,0,4,0.8
15886,16175,3,3,3,4,4,4,4,1,1,1
15887,16176,4,4,4,4,4,4,4,0,0,0
15888,16177,0,0,1,1,2,0,3,3,7,3.8
15889,16178,3,3,3,3,3,3,2,-1,1,-0.6
15890,16179,0,4,3,0,2,4,3,3,13,5
15891,16180,0,0,0,2,0,0,0,0,4,0.8
15892,16181,2,2,2,3,4,2,2,0,4,0.8
15893,16182,0,0,0,0,0,0,0,0,0,0
15894,16183,3,2,3,4,4,3,2,-1,5,0.2
15895,16184,0,2,4,4,2,4,3,3,9,4.2
15896,16185,0,0,0,0,0,1,0,0,2,0.4
15897,16186,0,2,3,2,3,4,2,2,8,3.2
15898,16187,0,0,0,0,0,0,0,0,0,0
15899,16188,0,0,0,1,0,0,0,0,2,0.4
15900,16189,4,4,4,4,4,4,4,0,0,0
15901,16190,3,1,2,2,2,3,0,-3,7,-1
15902,16191,2,3,2,2,2,3,0,-2,6,-0.4
15903,16193,2,0,0,0,0,0,0,-2,2,-1.2
15904,16195,0,0,0,0,0,0,0,0,0,0
15905,16196,3,2,2,0,2,1,0,-3,7,-1
15906,16197,2,3,2,0,2,2,3,1,7,2.2
15907,16198,0,0,2,2,2,2,3,3,3,3
15908,16199,2,0,2,2,1,0,0,-2,6,-0.4
15909,16200,3,2,1,4,3,2,3,0,8,1.6
15910,16201,0,2,2,1,3,1,3,3,9,4.2
15911,16202,2,3,4,4,3,4,4,2,4,2.4
15912,16203,2,3,2,3,3,4,3,1,5,1.8
15913,16204,2,2,2,3,2,2,3,1,3,1.4
15914,16205,4,3,4,4,3,3,4,0,4,0.8
15915,16207,2,3,4,3,3,3,4,2,4,2.4
15916,16208,0,2,4,3,0,2,0,0,12,2.4
15917,16209,3,4,4,4,4,4,4,1,1,1
15918,16210,4,3,0,3,2,4,4,0,10,2
15919,16211,0,0,0,0,0,0,0,0,0,0
15920,16212,0,0,1,2,3,2,1,1,5,1.8
15921,16213,0,0,0,0,0,1,0,0,2,0.4
15922,16214,2,2,3,1,3,1,2,0,8,1.6
15923,16215,0,0,3,3,1,3,2,2,8,3.2
15924,16216,0,2,0,3,2,2,3,3,9,4.2
15925,16217,0,2,1,0,1,0,1,1,7,2.2
15926,16218,0,4,3,1,0,1,3,3,11,4.6
15927,16219,3,2,4,2,1,4,4,1,9,2.6
15928,16220,4,0,0,1,1,2,2,-2,6,-0.4
15929,16221,4,0,0,0,0,2,2,-2,6,-0.4
15930,16222,1,2,0,0,1,3,4,3,7,3.8
15931,16223,0,2,0,3,3,2,3,3,9,4.2
15932,16224,0,0,0,2,3,1,2,2,6,2.8
15933,16225,0,2,1,2,0,2,0,0,10,2
15934,16226,2,3,4,4,4,4,4,2,2,2
15935,16227,0,0,0,2,1,0,0,0,4,0.8
15936,16228,3,3,2,3,3,3,3,0,2,0.4
15937,16229,0,0,0,1,1,2,2,2,2,2
15938,16230,3,3,4,3,4,3,3,0,4,0.8
15939,16231,3,4,4,3,3,4,4,1,3,1.4
15940,16232,0,4,0,2,0,3,0,0,18,3.6
15941,16233,0,0,2,3,2,0,2,2,8,3.2
15942,16234,4,4,4,4,4,4,4,0,0,0
15943,16235,3,0,3,4,3,4,4,1,9,2.6
15944,16236,3,3,3,2,4,2,3,0,6,1.2
15945,16237,2,2,3,3,4,2,3,1,5,1.8
15946,16238,2,3,3,3,3,3,3,1,1,1
15947,16239,2,3,2,2,3,2,3,1,5,1.8
15948,16240,0,0,0,2,0,2,0,0,8,1.6
15949,16241,3,3,4,4,3,3,4,1,3,1.4
15950,16242,0,1,2,2,3,2,3,3,5,3.4
15951,16243,0,2,0,0,2,0,1,1,9,2.6
15952,16244,2,2,0,4,3,3,3,1,7,2.2
15953,16245,2,3,4,4,3,3,4,2,4,2.4
15954,16246,2,4,3,2,2,2,3,1,5,1.8
15955,16247,0,2,0,3,1,2,0,0,12,2.4
15956,16248,3,3,3,4,4,4,4,1,1,1
15957,16249,2,3,3,3,3,4,4,2,2,2
15958,16250,0,0,2,0,1,0,2,2,8,3.2
15959,16251,1,0,4,0,2,1,2,1,13,3.4
15960,16252,3,3,2,4,3,2,3,0,6,1.2
15961,16253,2,1,0,2,2,0,3,1,9,2.6
15962,16254,0,0,2,4,2,2,3,3,7,3.8
15963,16255,2,2,2,1,3,2,2,0,4,0.8
15964,16256,3,2,4,2,4,3,3,0,8,1.6
15965,16257,0,3,2,3,3,2,3,3,7,3.8
15966,16258,3,2,3,3,2,3,3,0,4,0.8
15967,16259,4,3,3,3,3,3,3,-1,1,-0.6
15968,16260,2,2,2,3,2,2,3,1,3,1.4
15969,16261,2,2,3,2,2,3,3,1,3,1.4
15970,16262,0,0,0,0,0,2,3,3,3,3
15971,16263,1,1,1,2,2,3,2,1,3,1.4
15972,16264,0,0,0,1,1,1,1,1,1,1
15973,16265,4,0,0,1,2,2,3,-1,7,0.6
15974,16266,0,0,0,0,0,0,0,0,0,0
15975,16267,0,0,2,0,0,0,2,2,6,2.8
15976,16268,0,0,0,0,2,3,0,0,6,1.2
15977,16269,3,4,4,3,4,4,4,1,3,1.4
15978,16270,3,3,3,3,3,3,2,-1,1,-0.6
15979,16271,4,4,4,4,0,0,0,-4,4,-2.4
15980,16272,2,2,2,3,3,3,3,1,1,1
15981,16273,0,0,0,2,3,4,1,1,7,2.2
15982,16274,2,0,0,0,0,0,0,-2,2,-1.2
15983,16275,2,3,4,4,3,2,3,1,5,1.8
15984,16276,0,0,2,4,3,3,4,4,6,4.4
15985,16277,3,3,4,4,4,3,4,1,3,1.4
15986,16278,0,0,0,1,1,0,2,2,4,2.4
15987,16279,0,0,2,3,4,3,2,2,6,2.8
15988,16280,0,0,0,0,0,0,0,0,0,0
15989,16281,4,4,4,4,2,4,4,0,4,0.8
15990,16282,4,4,3,3,3,3,3,-1,1,-0.6
15991,16283,0,2,3,3,2,4,3,3,7,3.8
15992,16284,0,1,0,3,2,0,3,3,11,4.6
15993,16285,0,0,2,0,2,2,2,2,6,2.8
15994,16286,2,0,0,0,0,0,2,0,4,0.8
15995,16287,2,2,0,2,2,3,2,0,6,1.2
15996,16288,4,4,2,4,3,2,4,0,8,1.6
15997,16289,4,3,4,3,4,4,4,0,4,0.8
15998,16290,1,0,0,0,0,0,0,-1,1,-0.6
15999,16291,2,3,2,3,4,3,1,-1,7,0.6
16000,16292,2,4,4,4,3,4,4,2,4,2.4
16001,16293,4,2,4,4,4,4,4,0,4,0.8
16002,16294,0,0,0,2,2,2,2,2,2,2
16003,16295,0,0,0,0,3,1,1,1,5,1.8
16004,16296,0,3,3,4,3,4,4,4,6,4.4
16005,16297,0,2,3,0,3,3,2,2,10,3.6
16006,16298,0,0,0,0,2,0,3,3,7,3.8
16007,16299,0,0,2,0,0,0,2,2,6,2.8
16008,16300,0,2,4,2,2,2,3,3,7,3.8
16009,16301,0,0,3,0,3,0,0,0,12,2.4
16010,16302,0,0,3,3,4,3,4,4,6,4.4
16011,16303,4,4,4,4,4,4,4,0,0,0
16012,16304,2,3,4,3,4,3,3,1,5,1.8
16013,16305,0,0,0,0,2,3,2,2,4,2.4
16014,16306,3,4,3,3,4,4,4,1,3,1.4
16015,16307,0,0,0,2,2,2,2,2,2,2
16016,16308,2,3,4,2,0,3,1,-1,11,1.4
16017,16310,0,3,4,3,4,3,4,4,8,4.8
16018,16311,0,3,2,3,2,2,2,2,6,2.8
16019,16312,0,0,2,0,3,0,0,0,10,2
16020,16313,0,0,2,0,0,0,0,0,4,0.8
16021,16314,3,2,0,3,3,4,4,1,7,2.2
16022,16315,0,0,0,0,0,0,0,0,0,0
16023,16316,2,0,0,0,2,2,3,1,5,1.8
16024,16317,2,2,4,3,4,3,4,2,6,2.8
16025,16318,0,2,0,2,2,1,0,0,8,1.6
16026,16319,4,4,4,4,4,4,4,0,0,0
16027,16320,2,2,2,3,1,0,0,-2,4,-0.8
16028,16321,2,0,0,1,1,2,2,0,4,0.8
16029,16322,0,0,3,4,4,2,3,3,7,3.8
16030,16323,0,0,0,0,0,0,3,3,3,3
16031,16324,4,4,4,4,4,4,4,0,0,0
16032,16325,3,3,4,2,4,3,4,1,7,2.2
16033,16326,3,3,4,3,4,0,4,1,11,3
16034,16327,2,2,0,1,0,0,2,0,6,1.2
16035,16328,0,0,0,3,0,1,0,0,8,1.6
16036,16329,0,0,0,0,1,0,0,0,2,0.4
16037,16330,1,2,0,2,3,3,2,1,7,2.2
16038,16331,0,0,0,0,0,0,0,0,0,0
16039,16332,0,0,0,2,3,3,2,2,4,2.4
16040,16333,4,4,4,4,4,4,4,0,0,0
16041,16334,0,0,0,0,0,0,0,0,0,0
16042,16336,0,0,0,2,3,0,3,3,9,4.2
16043,16337,4,4,4,4,4,4,4,0,0,0
16044,16338,0,0,0,0,0,0,0,0,0,0
16045,16339,2,2,2,3,3,2,1,-1,3,-0.2
16046,16340,3,2,2,2,2,3,3,0,2,0.4
16047,16341,4,3,2,3,4,3,4,0,6,1.2
16048,16342,0,3,0,1,0,1,1,1,9,2.6
16049,16343,0,0,1,1,0,1,0,0,4,0.8
16050,16344,0,0,0,1,2,2,2,2,2,2
16051,16345,0,0,0,0,0,0,0,0,0,0
16052,16346,4,4,4,3,3,3,3,-1,1,-0.6
16053,16347,4,4,4,4,4,4,4,0,0,0
16054,16348,4,4,4,4,4,4,4,0,0,0
16055,16349,2,2,0,2,3,0,4,2,12,4
16056,16350,0,0,0,0,0,0,0,0,0,0
16057,16352,0,0,0,2,2,2,1,1,3,1.4
16058,16353,0,0,0,2,0,3,1,1,9,2.6
16059,16354,4,4,4,4,4,4,4,0,0,0
16060,16355,0,0,0,2,2,3,3,3,3,3
16061,16356,3,2,3,3,3,4,4,1,3,1.4
16062,16357,0,0,0,3,3,2,3,3,5,3.4
16063,16358,3,3,3,3,3,0,0,-3,3,-1.8
16064,16359,0,3,4,4,4,4,3,3,5,3.4
16065,16360,0,0,0,0,1,0,0,0,2,0.4
16066,16361,2,1,2,2,2,2,3,1,3,1.4
16067,16362,3,2,3,2,4,4,4,1,5,1.8
16068,16363,4,4,4,4,4,4,4,0,0,0
16069,16364,3,2,3,3,2,3,4,1,5,1.8
16070,16365,0,0,0,1,0,0,0,0,2,0.4
16071,16367,4,0,0,2,2,3,3,-1,7,0.6
16072,16368,0,0,0,2,0,0,0,0,4,0.8
16073,16369,0,0,0,0,0,2,0,0,4,0.8
16074,16370,3,4,3,4,4,4,4,1,3,1.4
16075,16371,3,3,3,3,0,3,2,-1,7,0.6
16076,16372,0,3,4,4,4,4,4,4,4,4
16077,16373,0,0,0,0,0,0,0,0,0,0
16078,16375,0,0,2,4,3,3,3,3,5,3.4
16079,16376,0,0,0,0,0,3,0,0,6,1.2
16080,16377,0,0,0,0,0,0,1,1,1,1
16081,16378,2,0,2,0,1,2,2,0,8,1.6
16082,16379,3,3,3,4,3,3,3,0,2,0.4
16083,16380,3,3,4,3,3,3,2,-1,3,-0.2
16084,16381,2,0,2,2,2,4,3,1,7,2.2
16085,16382,3,3,3,2,1,0,4,1,7,2.2
16086,16383,1,4,4,0,4,3,4,3,13,5
16087,16384,3,3,2,3,3,2,2,-1,3,-0.2
16088,16385,0,2,0,1,3,3,4,4,8,4.8
16089,16386,0,2,1,2,2,0,0,0,6,1.2
16090,16388,3,1,4,4,3,3,4,1,7,2.2
16091,16389,3,2,0,3,2,3,3,0,8,1.6
16092,16390,0,0,0,1,0,0,0,0,2,0.4
16093,16391,0,0,0,0,3,2,0,0,6,1.2
16094,16392,0,0,4,3,2,2,3,3,7,3.8
16095,16393,2,3,3,4,3,3,3,1,3,1.4
16096,16394,0,4,2,4,2,4,3,3,13,5
16097,16395,0,0,0,1,0,0,3,3,5,3.4
16098,16396,2,1,2,2,2,4,2,0,6,1.2
16099,16397,0,0,0,0,0,0,0,0,0,0
16100,16398,1,2,2,2,2,2,2,1,1,1
16101,16399,0,0,0,0,0,0,2,2,2,2
16102,16400,0,2,0,2,2,3,2,2,8,3.2
16103,16401,4,4,4,3,3,4,4,0,2,0.4
16104,16402,0,0,2,2,3,3,4,4,4,4
16105,16403,0,0,0,0,0,0,0,0,0,0
16106,16404,4,3,4,3,3,3,4,0,4,0.8
16107,16405,0,4,4,4,4,4,4,4,4,4
16108,16406,4,4,4,4,4,4,1,-3,3,-1.8
16109,16407,2,3,0,2,2,0,2,0,10,2
16110,16408,1,1,3,2,3,4,1,0,8,1.6
16111,16409,0,3,0,3,4,2,2,2,12,4
16112,16410,3,3,3,3,3,4,4,1,1,1
16113,16411,1,0,0,1,0,3,0,-1,9,1
16114,16412,0,0,2,3,3,3,3,3,3,3
16115,16413,2,2,2,2,2,2,3,1,1,1
16116,16414,3,4,4,2,4,4,2,-1,7,0.6
16117,16415,1,0,0,0,0,0,0,-1,1,-0.6
16118,16416,0,0,0,0,0,0,0,0,0,0
16119,16417,4,4,4,4,4,4,4,0,0,0
16120,16418,0,0,0,0,1,2,0,0,4,0.8
16121,16419,0,0,0,2,1,1,2,2,4,2.4
16122,16420,0,0,0,0,0,0,0,0,0,0
16123,16421,2,4,4,4,2,3,4,2,6,2.8
16124,16422,4,3,3,2,3,4,4,0,4,0.8
16125,16423,4,4,4,4,4,4,4,0,0,0
16126,16424,0,0,0,4,1,0,3,3,11,4.6
16127,16425,0,2,0,0,0,0,0,0,4,0.8
16128,16426,3,1,2,3,4,4,4,1,5,1.8
16129,16427,4,3,4,3,2,1,3,-1,7,0.6
16130,16428,2,2,0,2,4,4,4,2,6,2.8
16131,16429,3,3,4,3,3,3,4,1,3,1.4
16132,16430,2,2,3,2,2,3,3,1,3,1.4
16133,16431,0,0,0,0,0,0,2,2,2,2
16134,16432,0,0,0,1,2,1,1,1,3,1.4
16135,16433,0,0,0,1,1,0,0,0,2,0.4
16136,16434,0,0,0,0,0,0,0,0,0,0
16137,16435,2,2,2,2,2,2,2,0,0,0
16138,16436,0,0,0,3,4,4,4,4,4,4
16139,16437,2,0,1,2,2,2,3,1,5,1.8
16140,16438,0,0,2,2,3,2,3,3,5,3.4
16141,16439,3,4,2,4,3,2,4,1,9,2.6
16142,16440,1,3,3,4,3,3,3,2,4,2.4
16143,16441,3,2,3,2,4,3,2,-1,7,0.6
16144,16442,3,0,3,4,2,2,1,-2,10,0.4
16145,16443,0,0,0,2,0,3,3,3,7,3.8
16146,16444,3,2,3,2,4,3,3,0,6,1.2
16147,16445,0,0,0,0,0,0,0,0,0,0
16148,16446,0,0,2,4,3,3,3,3,5,3.4
16149,16447,3,3,2,2,3,3,4,1,3,1.4
16150,16448,3,2,0,0,0,1,1,-2,4,-0.8
16151,16449,2,2,0,0,1,0,3,1,7,2.2
16152,16450,4,2,4,4,4,3,4,0,6,1.2
16153,16451,0,2,4,4,4,4,4,4,4,4
16154,16452,4,3,4,4,4,4,4,0,2,0.4
16155,16453,4,3,3,2,4,4,4,0,4,0.8
16156,16454,0,0,3,2,0,1,0,0,8,1.6
16157,16455,0,0,1,3,3,2,2,2,4,2.4
16158,16456,1,2,4,2,4,3,2,1,9,2.6
16159,16457,4,3,4,3,4,4,4,0,4,0.8
16160,16458,3,2,3,2,0,0,0,-3,5,-1.4
16161,16459,0,0,0,0,0,0,0,0,0,0
16162,16460,0,0,0,0,0,0,0,0,0,0
16163,16461,4,4,4,4,4,4,4,0,0,0
16164,16463,0,0,0,0,0,4,0,0,8,1.6
16165,16464,2,0,4,2,3,3,3,1,9,2.6
16166,16465,2,0,3,2,2,2,0,-2,8,0
16167,16466,0,0,0,2,3,3,3,3,3,3
16168,16467,2,0,0,4,0,0,0,-2,10,0.4
16169,16468,2,0,0,1,0,1,0,-2,6,-0.4
16170,16469,0,0,0,0,0,0,0,0,0,0
16171,16471,0,0,0,0,0,1,0,0,2,0.4
16172,16472,4,4,4,3,3,0,0,-4,4,-2.4
16173,16473,0,0,0,0,0,0,0,0,0,0
16174,16474,4,3,3,2,3,2,2,-2,4,-0.8
16175,16475,0,0,0,0,0,0,0,0,0,0
16176,16476,3,2,3,3,3,2,2,-1,3,-0.2
16177,16477,0,0,0,0,0,0,4,4,4,4
16178,16478,0,2,0,3,3,1,3,3,11,4.6
16179,16479,2,0,0,0,0,0,0,-2,2,-1.2
16180,16480,0,0,0,0,0,0,0,0,0,0
16181,16481,4,1,4,3,3,4,4,0,8,1.6
16182,16482,0,0,0,0,0,0,0,0,0,0
16183,16483,0,2,2,3,3,2,4,4,6,4.4
16184,16484,3,3,3,3,4,4,2,-1,3,-0.2
16185,16485,0,0,0,0,0,0,0,0,0,0
16186,16486,3,2,3,3,4,2,4,1,7,2.2
16187,16487,2,2,2,2,2,3,1,-1,3,-0.2
16188,16488,3,1,0,2,2,2,2,-1,5,0.2
16189,16489,4,4,4,4,4,3,3,-1,1,-0.6
16190,16490,1,1,2,3,3,3,2,1,3,1.4
16191,16491,0,0,0,0,0,0,0,0,0,0
16192,16492,0,2,2,0,2,0,0,0,8,1.6
16193,16493,4,4,2,4,4,4,4,0,4,0.8
16194,16494,4,4,4,4,4,4,4,0,0,0
16195,16495,0,0,0,2,2,0,0,0,4,0.8
16196,16497,4,0,0,0,0,0,0,-4,4,-2.4
16197,16498,0,0,0,0,0,0,2,2,2,2
16198,16499,3,3,0,3,4,3,4,1,9,2.6
16199,16500,4,4,4,4,4,4,4,0,0,0
16200,16501,0,0,0,0,0,0,0,0,0,0
16201,16502,0,0,0,0,0,0,0,0,0,0
16202,16503,3,3,4,4,3,4,4,1,3,1.4
16203,16504,0,0,0,2,0,3,0,0,10,2
16204,16505,2,2,4,3,3,3,3,1,3,1.4
16205,16506,4,4,4,4,4,4,4,0,0,0
16206,16507,0,3,2,3,3,0,0,0,8,1.6
16207,16508,0,0,0,2,2,0,0,0,4,0.8
16208,16509,3,3,2,2,0,2,3,0,6,1.2
16209,16510,0,0,2,2,2,2,2,2,2,2
16210,16511,0,0,0,0,4,0,0,0,8,1.6
16211,16512,2,2,2,3,3,2,4,2,4,2.4
16212,16513,3,4,4,3,4,4,4,1,3,1.4
16213,16514,2,3,3,2,3,3,4,2,4,2.4
16214,16515,2,2,2,2,2,1,2,0,2,0.4
16215,16516,3,4,4,4,3,4,4,1,3,1.4
16216,16517,4,3,4,4,4,4,4,0,2,0.4
16217,16518,4,4,4,3,3,2,4,0,4,0.8
16218,16519,2,3,2,3,3,2,3,1,5,1.8
16219,16520,2,4,0,4,0,1,0,-2,16,1.6
16220,16521,0,0,0,0,2,0,0,0,4,0.8
16221,16522,4,3,2,0,3,0,2,-2,12,0.8
16222,16523,3,2,3,3,4,3,3,0,4,0.8
16223,16524,0,0,0,0,2,0,3,3,7,3.8
16224,16525,0,4,4,2,1,2,2,2,8,3.2
16225,16526,2,4,3,4,3,4,4,2,6,2.8
16226,16527,0,0,0,0,1,0,1,1,3,1.4
16227,16528,4,0,3,4,4,3,3,-1,9,1
16228,16530,2,1,2,2,2,1,3,1,5,1.8
16229,16531,0,0,0,0,0,0,0,0,0,0
16230,16532,2,1,2,3,4,4,4,2,4,2.4
16231,16533,3,2,3,1,3,3,4,1,7,2.2
16232,16534,0,0,0,1,1,0,3,3,5,3.4
16233,16535,3,3,0,0,2,0,2,-1,9,1
16234,16536,0,2,3,3,3,4,4,4,4,4
16235,16537,4,4,4,4,3,3,4,0,2,0.4
16236,16538,3,3,3,3,4,3,3,0,2,0.4
16237,16539,4,3,3,1,3,2,1,-3,7,-1
16238,16541,3,3,3,3,2,3,2,-1,3,-0.2
16239,16542,3,2,3,3,2,4,2,-1,7,0.6
16240,16543,0,0,0,0,0,0,0,0,0,0
16241,16544,2,3,3,2,4,3,3,1,5,1.8
16242,16545,0,0,0,1,1,0,2,2,4,2.4
16243,16546,3,4,4,4,4,4,4,1,1,1
16244,16547,4,4,4,4,4,4,4,0,0,0
16245,16548,2,2,3,3,3,3,2,0,2,0.4
16246,16549,4,4,4,4,3,4,3,-1,3,-0.2
16247,16550,0,0,0,0,0,2,0,0,4,0.8
16248,16551,0,0,0,2,0,0,0,0,4,0.8
16249,16552,4,4,4,4,4,3,4,0,2,0.4
16250,16553,0,0,0,2,0,0,0,0,4,0.8
16251,16554,2,0,4,4,4,4,4,2,6,2.8
16252,16555,2,2,3,1,2,1,2,0,6,1.2
16253,16556,0,4,4,3,3,3,3,3,5,3.4
16254,16557,3,3,0,3,3,3,2,-1,7,0.6
16255,16558,0,0,0,2,3,2,3,3,5,3.4
16256,16559,4,2,2,4,2,0,3,-1,11,1.4
16257,16560,0,0,0,0,3,0,3,3,9,4.2
16258,16561,0,0,0,0,2,0,0,0,4,0.8
16259,16562,4,3,2,3,3,3,4,0,4,0.8
16260,16563,0,0,0,0,0,0,0,0,0,0
16261,16564,4,4,4,4,3,4,4,0,2,0.4
16262,16565,4,4,4,4,3,3,3,-1,1,-0.6
16263,16566,4,4,4,4,4,4,4,0,0,0
16264,16567,4,4,4,3,4,4,4,0,2,0.4
16265,16568,4,4,4,4,4,4,4,0,0,0
16266,16569,0,0,0,0,0,1,0,0,2,0.4
16267,16570,0,0,2,2,0,2,3,3,7,3.8
16268,16571,0,0,0,0,0,0,2,2,2,2
16269,16572,1,2,2,3,2,2,2,1,3,1.4
16270,16573,0,0,0,0,0,0,0,0,0,0
16271,16574,0,0,2,3,0,0,2,2,8,3.2
16272,16576,2,0,0,3,0,0,2,0,10,2
16273,16577,0,0,0,0,0,0,0,0,0,0
16274,16578,2,2,0,3,3,3,3,1,5,1.8
