,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2)
15474,15742,2,1,4,1,1,1,1,-1,7,0.6
15475,15743,2,1,2,3,2,2,4,2,6,2.8
15476,15744,1,2,3,1,2,2,2,1,5,1.8
15477,15745,1,1,2,2,2,3,3,2,2,2
15478,15746,3,3,4,3,4,4,4,1,3,1.4
15479,15747,4,4,4,4,4,4,4,0,0,0
15480,15748,2,2,2,1,1,1,2,0,2,0.4
15481,15749,2,2,4,3,3,3,3,1,3,1.4
15482,15750,2,2,2,2,3,2,2,0,2,0.4
15483,15751,1,3,3,3,1,1,1,0,4,0.8
15484,15752,3,3,3,2,4,4,4,1,3,1.4
15485,15753,4,3,3,2,3,3,2,-2,4,-0.8
15486,15754,3,3,2,2,2,4,4,1,3,1.4
15487,15755,1,1,1,1,1,1,1,0,0,0
15488,15756,1,1,2,1,1,2,1,0,4,0.8
15489,15757,2,4,4,4,4,3,4,2,4,2.4
15490,15758,1,1,2,1,1,1,1,0,2,0.4
15491,15759,1,1,1,1,1,1,1,0,0,0
15492,15760,3,3,4,3,4,4,4,1,3,1.4
15493,15761,2,4,3,3,3,2,3,1,5,1.8
15494,15762,1,1,2,2,4,4,4,3,3,3
15495,15763,3,3,3,3,2,3,3,0,2,0.4
15496,15764,3,3,4,2,3,3,3,0,4,0.8
15497,15765,1,1,1,1,0,1,1,0,2,0.4
15498,15766,2,2,3,2,3,3,3,1,3,1.4
15499,15767,1,1,2,2,2,2,2,1,1,1
15500,15769,1,1,2,1,2,1,1,0,4,0.8
15501,15770,4,2,3,2,2,3,2,-2,6,-0.4
15502,15771,3,3,3,1,1,1,2,-1,3,-0.2
15503,15772,1,1,1,1,1,1,1,0,0,0
15504,15773,3,3,3,2,2,4,4,1,3,1.4
15505,15774,4,4,4,2,3,3,3,-1,3,-0.2
15506,15775,1,1,1,1,1,1,1,0,0,0
15507,15776,4,4,4,2,3,1,2,-2,6,-0.4
15508,15777,3,4,4,2,3,3,4,1,5,1.8
15509,15778,3,3,4,4,2,3,4,1,5,1.8
15510,15779,1,2,1,1,2,2,2,1,3,1.4
15511,15780,4,4,4,4,4,4,4,0,0,0
15512,15781,1,3,3,3,1,2,1,0,6,1.2
15513,15782,1,2,3,2,2,2,3,2,4,2.4
15514,15783,2,2,4,4,4,4,4,2,2,2
15515,15784,2,2,3,3,3,3,4,2,2,2
15516,15785,3,2,2,1,3,3,3,0,4,0.8
15517,15786,1,1,1,1,1,1,2,1,1,1
15518,15787,1,1,1,1,2,1,1,0,2,0.4
15519,15788,1,3,2,2,2,2,1,0,4,0.8
15520,15789,3,4,4,3,4,4,4,1,3,1.4
15521,15790,0,0,1,1,1,2,1,1,3,1.4
15522,15791,3,2,1,3,3,3,2,-1,5,0.2
15523,15792,1,1,2,2,2,2,3,2,2,2
15524,15793,4,3,4,2,2,3,3,-1,5,0.2
15525,15794,1,1,1,1,1,2,1,0,2,0.4
15526,15795,3,2,2,2,3,2,3,0,4,0.8
15527,15796,1,1,2,4,1,1,1,0,6,1.2
15528,15797,2,1,1,1,1,3,1,-1,5,0.2
15529,15798,1,2,2,1,1,2,3,2,4,2.4
15530,15799,1,1,2,1,1,1,3,2,4,2.4
15531,15800,2,2,2,2,4,4,4,2,2,2
15532,15801,3,3,2,4,4,4,4,1,3,1.4
15533,15802,1,2,1,1,1,1,1,0,2,0.4
15534,15803,1,1,2,2,2,1,1,0,2,0.4
15535,15804,2,2,2,1,2,3,3,1,3,1.4
15536,15805,4,4,4,4,4,4,4,0,0,0
15537,15806,1,1,1,1,1,1,1,0,0,0
15538,15808,2,2,4,3,3,2,3,1,5,1.8
15539,15809,1,4,1,3,3,3,4,3,9,4.2
15540,15810,3,3,3,2,3,2,3,0,4,0.8
15541,15811,1,1,1,1,3,3,2,1,3,1.4
15542,15812,4,4,4,4,3,4,4,0,2,0.4
15543,15813,1,1,2,3,4,4,4,3,3,3
15544,15814,2,2,1,1,2,1,1,-1,3,-0.2
15545,15815,3,1,3,1,3,2,4,1,11,3
15546,15816,1,3,2,2,3,2,1,0,6,1.2
15547,15817,1,2,3,1,2,1,3,2,8,3.2
15548,15818,1,1,2,1,2,1,1,0,4,0.8
15549,15819,4,4,4,4,4,4,3,-1,1,-0.6
15550,15820,3,3,4,3,2,3,3,0,4,0.8
15551,15821,4,4,4,4,4,4,4,0,0,0
15552,15822,1,2,2,1,2,2,2,1,3,1.4
15553,15823,3,3,4,3,3,4,3,0,4,0.8
15554,15824,2,1,1,1,2,2,2,0,2,0.4
15555,15825,4,4,4,4,4,4,4,0,0,0
15556,15826,2,3,3,2,2,3,3,1,3,1.4
15557,15827,1,2,1,1,2,1,1,0,4,0.8
15558,15828,2,3,2,2,4,1,1,-1,7,0.6
15559,15829,1,2,1,2,4,2,4,3,9,4.2
15560,15830,1,1,1,2,2,2,2,1,1,1
15561,15831,3,2,4,4,4,4,4,1,3,1.4
15562,15832,2,2,3,2,3,2,3,1,5,1.8
15563,15833,3,3,3,2,4,3,3,0,4,0.8
15564,15834,3,3,3,2,2,3,2,-1,3,-0.2
15565,15835,1,1,3,2,1,1,1,0,4,0.8
15566,15836,4,2,2,1,2,4,3,-1,7,0.6
15567,15837,4,4,3,3,4,4,4,0,2,0.4
15568,15838,1,1,1,1,1,1,1,0,0,0
15569,15839,2,1,3,1,1,2,2,0,6,1.2
15570,15840,2,2,3,1,1,1,1,-1,3,-0.2
15571,15841,4,4,3,2,3,2,4,0,6,1.2
15572,15842,2,3,2,2,2,3,3,1,3,1.4
15573,15843,3,2,4,1,4,4,4,1,9,2.6
15574,15844,2,2,1,2,3,3,3,1,3,1.4
15575,15845,1,1,1,2,4,2,4,3,7,3.8
15576,15846,1,1,2,2,3,3,4,3,3,3
15577,15847,1,1,1,1,1,2,1,0,2,0.4
15578,15848,1,1,4,2,3,3,4,3,7,3.8
15579,15849,1,1,1,1,1,2,4,3,3,3
15580,15850,2,2,3,2,3,4,1,-1,7,0.6
15581,15851,4,4,4,4,4,4,4,0,0,0
15582,15852,3,4,4,4,4,4,4,1,1,1
15583,15853,4,4,4,4,4,4,4,0,0,0
15584,15854,1,1,1,1,1,1,1,0,0,0
15585,15855,3,3,3,4,1,1,1,-2,4,-0.8
15586,15856,3,3,3,3,4,3,4,1,3,1.4
15587,15857,2,2,3,2,3,2,3,1,5,1.8
15588,15858,2,1,2,1,2,1,2,0,6,1.2
15589,15859,1,1,1,3,3,4,4,3,3,3
15590,15860,3,4,4,3,4,4,4,1,3,1.4
15591,15861,2,1,2,2,1,1,2,0,4,0.8
15592,15862,1,1,2,2,1,3,4,3,5,3.4
15593,15863,3,3,3,2,3,3,4,1,3,1.4
15594,15864,4,3,3,3,3,3,4,0,2,0.4
15595,15865,1,2,3,2,3,3,2,1,5,1.8
15596,15867,1,2,4,3,3,2,2,1,5,1.8
15597,15868,1,1,1,2,1,1,1,0,2,0.4
15598,15869,2,3,4,4,4,4,3,1,3,1.4
15599,15870,1,2,2,1,1,2,1,0,4,0.8
15600,15871,2,3,4,4,4,4,4,2,2,2
15601,15872,1,2,2,2,2,3,2,1,3,1.4
15602,15873,3,4,4,3,4,4,4,1,3,1.4
15603,15874,4,4,3,1,1,2,3,-1,5,0.2
15604,15875,3,4,4,4,4,4,4,1,1,1
15605,15876,1,3,4,4,3,3,4,3,5,3.4
15606,15877,1,1,2,1,1,1,2,1,3,1.4
15607,15878,1,1,1,1,2,1,1,0,2,0.4
15608,15879,2,3,4,3,3,3,3,1,3,1.4
15609,15880,1,2,1,1,3,3,3,2,4,2.4
15610,15881,2,2,4,2,3,4,2,0,8,1.6
15611,15882,1,1,3,1,1,1,1,0,4,0.8
15612,15883,3,2,1,3,3,3,3,0,4,0.8
15613,15884,1,1,1,1,1,1,1,0,0,0
15614,15885,2,1,1,2,3,3,3,1,3,1.4
15615,15886,4,4,4,4,4,4,4,0,0,0
15616,15887,2,2,3,3,2,2,3,1,3,1.4
15617,15888,1,1,1,2,2,1,1,0,2,0.4
15618,15889,1,1,2,2,3,3,3,2,2,2
15619,15890,4,2,2,2,4,4,2,-2,6,-0.4
15620,15891,2,1,1,1,1,2,2,0,2,0.4
15621,15892,4,4,4,3,3,3,4,0,2,0.4
15622,15893,2,3,4,3,4,3,4,2,6,2.8
15623,15894,1,1,2,1,1,1,1,0,2,0.4
15624,15895,2,2,4,3,3,3,3,1,3,1.4
15625,15896,1,1,1,2,3,3,1,0,4,0.8
15626,15897,2,3,4,2,3,3,3,1,5,1.8
15627,15898,4,4,4,3,4,4,3,-1,3,-0.2
15628,15899,2,2,2,2,1,3,2,0,4,0.8
15629,15900,2,1,3,2,1,3,2,0,8,1.6
15630,15901,4,4,3,2,2,1,4,0,6,1.2
15631,15902,1,1,1,1,1,1,1,0,0,0
15632,15903,2,2,2,2,2,4,3,1,3,1.4
15633,15904,2,4,4,4,3,4,4,2,4,2.4
15634,15905,1,2,2,1,2,1,1,0,4,0.8
15635,15906,3,3,4,3,4,4,4,1,3,1.4
15636,15907,2,4,1,1,1,1,2,0,6,1.2
15637,15908,4,4,4,4,4,4,4,0,0,0
15638,15909,2,2,2,2,2,2,1,-1,1,-0.6
15639,15910,3,4,4,3,4,3,3,0,4,0.8
15640,15911,3,3,4,4,4,4,4,1,1,1
15641,15912,1,1,1,1,1,1,1,0,0,0
15642,15913,1,1,1,1,1,1,1,0,0,0
15643,15914,4,3,3,2,1,2,1,-3,5,-1.4
15644,15915,4,2,1,1,2,4,3,-1,7,0.6
15645,15916,3,3,3,2,4,4,4,1,3,1.4
15646,15917,2,2,3,1,1,1,3,1,5,1.8
15647,15918,3,2,2,2,3,4,4,1,3,1.4
15648,15919,1,2,3,2,1,2,3,2,6,2.8
15649,15920,1,2,2,2,2,2,3,2,2,2
15650,15921,1,1,1,4,2,1,1,0,6,1.2
15651,15922,4,2,4,2,4,3,3,-1,9,1
15652,15923,1,1,1,1,1,1,1,0,0,0
15653,15924,3,3,3,2,2,2,1,-2,2,-1.2
15654,15925,0,1,1,1,1,1,2,2,2,2
15655,15926,2,3,3,2,3,1,2,0,6,1.2
15656,15927,2,3,3,1,3,1,1,-1,7,0.6
15657,15928,3,1,2,2,1,3,3,0,6,1.2
15658,15929,3,3,4,3,3,3,4,1,3,1.4
15659,15930,2,3,2,2,3,4,3,1,5,1.8
15660,15931,2,3,4,3,3,3,3,1,3,1.4
15661,15932,1,1,1,1,1,1,1,0,0,0
15662,15933,1,4,4,2,4,4,2,1,9,2.6
15663,15934,4,3,3,3,4,3,4,0,4,0.8
15664,15935,1,1,2,2,2,2,2,1,1,1
15665,15936,1,2,2,1,1,1,1,0,2,0.4
15666,15937,4,4,4,4,4,4,4,0,0,0
15667,15938,4,4,4,2,2,2,2,-2,2,-1.2
15668,15939,4,4,4,4,4,4,4,0,0,0
15669,15940,1,1,1,1,2,1,2,1,3,1.4
15670,15941,1,1,1,1,1,1,2,1,1,1
15671,15942,4,3,4,2,3,4,3,-1,7,0.6
15672,15943,4,3,4,1,4,1,1,-3,11,-0.2
15673,15944,3,2,3,3,3,3,3,0,2,0.4
15674,15945,2,2,4,2,2,2,2,0,4,0.8
15675,15946,1,1,2,3,4,4,4,3,3,3
15676,15947,4,4,3,4,4,4,4,0,2,0.4
15677,15948,2,2,2,1,2,1,1,-1,3,-0.2
15678,15949,2,1,1,1,1,1,1,-1,1,-0.6
15679,15950,3,2,3,2,3,3,2,-1,5,0.2
15680,15951,4,4,4,4,4,4,4,0,0,0
15681,15952,3,2,3,2,2,4,4,1,5,1.8
15682,15953,2,2,1,2,1,1,3,1,5,1.8
15683,15956,3,4,4,3,3,4,4,1,3,1.4
15684,15957,3,2,2,1,2,2,2,-1,3,-0.2
15685,15958,2,2,2,1,2,1,2,0,4,0.8
15686,15959,2,2,3,2,3,2,3,1,5,1.8
15687,15961,3,1,1,1,1,2,3,0,4,0.8
15688,15962,3,3,3,3,3,3,4,1,1,1
15689,15963,3,3,3,4,4,4,4,1,1,1
15690,15964,2,3,3,2,3,3,4,2,4,2.4
15691,15966,4,4,4,4,4,4,4,0,0,0
15692,15967,2,2,3,2,2,1,1,-1,3,-0.2
15693,15968,3,3,4,3,3,3,3,0,2,0.4
15694,15969,4,4,4,1,2,3,4,0,6,1.2
15695,15970,1,1,1,1,2,2,2,1,1,1
15696,15971,2,2,4,2,2,2,2,0,4,0.8
15697,15972,1,2,1,1,1,1,1,0,2,0.4
15698,15973,4,4,4,4,4,4,4,0,0,0
15699,15974,2,3,4,3,3,1,4,2,8,3.2
15700,15975,1,2,1,1,1,1,1,0,2,0.4
15701,15976,1,1,2,2,3,3,2,1,3,1.4
15702,15977,1,1,2,1,1,1,1,0,2,0.4
15703,15978,1,1,2,2,2,3,2,1,3,1.4
15704,15979,1,3,2,2,2,2,3,2,4,2.4
15705,15980,2,2,2,2,2,3,2,0,2,0.4
15706,15981,1,1,1,1,1,1,1,0,0,0
15707,15982,4,4,4,4,4,4,4,0,0,0
15708,15983,2,2,2,2,2,1,3,1,3,1.4
15709,15984,1,1,2,2,3,1,2,1,5,1.8
15710,15985,4,4,4,2,3,2,3,-1,5,0.2
15711,15986,1,1,1,1,2,2,2,1,1,1
15712,15987,2,2,3,2,2,3,4,2,4,2.4
15713,15988,4,4,4,4,4,4,4,0,0,0
15714,15989,3,3,2,2,2,2,2,-1,1,-0.6
15715,15990,2,3,3,2,2,2,3,1,3,1.4
15716,15991,3,2,3,4,4,4,4,1,3,1.4
15717,15992,2,1,2,2,2,3,3,1,3,1.4
15718,15993,3,4,3,3,3,3,4,1,3,1.4
15719,15994,2,2,2,1,2,2,1,-1,3,-0.2
15720,15995,1,1,2,2,2,2,1,0,2,0.4
15721,15996,2,3,4,3,3,3,3,1,3,1.4
15722,15997,1,2,3,2,2,3,3,2,4,2.4
15723,15998,1,1,1,1,1,1,4,3,3,3
15724,15999,0,0,1,1,1,1,4,4,4,4
15725,16000,4,4,4,4,3,4,3,-1,3,-0.2
15726,16001,2,2,1,1,2,2,3,1,3,1.4
15727,16002,4,1,1,1,2,3,2,-2,6,-0.4
15728,16003,1,1,1,1,1,1,1,0,0,0
15729,16004,1,1,1,1,1,2,2,1,1,1
15730,16006,4,4,4,4,3,3,2,-2,2,-1.2
15731,16007,4,3,4,3,4,4,4,0,4,0.8
15732,16008,2,2,3,2,2,2,1,-1,3,-0.2
15733,16009,1,2,3,1,3,3,4,3,7,3.8
15734,16010,3,3,4,4,3,4,4,1,3,1.4
15735,16011,2,1,1,2,1,2,1,-1,5,0.2
15736,16012,2,2,2,1,2,3,3,1,3,1.4
15737,16013,1,3,3,3,4,4,4,3,3,3
15738,16014,1,1,1,1,1,1,2,1,1,1
15739,16015,1,1,1,1,1,1,3,2,2,2
15740,16016,3,4,3,4,4,4,4,1,3,1.4
15741,16017,4,4,4,4,4,4,4,0,0,0
15742,16018,2,2,3,1,2,3,2,0,6,1.2
15743,16019,4,4,4,2,3,4,4,0,4,0.8
15744,16021,4,4,4,4,4,4,4,0,0,0
15745,16022,2,3,2,2,3,3,4,2,4,2.4
15746,16023,1,1,1,1,1,1,1,0,0,0
15747,16024,1,1,2,2,3,4,2,1,5,1.8
15748,16026,1,1,2,2,2,2,2,1,1,1
15749,16027,3,2,3,3,1,2,3,0,6,1.2
15750,16028,3,2,1,1,3,3,2,-1,5,0.2
15751,16029,3,3,4,3,4,3,4,1,5,1.8
15752,16030,2,2,2,1,2,2,2,0,2,0.4
15753,16031,1,1,2,1,1,2,2,1,3,1.4
15754,16032,4,3,4,3,4,4,4,0,4,0.8
15755,16033,4,4,4,4,4,4,4,0,0,0
15756,16034,3,3,4,3,4,4,3,0,4,0.8
15757,16035,1,2,2,2,2,2,2,1,1,1
15758,16036,2,3,3,2,2,3,3,1,3,1.4
15759,16037,1,1,1,1,2,1,1,0,2,0.4
15760,16038,3,4,4,3,3,3,3,0,2,0.4
15761,16039,3,3,4,3,4,4,4,1,3,1.4
15762,16040,3,4,4,4,4,3,4,1,3,1.4
15763,16041,1,2,2,1,2,3,2,1,5,1.8
15764,16042,1,2,2,3,4,4,4,3,3,3
15765,16043,1,1,2,1,4,4,2,1,7,2.2
15766,16044,1,2,2,1,1,1,1,0,2,0.4
15767,16045,1,2,1,1,1,1,1,0,2,0.4
15768,16046,3,3,3,3,3,3,2,-1,1,-0.6
15769,16047,4,4,4,3,3,4,4,0,2,0.4
15770,16048,2,2,3,3,3,3,4,2,2,2
15771,16049,1,1,1,1,1,1,1,0,0,0
15772,16050,1,2,1,2,2,1,2,1,5,1.8
15773,16052,1,1,1,1,1,1,1,0,0,0
15774,16053,1,1,1,2,2,2,2,1,1,1
15775,16054,2,3,3,4,4,3,3,1,3,1.4
15776,16055,3,3,3,2,3,4,3,0,4,0.8
15777,16056,3,3,4,3,4,2,3,0,6,1.2
15778,16057,3,3,2,3,1,1,1,-2,4,-0.8
15779,16058,3,3,3,2,4,2,4,1,7,2.2
15780,16059,1,1,1,1,1,1,2,1,1,1
15781,16060,3,3,2,2,2,2,2,-1,1,-0.6
15782,16061,2,1,1,1,1,1,1,-1,1,-0.6
15783,16062,1,1,1,1,1,1,1,0,0,0
15784,16063,1,2,2,2,2,2,1,0,2,0.4
15785,16064,1,1,2,1,1,1,1,0,2,0.4
15786,16065,3,2,4,3,4,4,4,1,5,1.8
15787,16066,4,4,4,4,4,4,4,0,0,0
15788,16067,1,4,4,4,4,4,4,3,3,3
15789,16068,1,1,1,3,1,1,1,0,4,0.8
15790,16069,2,3,3,2,2,2,3,1,3,1.4
15791,16070,2,1,1,1,1,1,2,0,2,0.4
15792,16071,1,1,1,1,1,1,1,0,0,0
15793,16072,1,2,4,3,4,4,4,3,5,3.4
15794,16073,3,2,3,2,3,2,3,0,6,1.2
15795,16074,1,1,1,1,1,1,2,1,1,1
15796,16075,3,2,4,3,3,4,4,1,5,1.8
15797,16076,1,1,1,1,1,1,1,0,0,0
15798,16077,4,4,4,3,3,4,4,0,2,0.4
15799,16078,1,1,2,1,1,1,2,1,3,1.4
15800,16079,1,3,2,2,1,3,3,2,6,2.8
15801,16080,4,4,4,4,4,3,4,0,2,0.4
15802,16081,1,1,1,1,1,1,1,0,0,0
15803,16083,2,1,4,2,2,2,4,2,8,3.2
15804,16084,3,3,4,2,3,3,3,0,4,0.8
15805,16085,1,1,1,1,3,2,3,2,4,2.4
15806,16086,2,2,3,2,2,3,3,1,3,1.4
15807,16087,4,3,4,2,4,4,4,0,6,1.2
15808,16088,2,2,1,1,1,1,4,2,4,2.4
15809,16089,3,3,4,3,3,3,2,-1,3,-0.2
15810,16090,1,1,0,0,0,0,1,0,2,0.4
15811,16091,2,1,1,1,1,2,2,0,2,0.4
15812,16092,3,3,4,3,4,4,4,1,3,1.4
15813,16093,2,2,4,2,3,3,3,1,5,1.8
15814,16094,1,1,2,2,2,2,3,2,2,2
15815,16095,3,3,2,2,2,3,2,-1,3,-0.2
15816,16096,1,1,2,1,2,1,4,3,7,3.8
15817,16097,1,1,2,2,2,2,3,2,2,2
15818,16098,1,1,1,1,1,1,1,0,0,0
15819,16099,2,2,3,2,2,1,2,0,4,0.8
15820,16100,2,3,3,2,2,3,4,2,4,2.4
15821,16102,4,1,4,3,4,2,2,-2,10,0.4
15822,16104,2,1,1,4,3,2,4,2,8,3.2
15823,16105,3,2,4,1,3,3,2,-1,9,1
15824,16106,2,1,3,3,2,3,2,0,6,1.2
15825,16107,4,4,4,4,4,4,4,0,0,0
15826,16108,1,1,2,1,1,1,1,0,2,0.4
15827,16109,1,2,1,1,1,2,1,0,4,0.8
15828,16110,4,3,4,4,4,1,2,-2,6,-0.4
15829,16111,2,1,1,1,1,1,1,-1,1,-0.6
15830,16112,2,3,3,3,1,1,1,-1,3,-0.2
15831,16113,3,3,4,4,4,3,4,1,3,1.4
15832,16114,2,3,4,4,4,4,1,-1,5,0.2
15833,16115,2,4,4,4,4,2,3,1,5,1.8
15834,16116,4,3,4,4,3,2,3,-1,5,0.2
15835,16117,1,1,2,1,1,1,2,1,3,1.4
15836,16118,2,2,1,1,1,1,1,-1,1,-0.6
15837,16119,1,2,2,1,1,2,2,1,3,1.4
15838,16120,4,2,4,4,4,4,4,0,4,0.8
15839,16121,1,1,1,1,2,1,1,0,2,0.4
15840,16122,3,4,4,4,4,4,4,1,1,1
15841,16123,1,2,3,3,4,4,4,3,3,3
15842,16124,4,3,4,3,4,3,4,0,6,1.2
15843,16125,2,1,2,1,2,2,2,0,4,0.8
15844,16126,2,3,3,2,3,3,4,2,4,2.4
15845,16128,1,1,2,2,2,2,3,2,2,2
15846,16129,1,3,2,2,2,4,2,1,7,2.2
15847,16130,3,4,3,3,3,4,3,0,4,0.8
15848,16131,4,3,2,2,1,1,3,-1,5,0.2
15849,16132,4,2,3,3,3,2,2,-2,4,-0.8
15850,16133,4,4,4,3,4,4,4,0,2,0.4
15851,16134,3,4,4,3,4,3,2,-1,5,0.2
15852,16135,4,3,4,4,4,4,4,0,2,0.4
15853,16136,2,3,3,3,3,4,4,2,2,2
15854,16137,2,4,4,3,3,3,4,2,4,2.4
15855,16139,1,1,1,1,1,1,1,0,0,0
15856,16140,1,1,2,4,4,1,1,0,6,1.2
15857,16141,4,2,3,2,3,3,4,0,6,1.2
15858,16142,4,2,4,3,2,1,1,-3,7,-1
15859,16143,2,1,3,1,2,2,3,1,7,2.2
15860,16144,1,3,2,1,1,1,3,2,6,2.8
15861,16145,4,4,4,4,4,4,4,0,0,0
15862,16146,3,1,4,1,4,2,4,1,15,3.8
15863,16147,1,2,3,3,3,4,3,2,4,2.4
15864,16148,2,1,2,2,3,3,4,2,4,2.4
15865,16149,1,1,1,1,2,1,3,2,4,2.4
15866,16150,3,3,4,3,3,2,3,0,4,0.8
15867,16151,4,2,4,2,4,3,2,-2,10,0.4
15868,16152,3,4,4,4,4,3,2,-1,3,-0.2
15869,16153,1,1,2,1,1,2,2,1,3,1.4
15870,16154,3,4,4,2,2,4,4,1,5,1.8
15871,16157,2,2,2,2,3,3,2,0,2,0.4
15872,16158,4,4,4,3,4,4,4,0,2,0.4
15873,16159,4,3,3,2,3,3,3,-1,3,-0.2
15874,16160,2,2,2,2,3,3,3,1,1,1
15875,16161,2,1,1,2,3,2,3,1,5,1.8
15876,16162,2,2,2,2,1,2,2,0,2,0.4
15877,16163,3,4,3,2,3,3,3,0,4,0.8
15878,16165,1,3,3,3,2,3,3,2,4,2.4
15879,16166,1,2,3,2,2,3,1,0,6,1.2
15880,16167,1,0,1,1,1,1,1,0,2,0.4
15881,16169,1,1,1,1,1,2,2,1,1,1
15882,16170,2,3,3,2,2,2,3,1,3,1.4
15883,16171,3,4,4,3,4,3,2,-1,5,0.2
15884,16172,2,2,2,2,2,3,3,1,1,1
15885,16173,2,4,2,2,2,1,2,0,6,1.2
15886,16175,4,4,4,4,4,4,4,0,0,0
15887,16176,1,1,1,1,1,1,1,0,0,0
15888,16177,1,1,2,2,1,1,1,0,2,0.4
15889,16178,2,2,3,2,2,3,2,0,4,0.8
15890,16179,3,2,2,3,3,3,4,1,3,1.4
15891,16180,2,2,2,1,2,2,2,0,2,0.4
15892,16181,2,2,2,1,2,3,2,0,4,0.8
15893,16182,4,4,4,4,4,4,4,0,0,0
15894,16183,2,2,4,3,4,4,4,2,4,2.4
15895,16184,2,3,3,3,3,3,4,2,2,2
15896,16185,2,2,2,2,3,2,2,0,2,0.4
15897,16186,2,1,2,2,4,4,3,1,5,1.8
15898,16187,2,1,1,2,3,3,3,1,3,1.4
15899,16188,4,4,4,3,4,3,2,-2,4,-0.8
15900,16189,2,4,2,4,2,4,3,1,11,3
15901,16190,4,3,3,3,4,4,4,0,2,0.4
15902,16191,3,4,4,3,3,4,1,-2,6,-0.4
15903,16193,2,2,1,2,2,2,3,1,3,1.4
15904,16195,1,1,1,1,1,1,1,0,0,0
15905,16196,2,2,2,1,2,2,3,1,3,1.4
15906,16197,2,3,3,2,3,3,3,1,3,1.4
15907,16198,3,3,2,3,2,4,4,1,5,1.8
15908,16199,3,4,4,3,3,3,3,0,2,0.4
15909,16200,3,3,3,3,3,3,3,0,0,0
15910,16201,2,3,3,3,3,3,3,1,1,1
15911,16202,4,4,4,3,2,3,2,-2,4,-0.8
15912,16203,4,4,4,4,3,4,1,-3,5,-1.4
15913,16204,1,2,2,2,1,2,2,1,3,1.4
15914,16205,1,2,1,1,2,1,2,1,5,1.8
15915,16207,3,4,3,3,3,3,3,0,2,0.4
15916,16208,3,2,4,2,1,2,2,-1,7,0.6
15917,16209,1,1,1,1,2,1,1,0,2,0.4
15918,16210,3,2,4,4,4,4,4,1,3,1.4
15919,16211,4,4,3,3,2,3,4,0,4,0.8
15920,16212,2,1,2,1,1,3,3,1,5,1.8
15921,16213,1,1,2,1,2,2,2,1,3,1.4
15922,16214,4,3,3,3,4,4,4,0,2,0.4
15923,16215,2,4,3,2,3,3,3,1,5,1.8
15924,16216,1,1,3,1,2,2,3,2,6,2.8
15925,16217,1,1,1,1,1,1,1,0,0,0
15926,16218,2,1,3,3,2,2,4,2,6,2.8
15927,16219,1,1,1,1,1,1,2,1,1,1
15928,16220,4,2,3,2,4,4,2,-2,8,0
15929,16221,3,2,2,2,3,2,3,0,4,0.8
15930,16222,3,2,2,1,3,2,3,0,6,1.2
15931,16223,4,3,3,2,2,4,3,-1,5,0.2
15932,16224,2,3,4,3,2,3,3,1,5,1.8
15933,16225,1,1,1,1,2,2,1,0,2,0.4
15934,16226,1,1,2,1,2,3,2,1,5,1.8
15935,16227,1,1,1,1,1,2,1,0,2,0.4
15936,16228,3,2,2,2,3,2,4,1,5,1.8
15937,16229,3,3,3,3,3,3,4,1,1,1
15938,16230,1,1,1,1,1,1,1,0,0,0
15939,16231,1,1,2,2,1,1,1,0,2,0.4
15940,16232,4,4,4,4,4,4,4,0,0,0
15941,16233,1,2,3,2,1,1,1,0,4,0.8
15942,16234,3,3,3,2,3,4,3,0,4,0.8
15943,16235,1,1,2,1,1,2,4,3,5,3.4
15944,16236,1,2,1,2,1,1,2,1,5,1.8
15945,16237,1,1,2,1,1,1,3,2,4,2.4
15946,16238,1,3,2,1,1,1,1,0,4,0.8
15947,16239,3,3,3,2,2,4,3,0,4,0.8
15948,16240,4,4,3,3,4,4,4,0,2,0.4
15949,16241,3,3,2,3,3,4,4,1,3,1.4
15950,16242,1,1,2,4,4,4,4,3,3,3
15951,16243,2,2,3,3,3,4,4,2,2,2
15952,16244,2,2,2,1,2,1,2,0,4,0.8
15953,16245,3,3,3,3,2,2,3,0,2,0.4
15954,16246,3,1,2,1,2,2,2,-1,5,0.2
15955,16247,1,2,3,2,2,3,3,2,4,2.4
15956,16248,2,3,3,3,2,2,3,1,3,1.4
15957,16249,4,4,4,3,4,4,4,0,2,0.4
15958,16250,1,2,1,1,1,2,2,1,3,1.4
15959,16251,2,2,2,1,2,3,4,2,4,2.4
15960,16252,2,1,1,1,1,1,1,-1,1,-0.6
15961,16253,1,2,3,3,2,3,1,0,6,1.2
15962,16254,3,4,4,4,3,4,4,1,3,1.4
15963,16255,2,3,3,3,3,3,3,1,1,1
15964,16256,1,2,2,1,1,1,1,0,2,0.4
15965,16257,3,3,4,2,3,3,4,1,5,1.8
15966,16258,2,2,2,1,1,1,2,0,2,0.4
15967,16259,2,2,3,3,4,4,3,1,3,1.4
15968,16260,3,2,2,2,2,3,3,0,2,0.4
15969,16261,1,3,4,2,3,4,4,3,7,3.8
15970,16262,1,1,1,1,1,3,3,2,2,2
15971,16263,1,1,2,2,2,2,3,2,2,2
15972,16264,1,1,3,1,1,1,1,0,4,0.8
15973,16265,2,2,2,2,1,3,3,1,3,1.4
