,°í°´¹øÈ£,½ÄÇ°_ÃÑ±¸¸Å¾×1,½ÄÇ°_ÃÑ±¸¸Å¾×2,½ÄÇ°_ÃÑ±¸¸Å¾×3,½ÄÇ°_ÃÑ±¸¸Å¾×4,½ÄÇ°_ÃÑ±¸¸Å¾×5,½ÄÇ°_ÃÑ±¸¸Å¾×6,½ÄÇ°_ÃÑ±¸¸Å¾×7,½ÄÇ°_ÃÑ±¸¸Å¾×8,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö1,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö2,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö3,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö4,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö5,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö6,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö7,½ÄÇ°_ÃÑ±¸¸ÅÈ½¼ö8
16924,17260,351756.0,505916.0,566794.0,364453.0,438777.0,635556.0,880117.0,498835.0,78.0,96.0,100.0,94.0,80.0,110.0,120.0,104.0
16925,17261,200215.0,469592.0,293381.0,195831.0,274961.0,472851.0,895143.0,141234.0,34.0,56.0,48.0,37.0,33.0,53.0,49.0,28.0
16926,17262,197026.0,251774.0,519022.0,299565.0,200180.0,435240.0,320197.0,290629.0,15.0,20.0,29.0,31.0,22.0,42.0,22.0,39.0
16927,17263,428331.0,449624.0,594725.0,365339.0,407103.0,429809.0,414576.0,399531.0,152.0,179.0,189.0,133.0,139.0,137.0,146.0,183.0
16928,17264,1327460.0,1738362.0,1509587.0,1247675.0,1577094.0,1680685.0,1555766.0,1063935.0,275.0,354.0,298.0,279.0,305.0,337.0,289.0,306.0
16929,17265,340413.0,477128.0,1002581.0,783151.0,574904.0,455301.0,388129.0,164223.0,23.0,46.0,102.0,95.0,74.0,69.0,47.0,27.0
16930,17266,815786.0,1171955.0,1208069.0,1150224.0,854028.0,502738.0,1026833.0,687479.0,178.0,193.0,191.0,206.0,199.0,87.0,179.0,140.0
16931,17267,1056068.0,1158289.0,1103335.0,759877.0,1061227.0,1439643.0,1250307.0,935729.0,209.0,264.0,226.0,195.0,236.0,279.0,336.0,329.0
16932,17268,332524.0,569944.0,917901.0,855063.0,851054.0,864915.0,618682.0,49616.0,61.0,101.0,161.0,207.0,178.0,166.0,115.0,9.0
16933,17269,249973.0,654452.0,1495326.0,779544.0,771257.0,647775.0,925811.0,655084.0,49.0,103.0,174.0,119.0,138.0,114.0,133.0,138.0
16934,17270,100523.0,122056.0,228359.0,183706.0,168731.0,276851.0,121474.0,156277.0,23.0,44.0,55.0,57.0,51.0,72.0,48.0,50.0
16935,17271,382186.0,527346.0,333402.0,662196.0,547454.0,1218808.0,722726.0,994534.0,43.0,36.0,39.0,74.0,56.0,68.0,96.0,141.0
16936,17272,895152.0,753443.0,791064.0,742355.0,853815.0,1021100.0,966190.0,708511.0,278.0,276.0,277.0,302.0,290.0,313.0,302.0,277.0
16937,17273,745840.0,730078.0,1062522.0,999084.0,987734.0,1176715.0,1193634.0,737612.0,98.0,98.0,135.0,144.0,105.0,136.0,135.0,122.0
16938,17274,836947.0,1355341.0,1222211.0,1071284.0,1018109.0,1502479.0,1399494.0,1095703.0,182.0,249.0,267.0,238.0,219.0,286.0,274.0,286.0
16939,17275,481993.0,929183.0,770746.0,838412.0,811096.0,1304313.0,1300432.0,719115.0,148.0,218.0,189.0,248.0,197.0,304.0,272.0,213.0
16940,17276,349459.0,473834.0,382273.0,337074.0,693017.0,479503.0,598514.0,391473.0,95.0,111.0,110.0,76.0,103.0,114.0,187.0,138.0
16941,17278,305850.0,424984.0,597683.0,439678.0,643528.0,458102.0,449668.0,242815.0,149.0,175.0,250.0,194.0,212.0,212.0,228.0,144.0
16942,17279,14764.0,185260.0,775714.0,494313.0,857370.0,638616.0,835871.0,563217.0,4.0,41.0,186.0,157.0,230.0,207.0,225.0,188.0
16943,17280,105787.0,472577.0,68534.0,191055.0,91682.0,123618.0,299226.0,318150.0,14.0,71.0,6.0,32.0,11.0,22.0,28.0,35.0
16944,17281,260436.0,501178.0,397307.0,405547.0,287696.0,566866.0,517398.0,249990.0,21.0,54.0,45.0,43.0,30.0,63.0,39.0,39.0
16945,17282,907584.0,719450.0,1917908.0,1026521.0,1159751.0,364196.0,353574.0,229885.0,72.0,73.0,153.0,129.0,90.0,42.0,43.0,21.0
16946,17283,842209.0,1080662.0,1181181.0,881347.0,1061305.0,860898.0,1369901.0,743368.0,192.0,252.0,233.0,241.0,190.0,181.0,248.0,204.0
16947,17284,299269.0,1428964.0,2116080.0,1393056.0,1334365.0,1520399.0,1716537.0,431040.0,35.0,125.0,142.0,122.0,95.0,130.0,177.0,66.0
16948,17285,65633.0,371230.0,159801.0,243470.0,409071.0,203162.0,176063.0,34488.0,16.0,59.0,25.0,41.0,63.0,30.0,26.0,9.0
16949,17286,1352780.0,1326061.0,2640654.0,2364830.0,1559770.0,1280399.0,2087959.0,1234422.0,275.0,253.0,368.0,428.0,319.0,273.0,332.0,309.0
16950,17287,480502.0,539591.0,573660.0,603686.0,449214.0,648547.0,762435.0,472803.0,86.0,76.0,71.0,69.0,57.0,95.0,100.0,61.0
16951,17288,1016934.0,1302055.0,1239826.0,1052703.0,1225619.0,1132009.0,1349389.0,733706.0,271.0,317.0,307.0,300.0,307.0,281.0,301.0,244.0
16952,17289,1251603.0,1327565.0,1703344.0,1072667.0,1451741.0,1486870.0,1597487.0,774630.0,203.0,266.0,271.0,251.0,216.0,241.0,230.0,164.0
16953,17290,1497555.0,1864129.0,2594415.0,1463157.0,1080578.0,1628939.0,2109248.0,725308.0,70.0,116.0,122.0,108.0,57.0,72.0,62.0,59.0
16954,17291,314471.0,606182.0,600127.0,767591.0,859143.0,823548.0,864363.0,675349.0,61.0,106.0,114.0,163.0,130.0,124.0,122.0,110.0
16955,17292,667429.0,610481.0,859038.0,445041.0,764469.0,942306.0,1050346.0,523200.0,178.0,128.0,147.0,107.0,149.0,176.0,184.0,128.0
16956,17293,341044.0,486746.0,236176.0,184825.0,233614.0,380449.0,690335.0,446226.0,37.0,30.0,26.0,19.0,22.0,48.0,104.0,71.0
16957,17294,555281.0,729174.0,684919.0,593300.0,738825.0,944409.0,1259936.0,1199614.0,155.0,144.0,126.0,147.0,162.0,192.0,228.0,293.0
16958,17295,144155.0,1035582.0,1258760.0,809028.0,1335688.0,1158721.0,915044.0,659966.0,29.0,180.0,217.0,182.0,253.0,245.0,157.0,219.0
16959,17296,1010002.0,1400782.0,1735414.0,1254745.0,1150417.0,1671748.0,2055224.0,939800.0,292.0,341.0,282.0,297.0,242.0,360.0,362.0,266.0
16960,17297,387748.0,409923.0,215965.0,110261.0,266805.0,766072.0,661960.0,335275.0,37.0,35.0,24.0,23.0,42.0,133.0,122.0,69.0
16961,17298,2375939.0,2473293.0,3093425.0,2370773.0,2287944.0,5184830.0,2452644.0,2477119.0,313.0,391.0,344.0,357.0,290.0,301.0,236.0,335.0
16962,17299,1001955.0,1293815.0,1538201.0,675334.0,1638668.0,1161417.0,1142799.0,1119779.0,50.0,72.0,78.0,40.0,88.0,53.0,120.0,103.0
16963,17300,346120.0,916170.0,904619.0,781085.0,956525.0,775777.0,748708.0,843341.0,89.0,271.0,219.0,254.0,233.0,201.0,182.0,228.0
16964,17301,1502458.0,1247426.0,1764068.0,1323324.0,1139478.0,125852.0,942146.0,1497060.0,336.0,257.0,281.0,251.0,198.0,14.0,121.0,308.0
16965,17302,864377.0,910796.0,1210204.0,781264.0,993329.0,1452123.0,1101638.0,1031890.0,173.0,176.0,240.0,172.0,235.0,228.0,166.0,243.0
16966,17303,367160.0,399321.0,621551.0,353232.0,347957.0,433823.0,551123.0,588988.0,53.0,44.0,70.0,43.0,31.0,56.0,56.0,74.0
16967,17304,221934.0,467491.0,601835.0,684861.0,519083.0,717179.0,504675.0,423577.0,17.0,36.0,35.0,54.0,30.0,44.0,25.0,29.0
16968,17305,264982.0,653327.0,926072.0,1147699.0,851620.0,368765.0,555419.0,591942.0,63.0,110.0,129.0,171.0,152.0,67.0,68.0,84.0
16969,17306,1168472.0,963611.0,1369877.0,799812.0,925531.0,670626.0,1416913.0,1081428.0,195.0,189.0,184.0,192.0,172.0,167.0,223.0,199.0
16970,17307,780129.0,1263455.0,1152951.0,766705.0,1056687.0,1096265.0,1007665.0,543451.0,206.0,253.0,241.0,196.0,282.0,266.0,236.0,162.0
16971,17308,6298.0,379453.0,666743.0,466846.0,444210.0,289920.0,671388.0,287026.0,2.0,44.0,66.0,74.0,54.0,35.0,57.0,38.0
16972,17309,37393.0,30932.0,87596.0,157523.0,203320.0,94344.0,162138.0,293666.0,12.0,15.0,25.0,40.0,31.0,28.0,24.0,59.0
16973,17310,156384.0,322931.0,350823.0,360254.0,564243.0,945502.0,1001397.0,317425.0,17.0,43.0,24.0,55.0,78.0,101.0,119.0,51.0
16974,17311,894372.0,727795.0,643831.0,776183.0,992460.0,952698.0,915217.0,684737.0,203.0,181.0,158.0,214.0,206.0,206.0,209.0,161.0
16975,17312,759102.0,810867.0,1229677.0,916492.0,1051426.0,1243824.0,1274645.0,985032.0,194.0,206.0,250.0,203.0,201.0,279.0,327.0,235.0
16976,17313,845418.0,723144.0,995612.0,659619.0,676023.0,718620.0,1016976.0,684388.0,199.0,161.0,204.0,179.0,157.0,176.0,192.0,185.0
16977,17314,696571.0,904772.0,925910.0,438045.0,969110.0,909636.0,791770.0,505888.0,149.0,178.0,158.0,139.0,197.0,204.0,133.0,124.0
16978,17315,573134.0,777384.0,621384.0,526273.0,592869.0,453784.0,525486.0,267532.0,161.0,220.0,152.0,161.0,164.0,123.0,140.0,89.0
16979,17316,1529441.0,1409120.0,1985690.0,1380030.0,1897475.0,1596693.0,1928052.0,754594.0,280.0,281.0,318.0,315.0,377.0,315.0,313.0,188.0
16980,17317,1822911.0,1732819.0,1190850.0,784798.0,1017815.0,1336102.0,1686180.0,1019137.0,319.0,288.0,172.0,141.0,166.0,222.0,229.0,202.0
16981,17318,832642.0,923160.0,1491055.0,941927.0,1169414.0,1695289.0,1206287.0,488083.0,176.0,143.0,165.0,183.0,214.0,241.0,168.0,104.0
16982,17319,345773.0,379707.0,526972.0,431378.0,431843.0,518419.0,472236.0,234384.0,84.0,101.0,105.0,119.0,104.0,143.0,122.0,78.0
16983,17320,0.0,177597.0,1066807.0,648170.0,1477307.0,986145.0,1397817.0,664311.0,0.0,30.0,128.0,141.0,196.0,174.0,208.0,147.0
16984,17321,968584.0,162391.0,212517.0,168532.0,273766.0,258111.0,153558.0,118067.0,144.0,20.0,23.0,19.0,36.0,25.0,22.0,14.0
16985,17322,171066.0,305342.0,912097.0,329630.0,351444.0,581996.0,824253.0,414536.0,58.0,91.0,211.0,105.0,98.0,168.0,217.0,146.0
16986,17323,1073381.0,638499.0,1021706.0,884855.0,490663.0,196991.0,174182.0,48591.0,203.0,142.0,186.0,163.0,83.0,44.0,29.0,11.0
16987,17324,498664.0,345149.0,800596.0,497886.0,689446.0,567026.0,827990.0,460297.0,32.0,36.0,37.0,38.0,41.0,56.0,51.0,49.0
16988,17325,983865.0,1169578.0,909445.0,861232.0,1394265.0,550679.0,876305.0,116228.0,158.0,163.0,102.0,172.0,141.0,96.0,148.0,33.0
16989,17326,264617.0,429806.0,932436.0,807260.0,1161849.0,834381.0,874960.0,590101.0,54.0,77.0,164.0,170.0,205.0,126.0,131.0,110.0
16990,17327,42304.0,61270.0,365278.0,1339624.0,612660.0,447542.0,360058.0,983120.0,4.0,7.0,26.0,133.0,63.0,28.0,43.0,145.0
16991,17328,218753.0,224641.0,273117.0,182121.0,245643.0,122986.0,222952.0,208344.0,26.0,30.0,34.0,23.0,39.0,20.0,38.0,36.0
16992,17329,692094.0,939160.0,1172908.0,781868.0,1551300.0,1791513.0,1605439.0,1253117.0,141.0,228.0,229.0,187.0,291.0,413.0,363.0,330.0
16993,17330,433175.0,1042912.0,1196604.0,1101116.0,298531.0,1281961.0,821064.0,391752.0,51.0,40.0,34.0,75.0,32.0,50.0,81.0,26.0
16994,17331,587156.0,532114.0,816450.0,799513.0,512487.0,719696.0,748640.0,527517.0,131.0,103.0,195.0,143.0,105.0,144.0,146.0,132.0
16995,17332,526936.0,441357.0,479511.0,492634.0,628814.0,466575.0,1208909.0,274162.0,123.0,89.0,84.0,120.0,133.0,92.0,91.0,63.0
16996,17333,685169.0,870914.0,1190526.0,575850.0,766549.0,956149.0,998733.0,601866.0,153.0,200.0,251.0,152.0,227.0,267.0,233.0,190.0
16997,17334,985091.0,1318162.0,950900.0,931608.0,1222893.0,1309680.0,1551821.0,1149667.0,308.0,375.0,284.0,312.0,342.0,355.0,393.0,385.0
16998,17335,2423378.0,1549310.0,3395994.0,2995479.0,3265304.0,3341734.0,3519842.0,2050871.0,87.0,86.0,119.0,132.0,184.0,144.0,160.0,146.0
16999,17336,677892.0,832347.0,1175004.0,1068803.0,942371.0,1195002.0,1401083.0,775041.0,191.0,229.0,288.0,279.0,247.0,267.0,267.0,226.0
17000,17337,485985.0,572364.0,868982.0,390864.0,576771.0,443781.0,402947.0,281438.0,146.0,176.0,218.0,140.0,178.0,120.0,80.0,95.0
17001,17338,806663.0,857326.0,767274.0,801337.0,1148034.0,1495949.0,1034302.0,832843.0,243.0,263.0,200.0,247.0,268.0,308.0,240.0,240.0
17002,17339,901989.0,682876.0,1073318.0,865899.0,814698.0,1039487.0,654369.0,543453.0,155.0,150.0,226.0,214.0,138.0,233.0,152.0,160.0
17003,17340,942015.0,1127360.0,1422479.0,916061.0,1008621.0,799093.0,813261.0,613535.0,182.0,201.0,208.0,187.0,217.0,159.0,143.0,135.0
17004,17341,959753.0,1338882.0,1606187.0,1158944.0,887641.0,985395.0,1276212.0,1263952.0,197.0,254.0,244.0,247.0,182.0,187.0,221.0,320.0
17005,17342,1797157.0,1557047.0,1349148.0,919325.0,1255877.0,1213915.0,877567.0,827759.0,144.0,86.0,80.0,59.0,67.0,75.0,43.0,51.0
17006,17343,100138.0,204367.0,156773.0,82027.0,368991.0,208622.0,262875.0,233798.0,15.0,22.0,7.0,19.0,36.0,24.0,37.0,29.0
17007,17344,149372.0,387500.0,532644.0,773444.0,1295103.0,965527.0,1251547.0,1050909.0,30.0,69.0,74.0,102.0,138.0,101.0,102.0,144.0
17008,17345,1180446.0,1257210.0,1490005.0,1293569.0,1345256.0,1418151.0,1623641.0,1261956.0,264.0,262.0,267.0,336.0,286.0,304.0,297.0,295.0
17009,17346,474663.0,393130.0,595765.0,879239.0,723074.0,988485.0,574999.0,497823.0,152.0,142.0,193.0,260.0,200.0,260.0,200.0,203.0
17010,17347,1445760.0,1607419.0,1385473.0,1042204.0,1404472.0,877671.0,1400898.0,896277.0,82.0,104.0,99.0,96.0,123.0,66.0,105.0,76.0
17011,17348,431666.0,177248.0,233959.0,464099.0,1016241.0,2469913.0,1897963.0,1997208.0,21.0,13.0,8.0,19.0,64.0,68.0,86.0,118.0
17012,17349,544484.0,562998.0,713466.0,591790.0,788045.0,805552.0,1040561.0,472417.0,145.0,133.0,127.0,156.0,162.0,171.0,163.0,139.0
17013,17350,1225092.0,907696.0,594340.0,544249.0,773658.0,1052147.0,718693.0,568807.0,284.0,209.0,116.0,148.0,195.0,250.0,157.0,157.0
17014,17351,649278.0,1424732.0,1178064.0,912263.0,1046614.0,1449814.0,1119065.0,466701.0,64.0,135.0,147.0,174.0,153.0,208.0,185.0,110.0
17015,17352,860608.0,1254325.0,1242708.0,1040821.0,1588493.0,1878600.0,2312142.0,1379352.0,172.0,233.0,218.0,226.0,280.0,313.0,320.0,260.0
17016,17353,1022375.0,565617.0,1006696.0,712382.0,1012098.0,625746.0,1060381.0,562334.0,157.0,97.0,154.0,160.0,184.0,113.0,128.0,150.0
17017,17354,307299.0,251032.0,405014.0,345672.0,520042.0,677770.0,549484.0,326576.0,36.0,25.0,31.0,30.0,43.0,55.0,48.0,43.0
17018,17355,1402191.0,1148172.0,1006488.0,823950.0,712011.0,1063741.0,1143964.0,828129.0,217.0,167.0,138.0,128.0,112.0,175.0,173.0,167.0
17019,17356,4566757.0,5905741.0,4594078.0,5231776.0,5804413.0,5634527.0,4968211.0,2732326.0,57.0,73.0,46.0,45.0,64.0,70.0,47.0,42.0
17020,17358,193843.0,287310.0,569352.0,280184.0,214338.0,400570.0,629645.0,110129.0,37.0,58.0,89.0,58.0,52.0,102.0,134.0,29.0
17021,17359,630918.0,751143.0,891425.0,812025.0,972777.0,778382.0,844669.0,721824.0,215.0,249.0,241.0,303.0,310.0,306.0,307.0,330.0
17022,17360,14023.0,37958.0,41793.0,0.0,51437.0,131892.0,57250.0,1636.0,5.0,15.0,7.0,0.0,14.0,44.0,20.0,1.0
17023,17361,20173.0,221675.0,297557.0,337636.0,706224.0,1183168.0,474911.0,378669.0,1.0,10.0,20.0,23.0,71.0,65.0,33.0,62.0
17024,17362,785553.0,670620.0,1076557.0,968630.0,946245.0,962228.0,889388.0,802398.0,176.0,161.0,232.0,249.0,200.0,186.0,181.0,166.0
17025,17363,1109665.0,843248.0,647128.0,514806.0,749273.0,963435.0,559151.0,447511.0,303.0,248.0,147.0,152.0,206.0,258.0,185.0,173.0
17026,17364,1080192.0,893594.0,524218.0,450613.0,841070.0,372842.0,423446.0,249119.0,138.0,154.0,99.0,113.0,119.0,105.0,96.0,68.0
17027,17365,1571670.0,1002597.0,1191569.0,1147291.0,1529855.0,1054333.0,4370.0,81698.0,156.0,188.0,152.0,207.0,207.0,113.0,1.0,5.0
17028,17366,998358.0,624868.0,1243647.0,621507.0,816831.0,989246.0,1325280.0,540548.0,162.0,178.0,198.0,148.0,119.0,174.0,206.0,108.0
17029,17367,7449602.0,1115795.0,8865820.0,1825018.0,6234379.0,2556352.0,8688066.0,2353886.0,201.0,229.0,262.0,282.0,224.0,141.0,302.0,254.0
17030,17368,719776.0,832148.0,1255474.0,741074.0,631334.0,905751.0,1037585.0,471193.0,157.0,194.0,201.0,181.0,141.0,185.0,222.0,143.0
17031,17369,732237.0,795294.0,795159.0,489245.0,662578.0,788849.0,691640.0,721030.0,192.0,191.0,175.0,150.0,161.0,193.0,131.0,180.0
17032,17370,1614910.0,1039802.0,1613071.0,1596882.0,1328449.0,1467204.0,1157242.0,1226646.0,221.0,123.0,173.0,230.0,170.0,171.0,124.0,134.0
17033,17371,447293.0,388844.0,482218.0,472590.0,413143.0,366858.0,797816.0,381615.0,191.0,182.0,218.0,274.0,213.0,210.0,339.0,202.0
17034,17372,731572.0,726203.0,1076890.0,538136.0,821891.0,581924.0,829542.0,526955.0,125.0,119.0,145.0,85.0,120.0,89.0,126.0,79.0
17035,17373,1191746.0,1500018.0,1093070.0,906983.0,1098043.0,1123872.0,1030078.0,589168.0,200.0,252.0,189.0,203.0,203.0,221.0,180.0,143.0
17036,17374,902824.0,1215210.0,1064178.0,812948.0,1173487.0,1398503.0,970269.0,663027.0,221.0,215.0,163.0,163.0,206.0,232.0,177.0,152.0
17037,17375,412899.0,489098.0,383352.0,478148.0,539547.0,511021.0,545812.0,417243.0,89.0,126.0,79.0,128.0,134.0,150.0,96.0,133.0
17038,17376,992590.0,1007178.0,1287581.0,1093195.0,1247436.0,1126099.0,1352510.0,926779.0,325.0,322.0,367.0,348.0,350.0,289.0,310.0,299.0
17039,17377,1256875.0,1653109.0,2054208.0,500785.0,754574.0,497737.0,428959.0,416753.0,176.0,180.0,128.0,66.0,87.0,51.0,50.0,25.0
17040,17378,717166.0,669927.0,685895.0,364207.0,734119.0,671015.0,517274.0,322561.0,188.0,192.0,167.0,139.0,190.0,183.0,171.0,121.0
17041,17379,283855.0,558559.0,419198.0,246507.0,340828.0,346558.0,148418.0,10691.0,58.0,116.0,89.0,68.0,88.0,52.0,26.0,2.0
17042,17380,130872.0,197151.0,10394.0,58797.0,39443.0,170180.0,264607.0,209418.0,17.0,33.0,1.0,6.0,2.0,10.0,13.0,10.0
17043,17381,478169.0,195055.0,149933.0,282956.0,450969.0,328995.0,290838.0,248650.0,67.0,39.0,25.0,58.0,85.0,70.0,51.0,68.0
17044,17383,3154889.0,3602970.0,2689927.0,1990914.0,1730284.0,1408083.0,1950644.0,716971.0,348.0,375.0,225.0,245.0,210.0,184.0,257.0,122.0
17045,17384,761650.0,1956204.0,2389891.0,761777.0,1269983.0,1358800.0,1377235.0,945070.0,139.0,296.0,333.0,124.0,205.0,184.0,204.0,155.0
17046,17385,15941.0,562371.0,729422.0,604322.0,733956.0,435218.0,474567.0,220504.0,2.0,120.0,133.0,164.0,143.0,92.0,88.0,79.0
17047,17386,1579770.0,692005.0,3000769.0,2767246.0,4361377.0,5848867.0,4618685.0,2125441.0,122.0,107.0,193.0,179.0,266.0,243.0,205.0,233.0
17048,17387,1240964.0,1322852.0,1471485.0,1034977.0,1147114.0,1254199.0,1306933.0,915828.0,325.0,322.0,279.0,302.0,247.0,257.0,265.0,252.0
17049,17388,547794.0,721416.0,605562.0,254675.0,444307.0,296461.0,385554.0,488175.0,112.0,208.0,156.0,127.0,128.0,114.0,108.0,148.0
17050,17389,407846.0,541479.0,635065.0,413080.0,601339.0,513867.0,558833.0,165647.0,106.0,149.0,109.0,130.0,88.0,112.0,93.0,50.0
17051,17390,415750.0,645085.0,449752.0,362585.0,528744.0,501723.0,714135.0,637928.0,29.0,56.0,44.0,42.0,38.0,49.0,54.0,125.0
17052,17391,1091026.0,823743.0,675870.0,665701.0,735367.0,624847.0,998759.0,664270.0,147.0,115.0,99.0,121.0,127.0,99.0,137.0,175.0
17053,17392,575464.0,960948.0,845408.0,853743.0,1288275.0,907149.0,1353306.0,860391.0,70.0,96.0,94.0,120.0,110.0,94.0,122.0,90.0
17054,17393,325901.0,20011406.0,16306286.0,11701929.0,5966834.0,903242.0,260078.0,246608.0,39.0,162.0,188.0,204.0,124.0,58.0,16.0,57.0
17055,17394,460979.0,1133128.0,1578922.0,758945.0,797224.0,1324447.0,2176992.0,1233849.0,32.0,58.0,131.0,116.0,82.0,167.0,181.0,154.0
17056,17395,598407.0,614999.0,889491.0,951956.0,950497.0,1191504.0,1119210.0,655626.0,131.0,119.0,188.0,253.0,217.0,263.0,202.0,205.0
17057,17396,822404.0,624171.0,729038.0,451004.0,552087.0,461372.0,422556.0,377091.0,155.0,99.0,75.0,85.0,95.0,93.0,76.0,102.0
17058,17397,800192.0,1358951.0,1164472.0,713671.0,757006.0,937884.0,1068184.0,777695.0,143.0,244.0,199.0,149.0,137.0,149.0,184.0,120.0
17059,17398,285724.0,223365.0,191338.0,244193.0,207628.0,146030.0,334118.0,477112.0,99.0,76.0,81.0,116.0,87.0,60.0,133.0,232.0
17060,17399,728128.0,791322.0,866890.0,798039.0,920541.0,1066288.0,991467.0,495671.0,270.0,236.0,247.0,262.0,265.0,302.0,311.0,207.0
17061,17401,858919.0,684197.0,804022.0,773005.0,758339.0,1198990.0,1119856.0,491326.0,203.0,150.0,176.0,231.0,187.0,268.0,261.0,152.0
17062,17402,694864.0,540182.0,680485.0,513866.0,626378.0,874214.0,999941.0,722490.0,183.0,129.0,152.0,148.0,152.0,180.0,170.0,193.0
17063,17403,74483.0,553049.0,1035602.0,966343.0,1075769.0,997362.0,1815282.0,861985.0,12.0,86.0,134.0,174.0,181.0,151.0,240.0,212.0
17064,17404,749402.0,774979.0,1032923.0,886530.0,1032042.0,734646.0,1179475.0,549928.0,148.0,172.0,198.0,190.0,183.0,132.0,180.0,120.0
17065,17405,377355.0,533990.0,738391.0,444604.0,666108.0,466353.0,575119.0,205059.0,74.0,99.0,103.0,99.0,116.0,86.0,104.0,54.0
17066,17406,815092.0,1039187.0,1008890.0,486277.0,840019.0,793679.0,996320.0,531532.0,170.0,216.0,206.0,134.0,157.0,186.0,161.0,119.0
17067,17407,507703.0,713266.0,604519.0,493847.0,968724.0,909104.0,915751.0,567840.0,84.0,127.0,98.0,51.0,74.0,78.0,70.0,66.0
17068,17408,205470.0,750269.0,548299.0,229957.0,600218.0,485256.0,337992.0,554520.0,23.0,73.0,48.0,21.0,46.0,24.0,28.0,45.0
17069,17409,107724.0,57974.0,76081.0,185685.0,115271.0,140753.0,195265.0,128728.0,22.0,9.0,12.0,31.0,25.0,22.0,30.0,23.0
17070,17410,2726168.0,2118977.0,2113663.0,2078521.0,4776483.0,3671920.0,5998861.0,1635489.0,252.0,219.0,231.0,252.0,222.0,515.0,389.0,256.0
17071,17411,696369.0,706355.0,634535.0,1392154.0,854999.0,773159.0,983437.0,840311.0,151.0,177.0,152.0,242.0,227.0,192.0,207.0,186.0
17072,17412,1251789.0,1299745.0,1479274.0,861190.0,1028203.0,1204685.0,1297440.0,867283.0,458.0,457.0,491.0,330.0,365.0,422.0,383.0,352.0
17073,17413,320958.0,284290.0,471119.0,418519.0,631337.0,526708.0,1008756.0,370401.0,67.0,56.0,86.0,85.0,101.0,114.0,134.0,98.0
17074,17414,1566818.0,1748910.0,2145163.0,1494557.0,1954708.0,2667213.0,2466214.0,1523726.0,329.0,329.0,344.0,311.0,308.0,465.0,383.0,315.0
17075,17415,593971.0,823945.0,1273270.0,530905.0,453516.0,376028.0,492486.0,316190.0,54.0,71.0,102.0,57.0,52.0,41.0,45.0,45.0
17076,17416,743394.0,678073.0,1261911.0,710443.0,902875.0,1363185.0,2431377.0,587906.0,97.0,106.0,175.0,116.0,154.0,182.0,151.0,90.0
17077,17417,712595.0,508623.0,716096.0,498460.0,857182.0,849596.0,768134.0,648604.0,112.0,88.0,104.0,87.0,150.0,121.0,100.0,103.0
17078,17418,593993.0,1475584.0,2140455.0,860824.0,1314026.0,1468592.0,2408830.0,1217044.0,136.0,238.0,289.0,174.0,213.0,235.0,315.0,207.0
17079,17419,6396.0,188647.0,530189.0,340965.0,410304.0,101726.0,945592.0,1186319.0,1.0,37.0,79.0,69.0,57.0,18.0,149.0,222.0
17080,17420,357688.0,325665.0,355528.0,322170.0,363688.0,630974.0,872738.0,437008.0,44.0,41.0,49.0,53.0,63.0,86.0,102.0,67.0
17081,17421,459776.0,716140.0,377209.0,483818.0,573826.0,539512.0,753751.0,363082.0,186.0,196.0,115.0,163.0,183.0,181.0,237.0,161.0
17082,17422,710596.0,296687.0,704041.0,625220.0,343743.0,151157.0,176480.0,355299.0,56.0,23.0,42.0,50.0,40.0,14.0,18.0,32.0
17083,17423,349911.0,148332.0,61348.0,59418.0,124700.0,42894.0,44373.0,22722.0,28.0,5.0,5.0,5.0,8.0,1.0,6.0,2.0
17084,17424,612546.0,698477.0,480563.0,269350.0,790133.0,656091.0,502772.0,800417.0,127.0,125.0,87.0,65.0,129.0,74.0,107.0,170.0
17085,17425,8168.0,0.0,14123.0,280227.0,655818.0,1015173.0,1258470.0,740909.0,4.0,0.0,1.0,82.0,162.0,212.0,230.0,186.0
17086,17426,355721.0,489245.0,529693.0,332152.0,552960.0,1016621.0,1003138.0,498392.0,147.0,192.0,152.0,151.0,217.0,298.0,297.0,201.0
17087,17427,688468.0,770916.0,985001.0,378151.0,554684.0,637856.0,871037.0,593238.0,99.0,118.0,171.0,84.0,136.0,137.0,172.0,137.0
17088,17428,323178.0,172221.0,292985.0,180716.0,350520.0,206889.0,767999.0,302576.0,101.0,78.0,93.0,81.0,99.0,78.0,141.0,119.0
17089,17429,1124131.0,800772.0,935032.0,389471.0,703208.0,724680.0,688885.0,480660.0,392.0,239.0,241.0,148.0,198.0,215.0,195.0,211.0
17090,17430,1058163.0,1376001.0,1365589.0,749150.0,1301628.0,1005701.0,1411004.0,632649.0,179.0,239.0,205.0,166.0,247.0,197.0,215.0,122.0
