,°í°´¹øÈ£,±âÈ£Ç°_ÃÑ±¸¸Å¾×1,±âÈ£Ç°_ÃÑ±¸¸Å¾×2,±âÈ£Ç°_ÃÑ±¸¸Å¾×3,±âÈ£Ç°_ÃÑ±¸¸Å¾×4,±âÈ£Ç°_ÃÑ±¸¸Å¾×5,±âÈ£Ç°_ÃÑ±¸¸Å¾×6,±âÈ£Ç°_ÃÑ±¸¸Å¾×7,±âÈ£Ç°_ÃÑ±¸¸Å¾×8,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö1,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö2,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö3,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö4,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö5,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö6,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö7,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö8
14703,14936,19286.0,0.0,6214.0,31368.0,5360.0,16353.0,11747.0,7437.0,5.0,0.0,2.0,6.0,2.0,3.0,5.0,3.0
14704,14937,31735.0,11794.0,12010.0,8602.0,20904.0,42948.0,25948.0,24177.0,11.0,3.0,3.0,1.0,4.0,7.0,4.0,7.0
14705,14938,69372.0,94901.0,84094.0,101709.0,153785.0,151578.0,116136.0,77873.0,19.0,28.0,18.0,23.0,25.0,25.0,19.0,13.0
14706,14939,6396.0,20808.0,188000.0,12859.0,27207.0,39890.0,46626.0,64116.0,1.0,3.0,3.0,2.0,5.0,8.0,6.0,3.0
14707,14940,22436.0,0.0,8880.0,18658.0,24171.0,0.0,32751.0,25241.0,2.0,0.0,3.0,3.0,1.0,0.0,5.0,4.0
14708,14941,7430.0,26474.0,47689.0,11529.0,2124.0,29490.0,65016.0,40073.0,1.0,3.0,5.0,1.0,1.0,2.0,10.0,6.0
14709,14942,46705.0,46559.0,65190.0,51632.0,46564.0,19088.0,63406.0,31505.0,8.0,8.0,13.0,10.0,14.0,6.0,11.0,5.0
14710,14943,72772.0,51772.0,77324.0,79337.0,14412.0,48062.0,21398.0,46856.0,5.0,5.0,5.0,7.0,3.0,4.0,1.0,6.0
14711,14944,3543.0,3399.0,20674.0,48474.0,16070.0,17587.0,32097.0,12889.0,1.0,1.0,5.0,7.0,5.0,2.0,4.0,1.0
14712,14945,141859.0,73752.0,98293.0,89615.0,140710.0,106643.0,176816.0,81501.0,20.0,10.0,13.0,12.0,17.0,19.0,17.0,8.0
14713,14946,6593.0,37185.0,102254.0,40354.0,31654.0,79995.0,32435.0,20077.0,1.0,10.0,28.0,19.0,12.0,20.0,7.0,10.0
14714,14947,27041.0,41387.0,40897.0,27259.0,45199.0,36267.0,29135.0,7469.0,8.0,13.0,7.0,13.0,9.0,3.0,5.0,2.0
14715,14948,143819.0,167634.0,101752.0,71321.0,48952.0,67364.0,82314.0,29951.0,15.0,22.0,11.0,15.0,11.0,11.0,12.0,3.0
14716,14949,81852.0,62051.0,58705.0,97980.0,490266.0,457799.0,503628.0,212958.0,8.0,7.0,5.0,12.0,13.0,19.0,17.0,15.0
14717,14950,8168.0,15864.0,7908.0,0.0,15170.0,0.0,6194.0,2479.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0
14718,14951,115233.0,22692.0,2825.0,3068.0,23676.0,52974.0,33088.0,19664.0,9.0,3.0,1.0,2.0,6.0,5.0,4.0,1.0
14719,14952,104366.0,53812.0,83401.0,64288.0,64526.0,55323.0,97575.0,87169.0,20.0,8.0,19.0,19.0,17.0,17.0,12.0,20.0
14720,14953,107262.0,46488.0,26179.0,878.0,32567.0,5576.0,10992.0,26076.0,11.0,10.0,6.0,1.0,6.0,2.0,6.0,6.0
14721,14954,33006.0,10403.0,16553.0,6296.0,10114.0,23946.0,18414.0,6114.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0
14722,14955,56877.0,267463.0,231181.0,10100.0,43994.0,15141.0,91743.0,81119.0,13.0,15.0,14.0,3.0,4.0,7.0,11.0,14.0
14723,14956,85333.0,69146.0,56784.0,54503.0,88157.0,97010.0,132575.0,74774.0,35.0,28.0,16.0,28.0,37.0,40.0,46.0,38.0
14724,14957,48197.0,18335.0,16270.0,60012.0,55016.0,44769.0,39789.0,14368.0,12.0,2.0,4.0,13.0,15.0,11.0,8.0,4.0
14725,14958,71342.0,28842.0,47341.0,88672.0,149165.0,24127.0,79286.0,90391.0,12.0,6.0,7.0,20.0,21.0,8.0,12.0,11.0
14726,14959,14958.0,6139.0,10587.0,4931.0,10903.0,7035.0,13076.0,8386.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
14727,14960,92697.0,35537.0,100151.0,36803.0,124802.0,25522.0,25565.0,0.0,10.0,7.0,12.0,5.0,2.0,1.0,2.0,0.0
14728,14961,13088.0,49754.0,31149.0,60438.0,44583.0,56727.0,14033.0,63372.0,1.0,2.0,2.0,11.0,9.0,4.0,2.0,9.0
14729,14962,55962.0,49444.0,60468.0,18960.0,20742.0,0.0,39314.0,28082.0,10.0,13.0,12.0,7.0,5.0,0.0,10.0,8.0
14730,14963,9801.0,0.0,41848.0,28201.0,82387.0,1287.0,20193.0,5320.0,1.0,0.0,3.0,2.0,8.0,1.0,3.0,5.0
14731,14964,25361.0,19221.0,37351.0,74599.0,28268.0,76887.0,102735.0,118782.0,11.0,5.0,5.0,9.0,9.0,10.0,7.0,13.0
14732,14965,0.0,4615.0,0.0,2297.0,0.0,62238.0,150598.0,208811.0,0.0,2.0,0.0,1.0,0.0,9.0,27.0,53.0
14733,14966,59377.0,65763.0,22596.0,7450.0,0.0,21553.0,40658.0,65025.0,8.0,11.0,4.0,2.0,0.0,4.0,5.0,6.0
14734,14967,0.0,0.0,0.0,0.0,33203.0,6691.0,4494.0,6858.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0
14735,14968,51466.0,4429.0,83492.0,15076.0,11165.0,10112.0,28269.0,23177.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0
14736,14969,390023.0,325140.0,511417.0,167506.0,235132.0,223636.0,334051.0,143090.0,129.0,128.0,117.0,97.0,85.0,93.0,109.0,81.0
14737,14970,185964.0,149845.0,233170.0,195179.0,310830.0,268018.0,337521.0,177570.0,28.0,20.0,23.0,34.0,28.0,25.0,33.0,25.0
14738,14971,5117.0,32860.0,0.0,26605.0,30239.0,74473.0,34575.0,5948.0,1.0,4.0,0.0,3.0,5.0,6.0,3.0,2.0
14739,14972,27594.0,12155.0,1921.0,51107.0,184025.0,97969.0,110607.0,48417.0,7.0,6.0,1.0,15.0,22.0,15.0,21.0,17.0
14740,14973,43594.0,23897.0,23827.0,59997.0,50872.0,24342.0,6195.0,12394.0,5.0,3.0,4.0,11.0,11.0,4.0,2.0,2.0
14741,14974,11425.0,17717.0,40367.0,38329.0,16476.0,56707.0,31140.0,4561.0,1.0,5.0,6.0,9.0,6.0,22.0,15.0,5.0
14742,14975,44674.0,57268.0,46732.0,37475.0,17962.0,36074.0,7546.0,0.0,10.0,14.0,11.0,11.0,2.0,3.0,2.0,0.0
14743,14976,77769.0,42305.0,63666.0,66505.0,65809.0,163491.0,55477.0,32844.0,13.0,7.0,9.0,14.0,15.0,25.0,16.0,13.0
14744,14977,0.0,4110.0,11750.0,12948.0,14664.0,3431.0,19146.0,9254.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0
14745,14978,114368.0,191607.0,348850.0,90714.0,74568.0,143099.0,186178.0,153990.0,15.0,26.0,37.0,16.0,14.0,32.0,35.0,32.0
14746,14979,116838.0,121644.0,155565.0,156579.0,153668.0,226532.0,184543.0,81804.0,15.0,19.0,23.0,33.0,23.0,30.0,26.0,27.0
14747,14980,13992.0,47126.0,3728.0,30082.0,19144.0,61553.0,82125.0,14840.0,5.0,6.0,3.0,5.0,5.0,4.0,5.0,6.0
14748,14981,392561.0,164917.0,373808.0,143065.0,27954.0,204945.0,181638.0,55564.0,22.0,11.0,19.0,8.0,2.0,10.0,8.0,5.0
14749,14982,133514.0,109847.0,151778.0,97555.0,324199.0,312193.0,165107.0,123793.0,36.0,46.0,57.0,38.0,40.0,80.0,48.0,54.0
14750,14983,29422.0,0.0,11298.0,27403.0,65161.0,175950.0,216122.0,161824.0,10.0,0.0,3.0,9.0,14.0,9.0,15.0,10.0
14751,14984,35623.0,18026.0,12993.0,19510.0,15474.0,53616.0,21172.0,1818.0,5.0,2.0,2.0,4.0,3.0,6.0,3.0,1.0
14752,14985,16975.0,0.0,33875.0,52440.0,40515.0,39096.0,39429.0,42444.0,4.0,0.0,11.0,13.0,9.0,9.0,14.0,11.0
14753,14986,49519.0,33787.0,130538.0,120958.0,112655.0,142093.0,116092.0,117335.0,8.0,7.0,14.0,12.0,14.0,24.0,16.0,13.0
14754,14987,75161.0,128104.0,97773.0,24291.0,113614.0,48448.0,49147.0,73237.0,9.0,17.0,8.0,3.0,19.0,7.0,9.0,11.0
14755,14988,21256.0,4183.0,16043.0,10952.0,17224.0,7399.0,24755.0,14137.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0
14756,14989,79775.0,267966.0,189060.0,144053.0,139071.0,168665.0,169506.0,100511.0,27.0,55.0,50.0,46.0,46.0,39.0,55.0,41.0
14757,14990,25526.0,5067.0,74160.0,13710.0,20025.0,19752.0,25498.0,2809.0,4.0,4.0,6.0,2.0,1.0,4.0,2.0,1.0
14758,14991,40729.0,100032.0,92610.0,133601.0,206347.0,286210.0,128051.0,175666.0,4.0,11.0,9.0,12.0,19.0,18.0,10.0,16.0
14759,14992,4920.0,33787.0,0.0,36005.0,56535.0,54367.0,85481.0,75187.0,1.0,3.0,0.0,2.0,4.0,2.0,4.0,9.0
14760,14993,71196.0,77328.0,34980.0,10057.0,32526.0,37553.0,55230.0,36808.0,11.0,9.0,4.0,2.0,4.0,7.0,5.0,7.0
14761,14994,152161.0,99199.0,82284.0,182299.0,47713.0,41446.0,17006.0,32529.0,12.0,12.0,9.0,17.0,8.0,8.0,2.0,5.0
14762,14995,43485.0,59106.0,301183.0,268603.0,63715.0,43322.0,69376.0,182682.0,3.0,8.0,12.0,12.0,5.0,4.0,7.0,11.0
14763,14996,2854.0,79111.0,15851.0,145503.0,67417.0,437944.0,64758.0,397338.0,1.0,2.0,4.0,5.0,6.0,4.0,1.0,4.0
14764,14997,40278.0,50576.0,13198.0,51790.0,54519.0,21553.0,24213.0,32719.0,7.0,11.0,5.0,8.0,14.0,9.0,8.0,6.0
14765,14998,98819.0,18562.0,38097.0,5055.0,20076.0,7506.0,2252.0,8180.0,10.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
14766,14999,35918.0,17305.0,31737.0,75081.0,25224.0,24492.0,29788.0,51558.0,3.0,1.0,4.0,8.0,3.0,4.0,4.0,5.0
14767,15001,46249.0,17574.0,71518.0,112201.0,30947.0,24117.0,48057.0,33306.0,6.0,4.0,6.0,10.0,3.0,3.0,4.0,6.0
14768,15002,27308.0,38328.0,46415.0,26135.0,44650.0,10767.0,23201.0,20334.0,8.0,10.0,10.0,7.0,11.0,3.0,5.0,7.0
14769,15003,34284.0,56615.0,35285.0,59151.0,70776.0,51043.0,45817.0,42130.0,9.0,8.0,10.0,12.0,13.0,12.0,9.0,6.0
14770,15004,286400.0,103262.0,117528.0,118285.0,221830.0,129115.0,169352.0,42220.0,41.0,26.0,28.0,28.0,15.0,28.0,24.0,13.0
14771,15005,137768.0,31933.0,320753.0,79814.0,3843.0,6434.0,29428.0,28009.0,4.0,1.0,8.0,3.0,1.0,2.0,7.0,6.0
14772,15006,20528.0,0.0,26041.0,1774.0,48718.0,65819.0,28594.0,26448.0,2.0,0.0,3.0,1.0,7.0,4.0,4.0,4.0
14773,15007,4507.0,6984.0,60682.0,28254.0,38908.0,34562.0,24743.0,5478.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0
14774,15008,10666.0,200609.0,75914.0,2661.0,22310.0,35603.0,25767.0,39024.0,3.0,17.0,13.0,1.0,2.0,12.0,6.0,13.0
14775,15009,6396.0,0.0,2373.0,16760.0,50974.0,28825.0,30407.0,15087.0,1.0,0.0,1.0,7.0,16.0,10.0,11.0,5.0
14776,15010,7832.0,12300.0,32310.0,12355.0,14091.0,31109.0,14021.0,17078.0,4.0,6.0,10.0,7.0,7.0,7.0,6.0,3.0
14777,15011,23520.0,64742.0,113817.0,12398.0,42932.0,16064.0,13795.0,8915.0,4.0,5.0,8.0,3.0,3.0,3.0,5.0,2.0
14778,15012,42865.0,103214.0,32640.0,24476.0,55352.0,0.0,35252.0,35281.0,2.0,9.0,2.0,3.0,6.0,0.0,7.0,6.0
14779,15013,28930.0,9270.0,28245.0,79823.0,75547.0,41821.0,106082.0,34867.0,5.0,3.0,7.0,23.0,21.0,10.0,24.0,10.0
14780,15014,272144.0,310745.0,262853.0,163976.0,270900.0,125165.0,225358.0,152291.0,61.0,64.0,59.0,38.0,48.0,31.0,41.0,44.0
14781,15015,0.0,53565.0,76828.0,74672.0,63918.0,79836.0,13289.0,13632.0,0.0,4.0,7.0,8.0,9.0,4.0,2.0,3.0
14782,15016,76106.0,75918.0,172183.0,58619.0,142793.0,44460.0,69375.0,90242.0,5.0,5.0,9.0,8.0,8.0,3.0,5.0,7.0
14783,15017,38063.0,13267.0,41656.0,18118.0,112383.0,41689.0,42673.0,74040.0,4.0,5.0,5.0,4.0,11.0,16.0,20.0,17.0
14784,15018,67073.0,43903.0,59687.0,3547.0,103340.0,82258.0,131296.0,67330.0,9.0,10.0,9.0,3.0,17.0,12.0,26.0,14.0
14785,15019,35543.0,92409.0,199410.0,56475.0,39857.0,113174.0,127894.0,122795.0,8.0,14.0,12.0,16.0,17.0,4.0,8.0,9.0
14786,15020,12861.0,74105.0,73267.0,1729.0,86803.0,12589.0,44711.0,22226.0,3.0,5.0,4.0,1.0,8.0,2.0,2.0,2.0
14787,15021,27553.0,64875.0,21466.0,49840.0,24374.0,9865.0,143594.0,17763.0,2.0,6.0,3.0,7.0,5.0,2.0,2.0,4.0
14788,15022,58156.0,91659.0,89699.0,96749.0,127546.0,105754.0,120558.0,117954.0,17.0,33.0,46.0,50.0,56.0,63.0,46.0,76.0
14789,15023,111311.0,125042.0,122315.0,95524.0,145591.0,234659.0,166571.0,52269.0,20.0,18.0,16.0,18.0,23.0,29.0,16.0,9.0
14790,15024,51868.0,86093.0,102202.0,54630.0,45106.0,40942.0,135431.0,74281.0,7.0,14.0,4.0,9.0,11.0,7.0,19.0,22.0
14791,15025,7872.0,75402.0,16383.0,57059.0,12520.0,8311.0,47076.0,15170.0,2.0,8.0,2.0,7.0,4.0,1.0,3.0,4.0
14792,15026,34923.0,74156.0,54967.0,38799.0,21978.0,15656.0,24834.0,16441.0,14.0,20.0,11.0,6.0,6.0,6.0,12.0,8.0
14793,15027,19484.0,2369.0,0.0,5932.0,3874.0,32224.0,2816.0,4007.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
14794,15028,32572.0,0.0,13445.0,22614.0,0.0,22412.0,0.0,4131.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
14795,15029,14446.0,58695.0,120347.0,58647.0,84103.0,117433.0,94186.0,93077.0,4.0,12.0,17.0,15.0,17.0,22.0,14.0,15.0
14796,15030,19681.0,0.0,17514.0,24830.0,0.0,0.0,0.0,9832.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0
14797,15031,11100.0,13494.0,63088.0,40528.0,50670.0,26165.0,39417.0,11320.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
14798,15032,124483.0,36753.0,82759.0,384089.0,92822.0,570657.0,66605.0,26060.0,7.0,3.0,7.0,7.0,7.0,9.0,6.0,4.0
14799,15033,8838.0,9003.0,21106.0,25400.0,8213.0,31484.0,16184.0,6147.0,2.0,2.0,6.0,3.0,3.0,8.0,5.0,1.0
14800,15034,11877.0,32231.0,72861.0,31048.0,47008.0,69529.0,17603.0,73039.0,4.0,5.0,8.0,5.0,7.0,8.0,5.0,14.0
14801,15035,16433.0,26535.0,12993.0,17028.0,79889.0,119267.0,130577.0,70809.0,6.0,7.0,5.0,7.0,22.0,26.0,21.0,14.0
14802,15036,16876.0,57149.0,26144.0,42417.0,22270.0,68097.0,34225.0,45507.0,4.0,9.0,6.0,9.0,7.0,16.0,10.0,13.0
14803,15037,314504.0,29296.0,190747.0,128537.0,108206.0,112649.0,176310.0,145492.0,4.0,3.0,10.0,5.0,8.0,6.0,14.0,14.0
14804,15038,27159.0,2668.0,34165.0,0.0,21068.0,2145.0,2410.0,13922.0,5.0,1.0,5.0,0.0,5.0,1.0,1.0,2.0
14805,15039,0.0,9508.0,3728.0,14907.0,68822.0,6541.0,29732.0,25118.0,0.0,3.0,1.0,3.0,7.0,2.0,3.0,3.0
14806,15041,8856.0,0.0,11863.0,34587.0,0.0,0.0,18020.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
14807,15043,93357.0,70924.0,21061.0,148927.0,98121.0,84297.0,71337.0,67158.0,6.0,12.0,4.0,23.0,9.0,12.0,9.0,14.0
14808,15044,107773.0,9476.0,107377.0,46497.0,76124.0,154909.0,0.0,0.0,14.0,3.0,11.0,12.0,15.0,14.0,0.0,0.0
14809,15046,9841.0,13185.0,48446.0,100390.0,42477.0,69702.0,278407.0,275968.0,1.0,2.0,5.0,3.0,3.0,4.0,26.0,20.0
14810,15047,67448.0,62229.0,82690.0,20391.0,57576.0,29332.0,26553.0,33150.0,9.0,16.0,16.0,11.0,8.0,12.0,11.0,12.0
14811,15049,32769.0,0.0,0.0,9933.0,15170.0,84393.0,52257.0,10774.0,2.0,0.0,0.0,1.0,2.0,6.0,4.0,3.0
14812,15050,17811.0,7262.0,0.0,7139.0,13148.0,7560.0,12591.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0
14813,15051,36398.0,203170.0,196923.0,104636.0,182039.0,240098.0,291385.0,202455.0,11.0,49.0,49.0,34.0,33.0,54.0,51.0,58.0
14814,15052,203709.0,157460.0,365086.0,25222.0,66528.0,106741.0,244944.0,239859.0,12.0,10.0,12.0,4.0,6.0,7.0,14.0,21.0
14815,15053,10874.0,48857.0,8304.0,11264.0,0.0,20835.0,3717.0,0.0,2.0,5.0,2.0,3.0,0.0,5.0,1.0,0.0
14816,15054,0.0,34366.0,7830.0,97012.0,16304.0,0.0,13965.0,48903.0,0.0,12.0,2.0,22.0,4.0,0.0,1.0,12.0
14817,15056,62487.0,11846.0,0.0,52323.0,0.0,0.0,3153.0,98735.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
14818,15057,41134.0,11805.0,13783.0,54274.0,35802.0,70559.0,53834.0,57919.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,6.0
14819,15058,61404.0,48106.0,61043.0,4434.0,18872.0,12739.0,43213.0,28472.0,4.0,4.0,8.0,1.0,4.0,3.0,5.0,4.0
14820,15059,32700.0,119377.0,59089.0,99822.0,10923.0,38100.0,66605.0,5536.0,10.0,11.0,8.0,8.0,2.0,4.0,8.0,3.0
14821,15060,4367.0,17748.0,8067.0,5498.0,5460.0,37414.0,27051.0,13823.0,7.0,6.0,2.0,2.0,10.0,7.0,7.0,9.0
14822,15061,6889.0,26360.0,22483.0,33744.0,25537.0,41007.0,63801.0,42335.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,6.0
14823,15062,9014.0,8859.0,12587.0,8938.0,134023.0,46497.0,42233.0,21300.0,2.0,1.0,4.0,5.0,7.0,4.0,5.0,2.0
14824,15063,0.0,29872.0,0.0,15963.0,23261.0,0.0,27030.0,105180.0,0.0,4.0,0.0,2.0,4.0,0.0,3.0,4.0
14825,15064,41724.0,20179.0,9038.0,14544.0,8900.0,8579.0,9010.0,10741.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0
14826,15065,73064.0,88789.0,172717.0,122699.0,179465.0,36032.0,66445.0,28337.0,29.0,30.0,43.0,36.0,49.0,13.0,17.0,16.0
14827,15066,72403.0,36785.0,54888.0,27226.0,22989.0,15806.0,22735.0,22681.0,22.0,21.0,21.0,16.0,9.0,11.0,13.0,17.0
14828,15067,85022.0,73652.0,76601.0,53033.0,60276.0,12654.0,33562.0,10907.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0
14829,15068,27613.0,18024.0,82566.0,73591.0,38956.0,26059.0,42797.0,41921.0,8.0,7.0,14.0,12.0,14.0,9.0,8.0,12.0
14830,15069,11365.0,8467.0,39204.0,10180.0,31757.0,2252.0,62009.0,22564.0,3.0,3.0,6.0,3.0,4.0,1.0,6.0,3.0
14831,15070,23027.0,70970.0,127602.0,44076.0,74335.0,44715.0,53158.0,31562.0,6.0,19.0,22.0,14.0,12.0,12.0,13.0,13.0
14832,15071,8856.0,27090.0,31184.0,24122.0,47331.0,66561.0,45048.0,119555.0,7.0,7.0,5.0,4.0,8.0,5.0,6.0,17.0
14833,15072,18943.0,13309.0,21986.0,24387.0,21441.0,11903.0,28042.0,17036.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,7.0
14834,15073,5668.0,6984.0,0.0,0.0,25891.0,5362.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
14835,15074,2706.0,24506.0,14236.0,42755.0,38967.0,11398.0,36884.0,46672.0,1.0,6.0,5.0,5.0,7.0,4.0,11.0,8.0
14836,15077,27356.0,15318.0,12428.0,17861.0,56817.0,27719.0,50589.0,11402.0,3.0,5.0,2.0,4.0,7.0,3.0,8.0,2.0
14837,15078,50285.0,70664.0,10168.0,214437.0,237365.0,0.0,0.0,86755.0,5.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0
14838,15079,33161.0,11845.0,57619.0,30101.0,8192.0,31312.0,63665.0,23382.0,9.0,4.0,11.0,9.0,2.0,5.0,11.0,6.0
14839,15080,126511.0,12175.0,373687.0,194556.0,41556.0,291552.0,280543.0,265546.0,14.0,6.0,46.0,37.0,5.0,28.0,21.0,19.0
14840,15081,30309.0,3193.0,4497.0,18783.0,42227.0,22840.0,15969.0,21631.0,4.0,1.0,1.0,1.0,12.0,5.0,5.0,3.0
14841,15082,22909.0,66935.0,133657.0,22667.0,8799.0,12439.0,41018.0,14046.0,5.0,5.0,9.0,5.0,1.0,1.0,7.0,2.0
14842,15083,52426.0,45447.0,69089.0,66525.0,94944.0,141088.0,202961.0,84345.0,24.0,23.0,38.0,45.0,51.0,71.0,79.0,69.0
14843,15084,41360.0,39865.0,54254.0,47330.0,112160.0,215499.0,185062.0,92240.0,4.0,5.0,4.0,5.0,8.0,9.0,9.0,9.0
14844,15085,0.0,10548.0,14055.0,0.0,34052.0,10006.0,2365.0,17500.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,4.0
14845,15086,19631.0,23898.0,26212.0,38533.0,12035.0,30605.0,22299.0,57175.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0
14846,15087,324447.0,490304.0,414827.0,237594.0,278631.0,311588.0,809301.0,559387.0,115.0,109.0,100.0,50.0,85.0,90.0,121.0,104.0
14847,15088,174815.0,241946.0,311175.0,70565.0,206378.0,0.0,24552.0,63777.0,19.0,25.0,25.0,9.0,7.0,0.0,1.0,3.0
14848,15089,64633.0,0.0,8010.0,0.0,11408.0,14799.0,61041.0,34867.0,5.0,0.0,2.0,0.0,2.0,3.0,6.0,5.0
14849,15090,54615.0,0.0,32967.0,27358.0,149701.0,31892.0,33562.0,40404.0,3.0,0.0,5.0,6.0,8.0,7.0,7.0,7.0
14850,15091,16581.0,22662.0,12428.0,75027.0,63645.0,69638.0,30408.0,91132.0,2.0,4.0,2.0,7.0,3.0,5.0,7.0,21.0
14851,15092,119956.0,193059.0,168589.0,117775.0,273581.0,238091.0,229112.0,60712.0,11.0,16.0,15.0,24.0,32.0,30.0,25.0,13.0
14852,15093,92581.0,234912.0,0.0,82618.0,20126.0,28180.0,27807.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,4.0,0.0
14853,15094,29228.0,127462.0,36991.0,38825.0,44217.0,11581.0,43867.0,3098.0,12.0,17.0,9.0,6.0,9.0,2.0,6.0,1.0
14854,15095,114160.0,27864.0,54829.0,37362.0,7029.0,56385.0,58124.0,39344.0,6.0,2.0,6.0,7.0,2.0,8.0,7.0,9.0
14855,15096,11306.0,53545.0,54242.0,15146.0,42457.0,13158.0,23538.0,54202.0,4.0,7.0,10.0,5.0,6.0,4.0,1.0,7.0
14856,15097,626704.0,278614.0,265052.0,187293.0,228210.0,252269.0,180432.0,164425.0,15.0,17.0,19.0,10.0,17.0,13.0,9.0,10.0
14857,15099,8895.0,39101.0,45034.0,21071.0,13907.0,26004.0,48000.0,76418.0,2.0,5.0,4.0,5.0,3.0,5.0,7.0,13.0
14858,15101,215322.0,339599.0,295754.0,103883.0,46774.0,19528.0,42493.0,85835.0,44.0,56.0,81.0,17.0,6.0,10.0,11.0,43.0
14859,15102,0.0,52225.0,19207.0,0.0,12491.0,3003.0,39689.0,19995.0,0.0,5.0,1.0,0.0,2.0,1.0,4.0,3.0
14860,15103,0.0,1689.0,17512.0,35029.0,14462.0,9651.0,29282.0,16012.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0
14861,15104,10824.0,0.0,16551.0,6208.0,0.0,0.0,42346.0,10964.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0
14862,15105,14269.0,0.0,0.0,40804.0,24779.0,0.0,13402.0,23216.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0
14863,15107,2559.0,12134.0,7039.0,33008.0,39798.0,34700.0,15632.0,12088.0,1.0,3.0,1.0,7.0,7.0,10.0,5.0,3.0
14864,15108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
14865,15109,1968.0,39101.0,5649.0,19882.0,109126.0,83643.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,2.0,0.0,0.0
14866,15110,16344.0,66328.0,29409.0,91281.0,223896.0,114933.0,63801.0,70799.0,4.0,8.0,4.0,29.0,49.0,26.0,17.0,25.0
14867,15111,117283.0,56057.0,132730.0,65184.0,119035.0,175660.0,131075.0,79306.0,19.0,14.0,14.0,15.0,23.0,29.0,32.0,27.0
14868,15112,130348.0,28266.0,47384.0,35678.0,80908.0,45306.0,111574.0,62083.0,6.0,7.0,3.0,5.0,12.0,6.0,18.0,9.0
14869,15113,111364.0,91035.0,121747.0,95263.0,142971.0,166074.0,161535.0,88910.0,26.0,23.0,15.0,16.0,23.0,37.0,20.0,22.0
14870,15114,79728.0,76391.0,92396.0,98793.0,73447.0,67876.0,55565.0,35943.0,12.0,16.0,9.0,17.0,12.0,14.0,10.0,9.0
14871,15115,224167.0,154175.0,124777.0,28824.0,96300.0,138783.0,140733.0,127183.0,22.0,22.0,14.0,8.0,16.0,16.0,19.0,22.0
14872,15116,134502.0,90013.0,134408.0,86090.0,81817.0,201401.0,293133.0,103774.0,42.0,32.0,34.0,36.0,12.0,39.0,48.0,23.0
14873,15117,14249.0,35228.0,33104.0,32069.0,26609.0,16192.0,17232.0,27869.0,4.0,5.0,5.0,8.0,4.0,5.0,4.0,4.0
14874,15118,9152.0,19675.0,61460.0,93737.0,121464.0,136615.0,54171.0,65769.0,2.0,3.0,11.0,16.0,14.0,13.0,8.0,11.0
14875,15119,0.0,14493.0,31794.0,9561.0,30946.0,17920.0,11926.0,18152.0,0.0,4.0,6.0,3.0,8.0,6.0,3.0,4.0
