고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감
15836,0,1,-1,0,0
15837,1,0,0,-1,1
15838,-1,0,5,-4,2
15839,0,1,2,-2,1
15840,1,1,-1,0,-1
15841,-1,1,2,-2,3
15842,0,1,0,0,0
15843,-1,-1,2,-2,1
15844,0,0,0,1,0
15845,0,0,-4,-3,5
15846,-5,5,-1,1,0
15847,0,-3,0,0,1
15848,-1,-5,6,-3,1
15849,0,0,-2,-1,1
15850,1,0,0,0,0
15851,0,-2,0,0,1
15852,0,2,-1,-1,0
15853,-1,1,2,2,-2
15854,-1,1,0,0,0
15855,1,0,0,-1,0
15856,-1,0,0,0,0
15857,0,0,0,0,0
15858,3,-4,0,2,0
15859,-1,2,-1,1,-1
15860,-5,1,-2,4,-3
15861,0,1,-1,0,0
15862,0,0,0,0,0
15863,-1,0,0,0,0
15864,0,0,0,0,0
15865,-1,1,0,0,-1
15867,-1,0,0,2,-1
15868,1,1,-1,2,-3
15869,1,-1,0,-3,2
15870,2,-2,2,-2,2
15871,0,-3,1,0,1
15872,0,0,0,0,0
15873,0,0,-1,2,-2
15874,1,0,-2,0,2
15875,-1,0,1,-1,1
15876,-1,0,-1,1,1
15877,0,0,0,0,0
15878,-2,1,-1,1,-1
15879,1,-1,0,1,1
15880,-3,3,-1,1,-1
15881,0,0,1,-1,-1
15882,-1,-1,1,1,-2
15883,0,0,0,-1,1
15884,4,-3,0,2,1
15885,1,0,-1,-1,2
15886,0,0,0,0,0
15887,-1,3,-1,0,0
15888,0,1,-1,-1,0
15889,2,0,0,1,0
15890,1,1,0,-1,1
15891,4,-4,1,0,-1
15892,0,1,0,0,1
15893,0,-2,0,1,-1
15894,1,-1,1,-2,1
15895,0,0,0,0,0
15896,-3,1,-1,-2,1
15897,-3,0,3,-1,1
15898,-1,-4,4,-5,6
15899,0,0,0,0,0
15900,0,-1,0,0,0
15901,0,0,0,-1,1
15902,-1,0,0,-2,1
15903,1,0,0,0,0
15904,2,1,0,-1,-1
15905,1,-1,0,0,0
15906,1,-1,-2,3,-2
15907,1,-1,0,0,1
15908,0,0,0,0,0
15909,0,0,0,0,0
15910,-1,1,-1,1,-2
15911,-1,1,0,0,0
15912,0,0,0,0,0
15913,1,0,1,-3,1
15914,2,-1,2,0,-1
15915,2,-1,-1,1,-1
15916,1,-1,1,0,0
15917,1,-2,2,0,0
15918,3,-2,0,1,0
15919,0,1,1,-1,0
15920,-1,-2,1,2,0
15921,-1,0,-2,0,2
15922,1,-1,1,0,0
15923,0,-1,1,-1,1
15924,0,-2,2,0,1
15925,4,-2,2,2,-2
15926,2,-2,1,0,1
15927,-1,-2,3,-2,1
15928,0,1,-2,2,-1
15929,0,-1,0,1,-2
15930,0,2,0,0,1
15931,0,-1,0,1,-1
15932,0,0,-2,2,-1
15933,-3,1,3,-1,0
15934,0,0,0,-1,0
15935,-1,0,0,-1,0
15936,-2,4,-3,1,2
15937,0,-1,1,-1,0
15938,-1,1,1,-1,-1
15939,-1,0,1,-2,1
15940,0,-3,-2,1,-1
15941,0,2,-2,0,1
15942,1,0,-1,0,-1
15943,2,-1,1,-5,5
15944,0,2,-1,1,0
15945,0,-5,5,-1,2
15946,0,-1,0,1,0
15947,1,1,-1,1,0
15948,1,1,-1,1,-1
15949,1,-1,-1,1,0
15950,0,1,0,-1,0
15951,0,0,-1,1,0
15952,-2,2,-1,1,-1
15953,-1,0,1,0,1
15956,0,0,0,-1,1
15957,0,2,0,-4,3
15958,1,0,0,0,-1
15959,0,1,0,-1,-1
15961,2,-1,0,2,-1
15962,0,0,1,-2,1
15963,-1,0,0,0,0
15964,-1,1,0,0,0
15966,2,-3,1,0,-1
15967,1,0,0,-1,-1
15968,-1,1,-1,-1,0
15969,1,-1,-1,0,2
15970,0,0,0,0,0
15971,1,-4,3,1,-2
15972,-1,1,0,0,-1
15973,-2,1,0,-1,1
15974,-1,1,-1,0,1
15975,-1,1,-1,0,1
15976,1,0,1,-1,0
15977,1,0,0,0,-1
15978,0,0,0,0,0
15979,-2,0,2,0,0
15980,-2,0,-1,1,-1
15981,4,-5,-1,4,-1
15982,1,2,0,0,0
15983,1,1,1,-2,-1
15984,1,0,0,0,0
15985,2,-1,0,1,1
15986,-1,-1,1,1,-1
15987,1,-1,1,0,0
15988,0,0,0,0,0
15989,0,0,-2,2,-1
15990,0,1,0,-1,0
15991,2,0,-2,1,-1
15992,1,-2,1,0,0
15993,-1,0,1,-1,0
15994,-1,1,0,1,-1
15995,0,5,0,0,0
15996,-1,0,1,0,0
15997,-1,1,0,-1,1
15998,0,0,-1,1,-1
15999,0,0,0,0,0
16000,0,1,-2,2,-1
16001,0,0,0,0,0
16002,3,-2,3,-1,-2
16003,3,-1,-1,-1,0
16004,-1,-1,0,1,1
16006,0,1,-1,0,0
16007,0,-1,0,1,0
16008,1,0,0,0,0
16009,-1,2,0,0,-1
16010,0,0,-1,1,0
16011,0,1,-1,1,1
16012,0,-1,1,1,-1
16013,0,-1,0,-1,1
16014,-7,0,0,0,1
16015,2,0,-1,-1,1
16016,1,0,0,0,0
16017,-2,-1,-1,1,1
16018,0,1,-1,-1,0
16019,0,-1,4,-1,0
16021,2,0,0,-1,0
16022,-1,1,1,-1,1
16023,-1,-2,1,0,0
16024,-2,1,1,-1,1
16026,0,0,-1,1,0
16027,0,-1,0,-2,1
16028,-2,1,1,-1,-1
16029,1,-2,-1,-2,3
16030,-1,1,-1,0,0
16031,0,0,0,0,0
16032,-1,0,0,0,0
16033,0,0,0,0,0
16034,-1,1,1,-1,-2
16035,3,0,0,-3,1
16036,-1,1,-2,1,-1
16037,-1,1,0,2,-1
16038,1,0,1,0,0
16039,1,-1,0,-2,1
16040,-1,0,2,-2,3
16041,2,-1,0,0,0
16042,1,2,-1,0,-1
16043,-3,0,-1,0,0
16044,0,1,-1,1,-1
16045,1,-2,1,0,-1
16046,1,1,-1,0,1
16047,0,0,1,-1,0
16048,1,-1,0,1,-2
16049,1,0,0,0,0
16050,-2,0,2,0,0
16052,1,0,0,0,-1
16053,2,-2,3,-1,1
16054,0,1,-2,1,3
16055,-1,0,-1,0,1
16056,0,-1,2,-1,-1
16057,-2,1,0,1,-2
16058,0,2,-2,0,2
16059,-2,2,-1,-1,3
16060,-1,1,-2,1,0
16061,0,0,0,0,0
16062,-2,1,-2,1,1
16063,0,0,0,0,0
16064,1,1,-1,3,-4
16065,-1,1,0,-2,1
16066,0,0,0,-1,1
16067,-3,2,-1,1,0
16068,0,0,0,0,0
16069,0,-1,0,0,1
16070,0,0,0,0,0
16071,-1,0,-2,0,4
16072,0,-2,0,2,0
16073,0,-1,1,-1,1
16074,-2,2,-1,0,0
16075,1,-1,1,0,-2
16076,0,0,-1,0,-1
16077,1,1,-1,0,-1
16078,-2,2,-1,-1,1
16079,0,-1,-1,1,0
16080,0,-1,2,1,-2
16081,0,0,0,0,0
16083,2,-1,1,0,-1
16084,1,-1,1,-1,-1
16085,0,0,0,-1,1
16086,2,0,0,-1,1
16087,2,-3,3,-5,4
16088,-1,0,1,0,0
16089,-1,0,1,-1,1
16090,2,2,-2,-1,1
16091,2,1,-2,2,0
16092,-1,2,0,0,0
16093,2,-1,0,-1,0
16094,0,0,0,0,0
16095,1,0,-1,1,-1
16096,0,1,-1,0,1
16097,0,0,0,0,0
16098,1,-1,2,-1,0
16099,0,-1,1,0,0
16100,-2,-1,0,1,-1
16102,1,-1,0,0,0
16104,-1,0,1,1,-2
16105,0,-2,2,0,-1
16106,0,-1,-1,1,0
16107,0,1,-1,-3,4
16108,1,0,0,-1,1
16109,-1,-1,1,1,0
16110,0,0,2,-1,3
16111,-1,2,-1,0,-2
16112,0,-2,2,0,-1
16113,0,-1,0,0,1
16114,-1,1,-1,1,-1
16115,0,0,-1,1,0
16116,-1,2,-2,1,3
16117,0,0,0,0,-2
16118,-2,2,-2,2,-1
16119,3,0,0,0,1
16120,-1,-1,1,-1,-1
16121,0,0,-3,2,2
16122,0,0,0,0,0
16123,-1,0,0,0,-1
16124,1,-1,1,0,-2
16125,-2,0,0,0,0
16126,1,0,-1,1,2
16128,-2,1,0,2,-1
16129,1,-1,0,1,1
16130,-2,1,0,2,-4
16131,1,-1,1,-1,0
16132,0,0,0,-1,0
16133,0,-2,2,-1,2
16134,0,0,-1,1,0
16135,-1,0,0,0,0
16136,-1,0,1,0,1
16137,-1,0,1,-1,0
16139,-5,1,-1,1,1
16140,2,-1,-2,-1,1
16141,1,0,1,-1,0
16142,-1,0,1,-1,0
16143,0,-1,1,-1,0
16144,3,-3,-1,4,0
16145,1,-1,0,0,-1
16146,0,0,0,0,1
16147,2,1,-5,5,0
16148,-2,1,0,0,-1
16149,0,-1,1,0,-1
16150,0,-1,1,-1,1
16151,0,1,-1,1,0
16152,0,0,-1,1,0
16153,1,0,1,0,-2
16154,0,-1,1,1,-2
16157,-3,3,-3,0,1
16158,0,1,-3,2,0
16159,1,-1,0,0,1
16160,0,0,0,0,0
16161,-2,1,1,1,-3
16162,1,0,-1,0,0
16163,-1,-1,0,2,-1
16165,-1,0,-1,2,-1
16166,-1,1,-1,-1,-1
16167,-1,3,4,-1,-1
16169,-1,1,0,-2,-1
16170,1,0,-1,2,-2
16171,1,0,-1,1,-1
16172,0,0,0,0,0
16173,1,-1,3,-3,1
16175,2,-1,-1,1,-1
16176,0,0,0,0,0
16177,-2,-2,0,-1,0
16178,0,-1,2,0,-2
16179,-1,0,1,0,-1
16180,2,0,0,0,0
16181,0,0,1,0,-2
16182,1,0,-2,2,-1
16183,1,-1,0,0,1
16184,2,-1,1,0,-1
16185,1,0,-1,-1,1
16186,0,-1,0,0,1
16187,0,0,0,0,0
16188,-1,1,0,-1,0
16189,-1,1,-1,0,0
16190,-2,-2,2,-1,1
16191,-1,1,-1,0,0
16193,0,0,0,0,0
16195,-2,2,-1,0,1
16196,1,-1,1,0,0
16197,0,0,1,0,-1
16198,1,0,-1,0,-2
16199,1,-2,1,0,0
16200,0,-3,1,-1,1
16201,0,-1,0,0,2
16202,0,-1,2,-2,0
16203,1,0,0,-1,1
16204,0,1,0,0,0
16205,-1,2,-1,1,-2
16207,-1,0,1,0,-1
16208,1,0,-1,-3,4
16209,2,1,-1,1,1
16210,0,0,2,-2,1
16211,-3,1,1,-1,0
16212,-2,-1,2,-2,3
16213,1,0,1,-1,0
16214,1,0,-2,2,0
16215,-1,1,-1,0,-2
16216,3,-2,1,1,-1
16217,3,1,0,-1,-5
16218,-2,2,2,-3,2
16219,1,-1,0,0,0
16220,0,1,-1,0,0
16221,-2,3,0,0,-1
16222,-1,1,1,-2,1
16223,2,0,0,0,-4
16224,-1,-1,0,1,-1
16225,1,0,0,0,1
16226,-2,1,0,0,0
16227,-2,2,-2,0,-2
16228,0,0,0,-2,2
16229,0,0,0,0,0
16230,0,0,0,0,0
16231,-1,0,0,0,0
16232,0,0,0,1,-1
16233,0,0,-1,2,0
16234,1,-1,1,0,0
16235,0,1,-1,-1,3
16236,-1,1,-1,-1,0
16237,1,0,-1,1,0
16238,0,0,0,0,0
16239,-1,1,1,-2,1
16240,-1,1,0,-1,0
16241,-1,-1,0,0,1
16242,0,0,2,0,0
16243,-2,1,1,0,0
16244,0,0,-3,2,1
16245,0,1,-1,1,0
16246,0,0,1,1,-1
16247,-1,2,-2,2,-1
16248,-1,0,0,-1,0
16249,1,-2,1,0,0
16250,0,1,-2,0,-1
16251,0,0,0,0,0
16252,0,-1,1,-2,1
16253,1,-1,0,0,-1
16254,2,-1,-1,0,1
16255,0,1,-2,1,1
16256,1,-1,0,0,0
16257,-1,2,0,0,-1
16258,0,0,1,0,0
16259,0,0,0,1,0
16260,2,0,1,0,-1
16261,0,1,-2,1,0
16262,2,0,0,-2,1
16263,1,-1,0,1,-1
16264,4,1,-1,-1,4
16265,0,1,-2,0,1
16266,0,0,0,0,0
16267,-1,1,0,0,0
16268,0,0,0,0,0
16269,-1,-1,1,0,0
16270,0,0,-1,1,-1
16271,0,0,0,-2,1
16272,0,2,-3,0,1
16273,1,1,0,0,-1
16274,3,-1,2,-1,0
16275,-2,0,0,1,1
16276,1,0,0,-1,1
16277,0,0,-1,-1,1
16278,0,0,1,0,-2
16279,1,1,-1,1,0
16280,1,-1,0,0,-1
16281,1,0,-1,1,0
16282,0,1,-2,1,0
16283,0,2,-2,0,0
16284,-1,0,1,0,-1
16285,0,0,0,-1,1
16286,-2,2,-3,0,2
16287,-1,3,-1,-3,1
16288,-1,0,0,-1,0
16289,-1,0,2,1,-1
16290,0,0,0,0,0
16291,-1,1,0,-1,1
16292,1,1,-1,0,1
16293,2,-2,1,-1,1
16294,0,0,0,0,0
16295,3,0,0,0,0
16296,0,0,1,0,-1
16297,0,0,0,0,-1
16298,0,0,0,0,0
16299,-1,0,-1,1,0
16300,0,-1,0,2,0
16301,-1,0,-1,0,2
16302,-1,0,0,1,-1
16303,1,0,-3,2,0
16304,-5,3,-3,0,2
16305,2,-1,-2,3,-2
16306,0,0,0,0,0
16307,-1,1,1,-1,0
16308,-1,0,0,0,-2
16310,-1,1,-2,0,0
16311,1,0,-2,1,1
16312,-1,0,0,-1,2
16313,0,0,0,-1,1
16314,-1,1,-3,3,0
16315,0,-4,4,0,0
16316,0,0,-1,0,1
16317,0,0,-1,0,-1
16318,-1,0,1,0,1
16319,1,-1,0,-1,0
16320,1,-1,-2,2,-2
16321,1,-1,0,-1,1
16322,0,-1,1,0,0
16323,0,0,-1,1,-1
16324,1,0,-1,1,0
16325,-2,3,0,-3,-1
16326,1,0,0,0,-1
16327,-1,2,1,-2,1
16328,0,0,-3,3,0
16329,0,0,1,-1,0
16330,-1,2,0,0,1
16331,0,1,-1,2,1
16332,-1,1,-2,1,-1
16333,0,1,-2,1,0
16334,3,-4,3,-3,3
16336,1,-2,2,0,0
16337,0,-1,1,0,0
16338,0,0,0,0,0
16339,-1,2,0,0,1
16340,1,-1,1,-1,0
16341,0,0,0,0,1
16342,-1,-1,2,-1,0
16343,0,0,0,0,0
16344,-1,1,-1,-1,1
16345,2,-1,2,-1,0
16346,0,1,0,0,-1
16347,1,0,1,-1,2
16348,-1,1,0,0,0
16349,0,0,-1,-1,-1
16350,0,0,0,-2,0
16352,-1,0,0,0,0
16353,0,1,-1,2,1
16354,0,0,0,0,-1
16355,1,3,-2,2,-1
16356,2,-2,1,0,-2
16357,-1,2,0,0,0
16358,-1,-1,2,0,1
16359,0,-1,2,-1,1
16360,0,-1,1,-1,1
16361,-1,3,-2,-2,0
16362,2,-1,-1,1,0
16363,1,0,-2,-2,1
16364,0,-1,1,0,0
16365,0,0,0,0,0
16367,1,-1,-2,2,1
16368,1,-1,0,2,-1
16369,0,0,0,-1,1
16370,0,0,-1,1,0
16371,1,-1,1,0,1
16372,0,2,-1,-1,1
16373,0,-1,1,0,0
16375,-1,-3,1,1,1
16376,2,-3,3,-3,2
16377,0,0,0,0,0
16378,1,-1,1,1,1
16379,1,0,0,0,1
16380,0,0,1,-1,0
16381,-1,1,-1,-2,3
16382,0,0,-1,0,0
16383,0,0,0,1,-1
16384,0,0,0,-1,1
16385,2,1,0,1,0
16386,0,0,0,0,0
16387,1,0,0,-7,5
16388,-1,-1,2,0,0
16389,-3,5,-2,2,0
16390,-1,0,-1,2,1
16391,0,0,0,0,0
16392,0,-1,1,0,0
16393,0,-1,2,-1,0
16394,-1,1,-2,1,1
16395,-2,2,-1,0,-1
16396,0,1,0,0,0
16397,2,0,-1,1,0
16398,0,1,0,0,0
16399,-1,1,1,0,1
16400,1,0,1,-1,0
16401,0,0,0,1,0
16402,4,-1,0,0,-1
16403,0,0,0,0,0
16404,1,1,2,-2,0
16405,0,2,0,0,0
16406,0,0,0,0,0
16407,-1,1,2,-2,1
16408,-1,0,1,-1,0
16409,-1,1,-2,1,-1
16410,-2,1,0,1,-2
16411,1,0,0,0,-1
16412,0,0,-1,1,0
16413,2,-1,1,-1,1
16414,0,1,0,-1,-1
16415,-1,-1,2,-2,1
16416,0,-2,2,0,-1
16417,2,0,-2,0,1
16418,1,0,0,0,0
16419,1,0,0,0,-2
16420,1,-1,0,0,1
16421,-1,-1,1,1,-1
16422,1,-2,1,-1,-1
16423,1,0,0,-1,2
16424,2,-5,0,2,0
16425,0,1,0,0,0
16426,1,-1,0,-1,2
16427,2,-1,2,-2,1
16428,1,-1,1,-1,-1
16429,-1,0,2,-1,0
16430,-2,0,0,-1,1
16431,0,0,0,0,0
16432,-1,0,1,0,0
16433,0,0,0,0,0
16434,0,0,0,-1,1
16435,-1,0,0,1,-2
16436,-1,1,1,-2,0
16437,0,0,0,0,0
16438,-1,1,0,0,-1
16439,2,1,-1,0,-2
16440,-1,2,-1,0,-1
16441,0,0,0,-1,0
16442,0,0,-1,0,0
16443,0,0,-3,3,0
16444,-1,1,0,0,0
16445,1,0,0,0,-1
16446,-1,1,-1,1,1
16447,1,-1,1,-1,0
16448,-2,0,0,0,1
16449,0,0,0,0,0
16450,3,-2,1,0,0
16451,0,0,2,-2,1
16452,-1,1,0,0,0
16453,-1,2,-1,-1,0
16454,0,0,0,0,0
16455,0,0,0,0,0
16456,-1,-2,3,0,1
16457,4,-2,-1,2,-1
16458,0,1,0,0,0
16459,0,0,0,0,0
16460,0,0,0,-1,1
16461,1,-1,1,0,0
16463,1,-2,1,0,0
16464,2,-3,2,1,-2
16465,1,0,1,-2,2
16466,0,0,0,0,0
16467,-1,-2,-1,1,2
16468,0,1,4,-4,1
16469,1,0,0,0,0
16471,1,-1,1,0,1
16472,-2,1,1,0,4
16473,1,2,0,1,0
16474,1,-1,1,2,1
16475,1,-1,0,1,0
16476,0,0,1,0,-1
16477,2,-1,-2,-2,3
16478,0,0,-1,-1,1
16479,0,-1,1,1,-2
16480,0,0,0,0,-1
16481,1,-1,0,0,0
16482,0,0,0,0,0
16483,-3,1,0,1,0
16484,-1,-1,0,1,0
16485,0,0,0,0,0
16486,0,0,-2,1,-1
16487,0,0,-1,0,0
16488,-1,1,0,0,-2
16489,0,-1,1,-1,2
16490,-4,1,-1,1,3
16491,-1,0,-3,0,2
16492,0,1,1,-1,1
16493,0,0,0,1,-1
16494,0,1,0,1,-2
16495,1,-1,0,0,1
16497,0,0,1,0,0
16498,-1,1,0,0,-1
16499,1,0,-2,2,0
16500,0,1,0,0,0
16501,3,-2,1,-1,-1
16502,0,0,0,0,0
16503,1,1,0,-2,2
16504,-1,1,0,1,0
16505,1,-1,1,-3,3
16506,0,-1,1,-1,2
16507,3,-2,2,0,1
16508,0,0,0,0,-1
16509,1,0,0,0,2
16510,1,-1,-1,2,0
16511,0,1,0,-2,1
16512,1,0,0,0,-1
16513,1,1,0,-1,1
16514,0,0,0,-1,1
16515,1,-1,0,0,0
16516,0,-1,0,-1,0
16517,0,0,0,0,0
16518,0,-3,2,-1,1
16519,0,0,1,0,0
16520,0,0,1,0,2
16521,0,0,0,0,0
16522,0,0,0,-1,1
16523,0,-1,1,0,-1
16524,1,-3,2,-1,2
16525,-2,-1,3,-1,0
16526,0,-1,1,0,0
16527,0,0,0,0,0
16528,1,0,-1,1,0
16530,4,0,-1,1,1
16531,1,0,0,0,0
16532,-1,0,0,-1,1
16533,-1,1,0,0,0
16534,0,0,0,0,0
16535,-1,-1,0,1,0
16536,3,-2,1,-1,0
16537,0,0,1,-2,0
16538,0,1,0,0,-1
16539,1,0,0,-1,0
16541,0,0,1,-1,0
16542,0,0,0,-1,1
16543,-4,3,4,-5,-3
16544,0,0,-1,0,1
16545,0,0,0,0,-2
16546,-1,0,0,0,1
16547,0,1,-1,2,-1
16548,-1,-1,2,-1,-2
16549,0,0,0,0,0
16550,-3,2,5,-2,0
16551,0,0,0,0,0
16552,1,0,0,0,-1
16553,3,-2,4,-3,4
16554,0,0,0,0,0
16555,-1,1,2,0,-1
16556,0,3,-1,0,-5
16557,0,-1,1,0,0
16558,3,0,-1,-2,0
16559,-1,0,-1,-1,2
16560,1,0,0,-1,1
16561,0,0,0,0,0
16562,1,0,0,0,0
16563,0,0,0,0,0
16564,-1,0,1,-1,1
16565,0,0,0,0,1
16566,1,-2,2,1,0
16567,-1,0,2,-1,1
16568,0,0,0,0,0
16569,1,-1,1,-3,2
16570,-1,-1,0,-1,1
16571,0,0,0,-1,1
16572,1,0,1,3,-3
16573,0,0,0,0,0
16574,-1,0,-2,-2,5
16576,1,0,0,0,0
16577,-1,2,0,-1,0
16578,-1,1,0,0,0
16579,-1,2,0,-1,1
16580,-1,-1,0,0,1
16581,0,-1,0,1,-2
16582,2,-1,1,-3,1
16583,-2,-1,0,0,0
16584,-1,2,-2,2,-1
16585,2,-1,1,-2,2
16586,0,-1,4,-2,2
16587,1,0,0,-1,1
16588,1,-1,-3,2,1
16589,-1,1,0,-1,2
16590,0,-3,1,1,1
16591,0,1,-1,0,0
16592,0,-3,2,1,0
16593,-1,-2,0,2,-2
16594,1,1,1,0,-2
16595,0,0,-2,1,1
16596,0,0,0,1,-2
16597,0,0,-1,1,-1
16598,1,0,0,0,0
16599,2,-1,-1,2,0
16601,0,0,1,-1,1
16602,0,1,0,-1,1
16603,0,0,0,-1,0
16604,-1,1,-1,2,-1
16605,1,3,-2,2,-1
16606,2,-1,-1,1,1
16607,1,-1,0,2,-2
16608,0,0,0,0,0
16609,0,0,0,-1,-1
16610,-1,0,0,1,0
16611,2,-1,0,-1,3
16612,1,1,-4,1,2
16613,-1,1,-1,1,0
16614,-1,1,0,-1,1
16616,0,0,0,0,0
16617,1,-2,3,-1,1
16618,0,-1,1,-1,1
16619,0,-1,1,0,-1
16620,2,1,0,-1,1
16621,1,-2,1,-1,0
16622,2,1,0,-1,1
16623,0,0,0,0,0
16624,0,0,0,0,0
16625,0,0,1,-1,-1
16626,1,-3,1,1,1
16627,0,0,-1,1,-1
16628,0,1,0,0,0
16629,0,0,0,0,2
16630,1,0,0,1,-1
16631,2,-1,-1,1,-1
16632,-2,2,0,0,-1
16633,-2,1,0,0,-1
16634,1,-1,1,0,-1
16635,1,-1,0,0,0
16636,-3,1,-3,0,1
16637,0,0,-2,2,0
16638,0,0,-1,1,-1
16639,0,-1,0,0,1
16640,0,0,-1,1,2
16641,0,0,0,-1,1
16643,1,-1,0,1,0
16644,1,-3,3,-1,1
16645,2,1,-2,0,1
16646,-1,0,0,2,0
16647,0,2,0,-3,1
16648,1,0,0,0,0
16649,-2,1,0,0,-2
16650,0,1,1,-1,-1
16651,2,0,2,-1,-1
16652,-1,1,0,-1,1
16653,1,-3,3,-3,1
16654,-1,0,0,0,0
16655,0,0,0,0,0
16656,1,1,-1,0,0
16657,0,0,0,0,1
16658,0,0,0,0,0
16659,0,-1,1,0,0
16660,2,1,-1,0,-1
16661,0,-2,1,0,-1
16663,2,0,0,-1,1
16665,1,0,0,0,0
16666,0,0,0,0,0
16667,1,-1,0,1,-1
16668,2,0,-1,-1,-2
16669,0,0,1,-1,1
16670,0,0,0,-1,0
16671,1,-1,1,0,-1
16672,-1,0,0,2,-1
16673,-2,0,2,-2,0
16674,1,0,0,-1,2
16675,-1,-2,3,0,0
16676,1,0,0,0,0
16677,-1,-1,1,2,0
16678,0,0,-1,-1,2
16679,0,0,0,0,0
16680,-2,2,0,1,-2
16681,4,0,0,-2,1
16682,0,0,1,-1,-1
16683,0,0,1,0,0
16684,-1,-1,0,0,1
16685,0,0,0,0,0
16686,1,-2,1,0,0
16687,1,0,1,-3,1
16688,0,-1,0,1,-1
16689,-2,1,0,1,-1
16690,-1,0,0,1,0
16691,0,1,1,1,-1
16692,1,-1,1,-2,3
16693,0,1,-1,1,1
16694,-1,1,-1,-1,-1
16695,0,0,1,0,-1
16696,0,0,0,0,0
16697,-1,0,1,-1,0
16698,-5,2,0,3,-1
16699,-1,1,-1,1,-1
16700,0,0,0,0,-3
16701,0,-1,1,-1,1
16702,2,-2,-1,1,0
16703,0,0,2,-1,0
16704,1,0,0,0,1
16705,3,-3,0,0,1
16706,1,-3,4,-1,-1
16707,0,1,0,0,-3
16709,1,0,-1,-1,1
16710,-1,1,-1,1,-2
16711,1,-2,-1,-1,0
16712,0,0,1,-1,0
16713,2,0,-1,-1,1
16714,0,-2,-1,0,0
16715,0,0,0,1,0
16717,0,0,0,0,-1
16718,-1,0,0,2,-1
16719,1,0,0,0,0
16720,0,0,0,1,-1
16721,1,0,0,-1,1
16723,0,1,-1,1,0
16724,0,0,-2,1,0
16725,-1,-1,1,-1,1
16726,0,1,0,-1,1
16727,0,-1,1,-1,0
16728,0,0,0,1,-1
16729,-2,1,0,0,1
16730,1,-2,2,-3,3
16731,-2,1,2,1,-2
16732,0,0,-1,1,0
16733,0,2,1,-1,0
16734,0,0,0,0,0
16735,1,0,-1,1,0
16736,0,-1,1,-1,1
16737,-2,1,1,-1,1
16739,0,1,-1,0,2
16740,0,0,0,0,1
16741,0,1,0,-1,-2
16742,2,0,1,-3,1
16743,2,-2,3,1,-1
16744,0,0,0,0,0
16745,0,1,-1,1,0
16746,0,1,-1,-2,2
16747,0,-3,2,1,0
16748,0,0,0,0,0
16749,0,0,-1,0,1
16750,0,-1,0,-2,0
16751,0,0,0,0,0
16752,0,0,0,-1,1
16753,0,0,1,0,0
16754,-2,3,0,0,0
16756,1,-1,2,-1,0
16757,-1,1,-1,0,-1
16758,0,1,-1,-1,0
16759,0,0,0,-1,0
16760,0,0,0,-2,2
16761,-1,1,-3,1,-1
16762,-1,2,-1,0,-1
16763,1,1,-1,1,2
16764,0,0,0,0,-1
16765,2,-1,1,-2,1
16766,0,-1,-1,0,1
16767,0,-3,-4,7,-1
16768,0,-2,1,1,-2
16770,1,-1,1,-1,0
16771,0,0,-2,1,1
16772,-2,2,-1,1,0
16773,0,0,0,0,0
16774,1,1,0,-1,1
16775,0,0,-2,1,1
16776,1,0,-1,-1,0
16777,-2,0,1,-1,0
16778,0,0,0,-5,5
16779,0,-1,1,-2,1
16780,0,-1,0,0,2
16781,1,-1,1,-1,2
16782,0,0,-2,2,0
16783,0,2,-1,0,0
16784,0,0,0,-2,1
16785,-1,-2,-1,0,0
16786,0,0,0,0,0
16787,1,-3,1,3,-1
16788,0,-1,0,0,0
16790,-1,1,-2,0,-1
16791,-2,0,0,0,0
16792,-1,1,0,-1,2
16793,-1,0,-1,2,0
16794,-1,0,1,-2,1
16795,0,1,0,-1,0
16796,1,1,2,0,-5
16797,0,0,0,0,0
16798,2,1,0,1,0
16799,1,-4,4,-1,-2
16800,1,0,-1,0,1
16801,1,0,-1,1,0
16802,0,0,0,0,0
16803,1,-3,2,-1,2
16804,-1,0,0,0,-1
16805,2,0,-1,0,0
16806,0,0,-1,-1,2
16807,-1,1,0,-1,1
16808,4,-5,-1,6,0
16809,-1,1,-1,2,2
16810,0,0,0,0,0
16811,2,1,0,0,0
16812,0,0,-2,2,0
16813,0,0,0,0,0
16814,0,1,0,0,0
16815,0,0,0,0,0
16816,0,0,0,0,-1
16817,0,-1,0,2,-2
16818,1,1,-1,0,2
16819,2,2,-2,0,0
16820,0,0,0,0,0
16822,1,0,-1,0,-1
16824,0,1,0,0,-1
16825,-1,0,0,1,-1
16826,-1,2,-1,1,-2
16827,-1,0,0,-2,2
16828,0,0,0,0,0
16829,-1,1,0,-1,0
16830,-1,1,0,0,-1
16831,-1,0,0,1,1
16832,5,0,0,-1,1
16833,1,1,-1,0,0
16834,1,1,-2,1,1
16835,-1,1,0,0,-1
16836,-2,1,3,-4,1
16838,-1,1,0,-1,1
16839,-1,1,-1,-1,0
16840,0,0,0,0,0
16841,-1,0,0,1,0
16842,-2,4,0,0,0
16843,-1,1,-1,0,0
16844,1,-1,0,0,0
16845,0,0,0,0,0
16846,0,-1,-1,1,0
16847,0,2,-1,1,-1
16848,-1,0,0,1,-1
16849,0,-1,0,1,-1
16850,0,0,-1,0,1
