고객번호,구매금액14년_1,구매금액14년_2,구매금액14년_3,구매금액14년_4,구매금액15년_1,구매금액15년_2,구매금액15년_3,구매금액15년_4,구매횟수14년_1,구매횟수14년_2,구매횟수14년_3,구매횟수14년_4,구매횟수15년_1,구매횟수15년_2,구매횟수15년_3,구매횟수15년_4,평균합계14년_1,평균합계14년_2,평균합계14년_3,평균합계14년_4,평균합계15년_1,평균합계15년_2,평균합계15년_3,평균합계15년_4
18166,523238,621871,650656,827804,648010,559463,437844,49326,28,53,57,85,67,60,52,3,18687.07143,11733.41509,11415.01754,9738.870588,9671.791045,9324.383333,8420.076923,16442
18167,2174045,2794499,2983608,2514813,3255821,2056793,2992248,2232024,199,198,172,167,151,136,190,183,10924.84925,14113.63131,17346.55814,15058.76048,21561.72848,15123.47794,15748.67368,12196.85246
18168,610655,341473,420944,906745,720536,1044932,784801,797850,90,62,48,78,94,138,124,120,6785.055556,5507.629032,8769.666667,11624.9359,7665.276596,7571.971014,6329.040323,6648.75
18169,1609819,1446195,1627256,1005649,1288498,1147794,1537313,1118088,114,94,105,96,106,73,49,32,14121.2193,15385.05319,15497.67619,10475.51042,12155.64151,15723.20548,31373.73469,34940.25
18170,278684,701208,3969789,3171085,1359152,2124840,4999375,464054,5,14,151,126,70,73,131,36,55736.8,50086.28571,26289.99338,25167.34127,19416.45714,29107.39726,38163.16794,12890.38889
18171,102479,367287,824929,647567,849500,796545,1042947,582461,4,51,116,70,97,139,165,117,25619.75,7201.705882,7111.456897,9250.957143,8757.731959,5730.539568,6320.890909,4978.299145
18172,1949334,3335707,2812055,380894,700683,1829031,1738782,1920456,51,112,114,18,25,63,48,67,38222.23529,29783.09821,24667.14912,21160.77778,28027.32,29032.2381,36224.625,28663.52239
18173,1433788,3026268,937322,2245504,1268565,1139833,1283855,754041,78,91,73,46,56,61,60,48,18381.89744,33255.69231,12840.0274,48815.30435,22652.94643,18685.78689,21397.58333,15709.1875
18174,273627,322705,1570588,1603676,1524136,983156,1427019,688762,19,32,116,116,98,79,89,72,14401.42105,10084.53125,13539.55172,13824.7931,15552.40816,12445.01266,16033.92135,9566.138889
18175,39834,795119,755539,835142,1047524,1941912,2484652,1663528,5,52,58,60,96,108,135,123,7966.8,15290.75,13026.53448,13919.03333,10911.70833,17980.66667,18404.82963,13524.61789
18176,1816184,1474561,1734520,1409636,1763987,2497380,2912399,1387624,63,62,39,51,55,84,98,67,28828.31746,23783.24194,44474.87179,27639.92157,32072.49091,29730.71429,29718.35714,20710.80597
18177,1297334,781629,1276891,854008,1268518,226832,1144266,1555784,51,36,38,40,43,17,40,58,25437.92157,21711.91667,33602.39474,21350.2,29500.4186,13343.05882,28606.65,26823.86207
18178,448222,589256,1024716,467690,550592,461117,557032,742746,58,75,78,71,67,62,81,105,7727.965517,7856.746667,13137.38462,6587.183099,8217.791045,7437.370968,6876.938272,7073.771429
18179,1130221,1067947,1524703,908267,1255647,1042765,1268181,746721,78,68,82,76,77,72,74,67,14490.01282,15705.10294,18593.93902,11950.88158,16307.1039,14482.84722,17137.58108,11145.08955
18180,1323221,1910191,2323293,1857646,3676949,2590421,2881648,2177334,51,63,67,60,108,68,82,73,25945.5098,30320.49206,34676.01493,30960.76667,34045.82407,38094.42647,35142.04878,29826.49315
18181,728761,780280,2258018,1151063,1041913,1162747,1689644,713057,31,27,79,45,33,44,58,51,23508.41935,28899.25926,28582.50633,25579.17778,31573.12121,26426.06818,29131.7931,13981.5098
18182,240079,201536,1431851,2314636,2188545,1618510,2691812,1454602,7,7,32,110,106,129,161,115,34297,28790.85714,44745.34375,21042.14545,20646.65094,12546.58915,16719.32919,12648.71304
18183,1065424,962877,942879,711709,990972,1576600,1258257,666430,68,75,72,55,77,93,77,58,15668,12838.36,13095.54167,12940.16364,12869.76623,16952.68817,16341,11490.17241
18184,853388,935077,1512194,877479,2454314,2021693,2646637,3248155,49,55,50,63,71,82,91,106,17416.08163,17001.4,30243.88,13928.2381,34567.80282,24654.79268,29083.92308,30642.9717
18185,1979962,2365216,1821663,2729997,2057350,2895364,3027144,2072064,42,69,49,59,47,71,80,65,47141.95238,34278.49275,37176.79592,46271.13559,43773.40426,40779.77465,37839.3,31877.90769
18186,3443722,3777155,3475727,3090767,4602979,4899758,5263391,2838528,37,46,44,48,55,73,66,47,93073.56757,82112.06522,78993.79545,64390.97917,83690.52727,67119.9726,79748.34848,60394.21277
18187,2580343,2429901,1836485,2063888,3071128,1044745,567945,364788,132,116,98,107,98,57,15,19,19548.05303,20947.42241,18739.64286,19288.6729,31338.04082,18328.85965,37863,19199.36842
18188,1612343,477153,1617826,1837446,2095995,1215700,1951523,1292754,92,22,58,95,87,73,95,102,17525.46739,21688.77273,27893.55172,19341.53684,24091.89655,16653.42466,20542.34737,12674.05882
18189,297253,982077,1486087,986412,1174270,1172171,1770357,1395923,17,62,64,72,69,75,137,81,17485.47059,15839.95161,23220.10938,13700.16667,17018.4058,15628.94667,12922.31387,17233.61728
18190,918497,1004612,1473484,3961213,1618808,1567215,4128518,3561596,57,83,101,91,67,90,107,127,16113.98246,12103.75904,14588.9505,43529.81319,24161.31343,17413.5,38584.28037,28044.06299
18191,1165160,1193311,882505,716741,843605,880944,673567,265775,55,57,59,53,58,56,41,34,21184.72727,20935.2807,14957.71186,13523.41509,14544.91379,15731.14286,16428.46341,7816.911765
18192,2016524,1355881,2637458,1876288,1561443,1301604,1703750,1442653,79,72,85,81,75,66,64,73,25525.62025,18831.68056,31028.91765,23164.04938,20819.24,19721.27273,26621.09375,19762.36986
18193,938253,951184,1235663,1159944,855653,1194267,1445141,996094,51,57,82,70,56,72,84,70,18397.11765,16687.4386,15069.06098,16570.62857,15279.51786,16587.04167,17204.05952,14229.91429
18194,674018,720394,553162,647104,486340,714629,589316,606370,84,89,79,89,68,84,69,74,8024.02381,8094.314607,7002.050633,7270.831461,7152.058824,8507.488095,8540.811594,8194.189189
18195,1833667,1157000,816315,686465,599848,1102835,1021201,944367,48,68,61,60,60,52,52,49,38201.39583,17014.70588,13382.21311,11441.08333,9997.466667,21208.36538,19638.48077,19272.79592
18196,907744,1294121,898658,440429,1471281,701997,960927,538453,177,172,167,114,100,120,144,89,5128.497175,7523.959302,5381.185629,3863.412281,14712.81,5849.975,6673.104167,6050.033708
18197,2605211,5043852,4049986,4738636,3298429,2808106,4121123,3717446,65,128,77,109,73,67,87,79,40080.16923,39405.09375,52597.22078,43473.72477,45183.9589,41912.02985,47369.22989,47056.27848
18198,722922,939588,1768150,1226029,1450563,1365136,1895551,1334701,65,101,121,119,115,115,156,153,11121.87692,9302.851485,14612.80992,10302.76471,12613.5913,11870.74783,12150.96795,8723.535948
18199,495944,2296278,6416441,3210825,2276958,1051526,1545963,1515047,20,40,88,56,70,84,70,83,24797.2,57406.95,72914.10227,57336.16071,32527.97143,12518.16667,22085.18571,18253.57831
18200,1139546,1328756,1321898,1008957,1002751,1901031,1732979,1366518,66,79,67,72,58,84,93,66,17265.84848,16819.6962,19729.8209,14013.29167,17288.81034,22631.32143,18634.1828,20704.81818
18201,0,238389,0,809528,1995072,3044817,3115019,2341006,0,3,0,54,170,151,151,124,#DIV/0!,79463,#DIV/0!,14991.25926,11735.71765,20164.35099,20629.2649,18879.08065
18202,1493881,1622211,1569825,1409214,1528379,1832382,2582210,1433829,89,106,84,93,91,107,136,95,16785.17978,15303.87736,18688.39286,15152.83871,16795.37363,17125.06542,18986.83824,15092.93684
18203,1602541,2378902,1883781,3574690,1307180,2092270,2368191,2443175,95,99,101,126,93,99,126,109,16868.85263,24029.31313,18651.29703,28370.55556,14055.69892,21134.0404,18795.16667,22414.44954
18204,1612331,2205862,2373364,1535953,997635,1373987,1623522,1437606,63,72,60,55,22,37,40,69,25592.55556,30636.97222,39556.06667,27926.41818,45347.04545,37134.78378,40588.05,20834.86957
18205,616018,1093732,836614,849020,1174286,803321,1435874,866195,28,35,47,56,54,44,43,57,22000.64286,31249.48571,17800.29787,15161.07143,21746.03704,18257.29545,33392.4186,15196.40351
18206,581419,1529461,3568522,965403,1526784,582677,1398618,396098,23,60,94,90,81,25,31,26,25279.08696,25491.01667,37963,10726.7,18849.18519,23307.08,45116.70968,15234.53846
18207,5363091,3167463,3620038,4192694,3797715,1216881,1822182,2507300,75,67,70,82,74,25,42,35,71507.88,47275.56716,51714.82857,51130.41463,51320.47297,48675.24,43385.28571,71637.14286
18208,771344,1746926,1771486,1813523,2251883,2671210,1948045,1562322,26,50,36,56,52,60,41,45,29667.07692,34938.52,49207.94444,32384.33929,43305.44231,44520.16667,47513.29268,34718.26667
18209,1003333,1190150,1356054,941056,837262,941297,764656,351648,79,97,103,112,97,54,22,9,12700.41772,12269.58763,13165.57282,8402.285714,8631.56701,17431.42593,34757.09091,39072
18210,0,319910,260737,158401,975439,1289899,1793901,998172,0,16,21,16,91,115,105,64,#DIV/0!,19994.375,12416.04762,9900.0625,10719.10989,11216.51304,17084.77143,15596.4375
18211,1041689,1267631,1938776,1441717,1701742,1308698,1080393,702683,94,93,99,107,122,133,84,98,11081.79787,13630.44086,19583.59596,13473.99065,13948.70492,9839.834586,12861.82143,7170.234694
18212,2049773,13214812,3789306,2763909,4463095,2396322,3361705,2842851,62,111,119,146,108,117,128,114,33060.85484,119052.3604,31842.90756,18930.88356,41324.9537,20481.38462,26263.32031,24937.28947
18213,1119560,559965,758294,550095,475813,1063055,1038619,648853,62,38,50,58,48,90,59,49,18057.41935,14735.92105,15165.88,9484.396552,9912.770833,11811.72222,17603.71186,13241.89796
18214,14070751,14658096,19287399,11189370,14514588,9263264,9609885,4490618,87,110,101,78,115,112,81,58,161732.7701,133255.4182,190964.3465,143453.4615,126213.8087,82707.71429,118640.5556,77424.44828
18215,1839028,1662878,1993772,1239548,1572133,593111,1117827,1259004,92,88,71,83,111,50,63,68,19989.43478,18896.34091,28081.29577,14934.31325,14163.36036,11862.22,17743.28571,18514.76471
18216,7448068,11639480,11346496,6169550,4211572,7192456,6353856,3711839,96,131,118,126,72,128,86,105,77584.04167,88850.99237,96156.74576,48964.68254,58494.05556,56191.0625,73882.04651,35350.84762
18217,2418256,1763967,3069061,1939977,2160964,1703949,1646783,826034,102,98,135,126,107,73,46,24,23708.39216,17999.66327,22733.78519,15396.64286,20195.92523,23341.76712,35799.63043,34418.08333
18218,364887,189340,1580668,1728229,2420991,2241398,2821115,3299894,7,4,36,82,80,84,88,80,52126.71429,47335,43907.44444,21075.96341,30262.3875,26683.30952,32058.125,41248.675
18219,849812,1421034,1131343,874977,686569,727208,691619,240912,73,131,116,91,63,74,43,13,11641.26027,10847.58779,9752.956897,9615.131868,10897.92063,9827.135135,16084.16279,18531.69231
18220,3612185,6552880,4057006,3721096,5010937,4426603,4083188,2765276,70,97,69,84,107,92,86,87,51602.64286,67555.46392,58797.18841,44298.7619,46831.18692,48115.25,47478.93023,31784.78161
18221,694634,642914,730259,612993,974284,1027298,1396763,1279885,56,56,54,80,83,75,96,95,12404.17857,11480.60714,13523.31481,7662.4125,11738.36145,13697.30667,14549.61458,13472.47368
18222,1264227,1480605,1375371,1274188,1707958,2005961,1346175,650557,59,70,76,82,79,110,81,81,21427.57627,21151.5,18096.98684,15538.87805,21619.72152,18236.00909,16619.44444,8031.567901
18223,1161637,1379563,1488189,1074730,656532,875624,953752,899169,82,96,86,80,54,74,71,87,14166.30488,14370.44792,17304.52326,13434.125,12158,11832.75676,13433.12676,10335.27586
18224,0,0,104360,312804,345307,225749,90357,11732,0,0,5,26,33,29,1,2,#DIV/0!,#DIV/0!,20872,12030.92308,10463.84848,7784.448276,90357,5866
18225,1265754,606232,983876,922258,1304649,1426380,1887883,1004101,58,37,46,53,58,56,52,54,21823.34483,16384.64865,21388.6087,17401.09434,22493.94828,25471.07143,36305.44231,18594.46296
18226,1658722,962466,3071727,1875398,3139846,1693039,4034762,3241823,45,53,56,63,74,65,71,78,36860.48889,18159.73585,54852.26786,29768.22222,42430.35135,26046.75385,56827.6338,41561.83333
18227,654273,976037,1198463,889801,1076315,2122305,1092722,969541,38,48,49,43,49,73,58,50,17217.71053,20334.10417,24458.42857,20693.04651,21965.61224,29072.67123,18840.03448,19390.82
18228,0,814504,1657275,1160691,1867810,2140451,1625717,1825508,0,54,99,84,80,112,102,121,#DIV/0!,15083.40741,16740.15152,13817.75,23347.625,19111.16964,15938.40196,15086.84298
18229,0,0,0,802294,709930,529500,739707,773466,0,0,0,45,51,52,81,74,#DIV/0!,#DIV/0!,#DIV/0!,17828.75556,13920.19608,10182.69231,9132.185185,10452.24324
18230,1613738,1577783,1919826,1290987,1429729,1467577,1623366,959464,46,82,90,73,69,78,88,69,35081.26087,19241.2561,21331.4,17684.75342,20720.71014,18815.08974,18447.34091,13905.27536
18231,598484,510315,780590,499195,620676,1090292,1159031,1073819,67,55,76,64,58,99,82,80,8932.597015,9278.454545,10270.92105,7799.921875,10701.31034,11013.05051,14134.52439,13422.7375
18232,5286763,7865592,3534641,7459666,5991803,4468979,3519019,8043126,76,108,62,70,70,71,43,69,69562.67105,72829.55556,57010.33871,106566.6571,85597.18571,62943.3662,81837.65116,116567.0435
18233,908687,80824,2662081,2451191,2879949,3096061,3560723,2067420,37,2,91,139,133,147,147,125,24559.10811,40412,29253.63736,17634.46763,21653.75188,21061.63946,24222.60544,16539.36
18234,20389,220891,700356,555212,929649,1279313,1235968,1272836,9,34,56,61,41,72,79,117,2265.444444,6496.794118,12506.35714,9101.836066,22674.36585,17768.23611,15645.16456,10878.94017
18235,1492178,1932633,1741905,1297686,2053151,1994207,1819271,1089414,122,139,111,103,119,131,151,136,12230.96721,13903.83453,15692.83784,12598.8932,17253.36975,15222.9542,12048.15232,8010.397059
18236,90651,2977204,1944795,2707142,2287330,1841268,2527047,1266595,4,111,103,172,103,97,132,98,22662.75,26821.65766,18881.50485,15739.19767,22207.08738,18982.14433,19144.29545,12924.43878
18237,541446,506742,483377,418728,680184,1113990,696762,536907,68,77,66,84,107,111,130,145,7962.441176,6581.064935,7323.893939,4984.857143,6356.859813,10035.94595,5359.707692,3702.806897
18238,844185,707452,1143140,410971,584078,770473,723883,576374,92,74,102,76,86,95,77,65,9175.923913,9560.162162,11207.2549,5407.513158,6791.604651,8110.242105,9401.077922,8867.292308
18239,754134,669147,1106206,487555,997692,1037177,1307369,1430358,60,57,76,54,89,79,99,140,12568.9,11739.42105,14555.34211,9028.796296,11210.02247,13128.82278,13205.74747,10216.84286
18240,10869452,7715995,10089652,22527357,18651240,13306889,17259525,15526294,60,80,66,69,104,56,77,109,181157.5333,96449.9375,152873.5152,326483.4348,179338.8462,237623.0179,224149.6753,142443.0642
18241,796247,1107746,1075348,1366100,2409829,2104334,2344260,1559579,31,28,39,46,101,103,97,103,25685.3871,39562.35714,27573.02564,29697.82609,23859.69307,20430.42718,24167.62887,15141.54369
18242,3717524,2553346,3911393,2814610,3678675,3998522,3054152,982619,53,48,50,61,84,69,54,29,70141.96226,53194.70833,78227.86,46141.14754,43793.75,57949.5942,56558.37037,33883.41379
18243,1344973,1958556,1815739,2704122,2436348,1939210,2099350,1603920,74,92,91,88,95,77,92,96,18175.31081,21288.65217,19953.17582,30728.65909,25645.76842,25184.54545,22819.02174,16707.5
18244,1081248,1401915,1189734,1727973,1249167,1533683,838297,2126586,75,84,78,84,66,88,57,75,14416.64,16689.46429,15253,20571.10714,18926.77273,17428.21591,14706.96491,28354.48
18245,2044414,1691525,4332487,1866195,1967604,4323902,1069388,4465888,32,39,68,32,56,75,32,68,63887.9375,43372.4359,63713.04412,58318.59375,35135.78571,57652.02667,33418.375,65674.82353
18246,5927683,13196909,4231914,7308524,3235949,5548470,4923672,4029434,88,68,79,105,59,96,73,46,67360.03409,194072.1912,53568.53165,69604.99048,54846.59322,57796.5625,67447.56164,87596.3913
18247,1217758,6920521,5864507,7653528,3619524,5674987,4971771,8972238,22,35,45,72,64,79,81,116,55352.63636,197729.1714,130322.3778,106299,56555.0625,71835.27848,61379.88889,77346.87931
18248,2995608,3557728,3863792,3595298,3187105,2770811,3480741,2568358,73,83,59,89,66,63,70,76,41035.72603,42864.19277,65488,40396.60674,48289.4697,43981.12698,49724.87143,33794.18421
18249,9968824,15066041,9221868,14652031,7265496,28669734,4160638,5155557,50,81,47,79,45,86,65,60,199376.48,186000.5062,196209.9574,185468.7468,161455.4667,333369,64009.81538,85925.95
18250,1166239,1074411,1685263,1515367,1277159,1074349,2659803,872150,82,77,93,104,83,75,89,79,14222.42683,13953.38961,18121.10753,14570.83654,15387.45783,14324.65333,29885.42697,11039.87342
18251,269139,783287,708401,748001,971286,778154,1240710,815455,12,50,37,40,52,74,77,55,22428.25,15665.74,19145.97297,18700.025,18678.57692,10515.59459,16113.11688,14826.45455
18252,1716556,1644675,2063287,1387434,2464491,2388988,1671545,1837376,52,52,52,62,76,63,58,57,33010.69231,31628.36538,39678.59615,22377.96774,32427.51316,37920.44444,28819.74138,32234.66667
18253,2256863,797521,1440502,1269360,2649798,2965329,3459862,5396046,58,23,36,34,45,56,43,57,38911.43103,34674.82609,40013.94444,37334.11765,58884.4,52952.30357,80461.90698,94667.47368
18254,4423407,11221667,6080820,5006943,3087601,2769416,2292427,2591709,68,90,59,58,40,45,39,36,65050.10294,124685.1889,103064.7458,86326.60345,77190.025,61542.57778,58780.17949,71991.91667
18255,599525,755334,1276379,637542,875550,812138,1032551,1152167,28,30,54,38,47,36,54,57,21411.60714,25177.8,23636.64815,16777.42105,18628.7234,22559.38889,19121.31481,20213.45614
18256,3907757,2812097,3371060,2820343,3156857,2668103,2691313,1736453,92,82,69,59,44,56,48,48,42475.61957,34293.86585,48855.94203,47802.42373,71746.75,47644.69643,56069.02083,36176.10417
18257,471603,562570,909504,514954,466909,641096,894851,663385,48,58,69,63,56,67,95,125,9825.0625,9699.482759,13181.21739,8173.873016,8337.660714,9568.597015,9419.484211,5307.08
18258,730670,1072917,859264,775712,747873,1316443,1291001,734840,52,76,83,100,61,72,65,54,14051.34615,14117.32895,10352.57831,7757.12,12260.21311,18283.93056,19861.55385,13608.14815
18259,787533,1551569,2551937,1655150,1809650,625380,1072167,750103,22,48,82,79,60,28,36,32,35796.95455,32324.35417,31121.18293,20951.26582,30160.83333,22335,29782.41667,23440.71875
18260,610832,989871,2194630,2904056,3320342,4318004,2418193,3048792,28,36,62,69,62,70,67,51,21815.42857,27496.41667,35397.25806,42087.76812,53553.90323,61685.77143,36092.43284,59780.23529
18261,1602543,4206862,7635200,13974391,18677289,15743525,14506310,7174378,33,43,76,81,86,65,94,67,48561.90909,97834,100463.1579,172523.3457,217177.7791,242208.0769,154322.4468,107080.2687
18262,1033295,409572,1802486,1241735,884360,416533,730978,676777,114,56,84,92,68,13,19,27,9063.991228,7313.785714,21458.16667,13497.11957,13005.29412,32041,38472.52632,25065.81481
18263,1150244,924208,1250893,852566,1685441,1540825,1365372,577816,92,92,110,95,141,91,94,73,12502.65217,10045.73913,11371.75455,8974.378947,11953.48227,16932.14286,14525.23404,7915.287671
18264,24001,322623,100609,378168,786982,1521167,978982,609540,2,6,25,65,112,133,137,132,12000.5,53770.5,4024.36,5817.969231,7026.625,11437.34586,7145.854015,4617.727273
18265,2456918,1697097,2373117,1534111,1612440,1647141,3013555,1222513,127,119,138,127,84,80,80,127,19345.81102,14261.31933,17196.5,12079.61417,19195.71429,20589.2625,37669.4375,9626.086614
