고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타구매횟수,편의품구매등급,선매품구매등급,전문품구매등급,기타구매등급
16717,1433,14,0,53,8,10,8,8
16718,1383,93,0,14,5,7,8,9
16719,2529,148,0,147,2,8,8,1
16720,1780,52,0,6,3,9,8,9
16721,653,253,6,50,4,1,2,2
16723,1327,100,0,33,8,8,8,6
16724,879,77,0,41,7,5,8,4
16725,1030,18,0,35,9,9,8,8
16726,1523,22,0,1,8,9,8,10
16727,1716,9,0,0,6,10,8,10
16728,1752,12,0,8,4,9,8,9
16729,803,115,0,63,5,4,8,4
16730,3048,41,0,7,1,8,8,5
16731,449,124,0,67,10,5,8,4
16732,2632,65,0,5,6,8,8,9
16733,1508,110,1,148,6,5,4,1
16734,2262,14,0,0,6,10,8,10
16735,776,36,2,0,4,7,4,10
16736,1542,71,0,34,5,8,8,6
16737,1804,6,0,0,4,10,8,10
16739,346,272,5,63,6,3,4,4
16740,2054,90,0,36,4,7,8,6
16741,1488,37,0,33,8,10,8,6
16742,1752,88,0,30,5,8,8,6
16743,2753,135,0,36,2,4,8,5
16744,631,221,1,62,2,1,3,2
16745,2188,9,0,15,5,10,8,7
16746,1430,48,0,31,4,9,8,8
16747,6056,432,0,1,1,5,8,10
16748,2468,5,0,0,5,10,8,10
16749,436,166,6,78,4,3,2,3
16750,2062,58,0,11,5,6,8,5
16751,1412,19,0,115,7,9,8,3
16752,1293,1,0,0,10,10,8,10
16753,2065,21,0,3,6,10,8,10
16754,3276,29,0,8,2,8,8,8
16756,1442,215,0,45,7,5,8,4
16757,1023,25,0,8,9,9,8,9
16758,3128,97,0,14,2,6,8,8
16759,1491,42,0,27,6,9,8,7
16760,1502,21,1,7,10,9,4,8
16761,389,60,0,82,10,6,8,2
16762,47,53,0,52,10,6,8,3
16763,749,19,0,11,9,10,8,9
16764,2609,22,0,4,6,9,8,9
16765,1187,15,0,0,2,7,8,10
16766,1631,45,1,13,5,9,5,8
16767,1915,101,1,3,7,3,5,7
16768,2330,15,0,3,3,10,8,8
16770,2632,71,0,7,3,7,8,8
16771,2779,25,0,7,4,9,8,9
16772,2953,308,21,150,1,1,1,1
16773,1742,2,0,0,9,10,8,10
16774,1963,12,0,0,5,9,8,10
16775,516,55,0,35,9,7,8,6
16776,1201,411,7,53,2,1,1,5
16777,1547,50,2,48,2,6,5,5
16778,797,13,0,0,10,8,8,10
16779,401,186,1,238,9,3,4,1
16780,1560,51,1,16,7,9,5,7
16781,803,128,1,39,7,4,4,5
16782,1934,44,0,3,9,8,8,8
16783,1127,19,0,0,8,9,8,10
16784,2666,63,0,21,4,7,8,8
16785,463,184,10,46,8,3,2,5
16786,414,225,11,59,10,2,1,1
16787,1037,50,0,38,9,8,8,5
16788,443,84,0,2,8,5,8,10
16790,647,38,0,170,3,8,8,2
16791,1443,137,0,18,4,4,8,7
16792,781,86,0,20,3,4,8,3
16793,1342,9,0,0,8,10,8,10
16794,265,76,1,126,9,4,5,1
16795,1163,69,0,34,4,7,8,4
16796,1658,59,5,7,6,5,2,8
16797,2635,30,0,8,5,10,8,9
16798,1351,80,1,44,8,6,5,2
16799,244,11,0,1,10,10,8,5
16800,1745,187,1,163,2,4,4,1
16801,1134,259,3,19,8,5,5,6
16802,673,54,0,2,7,7,8,10
16803,2268,9,0,0,1,10,8,10
16804,3299,145,2,62,1,6,5,5
16805,1487,100,2,30,4,7,4,5
16806,2027,110,0,19,2,8,8,8
16807,2066,22,0,3,1,8,8,10
16808,2079,64,0,2,5,6,8,9
16809,744,37,0,23,2,8,8,7
16810,3224,18,0,1,3,10,8,10
16811,1939,150,1,51,4,7,3,5
16812,4263,78,5,240,1,5,2,1
16813,3334,32,0,2,3,9,8,9
16814,1341,85,2,52,4,5,4,6
16815,2036,37,0,19,8,9,8,8
16816,1864,19,0,7,9,9,8,9
16817,309,187,1,63,9,3,4,5
16818,568,55,0,57,10,6,8,5
16819,166,5,0,1,10,10,8,10
16820,1270,7,0,0,10,10,8,10
16822,1084,46,0,10,6,7,8,8
16824,1961,112,1,31,6,9,6,8
16825,259,78,7,28,10,2,2,5
16826,2104,82,0,9,6,6,8,9
16827,1196,15,0,6,5,9,8,7
16828,1994,18,0,4,9,10,8,9
16829,417,81,2,76,8,4,5,3
16830,528,152,1,123,8,1,4,1
16831,2481,71,3,31,2,7,4,7
16832,2003,22,0,6,7,10,8,8
16833,376,344,0,25,7,2,8,6
16834,4000,21,1,4,1,6,3,8
16835,2118,38,0,16,4,9,8,9
16836,452,57,1,18,10,7,5,8
16838,1057,67,0,24,4,8,8,7
16839,1080,151,0,76,7,6,8,2
16840,6476,5,0,0,1,10,8,10
16841,1836,55,0,7,5,9,8,7
16842,2680,32,0,0,8,6,8,10
16843,1189,127,0,32,6,7,8,5
16844,376,270,0,11,9,2,8,5
16845,2251,17,0,11,8,9,8,8
16846,855,61,0,215,10,8,8,4
16847,1457,138,0,21,8,4,8,7
16848,1739,105,0,48,5,6,8,6
16849,576,166,0,160,9,7,8,1
16850,823,146,0,33,9,7,8,6
16851,585,90,1,59,10,5,5,5
16852,742,179,3,94,9,3,2,1
16853,469,335,10,10,8,3,1,5
16854,1242,12,0,0,10,10,8,10
16855,1186,77,0,21,8,8,8,7
16856,1948,189,0,7,3,6,8,8
16858,3098,32,0,9,1,9,8,9
16859,1483,23,0,0,9,9,8,10
16860,1292,39,0,48,7,9,8,6
16861,720,142,0,118,10,6,8,4
16862,1766,160,0,123,6,6,8,2
16863,1392,80,8,33,4,5,3,6
16864,725,55,1,116,10,7,5,2
16865,376,68,5,238,10,4,2,1
16866,2670,67,0,95,3,9,8,4
16867,1812,4,0,0,6,10,8,10
16868,1508,4,0,2,9,10,8,9
16869,835,44,0,3,7,9,8,10
16870,861,53,0,36,7,9,8,6
16871,1723,9,0,2,9,9,8,9
16872,335,209,0,36,2,3,8,3
16873,1624,50,0,19,7,9,8,7
16874,1175,58,1,39,7,7,6,7
16875,1018,102,1,223,7,6,5,1
16876,755,288,1,72,1,2,4,1
16877,999,39,0,31,6,8,8,7
16878,2205,53,4,8,1,8,2,9
16879,706,63,0,61,6,6,8,6
16880,1285,46,0,13,5,8,8,8
16881,2467,5,0,0,6,10,8,10
16882,4040,44,0,0,2,10,8,10
16883,1819,4,0,0,8,10,8,10
16884,1046,228,0,41,6,3,8,4
16885,2472,32,0,3,3,7,8,9
16886,847,170,2,30,1,3,4,6
16887,1823,196,1,126,2,5,3,1
16888,2764,84,1,82,3,7,5,3
16889,2154,110,6,3,2,4,2,9
16890,762,184,5,206,8,4,2,1
16891,2212,45,0,53,4,8,8,5
16892,308,228,6,65,10,3,2,3
16893,1661,5,0,2,7,10,8,10
16894,355,8,0,215,10,10,8,1
16895,2400,24,0,11,5,9,8,8
16896,610,74,2,52,6,5,3,5
16897,1545,3,0,0,8,10,8,10
16898,623,148,0,56,10,5,8,4
16899,2321,25,0,3,3,6,8,7
16900,1610,8,0,1,5,10,8,10
16901,1848,10,0,0,9,10,8,10
16902,402,167,4,43,6,2,3,4
16903,1785,23,0,3,8,10,8,9
16904,1856,11,0,0,4,10,8,10
16905,2672,25,0,16,5,9,8,5
16906,427,21,0,13,10,10,8,7
16907,2424,7,0,1,4,10,8,10
16908,643,145,0,58,9,5,8,5
16909,3036,27,0,5,6,9,8,9
16910,1682,54,1,0,4,6,4,10
16911,2693,64,1,13,4,7,3,6
16912,2645,28,0,5,4,10,8,9
16913,2470,32,0,5,2,6,8,8
16914,2423,47,0,20,5,8,8,8
16915,549,212,1,51,7,3,4,5
16916,671,74,0,119,9,7,8,1
16917,3429,11,0,0,5,9,8,10
16918,2273,74,0,17,4,7,8,6
16919,274,235,4,39,10,4,3,2
16920,1950,108,0,15,4,8,8,9
16921,1203,136,4,81,6,4,2,3
16922,2138,9,0,1,4,10,8,10
16923,823,102,0,40,7,8,8,7
16924,2086,36,0,2,8,10,8,9
16925,795,208,3,18,6,3,2,6
16926,403,235,16,41,10,3,1,4
16927,316,257,4,62,7,1,2,1
16928,1888,8,0,5,8,10,8,9
16929,1064,16,0,60,8,10,8,7
16930,2969,24,0,1,2,9,8,9
16931,740,66,2,10,1,6,3,8
16932,1164,5,0,3,8,10,8,9
16933,2337,19,0,1,6,10,8,10
16934,1712,7,0,0,8,9,8,10
16936,2078,71,0,49,4,9,8,5
16937,2468,35,0,5,1,5,8,6
16938,952,95,1,32,8,6,6,7
16939,546,58,0,68,7,6,8,2
16940,238,238,11,17,8,3,3,3
16941,798,80,0,30,9,6,8,7
16942,1032,122,2,39,7,6,5,6
16943,2152,57,0,1,2,4,8,9
16944,716,64,0,37,8,6,8,6
16945,1788,26,0,0,8,9,8,10
16946,2137,11,0,0,4,10,8,10
16947,2166,42,1,5,6,7,6,6
16948,275,423,3,35,9,2,4,5
16949,2560,155,2,74,1,5,5,2
16950,1337,30,0,4,9,9,8,10
16951,1752,13,0,7,8,10,8,9
16953,1918,18,0,4,2,10,8,9
16954,628,30,0,21,6,6,8,6
16955,364,248,1,127,9,3,5,2
16956,2761,21,0,1,2,9,8,10
16957,161,8,0,0,10,8,8,10
16958,1022,105,0,28,7,6,8,8
16959,1299,36,1,1,5,9,3,10
16960,894,286,0,57,10,4,8,6
16961,1134,36,1,126,7,9,5,3
16962,702,286,7,30,7,3,4,6
16963,2292,40,0,40,2,6,8,8
16964,767,59,0,26,3,6,8,4
16965,756,40,0,11,6,9,8,8
16966,1407,21,0,3,7,8,8,5
16967,2755,23,0,6,6,6,8,9
16968,1816,62,0,13,8,6,8,5
16969,1362,13,0,0,6,9,8,10
16970,1085,9,0,5,10,10,8,10
16971,1502,2,0,0,10,10,8,10
16972,1224,73,2,28,8,8,4,6
16973,864,79,0,6,1,6,8,9
16974,1110,104,0,7,6,6,8,9
16975,2637,180,0,14,2,4,8,8
16976,990,54,0,12,9,7,8,8
16977,298,167,1,67,9,3,5,4
16978,986,244,2,178,9,6,5,2
16979,866,49,0,24,8,6,8,8
16980,1245,15,0,2,9,9,8,6
16981,1771,20,0,3,7,10,8,6
16982,1089,19,0,3,1,8,8,10
16983,2165,57,0,12,1,8,8,7
16984,385,282,0,91,7,2,8,1
16985,604,37,0,19,9,7,8,8
16986,2085,130,1,63,3,7,6,6
16987,754,151,8,26,8,4,2,6
16988,191,240,0,34,10,4,8,5
16989,829,562,0,11,7,2,8,6
16990,900,327,6,19,5,2,2,7
16991,427,149,12,171,10,2,1,1
16993,220,373,0,34,10,3,8,7
16994,705,237,5,39,6,3,4,7
16995,821,19,0,158,10,10,8,4
16996,1114,218,16,70,2,3,2,2
16997,844,39,0,4,6,8,8,9
16998,2980,9,0,0,3,10,8,10
16999,2522,121,4,19,3,6,4,7
17001,2259,88,0,115,4,8,8,1
17002,1103,54,0,40,7,9,8,5
17003,672,167,4,107,4,3,3,1
17004,3190,44,1,6,3,9,6,9
17005,3490,55,2,36,1,8,2,8
17006,2485,23,0,2,4,8,8,9
17007,291,247,3,95,6,2,4,2
17008,1187,42,2,12,7,10,5,9
17009,1843,158,1,17,6,4,4,6
17010,873,231,35,62,1,3,1,3
17011,1739,1,0,0,9,10,8,10
17012,1315,18,0,19,8,10,8,9
17013,2750,104,0,30,2,8,8,6
17014,1220,32,0,8,9,10,8,8
17015,844,107,1,115,5,6,4,3
17016,473,166,4,31,8,3,4,2
17017,1363,2,0,0,10,10,8,10
17018,3056,127,2,69,1,5,5,2
17019,3430,39,0,9,1,8,8,8
17020,1698,36,0,25,4,9,8,7
17021,1887,52,0,5,2,6,8,9
17022,991,38,0,17,9,10,8,8
17023,1611,102,3,78,4,5,2,4
17024,874,155,0,43,3,2,8,2
17025,1693,303,0,90,2,4,8,2
17026,265,360,10,56,9,2,3,1
17027,801,143,1,91,7,4,3,2
17028,988,216,7,70,9,5,4,4
17029,1160,123,0,10,2,7,8,9
17030,2549,7,0,0,3,10,8,10
17031,1434,92,0,168,6,8,8,5
17032,2097,11,0,0,2,9,8,10
17033,3451,12,0,11,2,10,8,9
17034,1833,9,0,2,5,9,8,9
17035,1310,56,0,7,2,5,8,7
17036,2201,178,6,66,1,3,3,2
17037,644,392,2,8,7,2,3,6
17038,632,246,10,142,7,3,1,2
17039,2572,176,0,20,3,6,8,7
17040,1054,18,3,1,9,9,4,9
17041,3076,15,0,4,2,10,8,9
17042,617,14,0,25,7,10,8,8
17043,1254,435,5,17,7,2,1,6
17044,1401,51,2,21,7,8,5,6
17045,2154,72,1,52,4,9,6,4
17046,1158,176,2,110,1,3,4,1
17047,1237,10,0,0,7,10,8,10
17048,797,19,0,5,9,10,8,9
17049,1386,99,0,7,4,6,8,8
17050,1824,172,5,39,3,5,4,2
17051,1488,31,0,1,9,10,8,10
17052,685,90,0,29,7,6,8,5
17053,1644,224,3,138,5,5,4,2
17054,423,68,3,16,9,6,5,7
17055,1716,51,0,6,6,6,8,7
17056,222,34,0,0,10,6,8,10
17057,1739,32,0,17,2,7,8,8
17058,2583,19,0,1,1,10,8,9
17059,1236,536,3,91,5,1,2,1
17060,696,191,13,73,7,4,2,3
17061,739,66,4,25,5,5,2,7
17063,2574,3,0,1,8,9,8,9
17064,672,255,3,1,8,3,4,7
17066,947,22,0,11,8,10,8,9
17067,679,263,3,53,6,1,2,2
17068,1987,13,0,3,7,10,8,10
17069,1825,162,2,120,3,4,3,1
17070,1059,216,0,26,7,4,8,6
17071,724,16,0,17,10,10,8,8
17072,881,218,0,108,4,3,8,2
17073,849,55,0,13,8,10,8,8
17074,637,93,0,39,4,5,8,4
17075,1530,113,0,44,4,6,8,5
17076,971,38,0,13,9,10,8,9
17077,1995,12,0,3,2,9,8,9
17078,1503,53,1,12,4,7,5,9
17079,1654,44,0,22,8,9,8,6
17080,344,175,12,59,8,4,2,4
17081,1333,9,0,2,10,10,8,10
17082,941,83,0,19,8,7,8,8
17083,1889,12,0,2,7,8,8,9
17084,638,42,2,92,8,7,5,5
17085,19,52,1,14,10,6,5,7
17086,302,449,6,43,10,2,3,7
17087,275,266,6,21,9,3,3,4
17088,1933,6,0,3,5,10,8,10
17089,396,280,5,35,8,2,3,2
17090,370,32,1,55,10,8,5,7
17091,520,164,5,42,4,2,2,3
17092,1690,215,5,58,1,4,4,4
17093,734,49,0,111,9,8,8,4
17095,767,278,14,104,6,2,1,2
17096,3230,10,0,1,3,10,8,10
17097,1561,3,0,0,9,10,7,10
17098,603,43,0,22,8,8,7,8
17099,3702,51,0,9,4,9,7,9
17100,185,179,4,119,10,4,4,2
17101,1403,96,3,5,6,5,3,8
17102,1285,110,0,34,8,7,7,6
17103,1768,196,0,90,4,5,7,3
17104,1875,24,0,4,7,9,7,9
17105,1549,52,2,40,4,7,3,7
17106,1409,106,2,15,7,7,4,9
17107,577,206,10,46,9,3,2,5
17108,556,106,0,52,8,4,7,5
17111,2576,34,0,4,4,9,7,8
17112,668,152,1,79,8,4,4,3
17113,2661,32,0,0,6,7,7,10
17114,710,166,0,16,7,4,7,7
17115,2063,57,0,6,4,8,7,9
17116,1791,118,2,40,3,6,5,5
17117,1641,60,0,1,1,10,7,10
17118,1533,18,0,0,4,10,7,10
17119,2368,422,9,74,1,3,1,2
17120,810,103,1,149,10,5,6,3
17121,1368,49,0,12,5,9,7,8
17122,2368,24,0,8,5,8,7,9
17124,1896,20,0,4,4,10,7,8
17125,2070,4,0,0,9,10,7,10
17126,310,179,1,29,10,4,5,7
17127,1747,142,3,91,4,4,3,2
17128,1046,186,0,23,6,6,7,8
17129,351,408,7,69,10,1,1,4
17130,503,98,2,42,10,5,2,6
17131,643,271,6,148,9,5,4,2
17132,1332,153,0,43,5,4,7,7
17133,1648,6,0,0,6,8,7,10
17134,509,145,1,189,10,4,5,2
17135,1745,85,0,11,4,7,7,9
17136,1844,59,0,12,4,8,7,8
17138,553,28,0,50,10,9,7,6
17139,2714,116,4,8,1,3,2,6
17140,869,106,0,20,7,5,7,8
17141,883,122,4,79,4,4,4,5
17142,1930,56,7,67,6,7,3,5
17143,2573,11,0,2,5,10,7,10
17144,2569,14,0,0,6,9,7,10
17145,507,262,14,41,3,1,2,3
17146,1650,267,0,45,2,4,7,3
17147,1657,248,2,30,2,5,5,4
17148,2254,25,0,3,6,10,7,9
17149,2480,26,0,3,3,10,7,9
17150,1768,154,2,45,4,7,5,4
17151,1327,19,0,32,6,8,7,9
17152,2336,64,0,34,1,5,7,5
17153,2122,120,0,54,2,5,7,5
17154,1108,52,0,9,8,8,7,9
17155,276,251,2,33,5,3,4,4
17156,663,177,2,137,9,5,5,3
17157,973,120,2,133,7,6,5,1
17158,774,28,0,16,8,8,7,9
17160,2863,13,0,4,2,10,7,9
17161,1744,61,0,64,4,7,7,4
17162,1605,44,0,19,5,8,7,8
17163,1861,6,0,13,8,10,7,8
17164,1504,29,0,5,7,9,7,10
17165,1512,123,3,186,5,5,3,1
17166,1663,175,0,73,4,5,7,4
17167,1464,151,2,57,6,5,5,4
17168,45,7,0,5,10,9,7,9
17169,2164,58,0,13,5,9,7,9
17170,367,162,13,60,8,3,1,2
17171,1372,193,0,31,8,7,7,5
17172,3177,7,1,3,1,10,2,9
17173,970,29,0,16,10,10,7,9
17174,661,491,2,47,7,2,3,4
17175,3501,7,0,0,4,10,7,10
17176,2185,51,0,5,3,9,7,10
17177,909,2,0,1,9,10,7,10
17178,689,11,0,6,5,10,7,9
17180,699,157,0,1,4,4,7,10
17181,474,89,2,33,2,5,4,5
17182,1720,44,0,3,8,9,7,10
17183,2014,12,0,0,6,9,7,10
17184,1203,53,0,31,9,8,7,8
17185,4557,433,0,213,1,5,7,1
17186,2673,26,0,2,2,7,7,9
17187,551,41,0,7,9,8,7,9
17188,826,8,0,18,7,10,7,6
17189,1930,65,2,37,2,8,4,6
17190,845,54,1,47,9,8,5,5
17191,1993,49,1,4,3,8,6,9
17192,2740,8,0,2,6,10,7,10
17193,1924,65,0,35,4,8,7,7
17194,1601,8,0,1,7,10,7,10
17196,2094,42,0,62,4,9,7,7
17197,1460,120,1,120,2,5,4,4
17198,292,176,0,31,7,2,7,6
17199,1502,70,0,12,3,7,7,9
17200,2239,4,0,3,8,10,7,8
17201,1787,124,1,103,4,7,5,1
17202,528,241,1,34,5,2,2,1
17203,677,149,1,154,3,4,3,1
17204,485,8,0,6,10,10,7,9
17205,361,215,1,83,10,3,5,2
17206,951,304,0,54,8,5,7,3
17207,1293,67,1,50,7,8,5,7
17209,2166,47,1,19,2,8,6,5
17210,1499,43,0,22,2,7,7,8
17211,1940,27,0,2,4,9,7,10
17212,343,281,5,34,8,2,4,2
17213,973,88,7,42,5,6,4,4
17214,565,142,4,94,8,6,5,5
17215,1069,119,1,81,4,6,6,5
17216,2353,147,0,107,3,4,7,3
17217,1839,128,1,71,3,6,5,5
17218,1985,78,0,34,4,7,7,7
17219,275,209,23,21,10,1,1,6
17220,2231,30,0,11,7,10,7,9
17221,1540,75,0,53,5,7,7,4
17222,228,238,9,12,9,2,2,2
17223,1395,150,6,27,7,6,4,6
17224,3066,183,0,10,1,5,7,8
17225,1547,23,0,66,7,10,7,7
17226,1004,106,0,55,3,4,7,2
17227,980,257,15,94,7,3,1,1
17228,225,12,0,0,10,10,7,10
17229,470,124,3,32,9,4,3,1
17231,399,232,22,33,7,1,1,3
17232,1437,80,0,11,5,7,7,9
17233,3505,49,0,1,2,9,7,10
17234,102,52,3,263,10,5,4,1
17235,405,309,26,51,10,3,2,5
17236,1552,61,0,17,5,8,7,8
17237,1810,14,0,8,8,10,7,9
17238,1119,58,0,27,9,9,7,8
17239,1966,25,0,2,8,10,7,9
17240,2055,21,0,4,4,7,7,9
17241,918,10,0,3,2,10,7,10
17242,943,33,1,7,10,8,5,8
17243,1460,39,0,8,6,9,7,9
17244,1564,42,0,6,8,9,7,8
17245,3380,93,0,0,2,8,7,10
17246,197,188,5,90,7,2,2,1
17247,344,316,3,41,8,2,3,4
17248,1773,44,0,132,3,8,7,3
17249,1973,23,0,0,5,10,7,10
17250,2094,9,0,1,5,10,7,10
17251,380,24,1,10,10,9,4,8
17252,1696,1,0,1,9,10,7,9
17253,2695,46,0,0,2,6,7,10
17254,2250,26,1,2,2,8,5,8
17255,723,47,1,43,7,8,5,6
17256,1982,152,2,99,1,6,4,5
17257,1644,181,0,81,5,5,7,3
17258,468,177,15,56,6,1,1,2
17259,1658,156,1,86,5,6,5,4
17260,1353,74,3,34,5,7,4,5
17261,655,129,0,83,8,5,7,6
17262,262,296,10,46,10,1,1,3
17263,1651,39,0,42,10,9,7,6
17264,2720,53,0,10,2,7,7,7
17265,640,167,3,94,7,4,4,4
17266,1851,10,0,3,3,10,7,9
17267,2414,40,0,9,4,9,7,9
17268,1149,159,2,16,8,6,6,8
17269,1326,125,2,60,5,5,5,4
17270,550,272,37,105,10,4,1,3
17271,793,90,59,109,3,4,1,1
17272,2694,29,0,2,6,9,7,9
17273,1177,155,7,65,5,4,3,2
17274,2344,20,0,0,4,10,7,10
17275,2111,49,0,31,4,8,7,3
17276,1082,53,1,19,9,7,5,3
17278,2489,16,0,0,8,7,7,10
17279,1276,52,0,96,9,8,7,5
17280,302,414,0,28,10,1,7,4
17281,442,167,2,6,9,3,4,9
17282,717,303,3,48,5,1,2,4
17283,2065,19,0,0,4,8,7,10
17284,1218,238,0,32,1,3,7,3
17285,583,17,0,14,2,9,7,9
17286,2845,62,0,65,2,8,7,4
17287,754,313,7,21,7,2,2,5
17288,2869,9,0,2,4,10,7,10
17289,2074,111,1,35,3,5,6,5
17290,755,175,7,22,1,3,3,6
17291,1198,52,0,45,7,8,7,7
17292,1366,77,0,25,7,9,7,8
17293,404,74,0,3,10,5,7,9
17294,1663,105,0,20,6,6,7,9
17295,2071,220,1,219,4,6,3,2
17296,2749,66,0,4,3,5,7,8
17297,721,184,0,35,9,4,7,5
17298,2937,24,0,7,1,8,7,6
17299,704,95,2,142,4,4,5,1
17300,2163,89,0,26,6,9,7,8
17301,1922,14,0,0,4,10,7,10
17302,2105,10,0,0,3,10,7,10
17303,555,173,6,27,8,6,4,5
17304,293,139,99,173,9,2,1,1
17305,1063,34,0,16,7,9,7,8
17306,1665,54,0,1,5,10,7,10
17307,2248,66,0,79,2,7,7,5
17308,479,162,0,17,9,5,7,6
17309,394,30,0,15,10,9,7,9
17310,618,203,2,81,8,3,2,2
17311,1725,18,0,1,7,9,7,10
17312,2086,6,0,1,5,10,7,10
17313,1742,124,0,39,6,6,7,4
17314,1819,22,0,19,6,9,7,6
17315,1686,65,0,36,7,9,7,5
17316,3144,67,0,17,1,9,7,7
17317,2177,148,0,81,2,6,7,2
17318,1670,88,0,19,3,7,7,9
17319,969,23,0,16,10,10,7,8
17320,1272,51,6,21,6,8,3,8
17321,350,178,0,166,10,2,7,2
17322,1500,2,0,0,9,10,8,10
17323,1180,157,0,61,7,6,8,6
17324,500,131,10,60,5,5,4,2
17325,1364,93,1,26,4,6,3,6
17326,1621,274,5,91,3,4,4,2
17327,535,66,0,22,9,6,8,8
17328,450,56,3,111,10,7,3,3
17329,2661,152,0,99,3,6,8,5
17330,556,223,7,116,3,3,2,1
17331,1329,13,0,0,7,10,8,10
17332,1306,72,0,8,2,6,8,8
17333,2233,112,0,48,4,6,8,3
17334,3038,135,1,10,3,4,5,9
17335,1249,182,2,58,1,2,3,4
17336,2428,25,0,1,4,7,8,10
17337,1713,154,0,79,6,6,8,4
17338,2363,49,0,6,5,10,8,9
17339,1832,209,2,47,3,4,5,5
17340,1711,36,0,55,5,9,8,7
17341,2231,56,0,9,3,8,8,9
17342,696,209,1,45,3,3,5,3
17343,244,211,4,95,10,4,2,1
17344,948,295,1,55,4,2,5,5
17345,2647,135,1,27,2,5,6,8
17346,2065,20,2,0,8,7,3,10
17347,943,385,3,34,2,1,3,3
17348,466,225,26,29,3,1,1,3
17349,1452,64,2,23,7,8,5,8
17350,1975,90,0,37,5,8,8,7
17351,1622,69,1,148,2,7,2,1
17352,2464,94,0,40,2,8,8,8
17353,1571,15,0,5,5,10,8,7
17354,410,206,1,83,8,4,5,1
17355,1616,34,0,20,5,9,8,8
17356,587,13,0,3,1,10,8,10
17358,738,149,1,94,10,6,4,3
17359,2767,15,0,5,6,10,8,9
17360,443,20,0,90,10,9,8,5
17361,398,269,5,24,6,2,2,3
17362,1710,59,1,2,6,5,4,8
17363,2100,6,0,0,7,10,8,10
17364,1026,186,0,4,8,4,8,9
17365,1225,83,6,38,5,5,3,7
17366,1353,5,0,0,7,10,8,10
17367,2534,51,0,15,1,7,8,7
17368,1740,36,1,0,6,5,4,10
17369,1841,32,0,38,7,9,8,8
17370,1611,33,0,4,2,8,8,9
17371,2002,11,0,7,9,10,8,7
17372,1047,46,1,25,7,9,5,9
17373,2099,94,0,16,3,6,8,8
17374,1696,35,0,1,5,6,8,10
17375,1108,1,0,0,9,10,8,10
17376,2839,15,0,0,4,9,8,10
17377,921,62,0,67,5,7,8,5
17378,1651,24,0,3,9,9,8,10
17379,643,157,0,31,10,4,8,6
17380,102,53,1,28,10,5,5,5
17381,811,186,3,82,7,6,5,3
17383,2321,34,0,43,1,9,8,5
17384,2086,134,0,37,2,7,8,5
17385,1058,68,0,59,8,8,8,4
17386,1766,75,18,6,1,4,1,8
17387,2399,18,0,0,4,9,8,10
17388,1280,2,0,0,9,10,8,10
17389,1199,103,2,58,5,6,4,3
17390,510,5,0,3,9,10,8,10
17391,1374,59,0,30,7,7,8,6
17392,930,222,1,13,4,4,5,6
17393,911,43,0,3,1,8,8,9
17394,1063,353,28,73,2,1,1,1
17395,1610,4,0,8,7,10,8,8
17396,1040,6,0,2,8,10,8,10
17397,1910,67,6,7,2,5,2,8
17398,1632,3,0,0,10,10,8,10
17399,2780,12,0,4,5,10,8,10
17401,1995,124,0,57,6,6,8,6
17402,1577,96,1,12,7,8,5,8
17403,1422,96,1,157,5,6,5,2
17404,1545,4,0,0,6,10,8,10
17405,1047,68,2,69,8,8,4,5
17406,1686,102,0,86,5,7,8,3
17407,836,73,0,10,8,7,8,8
17408,381,208,4,66,8,3,3,2
17409,254,59,1,177,10,7,5,4
17410,2763,282,9,153,1,2,1,1
17411,1907,9,0,0,5,10,8,10
17412,3824,11,0,4,3,10,8,10
17413,1053,122,0,16,7,8,8,5
17414,3200,82,1,32,1,8,6,7
17415,580,201,0,82,7,3,8,2
17416,1290,178,0,14,2,4,8,8
17417,1034,53,0,36,7,8,8,7
17418,2449,128,1,51,2,7,6,3
17419,857,44,0,114,9,8,8,5
17420,588,65,0,22,9,8,8,5
17421,1626,12,0,1,9,10,8,10
17422,339,174,7,30,9,4,2,2
17423,100,359,0,32,10,1,8,3
17424,1049,25,0,4,8,8,8,9
17425,982,9,0,0,9,9,8,10
17426,1964,9,0,2,7,10,8,9
17427,1741,114,0,26,3,7,8,3
17428,933,7,0,2,10,9,8,9
17429,2307,4,0,0,6,10,8,10
17430,1864,109,0,20,3,7,8,7
17431,2403,28,3,10,2,8,5,9
17432,580,132,0,15,9,5,8,8
17433,1145,31,1,14,9,7,5,7
17434,952,69,0,62,7,6,8,3
17435,248,484,9,10,9,1,1,1
17436,1827,12,0,1,6,9,8,10
17437,257,51,0,229,10,5,8,1
17438,384,48,0,173,10,5,8,1
17439,1573,131,0,90,5,5,8,4
17440,645,209,1,14,5,3,5,7
17441,1486,67,0,47,8,7,8,5
17442,1258,33,0,124,8,10,8,5
17443,1872,149,0,61,3,6,8,4
17444,1761,69,0,20,4,6,8,3
17445,367,56,2,54,10,6,3,4
17446,596,311,12,55,1,1,1,1
17447,2339,316,0,29,5,4,8,6
17448,2406,10,0,0,9,10,8,10
17449,1981,48,0,21,5,6,8,5
17450,1316,114,2,61,1,3,2,2
17451,2227,16,0,3,4,7,8,10
17452,1449,110,0,54,7,6,8,6
17453,2541,5,0,2,3,10,8,7
