고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감,6_7기증감
17180,0,0,0,1,-2,0
17181,0,0,1,0,1,-1
17182,0,0,-1,1,0,0
17183,2,0,0,0,0,0
17184,-1,1,-1,0,-1,1
17185,0,0,1,-1,1,-1
17186,4,0,-1,1,-1,1
17187,0,1,0,-1,1,-1
17188,1,0,-1,-1,1,-1
17189,-1,-1,0,0,1,3
17190,-1,4,-4,1,3,-1
17191,1,0,-1,-2,1,0
17192,0,0,0,0,0,0
17193,1,-1,1,1,-1,1
17194,-1,1,-1,1,0,-1
17196,0,0,0,0,-2,2
17197,-1,1,-3,1,1,-1
17198,0,1,-1,1,0,0
17199,-1,0,0,0,0,1
17200,0,0,0,0,0,0
17201,1,-1,0,-1,2,-1
17202,-2,-1,0,1,-1,1
17203,1,-1,0,0,0,1
17204,1,-3,2,-3,4,-1
17205,0,1,-2,1,1,-2
17206,1,1,-2,0,1,-1
17207,1,-1,-2,3,1,0
17209,-2,2,0,-1,0,-1
17210,-1,-2,1,-1,2,-2
17211,0,-2,2,-1,2,1
17212,-1,1,-2,1,1,-1
17213,-1,0,0,0,0,0
17214,0,0,0,-1,1,0
17215,-2,1,0,1,0,-1
17216,1,-3,2,-2,3,-1
17217,2,-1,-1,0,0,1
17218,1,0,0,1,-1,0
17219,0,0,0,0,1,-1
17220,0,0,0,0,0,0
17221,0,0,0,0,1,-2
17222,1,-1,1,-1,1,0
17223,0,-1,2,-1,-1,-1
17224,2,0,-1,0,0,0
17225,0,0,0,0,1,-1
17226,3,-2,-1,2,-1,1
17227,0,1,0,2,-1,0
17228,-2,1,-1,2,0,0
17229,-2,2,-1,2,-1,1
17231,0,0,0,0,0,0
17232,-2,1,0,0,0,0
17233,1,-1,1,-1,1,0
17234,1,1,0,-2,3,2
17235,0,0,-2,2,0,-2
17236,1,0,0,-1,1,-1
17237,0,0,0,0,0,-1
17238,2,-2,1,0,0,0
17239,0,0,0,0,0,0
17240,2,-2,3,0,0,0
17241,0,1,0,5,-2,0
17242,-1,-1,-2,4,-1,0
17243,1,1,0,0,0,-1
17244,0,-2,2,0,0,0
17245,-1,1,-2,2,0,0
17246,0,-1,2,-2,0,0
17247,0,1,0,1,-1,0
17248,-1,2,-2,2,-1,-1
17249,0,0,0,1,-1,1
17250,0,1,-1,1,-1,0
17251,-1,0,4,-3,2,-3
17252,0,0,0,0,0,0
17253,2,-1,0,0,-2,0
17254,-2,2,-2,0,0,0
17255,-1,1,0,0,1,0
17256,1,0,0,0,0,0
17257,1,1,0,0,-1,1
17258,-3,0,0,0,0,1
17259,0,1,1,1,-3,2
17260,0,-3,3,0,-3,1
17261,-1,0,0,-1,0,-1
17262,0,0,0,0,0,0
17263,0,0,0,0,0,0
17264,0,0,-1,0,0,-1
17265,1,1,-1,1,0,-1
17266,1,0,0,1,-3,1
17267,0,1,-1,-1,1,1
17268,-1,1,0,0,1,0
17269,-1,1,-1,2,-2,2
17270,0,0,2,-1,-1,1
17271,-1,1,0,-1,2,-2
17272,0,0,0,0,0,0
17273,0,1,-1,0,0,1
17274,0,1,-1,0,0,0
17275,-1,1,-3,3,-1,1
17276,2,2,-2,-3,1,4
17278,-1,1,-3,3,0,0
17279,-2,2,-1,1,-1,0
17280,0,0,0,0,1,0
17281,1,-2,0,0,2,-1
17282,0,1,-1,-1,0,2
17283,2,-1,-2,1,1,0
17284,0,0,0,0,0,1
17285,0,0,2,-2,-1,0
17286,0,-1,1,1,0,-1
17287,-1,0,1,-2,1,1
17288,0,0,0,0,0,0
17289,1,-1,2,-2,1,-1
17290,-1,0,1,0,-1,0
17291,1,0,-3,2,-1,1
17292,-2,0,-1,1,1,-1
17293,3,0,-1,2,0,1
17294,-1,-1,1,1,-1,-2
17295,-2,-1,1,1,1,-1
17296,1,-1,0,1,-3,1
17297,-1,0,0,1,2,0
17298,0,-1,1,0,-2,0
17299,0,-1,1,0,-1,1
17300,1,0,0,-1,1,0
17301,0,-1,0,0,-1,1
17302,0,0,0,1,-2,0
17303,1,1,-2,0,1,0
17304,0,0,2,-2,0,0
17305,-3,1,-1,2,0,-1
17306,1,-2,2,0,1,-2
17307,-1,1,-2,1,1,1
17308,2,0,1,-1,-1,1
17309,-1,1,-1,-3,4,-4
17310,1,-2,1,1,-1,1
17311,-1,2,-1,0,0,1
17312,1,-1,0,-1,2,0
17313,-1,0,0,0,0,0
17314,1,0,1,-2,2,-1
17315,1,-1,1,1,-1,0
17316,0,-1,1,0,0,-1
17317,0,0,-1,1,0,0
17318,-2,0,2,-1,0,-1
17319,1,-1,0,0,1,0
17320,-1,-1,0,2,0,0
17321,-2,0,1,-1,1,-1
17322,0,0,0,0,0,0
17323,1,0,-2,1,0,-1
17324,0,0,0,-1,0,0
17325,0,-1,2,-1,-2,1
17326,-1,0,0,2,-2,0
17327,1,-1,0,0,0,-2
17328,1,1,-1,0,1,0
17329,0,0,-1,-1,2,-1
17330,0,-1,0,1,-2,3
17331,-2,3,-2,1,0,0
17332,0,-1,0,-1,1,-3
17333,1,0,0,1,0,-1
17334,-2,3,-5,4,0,-1
17335,0,1,-1,1,-1,1
17336,0,-2,-2,3,0,0
17337,-1,1,0,0,-1,-1
17338,0,0,0,-1,0,0
17339,0,2,-1,0,1,0
17340,0,0,1,0,0,-1
17341,1,0,-1,1,0,0
17342,-1,-1,1,-1,1,0
17343,2,-2,1,0,2,-3
17344,0,1,-4,0,0,1
17345,-1,-1,1,0,0,-2
17346,0,0,0,-5,5,0
17347,1,0,1,-1,0,0
17348,0,1,-1,1,-1,0
17349,0,0,-2,2,-1,0
17350,-1,0,0,1,-1,1
17351,0,-1,3,-1,0,1
17352,1,0,0,0,0,-1
17353,0,0,0,1,0,-2
17354,-1,0,0,0,1,-1
17355,0,0,-1,-1,2,0
17356,0,0,0,0,0,0
17358,-1,-1,2,-1,-1,4
17359,0,0,0,0,0,0
17360,0,-2,-2,2,2,-1
17361,1,-1,0,1,0,-1
17362,-2,3,-1,0,-3,4
17363,0,0,0,0,0,0
17364,-1,0,0,1,-3,1
17365,2,-2,2,0,-3,-3
17366,2,-2,1,-2,2,-1
17367,5,-4,2,-3,2,-1
17368,0,-2,-2,1,2,-3
17369,-1,1,0,0,-1,0
17370,-1,0,1,-1,0,1
17371,0,0,0,0,0,0
17372,0,-1,0,-1,2,0
17373,0,1,0,-1,0,0
17374,-1,-2,-1,1,0,-1
17375,0,0,0,0,1,-1
17376,0,0,0,0,0,0
17377,0,-1,0,1,0,2
17378,0,0,0,0,0,0
17379,0,1,0,1,-2,-1
17380,6,-3,-3,2,0,-1
17381,-1,1,0,0,1,-1
17383,0,-1,1,1,0,0
17384,1,0,0,0,0,1
17385,2,2,0,-1,0,0
17386,1,-3,0,1,-1,-1
17387,0,-1,1,-1,-1,1
17388,1,0,0,0,0,0
17389,1,0,1,-2,1,-1
17390,1,0,1,-2,0,0
17391,-1,1,0,-1,0,-1
17392,1,0,1,-1,0,1
17393,-4,1,0,1,2,-1
17394,1,0,0,1,-2,1
17395,0,1,0,0,0,-1
17396,-1,-1,1,-2,4,-2
17397,0,-1,1,1,-1,2
17398,0,0,0,0,0,0
17399,0,0,0,0,0,0
17401,0,1,0,-2,1,1
17402,0,0,0,-1,1,0
17403,-1,1,0,0,0,0
17404,0,0,0,-1,1,-1
17405,0,-1,0,1,0,-1
17406,0,2,-1,-1,1,-1
17407,-1,-1,-1,0,1,-1
17408,1,-1,0,1,-1,0
17409,-2,-1,1,1,-1,0
17410,0,0,1,-1,2,-1
17411,1,-1,-1,2,0,-1
17412,0,0,0,0,0,0
17413,3,-2,0,0,2,-1
17414,0,-1,0,0,0,0
17415,1,1,-1,0,-1,1
17416,-1,1,0,0,0,-1
17417,0,0,-1,2,-1,-1
17418,0,0,1,0,-1,0
17419,1,0,-1,-2,3,-1
17420,1,0,-1,2,0,-1
17421,0,0,0,0,0,0
17422,-1,2,-1,0,-1,0
17423,-1,0,0,0,0,0
17424,1,1,-3,2,-1,-1
17425,-3,2,4,2,-1,0
17426,0,0,0,0,0,0
17427,0,1,-2,4,-2,1
17428,2,0,0,0,-2,1
17429,0,0,0,0,0,0
17430,0,0,-1,2,0,0
17431,-1,0,0,0,0,0
17432,0,0,1,0,4,-1
17433,-2,-4,4,0,1,-1
17434,2,-3,-1,0,5,0
17435,0,0,0,0,0,0
17436,-1,-1,0,1,1,0
17437,-1,2,-1,1,-1,0
17438,1,0,0,1,-2,2
17439,1,0,0,2,0,0
17440,-1,0,0,1,-1,0
17441,0,-2,0,-3,4,0
17442,1,-2,1,0,0,1
17443,1,-1,0,-1,1,0
17444,1,1,-3,3,-3,2
17445,-1,0,0,2,0,-1
17446,0,0,0,0,0,0
17447,2,-2,1,-2,3,-2
17448,0,0,0,0,0,0
17449,-3,3,-1,1,-2,0
17450,-5,1,0,-1,1,-1
17451,1,-1,0,0,-4,3
17452,0,0,-1,2,-4,2
17453,1,-1,0,0,0,-1
17455,3,2,-3,1,0,1
17456,0,0,0,0,0,0
17458,0,-3,2,2,-1,1
17459,-1,0,1,-1,0,-1
17460,0,-1,0,1,-1,-1
17461,2,1,-2,0,1,0
17462,1,-1,1,2,-1,-1
17463,-2,-1,1,0,1,0
17464,-1,0,0,2,0,3
17465,-1,1,1,-1,1,-1
17466,1,0,1,-1,-1,6
17467,1,-3,-3,5,-1,0
17468,0,0,0,0,0,0
17469,1,-1,0,-1,1,-1
17470,1,-1,0,0,0,-3
17471,2,0,0,0,0,-1
17472,0,0,0,-1,0,-1
17473,0,-1,1,0,-1,0
17474,2,1,-2,0,0,0
17475,0,1,-1,1,0,2
17476,0,0,1,-1,0,1
17477,-1,1,-2,0,0,0
17478,0,0,-1,1,0,1
17479,0,0,0,0,0,0
17480,-3,3,0,-3,0,1
17481,-1,0,1,2,0,-2
17482,0,0,0,0,0,0
17483,3,0,-1,0,1,-1
17484,2,-2,1,0,-2,0
17485,1,0,0,-3,1,1
17486,0,0,1,-2,0,0
17487,-1,0,0,0,-1,2
17488,-1,0,0,1,-1,0
17489,0,1,0,-2,1,0
17490,0,0,1,0,0,0
17491,0,0,1,0,0,0
17492,0,0,0,0,0,0
17493,-1,0,1,-2,2,-1
17494,-1,1,-1,0,2,-2
17495,0,0,0,0,0,0
17496,0,0,0,0,0,0
17497,-1,1,-1,1,0,0
17498,0,0,1,-2,1,0
17499,0,1,1,0,-1,0
17500,0,0,0,0,2,-2
17501,-1,0,1,-1,-1,2
17502,1,1,-2,2,-2,1
17503,2,-2,1,1,-2,1
17504,1,-2,0,1,0,-1
17505,-4,3,-1,0,0,0
17506,0,-1,1,0,0,0
17507,-1,0,0,0,-1,0
17508,2,0,0,0,1,0
17509,-1,-1,0,2,-1,3
17510,-1,2,-1,0,-1,0
17511,0,0,0,0,0,0
17512,-4,1,2,0,-4,4
17513,1,-1,0,-1,1,0
17514,-3,2,-2,1,0,0
17515,1,0,2,0,-1,0
17516,0,-1,0,1,-1,0
17517,-1,0,-2,-1,1,2
17518,0,0,0,-1,1,-1
17519,0,-1,0,1,-1,1
17520,2,-2,0,2,-1,0
17521,-2,-1,1,0,0,1
17522,1,0,0,0,-1,0
17523,0,1,-1,0,0,1
17524,0,0,-1,1,0,1
17525,-1,0,0,0,1,-1
17527,0,2,-1,-1,0,2
17528,4,0,0,0,2,-5
17529,1,-1,0,-1,1,0
17530,0,0,0,0,0,0
17531,0,-1,1,0,0,-1
17532,1,-2,2,2,-1,-2
17533,-2,0,0,-1,1,-1
17534,0,0,0,0,0,0
17535,1,-1,1,0,0,1
17536,0,0,0,0,0,-1
17537,-1,0,-2,2,-1,1
17538,0,1,0,-1,5,-5
17539,0,0,0,0,0,0
17540,-1,0,0,0,0,1
17541,-1,0,1,-6,6,-6
17542,1,0,0,-1,1,0
17543,-5,-2,6,3,-3,-2
17544,-1,1,0,3,-1,0
17545,-1,0,1,0,0,-1
17546,-1,0,0,0,0,0
17547,-1,0,1,0,0,0
17548,-1,1,-2,1,0,0
17549,0,1,1,-2,0,0
17550,2,-1,-1,2,-1,-1
17551,0,-1,1,-1,1,-1
17552,2,0,0,-1,0,2
17553,2,1,-1,-1,1,0
17554,1,0,-1,2,0,-1
17555,1,0,-2,2,-2,2
17556,-1,0,0,0,0,1
17557,0,0,0,0,0,3
17558,-2,2,-1,2,-2,2
17559,1,0,-1,0,1,0
17560,0,-1,0,1,-1,2
17561,0,-2,1,-1,0,2
17562,1,0,-1,1,0,0
17563,0,0,1,-2,0,0
17564,0,1,-1,1,0,0
17565,0,0,0,0,0,0
17566,-1,1,-1,0,0,1
17567,0,0,-1,0,1,0
17568,-2,1,-1,0,1,-1
17569,1,-1,2,-2,1,0
17570,0,-1,0,0,-1,3
17571,-1,1,0,-1,1,1
17572,-1,1,-1,1,0,1
17573,0,0,1,0,0,-1
17574,-1,0,1,0,1,-2
17575,0,0,0,0,0,0
17576,0,0,0,0,-1,0
17577,0,-1,0,0,1,-1
17578,0,0,-3,3,-1,-1
17579,0,0,0,1,0,0
17580,0,1,1,-1,1,-1
17581,-1,0,0,2,-1,1
17582,-1,0,0,-1,1,0
17583,0,0,0,0,0,0
17584,1,0,0,-1,0,-1
17585,-1,0,0,1,1,0
17586,-1,2,0,-1,0,1
17587,0,0,0,0,0,0
17588,-1,0,0,0,0,0
17589,-1,-1,1,-1,0,0
17590,0,1,1,-2,0,0
17591,-1,-1,0,1,0,0
17592,-1,-1,1,-2,2,-1
17593,-1,0,0,1,0,0
17594,1,0,0,-1,1,1
17595,0,-1,1,0,0,0
17596,1,-1,1,-1,0,1
17597,0,0,0,0,0,0
17598,0,0,2,1,-2,0
17599,0,0,0,0,0,0
17600,1,0,-1,-1,2,-1
17601,0,1,-1,-1,2,-2
17602,0,0,1,-2,1,1
17603,1,4,-5,4,0,-1
17604,-1,1,-1,1,0,0
17605,0,-1,0,0,0,0
17606,0,-1,1,-1,1,0
17607,0,0,-2,1,0,-1
17608,1,-1,0,1,-1,-1
17609,-1,0,1,1,-1,0
17610,1,-1,-1,1,1,-1
17611,-1,1,-1,0,1,0
17612,-1,0,0,0,0,1
17613,0,0,0,-1,0,0
17614,-1,0,0,-1,0,0
17615,0,0,0,-1,0,-2
17616,-3,1,0,-1,-1,2
17617,1,-2,2,-1,1,0
17618,0,0,0,0,1,-1
17619,1,0,0,0,0,0
17620,0,0,0,0,0,0
17621,0,-1,0,0,0,0
17622,-1,1,0,-1,-1,1
17623,0,-1,1,0,-1,0
17624,0,0,0,0,0,0
17625,0,0,1,-1,1,1
17626,1,2,-1,-2,4,-3
17627,0,0,0,0,0,0
17628,-1,1,1,0,-1,0
17629,1,0,1,0,0,0
17630,2,0,-1,-1,2,-1
17631,0,0,0,0,-1,1
17632,-1,0,0,1,0,-1
17633,-1,1,0,-2,1,1
17634,1,0,0,0,-1,0
17635,0,0,0,0,-1,1
17636,1,-1,-1,2,-1,1
17637,0,1,0,-1,0,0
17638,0,1,-1,-1,0,0
17639,0,0,0,-1,-1,0
17640,-2,0,1,-1,0,1
17641,1,-1,0,0,0,0
17642,0,-1,0,-1,1,0
17643,0,-3,3,0,0,0
17644,1,0,0,-2,3,-1
17645,-1,1,0,1,0,-1
17646,0,0,0,0,0,0
17647,-1,0,1,-1,1,0
17648,0,0,0,0,0,-1
17649,-1,1,1,0,0,-1
17651,0,1,0,0,0,0
17652,0,0,-1,0,0,0
17653,0,-2,0,0,2,0
17654,0,0,0,0,1,-1
17655,0,0,1,-1,0,0
17656,0,0,-1,1,0,1
17657,1,-1,-2,2,1,-4
17658,-1,0,0,1,0,-1
17659,-1,1,0,0,-1,1
17660,-1,-1,2,-2,0,0
17661,-1,1,-2,1,0,1
17662,-1,0,0,0,0,0
17663,0,1,-1,0,-1,1
17664,0,0,1,-1,0,1
17665,0,1,0,-1,1,-1
17666,-1,0,1,-1,1,0
17667,1,1,1,0,-1,-1
17668,0,0,0,0,-1,1
17669,0,0,0,0,0,0
17670,-2,5,-1,-5,5,-1
17671,1,0,0,0,-1,0
17672,1,0,0,-1,-1,0
17673,2,2,0,-3,2,1
17674,0,0,0,0,0,0
17675,-1,1,0,-2,1,0
17676,2,-1,0,0,-1,2
17677,1,1,1,-1,1,0
17678,-4,1,-2,1,-1,1
17679,-2,3,1,-1,0,-2
17680,1,-1,1,-2,2,-1
17681,-1,-1,1,0,0,-1
17682,0,-2,1,0,2,-2
17683,0,1,0,-1,1,0
17684,1,1,0,-2,-3,5
17685,0,0,0,0,0,0
17686,2,-1,1,0,-1,0
17687,0,0,-1,1,-1,1
17688,-1,2,0,-1,1,0
17689,-1,0,0,0,1,0
17690,-1,-1,1,0,0,-1
17691,-2,1,1,-1,0,-1
17693,-1,2,0,-1,2,0
17694,0,0,-2,1,0,0
17695,0,-1,1,0,-1,2
17696,0,0,-1,1,0,0
17697,2,-4,2,-2,2,-2
17698,1,-1,1,-2,2,-1
17699,0,0,0,0,1,-1
17700,0,0,-1,0,0,1
17701,2,0,-1,-2,1,0
17702,0,0,-1,1,0,-1
17703,0,-1,1,-1,1,0
17704,0,0,0,0,0,-1
17705,0,0,0,-1,-1,2
17706,0,0,0,1,0,0
17707,0,0,0,0,0,0
17709,0,2,-2,1,-1,1
17710,0,0,0,-1,1,0
17711,-3,1,0,2,-1,0
17712,0,0,0,-1,1,0
17713,0,0,0,0,0,0
17714,0,0,1,-1,-1,0
17715,0,0,0,0,0,1
17716,0,0,0,-1,1,0
17717,0,0,0,2,-2,0
17718,-1,1,-2,2,-1,-2
17719,0,-1,1,0,0,-1
17720,0,0,1,0,-1,0
17721,0,1,-2,2,0,0
17722,1,0,-1,-1,0,2
17723,1,0,0,0,0,0
17724,0,0,0,0,1,-1
17725,-1,0,1,-1,0,1
17726,0,0,-2,1,1,0
17727,0,0,-3,2,0,2
17728,1,-1,1,-1,1,-1
17729,1,-3,3,0,-1,-1
17730,2,0,0,-2,0,1
17731,0,0,0,0,-1,0
17732,0,1,1,-1,-1,2
17733,0,0,0,1,-1,0
17734,-2,1,-1,1,0,0
17735,0,0,0,0,-1,0
17736,1,0,0,-2,2,-1
17737,0,0,-1,2,-1,0
17738,1,-2,2,0,-1,1
17739,2,-2,2,0,-2,2
17740,1,-3,0,1,0,1
17741,-2,0,0,1,-1,1
17742,-1,0,1,1,-1,0
17743,-1,1,0,1,-1,0
17744,0,0,0,0,0,-1
17745,3,0,0,0,0,0
17746,3,-1,-1,0,0,-3
17747,1,0,0,-2,2,0
17748,1,-1,0,-1,0,0
17749,1,0,0,-1,-1,0
17750,-1,2,-1,0,1,-1
17751,0,0,-1,1,0,0
17752,0,0,0,0,0,1
17753,-3,1,1,-2,2,2
17754,0,-1,1,0,0,0
17755,0,0,-1,1,0,0
17756,-3,2,0,0,-2,1
17757,-3,2,-1,1,-2,3
17758,1,0,0,-1,1,0
17759,0,0,0,1,-2,2
17760,0,0,0,0,0,-1
17761,0,1,0,-2,2,0
17762,0,0,0,0,0,0
17763,-1,0,1,-1,0,0
17764,2,0,-1,2,-2,1
17765,-1,-2,2,1,0,0
17766,3,0,0,1,-1,0
17767,0,-1,1,0,-2,2
17768,-2,2,0,0,-2,1
17769,0,0,0,0,0,0
17770,0,1,-1,-1,0,1
17771,0,0,0,0,0,0
17772,0,1,1,-3,2,-2
17773,2,0,0,-4,1,-1
17774,1,0,0,-1,1,0
17775,0,0,0,0,0,0
17776,-1,0,1,0,0,-1
17777,1,0,0,3,-4,1
17778,0,0,-1,2,-1,0
17779,-1,0,0,-1,0,1
17780,2,-1,0,-1,2,0
17781,0,1,0,1,0,0
17782,0,0,-1,2,0,0
17783,0,-2,2,1,0,0
17784,-1,-1,1,0,0,1
17785,-4,4,-3,3,-1,2
17786,0,2,-1,1,0,-1
17787,-2,4,-4,2,-2,3
17788,1,0,-1,0,0,-1
17789,0,1,-1,1,1,-1
17790,1,-1,0,1,0,1
17791,0,1,1,-3,1,-1
17792,0,-1,1,0,0,0
17793,-1,0,0,-2,2,0
17794,-7,4,0,-1,0,0
17795,1,1,-1,-1,0,0
17796,-2,1,0,1,-1,1
17797,0,-2,1,1,-1,0
17798,1,-2,0,0,1,-2
17799,-1,-1,3,-2,0,0
17800,-1,2,0,-1,0,-4
17801,-3,-1,0,2,-2,1
17802,0,-1,1,0,-1,0
17803,1,1,0,-1,0,2
17804,1,-1,-1,0,1,-3
17805,-1,1,-1,0,0,1
17806,1,-1,-1,1,0,0
17807,-1,0,0,0,0,0
17808,0,0,-1,1,0,-1
17809,-1,0,0,0,0,-1
17810,0,-1,0,-1,3,-2
17811,0,-1,1,-1,1,1
17812,0,0,-1,0,1,-1
17813,0,-1,0,1,-1,0
17814,0,-1,2,-1,0,0
17815,2,-2,0,0,0,1
17816,0,0,0,0,0,0
17817,0,0,1,-1,0,1
17818,-2,1,0,2,-1,-4
17819,1,0,0,0,0,0
17820,1,1,-1,1,-3,2
17821,-2,0,0,0,0,0
17822,0,-1,0,0,0,-1
17823,0,0,0,0,-6,5
17824,1,-1,2,-3,2,-1
17825,0,0,0,0,0,0
17826,1,1,0,-1,1,-1
17827,0,0,0,-1,1,0
17828,0,-1,2,-1,-2,0
17829,1,0,0,-2,0,2
17830,-3,4,0,-2,-1,0
17831,0,-1,1,-1,1,-1
17832,1,1,0,-1,0,0
17833,2,-1,1,-1,2,-2
17834,1,0,-1,2,0,0
17835,-2,1,0,0,-1,-1
17836,-1,0,1,0,0,-3
17837,0,0,1,0,-2,1
17838,0,0,1,0,0,-2
17839,2,-2,2,0,0,0
17840,1,-1,1,-1,0,-1
17842,0,-2,0,0,1,0
17843,-1,0,2,-1,-1,0
17844,0,0,0,1,-2,0
17845,0,0,0,-1,0,0
17846,-2,1,0,0,-2,1
17847,0,1,-1,0,1,-1
17848,0,-2,2,1,-1,0
17849,0,-2,2,-4,4,-1
17850,1,0,0,0,0,0
17851,-1,0,2,-1,0,0
17852,0,-1,1,0,-2,0
17853,-1,-1,2,-1,-2,2
17854,0,0,-1,1,-1,1
17855,0,0,0,-1,1,-1
17856,-1,3,1,1,0,-1
17857,-2,1,0,0,0,0
17858,0,-1,1,-1,1,-2
17859,-1,-2,0,1,0,-1
17860,0,0,0,0,0,0
17861,0,1,0,0,0,-1
17862,1,0,-1,0,1,1
17863,0,1,-1,1,-1,2
17864,0,0,0,-1,2,0
17865,0,-1,1,-2,1,-1
17866,0,1,-1,0,0,0
17867,3,0,-2,2,-2,2
17868,1,-1,1,0,0,1
17869,1,0,0,0,-1,1
17870,0,0,1,-1,0,0
17871,0,-1,2,0,-1,0
17872,-1,1,-4,4,0,0
17873,1,-1,0,1,-1,-1
17874,-1,0,0,1,-1,1
17875,2,0,-1,-3,5,-1
17876,-1,1,0,0,1,-1
17877,-1,-2,2,-2,0,0
17878,0,-1,-1,2,-1,0
17879,2,-1,1,1,-1,-1
17880,-1,1,0,-1,0,0
17881,-2,0,0,0,0,2
17882,1,-1,0,-1,1,0
17883,-1,1,-1,1,-1,0
17884,0,0,-2,-1,1,-1
17885,0,1,-1,1,0,0
17886,4,-1,-1,0,-1,0
17887,0,0,-2,2,0,0
17888,1,0,0,0,0,0
17889,-1,1,0,0,0,2
17890,0,1,0,-1,1,-1
17891,0,-1,2,-1,1,-1
17893,2,0,-2,0,2,-1
17894,1,0,1,0,-4,-1
17895,0,-1,1,0,0,0
17896,0,0,0,0,-1,1
17897,3,0,-1,2,1,-2
17898,-2,1,1,1,-1,1
17899,0,1,1,-2,0,2
17900,-1,0,0,2,-3,1
17901,-3,0,0,4,1,-8
17902,1,0,-2,1,1,-1
17903,1,0,-2,1,-2,-1
17904,0,0,0,-1,1,-1
17905,1,-1,0,0,0,-2
17906,1,-2,-1,2,0,0
17907,2,0,0,0,0,0
17908,0,0,0,0,0,0
17909,-2,1,0,0,-2,1
17910,-4,5,-3,0,-1,3
17911,-1,2,0,-1,2,-2
17912,0,0,0,0,0,0
17913,0,-1,-1,3,-1,-1
17914,-2,0,-2,3,-4,4
17915,0,-2,0,-1,2,-1
17916,1,1,-1,-1,0,2
17917,-3,1,0,0,2,-1
17918,0,0,2,0,-2,0
17919,0,-1,-1,1,1,-1
17920,0,0,0,0,0,0
17921,0,-1,1,-1,0,0
17922,2,0,-1,1,-2,1
17923,1,-1,1,0,1,0
17924,0,1,-2,1,-1,1
17925,0,1,0,-1,-1,2
17926,2,-2,1,0,-1,0
17927,-1,2,-1,0,-1,-1
17928,1,-2,2,-1,-4,1
17929,-1,1,-1,2,-2,1
17930,0,1,0,2,-1,0
17931,2,0,-1,0,1,-2
17932,1,0,-1,0,0,-1
17933,0,0,-1,1,0,-1
17934,-2,0,1,0,1,0
17935,2,0,0,0,1,-2
17936,2,-2,2,-1,1,1
17937,0,0,0,-1,1,0
17938,-1,-1,1,-1,0,0
17939,0,1,-1,0,0,1
17940,-1,1,1,-1,0,0
17941,2,-2,1,-3,2,1
17942,0,-1,0,1,0,0
17943,0,0,0,0,-1,-2
17944,0,0,-1,2,-2,1
17945,0,1,0,1,-1,1
17946,1,-1,2,-2,0,0
17948,-1,0,1,0,1,-2
17949,1,-1,2,1,-2,2
17950,-1,1,-1,1,-3,2
17952,0,0,0,1,-1,1
17953,0,0,-1,-1,2,-1
17954,-1,0,-1,2,-1,0
17955,3,2,0,-2,2,0
17956,0,0,1,-2,0,1
17957,1,-2,2,-2,2,0
17958,-2,2,0,0,0,0
17959,-2,2,2,-2,1,0
17960,2,-1,1,1,-1,1
17961,1,-1,0,0,0,0
17962,0,2,-1,0,1,0
17963,2,-1,0,-1,-1,1
17964,-2,2,-2,2,-1,-1
17966,0,0,0,0,-1,1
17967,1,0,-1,0,1,-2
17968,0,0,0,0,0,-1
17969,0,0,-2,1,0,0
17970,1,0,0,0,0,0
17971,2,-2,-2,2,0,1
17972,-2,1,1,0,-1,0
17973,0,0,0,0,0,0
17974,-1,-1,-1,2,-2,2
17975,-1,0,0,0,-1,1
17976,-1,0,0,1,0,0
17977,-1,0,2,-1,0,-1
17978,0,0,0,0,0,0
17979,0,0,0,0,0,0
17980,-1,1,0,-1,-1,3
17981,0,-2,2,-2,-1,3
17982,0,-1,1,-1,1,0
17983,0,0,0,0,0,0
17984,0,0,0,0,0,0
17985,0,0,0,-1,0,0
17986,0,1,-1,0,0,0
17987,0,0,0,0,0,0
17988,-3,2,0,-1,0,0
17989,-1,0,0,2,-1,0
17990,-1,0,5,0,-7,3
17991,1,-1,1,-1,1,-1
17993,0,0,-1,2,-2,1
17996,1,0,-1,1,-1,0
17997,-1,-1,2,-1,0,1
17998,0,0,0,0,0,0
17999,0,0,-1,2,-1,1
18000,0,0,0,0,0,0
18002,1,0,-2,2,-1,0
18003,0,0,1,-2,1,2
18004,-1,1,-2,2,-1,0
18005,2,-1,0,0,-2,0
18006,0,0,0,0,0,0
18007,4,-1,1,0,-1,0
18008,0,0,0,0,0,0
18009,-1,1,1,0,0,2
18010,2,-1,0,-1,2,-1
18011,-1,0,-1,1,0,0
18012,0,3,0,-1,1,0
18013,0,-1,1,0,1,-3
18014,0,1,-1,1,1,0
18015,0,-1,1,0,-1,0
18016,1,-1,0,1,0,1
18017,4,0,0,-1,0,1
18018,0,0,0,-2,2,0
18019,1,0,-1,-1,-2,2
18020,1,0,1,-1,1,0
18021,2,0,0,0,0,0
18022,1,-1,1,0,0,-1
18023,-2,-1,0,2,-1,0
18024,-1,0,1,0,0,-1
18025,0,0,-1,-1,3,0
18026,-3,4,0,0,-1,0
18027,0,0,-2,3,-1,0
18028,1,-1,1,0,-1,-1
18029,0,0,0,-1,1,-2
18030,2,0,-2,-1,2,0
18031,0,0,0,-1,-2,2
18032,-5,5,0,0,0,0
18033,0,0,0,0,0,0
18034,1,-1,0,0,-2,2
18035,1,-2,3,-1,1,-1
18036,0,-1,1,-1,0,0
