고객번호,편의품_증감율,편의품_변동율,편의품CV,선매품_증감율,선매품_변동율,선매품CV,전문품_증감율,전문품_변동율,전문품CV,기타_증감율,기타_변동율,기타CV,A증감율,A변동율,A_CV,B증감율,B변동율,B_CV,식품_증감율,식품_변동율,식품CV,의류_증감율,의류_변동율,의류CV,생활_증감율,생활_변동율,생활CV
17451,2,2,0.243681711,-1,7,2.355959681,0,0,0,0,6,1.89927323,-2,8,1.725138878,0,4,0.455838387,1,3,0.222040076,-1,5,1.508102871,1,5,1.390537402
17452,0,2,0.141803329,0,2,0.983678377,0,0,0,3,3,0.835872218,3,9,1.251265589,0,0,0.008034295,0,0,0.085034402,0,4,1.265872068,-1,9,0.551502351
17453,1,3,0.24495926,0,2,1.803831872,0,0,0,4,4,2.645751311,3,3,2.645751311,2,2,2.645751311,0,4,0.256672893,0,2,1.459976994,2,2,0.318997487
17455,0,4,0.311552939,-1,1,1.297709663,0,0,0,-2,6,1.773961505,-3,3,1.729263355,0,2,0.014380715,0,4,0.208200866,-2,4,2.001115728,0,6,0.42846465
17456,0,0,0.618545482,0,4,1.282737262,0,0,0,0,6,1.437236203,2,8,1.709100323,0,6,1.708026081,0,0,0.681854772,2,4,1.529298653,-3,3,2.521234381
17458,-1,1,0.186089746,0,2,0.944734029,0,0,0,3,5,2.440154862,0,4,1.723539697,0,0,0.022309653,0,2,0.225148401,-1,5,0.986569597,0,2,0.273951795
17459,1,5,0.274510637,-1,5,2.572404358,0,0,0,0,0,0,0,4,2.645751311,0,4,2.645751311,2,6,0.276567979,1,5,2.235389401,1,5,0.431011341
17460,2,2,0.298940222,2,6,1.031246172,2,2,2.645751311,1,7,1.319533681,3,5,0.457194769,0,0,0.041503187,1,1,0.322165095,2,6,1.134582618,1,3,0.340237959
17461,2,6,0.367923154,-1,3,0.649540713,0,4,2.645751311,4,6,1.054517423,0,4,0.143466305,0,2,0.025832262,2,6,0.432275241,0,4,0.587992806,0,6,0.570251438
17462,1,5,0.321878929,-1,3,0.765156728,-3,9,1.563920737,0,4,0.522431897,0,2,0.048319955,0,0,0,0,6,0.747598125,-1,3,0.765239583,0,0,0.622164868
17463,0,4,0.585297567,-1,5,0.573288926,3,9,1.081232335,2,2,0.564865418,0,0,0.03838591,0,8,1.249563385,1,5,0.557174265,-1,3,0.672292387,0,6,1.129457012
17464,0,0,0.619931216,-2,2,0.77785583,0,6,1.974048826,-1,3,0.733616065,-3,3,0.446200597,3,5,0.453574128,0,0,0.63714305,-2,4,0.789422356,-1,7,0.789724506
17465,2,4,0.381404636,1,3,1.022458782,0,0,0,3,9,1.080036187,0,4,2.645751311,0,2,0.031314434,2,4,0.403795617,1,5,1.171640987,1,5,2.302271204
17466,-3,5,0.96329524,-1,5,1.122992021,0,0,0,-2,6,1.712149772,0,6,1.707976811,-1,1,0.192368677,-3,5,1.012955376,0,8,1.433450293,0,2,1.376768392
17467,1,1,0.32027798,1,7,1.961947795,0,0,0,3,5,1.0906929,2,8,1.263921833,0,0,0.023306931,2,2,0.342658567,1,7,1.288113043,-1,7,0.812214938
17468,0,2,0.266024407,0,2,2.645751311,0,0,0,0,0,0,2,6,1.707880559,0,4,2.645751311,0,4,0.293012743,1,3,1.812944669,-1,3,0.202732524
17469,1,3,0.213622207,1,3,0.435327984,0,4,2.645751311,4,6,1.002453166,2,2,2.645751311,0,2,0.018488179,1,1,0.225437076,0,2,0.607862194,0,4,0.341916337
17470,1,5,0.213225202,2,6,2.070707397,0,0,0,0,0,0,3,3,2.645751311,0,0,0,1,3,0.241385807,3,9,2.261289282,1,1,0.281053218
17471,1,7,0.22863578,-1,1,0.670252153,3,11,1.493522283,1,9,0.843996242,-1,7,0.446082129,0,0,0.020951001,0,4,0.183096277,-1,3,0.901882457,1,9,0.511782783
17472,0,0,0.164035042,0,2,0.559384573,0,0,0,4,10,1.303782174,0,10,1.268211451,0,0,0.01502347,0,4,0.185676178,1,1,0.487488748,2,2,0.733970012
17473,0,6,0.239257049,0,2,0.870960728,0,0,0,1,3,0.842177584,0,4,2.645751311,0,2,0.021065067,0,6,0.22216538,-1,1,1.263870606,1,9,0.610748125
17474,2,4,0.524137602,-1,3,0.828665795,0,0,0,2,4,0.924769115,-3,7,1.263678835,0,2,0.039881259,3,3,0.524514621,-1,7,1.078595729,0,6,0.742751791
17475,0,2,0.145375028,-1,1,0.571480124,0,4,2.645751311,0,10,1.082725331,-3,3,0.442655461,0,2,0.010403558,0,2,0.147422332,-1,3,0.609874587,-1,5,0.266612317
17476,-1,3,0.099298949,0,2,1.113325851,0,0,0,0,0,0,0,0,0,0,6,2.645751311,0,2,0.118414912,0,4,2.280987939,-1,1,0.228296319
17477,1,5,0.233945424,0,2,0.647791663,0,8,2.228165004,0,0,0.6936341,1,11,1.250316939,1,3,0.023527824,0,4,0.195184386,1,3,0.661434993,0,6,0.481686558
17478,1,5,0.180164232,0,6,0.377772441,0,0,0,-1,9,0.658163622,0,6,2.645751311,0,4,0.012676343,1,3,0.242649576,0,2,0.52980701,0,8,0.525973676
17479,1,3,0.161977799,-1,1,0.64829772,0,0,0,0,6,2.645751311,0,4,2.645751311,0,4,2.645751311,1,3,0.1706666,-1,3,1.313696723,0,2,0.176018039
17480,0,0,0.950568865,2,4,1.368357745,0,0,0,0,10,2.201394148,1,5,0.9465843,0,4,2.645751311,0,0,0.905828082,2,2,1.748277685,1,1,1.097359466
17481,2,4,0.246013307,-1,5,0.765524105,0,6,2.645751311,0,6,1.195538673,-3,3,0.458033055,0,2,0.014824099,2,2,0.337338021,0,2,1.007461291,-2,8,0.502826236
17482,1,1,0.31594618,0,2,1.341570189,0,0,0,0,0,0,0,0,0,0,4,1.70998119,1,1,0.257659279,-1,1,2.645751311,0,0,0.622416072
17483,1,1,0.157889058,-1,5,1.067116001,0,0,0,2,4,1.320975174,0,0,0,0,0,0.0220509,0,2,0.167971263,-1,5,1.044552785,1,5,0.43087253
17484,0,2,0.183334673,0,4,0.499179472,0,6,2.645751311,0,2,0.424558256,0,0,0.041012926,0,2,0.028628548,0,2,0.221353401,0,2,0.756912068,0,4,0.891465662
17485,1,5,0.484634846,-1,5,0.741715785,0,6,2.645751311,1,3,1.239070143,0,10,1.251120616,0,0,0.048528824,1,7,0.506360767,0,6,1.401103857,-1,5,0.731210615
17486,1,1,0.177082432,1,5,0.787237406,0,0,0,-3,3,2.645751311,0,8,0.444779928,0,4,2.645751311,0,4,0.117296358,0,6,0.941385494,2,8,0.796367391
17487,-1,5,0.381723762,-1,3,0.518488611,0,6,2.645751311,0,4,0.879146705,0,0,0.023982892,0,0,0,0,8,0.372527716,0,4,0.704104168,-1,5,0.528912214
17488,-1,1,0.199671834,-1,5,2.110275894,0,4,2.645751311,0,6,2.645751311,0,4,0.129756288,0,4,1.708192237,0,2,0.197178364,0,8,2.219967881,0,4,0.314071219
17489,-1,3,0.337936098,0,2,0.569874234,0,6,2.645751311,-2,2,0.465794908,3,13,1.276666277,0,2,0.046252277,0,0,0.585152914,-3,5,0.681496821,0,4,0.490647292
17490,2,4,0.385109595,1,3,0.685997203,-2,4,1.273698999,4,4,0.81536966,0,0,0.027951233,1,5,0.446041713,2,4,0.385691054,1,3,0.5482492,1,3,1.426303972
17491,-1,1,0.501762034,-1,5,1.28289936,0,0,0,0,8,0.889376887,0,10,0.714269338,3,7,0.70555914,-2,2,0.599336324,1,9,2.603611761,0,0,0.415305821
17492,0,2,0.49490931,0,0,0.267673653,1,3,1.532182262,0,2,0.436550697,0,4,0.041839662,1,5,0.940526909,1,3,0.656391995,0,2,0.425333779,-2,6,0.82671771
17493,1,11,0.422740758,0,2,0.898708542,0,0,0,3,11,0.958760062,0,6,2.645751311,0,0,0.037338921,1,9,0.447121626,-1,3,1.019151869,-2,6,0.776229743
17494,0,2,0.174663658,2,4,0.496649305,0,4,2.645751311,0,6,0.961877587,2,8,1.710857445,0,2,0.01039676,0,2,0.169647423,0,2,0.425012645,-1,7,0.561602167
17495,0,2,0.336435537,1,3,1.387856299,0,0,0,0,0,0,0,0,0,2,2,1.71024353,0,4,0.412351025,0,2,2.645751311,0,4,0.37981167
17496,0,0,0.280497329,0,2,2.645751311,0,0,0,0,0,0,0,0,0,2,6,1.714007717,0,0,0.277169204,1,3,1.975734463,0,0,0.557783942
17497,1,5,0.280242213,0,4,0.422511699,0,0,0,0,6,0.904810642,0,4,2.645751311,0,2,0.015679326,1,5,0.275776106,0,2,0.6570612,2,2,0.400104021
17498,0,6,0.235885248,-1,3,0.646723126,0,0,0,-1,3,0.964805757,1,3,0.131295832,0,0,0.029969596,-1,1,0.257385687,0,4,0.676056976,0,6,0.535917877
17499,2,2,0.425622468,0,2,0.500227774,0,0,0,0,8,1.637471517,2,4,0.692914622,0,2,0.027720592,2,4,0.476489498,-1,3,0.58156932,0,6,0.810357918
17500,-3,5,0.90725963,-1,1,0.619255445,0,6,1.436734862,-2,4,1.342723658,-1,3,0.133893352,0,0,0,-3,5,0.908841233,-1,1,0.634611362,-2,2,1.354473906
17501,1,3,0.224661674,0,4,1.810592047,0,0,0,2,2,0.607787972,2,4,0.460697263,1,1,0.060960076,1,3,0.255828725,1,5,2.059514367,1,3,0.231093046
17502,2,6,0.303039323,-1,7,0.710257986,-3,3,2.645751311,2,6,0.986610269,0,2,0.069600979,0,2,0.020582092,2,4,0.314505833,-1,9,0.861420183,2,2,0.395549654
17503,3,3,0.301253925,0,8,0.849919252,-3,3,2.645751311,-1,7,1.196108587,0,4,0.102414653,0,0,0.029971688,2,2,0.325004986,0,8,0.904572138,1,5,0.299148964
17504,0,2,0.401190589,1,1,0.645474199,0,0,0,-2,8,1.669677365,-3,7,1.249981354,0,0,0.027303351,0,2,0.502630608,1,3,0.740123075,0,2,0.31117302
17505,3,7,0.458629377,1,1,0.402996152,0,6,2.645751311,-2,6,0.965743161,0,0,0.038061586,0,4,1.707843077,3,7,0.475934465,2,2,0.512076597,0,4,0.533862578
17506,2,4,0.2220533,0,2,0.517389684,0,0,0,3,5,0.661171725,0,4,2.645751311,0,0,0.010204426,0,2,0.169733282,0,2,0.437229946,2,4,0.560129353
17507,1,3,0.15853929,1,1,0.708042887,0,0,0,2,4,0.76443452,0,4,1.708227511,0,2,0.015768226,0,4,0.139122808,0,2,0.674436379,2,6,0.52602574
17508,2,4,0.305864547,0,2,0.673681127,2,2,2.645751311,0,6,0.760962257,-1,11,0.689802963,0,0,0.033693207,2,4,0.352744794,0,2,0.942086753,1,3,0.293470359
17509,-1,5,0.248832209,-2,2,0.513623194,0,0,0,-3,11,1.828500366,-1,1,0.091222093,0,0,0.014255775,0,2,0.260660264,-3,3,0.53504289,-1,3,0.390853508
17510,1,3,0.309446979,0,2,0.82193718,0,0,0,2,6,0.987165996,2,6,1.249900482,0,0,0.025974569,1,3,0.294233373,0,2,0.865984413,2,2,0.56964715
17511,1,5,0.411588161,1,5,1.34604136,0,4,2.645751311,2,4,1.379168619,2,4,0.937154626,0,4,1.711629072,2,6,0.37632542,2,4,1.656192983,1,1,0.477807979
17512,0,0,0.293686299,1,7,1.474156855,0,0,0,3,7,1.378854952,3,9,0.688986649,0,2,0.019493899,0,2,0.243189471,1,7,1.228449583,1,3,0.419872179
17513,-1,1,0.251578477,0,2,0.465974681,0,4,2.645751311,1,1,0.909611075,0,0,0.02576658,0,6,1.250776526,-1,3,0.323747932,0,2,0.497227619,1,3,0.462832551
17514,0,0,0.231083348,0,2,0.737228585,0,6,2.645751311,1,7,1.156978265,0,0,0.037411168,3,11,0.946521406,-1,3,0.257806922,2,2,0.827736683,0,0,0.581404611
17515,3,7,0.464134158,0,4,1.137014357,0,0,0,1,5,1.211797284,0,6,1.742004095,0,2,0.053466364,3,5,0.483183959,-1,3,1.146526619,1,3,0.619094877
17516,0,0,0.235632943,0,2,0.33020028,0,0,0,4,6,1.016928909,0,4,2.645751311,1,1,0.016115961,0,0,0.203462875,0,0,0.381117614,0,0,0.346803271
17517,1,1,0.228168113,2,4,0.773873204,2,6,1.43784458,0,2,0.23504633,0,0,0.02257003,0,2,0.032153865,1,3,0.150706149,1,1,0.801223223,-1,7,0.493052149
17518,0,2,0.094409705,1,3,0.45583031,0,0,0,2,2,1.086844688,2,2,2.645751311,0,0,0.006870293,0,2,0.098977302,0,4,0.406823281,0,2,0.280625934
17519,1,5,0.185405394,0,4,1.047819396,0,0,0,0,0,0,2,2,2.645751311,2,2,2.645751311,1,3,0.169959512,1,1,2.645751311,1,7,0.580465478
17520,0,4,0.232315938,1,3,0.885412115,0,0,0,2,8,1.320530571,0,8,1.257005981,0,0,0.019185793,0,2,0.210614192,1,5,1.256936074,0,0,0.514058035
17521,0,0,0.197910239,1,3,0.718657418,0,0,0,2,10,1.177138613,1,1,0.075935658,0,4,0.013242183,1,3,0.33769812,2,4,0.903723714,0,0,0.440665487
17522,2,8,0.635737968,0,2,0.370256743,0,8,1.453839809,0,4,0.571715479,0,2,0.05003934,0,4,2.645751311,0,6,0.526622502,0,2,0.523635124,1,3,1.147491626
17523,1,5,0.244692038,0,2,0.666312745,0,0,0,2,4,0.885586457,0,4,2.645751311,0,2,0.020063602,1,5,0.331653386,0,0,0.359356453,-1,5,0.612014491
17524,0,2,0.122813867,-1,3,0.587518754,0,4,1.713237076,2,8,1.386255884,0,6,2.645751311,0,0,0.02231939,1,3,0.140867025,0,6,0.89338345,-2,4,0.472962111
17525,-1,5,0.347442045,-1,7,1.581146041,0,0,0,0,12,2.523282282,0,12,1.707850186,0,0,0.029756254,-1,5,0.362966226,-1,7,1.631147153,0,4,0.392716684
17527,1,3,0.102056427,1,3,0.715127887,0,0,0,2,6,1.503807663,2,4,1.283482527,0,2,0.011621382,1,1,0.129476751,1,7,1.36790153,0,2,0.19701649
17528,1,3,1.426925546,0,0,0.290840214,0,0,0,0,6,2.197375775,0,8,0.441645401,0,10,0.943631866,0,2,1.146948199,0,4,0.593674791,0,10,1.504928183
17529,1,5,0.266399166,0,2,0.549940189,0,0,0,1,3,1.244617017,0,0,0.032035577,0,2,0.042135352,1,5,0.382097008,1,5,0.962471607,-1,1,0.805855353
17530,0,2,0.734752567,0,0,0.308336046,0,6,1.63621865,-1,11,2.143627945,0,0,0.017849079,0,0,0,0,4,1.341155077,0,0,0.309177365,2,8,1.34509401
17531,1,3,0.252630788,0,2,0.483559589,2,8,1.843029878,1,3,0.83541918,-1,1,0.115610722,0,2,0.016328989,1,3,0.208959288,0,2,0.730801761,1,7,0.725293693
17532,2,4,0.337950347,0,4,0.74610924,0,0,0,3,7,0.941567936,0,0,0,0,0,0.032456785,3,5,0.472077988,0,2,0.539918924,-1,7,0.375135925
17533,1,5,0.407759222,2,2,0.727531012,-3,7,1.099840833,0,2,0.266168044,0,0,0.027996235,-1,11,0.696455953,1,3,0.418622915,1,1,0.477046844,0,8,0.94118219
17534,2,4,0.205188377,0,2,2.472638132,0,0,0,1,1,1.725695458,-2,2,2.645751311,3,7,0.937456588,1,1,0.188111076,-1,3,2.280203289,1,3,0.327434079
17535,0,0,0.095929267,0,2,0.471172625,0,0,0,0,6,1.524055657,-1,3,0.087045989,0,0,0.007896069,1,3,0.149768474,0,2,0.380070811,0,6,0.667851318
17536,1,1,0.360703317,1,3,1.175384854,0,10,2.383106004,2,10,1.446402649,1,5,0.943484399,0,2,0.02022531,1,3,0.271905548,2,4,1.052211011,0,0,0.350477891
17537,1,7,0.32767858,1,1,0.588474291,3,3,1.538452762,2,14,0.950504604,0,0,0.041560267,0,4,0.08176665,1,3,0.404261088,1,1,0.701655082,0,0,0.272354848
17538,0,0,0.426926525,-1,5,0.551525096,0,4,2.645751311,-1,7,1.060040909,0,0,0,0,0,0.097951063,-1,1,0.43441451,0,6,0.568160691,1,1,0.667720291
17539,0,0,0.131421064,0,0,0,0,0,0,2,2,1.148710848,0,0,0,0,0,0.072156858,0,0,0.133670782,0,0,0,1,3,1.917137215
17540,-3,9,1.015424048,0,0,1.043730627,3,17,2.078926961,0,2,0.719127515,0,2,0.041665051,0,0,0,-3,9,1.12836092,0,0,1.158205294,2,6,0.696197198
17541,1,1,0.981091658,1,5,0.867546838,0,0,0,2,6,0.848655987,1,5,0.135982721,1,1,0.053453384,0,0,1.068728346,2,6,1.108956899,1,3,0.413531254
17542,-1,5,0.29585865,0,6,0.380431398,0,0,0,3,7,1.260843843,0,0,0.018693572,3,9,0.685045157,-1,3,0.302666808,1,3,0.302410385,0,4,0.579361819
17543,0,2,0.914050735,0,6,2.133699158,0,0,0,0,0,0,0,6,2.645751311,0,6,2.645751311,0,2,1.458129393,0,6,2.332821684,4,8,1.191710552
17544,1,3,0.123587071,0,6,0.719605042,0,0,0,3,11,0.933140514,0,2,0.090939365,0,0,0.026680542,2,2,0.233365006,0,6,0.70557222,-1,1,0.483930933
17545,1,5,0.187718644,0,2,0.528304786,0,0,0,-4,6,2.590900333,1,9,0.937374822,0,0,0.015522935,0,4,0.25014542,1,3,0.676861007,2,2,0.6075987
17546,1,3,0.532829868,1,1,1.017868689,0,0,0,2,2,1.017153895,2,2,2.645751311,3,3,0.442738407,2,2,0.518850278,1,1,0.711771898,2,6,0.718727048
17547,2,4,0.88960035,0,2,0.431120789,3,3,1.117415917,1,1,0.536344781,0,4,0.029505514,3,5,0.949518673,0,0,0.847926608,1,5,0.720911755,3,7,1.30720942
17548,1,1,0.156434848,0,2,0.70752778,0,0,0,0,2,1.803933634,2,2,2.645751311,0,2,0.044986703,0,0,0.181724677,0,4,0.798152364,0,4,0.421957791
17549,2,10,0.638751526,0,0,0.77825015,-4,12,1.22947266,-1,5,0.657069877,-1,3,0.040192257,1,5,0.129601732,0,2,0.350513496,1,1,0.402774092,1,9,1.456127288
17550,-2,4,0.590630387,0,6,0.774400338,0,12,1.465802177,-1,7,1.460111192,-1,1,0.0584167,1,3,0.080879485,-3,5,1.002536986,0,6,0.971176341,0,2,1.032255156
17551,1,5,0.888198539,0,0,0.403849825,3,9,1.535893092,0,2,0.63918139,0,4,0.024921314,-2,8,1.247379296,-1,3,0.353030496,0,0,0.323498782,0,0,1.01595746
17552,0,0,0.237492289,-1,3,0.623477717,0,4,2.645751311,2,4,0.794481232,-1,1,0.052892792,1,3,0.011745565,0,2,0.352590466,0,0,0.733784396,0,0,0.309930962
17553,2,2,0.335351165,-1,3,0.625416789,-1,5,2.54974737,2,2,1.104122491,0,2,0.057331987,0,0,0.031490238,2,2,0.347725584,0,4,0.585081509,0,8,0.989251997
17554,0,2,0.438411488,-1,5,0.567046396,-3,9,1.755363372,1,9,0.80916829,0,0,0.044526505,-2,2,2.645751311,1,3,0.520374812,0,4,0.611494847,-1,3,0.39134626
17555,0,6,0.216021514,-1,7,0.962561233,0,0,0,1,7,2.042428882,0,10,1.25578108,0,2,0.020177512,0,4,0.197632255,0,4,1.122799184,0,6,0.542133007
17556,0,0,0.376650686,0,0,0.280643673,3,5,1.029433728,1,7,1.338309176,0,4,0.01723524,0,0,0,0,0,0.679540493,0,0,0.321049113,0,6,0.499769182
17557,-2,4,0.515573268,-1,5,0.384806635,0,0,0,-3,9,1.595423346,-1,1,0.074430089,2,2,2.645751311,-2,4,0.48706339,0,2,0.441968224,0,4,0.733433514
17558,0,0,0.236588618,0,6,0.816877686,0,0,0,-3,7,0.922577341,0,0,0.04906313,0,4,2.645751311,0,0,0.382091624,0,6,0.903415317,1,3,0.614813272
17559,0,2,0.321429894,0,0,0.341001019,0,12,1.735929572,-1,7,1.323129631,0,2,0.021246513,0,6,2.645751311,1,3,0.267045195,1,3,0.716687165,2,10,1.208536331
17560,1,3,0.271665789,0,0,0.438987693,-1,1,0.685567226,-1,5,1.181591691,0,4,0.026600759,0,0,0,1,5,0.241896471,0,0,0.519754576,1,7,1.014155557
17561,2,6,0.487059501,0,0,0.481104767,0,8,2.578444057,-2,4,0.857013506,0,4,0.029351022,0,4,2.645751311,0,2,0.246959536,0,0,0.346399087,2,10,1.345750092
17562,2,4,0.361927137,-1,3,0.450933763,3,9,1.709038229,0,0,0.651410968,-1,1,0.019949602,0,12,1.715087515,1,3,0.345370842,0,4,0.711432369,0,2,0.350643855
17563,-3,3,0.631676926,0,0,0.539120986,0,16,1.328564183,-2,8,1.740517041,-1,3,0.03769265,0,6,0.687943915,-3,3,0.754699023,0,0,0.514781949,0,2,0.837485514
17564,2,6,0.386805221,0,0,0.433484889,-3,7,1.494511414,0,2,0.500297213,-1,1,0.030231369,3,7,0.942089024,0,0,0.18197596,0,0,0.528402846,2,8,1.021422433
17565,0,0,0.112888414,0,2,0.305152354,0,0,0,-3,7,1.10841759,-2,2,2.645751311,0,2,0.007782183,0,0,0.13595357,0,2,0.34444249,0,0,0.189928542
17566,-2,2,0.492537035,-1,1,0.534534364,-1,1,0.466857935,-1,3,0.802098589,0,0,0.031320678,0,4,2.645751311,-2,2,0.55595958,0,2,0.548521421,-1,5,0.49201537
17567,2,6,0.373714144,0,2,0.54229508,0,4,2.645751311,2,6,0.61062812,0,10,1.250921611,0,2,0.016719463,2,6,0.265453724,0,2,0.657271524,0,8,1.355300671
17568,2,2,0.372597182,1,3,0.506915915,2,10,1.602456165,0,0,0.457887187,0,0,0.025170499,0,4,2.645751311,1,1,0.295048885,1,7,0.593431395,1,5,0.727545131
17569,-2,6,0.97894843,0,0,0.40258927,3,11,2.315909611,2,2,0.735173276,-1,3,0.028954095,-1,5,0.050746543,-1,7,1.064769994,0,0,0.39718093,-1,9,0.827751423
17570,0,4,0.200013298,1,3,0.966699018,0,0,0,0,6,0.845296411,0,2,0.075354834,0,2,0.014374377,0,4,0.175456408,1,3,1.053079935,-1,1,0.16577027
17571,0,8,0.374539033,0,0,0.466096067,0,6,2.645751311,-1,3,0.838363774,-1,3,0.024989664,0,0,0,0,6,0.416347712,0,0,0.459308105,-2,6,0.49463043
17572,0,0,0.365908009,-1,1,0.409138578,0,6,2.645751311,2,14,1.21095316,0,2,0.024655678,0,4,2.645751311,0,2,0.395009438,-1,1,0.440261429,0,4,0.694335006
17573,1,3,0.165622235,0,2,0.465646261,3,7,2.294107979,-2,10,0.897622555,0,2,0.027958426,3,3,0.445484042,1,1,0.149181751,0,2,0.559844204,3,9,0.954169561
17574,0,12,0.94999501,0,0,0.513728558,0,12,1.676099095,0,0,0.346921403,1,5,0.025356323,3,3,0.45227685,0,12,0.921237089,3,7,1.423143,1,9,2.205942371
17575,-1,9,1.126759109,0,0,0.447878588,0,8,0.878608367,0,4,0.483557324,0,2,0.020843174,0,4,1.711517446,-2,12,0.570018267,1,1,0.53073004,1,5,2.04049245
17576,1,5,1.273146076,0,0,0.36927098,3,9,2.276409149,-1,7,1.00642889,-1,3,0.025901811,0,4,2.645751311,2,10,0.455127756,0,0,0.515921109,0,8,2.098762915
17577,0,6,0.467186941,0,2,0.360697992,3,5,1.244804108,1,3,0.522886656,0,0,0.017592586,0,2,0.11774263,0,4,0.394369335,0,4,0.365305792,1,7,1.399082283
17578,3,3,0.490687048,1,5,1.57208794,0,0,0,2,8,1.586018333,0,2,0.125244516,0,2,0.034338554,2,4,0.515783418,1,7,2.293852973,1,5,0.447851091
17579,1,3,0.328435729,-1,1,0.514606542,3,9,1.359950279,1,1,0.547094035,0,0,0.028738712,2,2,2.645751311,1,5,0.402560048,-1,3,0.651979596,2,2,0.795332422
17580,0,0,0.369097644,0,2,0.535746604,-3,15,1.25581668,-1,3,0.653363711,-1,1,0.028810084,0,2,0.029167309,0,0,0.230102853,0,2,0.512546598,0,2,0.982463133
17581,1,5,0.260782716,0,0,0.327890367,0,6,2.645751311,1,1,0.676084863,1,7,0.68540382,0,4,0.016000387,1,5,0.351180932,0,0,0.367831436,0,2,0.198250329
17582,1,3,0.235320771,0,0,0.449078621,2,2,2.645751311,0,4,0.780502305,1,3,0.025877397,0,6,2.645751311,0,4,0.213231049,0,0,0.600018438,0,0,0.539265812
17583,0,0,0.539254594,0,0,0.303874382,0,0,0,4,8,0.891575265,0,0,0.019499094,3,5,0.448487681,0,0,0.594208291,0,0,0.316025851,1,3,1.193295761
17584,0,2,0.214139982,0,4,0.502639034,-2,8,2.635682333,0,2,0.333457967,0,0,0.026145708,-3,9,1.258278961,0,0,0.157595095,-1,1,0.593086885,0,4,0.459941997
17585,2,2,0.45931446,0,2,0.332375341,-3,9,1.731426902,0,0,0.438268503,0,0,0.019602411,0,6,2.645751311,2,2,0.454667093,0,2,0.544793047,2,4,0.472259385
17586,-2,6,1.002152095,-1,3,0.38971041,0,6,1.111377529,-4,12,1.347998375,0,0,0.031333452,-2,8,1.709837235,-2,6,0.517479474,-1,3,0.580708839,0,10,1.573363989
17587,2,2,0.460688986,2,4,1.662072905,0,0,0,2,2,1.011169427,2,2,2.645751311,0,0,0.030534018,3,3,0.451284147,0,2,2.645751311,0,2,0.62750216
17588,0,4,0.345457518,1,3,0.416460258,3,3,1.078489057,1,3,0.929656029,0,2,0.013340205,0,0,0,0,2,0.320478168,1,3,0.426004104,0,6,0.772131395
17589,0,0,0.086608792,3,5,0.771399968,0,6,2.645751311,0,8,1.737055406,3,3,0.443202553,0,2,0.139350715,0,0,0.112057127,2,4,0.707910559,-1,7,0.669026214
17590,1,5,0.679787038,0,4,0.854288515,0,6,2.105462579,0,2,0.784316981,0,0,0.049244331,1,5,0.444226229,1,5,0.781476706,0,6,0.981351142,0,4,0.805989927
17591,0,2,0.187520984,0,4,0.683040551,0,0,0,0,0,0.27591007,0,2,0.036686614,0,8,1.257015626,0,4,0.242144935,1,3,0.727340617,0,10,0.564544691
17592,0,2,0.168866646,1,3,1.096011646,0,4,2.645751311,1,5,0.7896117,3,5,0.696893349,2,4,0.447049514,0,2,0.193843779,3,5,1.234056157,0,2,0.923802007
17593,-1,3,0.217502895,-1,3,0.293188952,0,8,1.341802566,0,6,0.617564637,0,2,0.03103112,2,6,1.707905444,-1,5,0.233156643,-1,3,0.585319807,0,4,0.951648006
17594,0,2,0.287855209,-1,1,0.975724939,0,0,0,0,0,0,0,4,2.645751311,0,8,1.712325608,-1,5,0.33419182,0,4,2.298559604,0,6,0.529367256
17595,0,0,0.339479229,0,0,0.179654462,3,11,1.788943608,-1,1,0.369526058,0,0,0.017798023,-2,2,1.710027751,1,1,0.543353411,-1,1,0.261433953,-2,4,0.621514277
17596,0,4,0.30911076,0,0,0.399667071,-3,9,1.376744454,3,13,1.349364428,-1,3,0.024309793,1,9,0.447938484,1,5,0.230423527,0,0,0.554771184,-3,5,0.873922833
17597,0,2,0.275347864,0,0,0.209086493,3,9,1.286290749,0,8,0.642511837,-1,3,0.013832369,-2,2,2.645751311,0,0,0.390740562,0,0,0.255618173,1,5,0.421594861
17598,0,2,0.256891085,0,2,0.492502574,0,6,2.645751311,3,5,0.828709565,0,2,0.057671086,0,2,0.014556859,0,2,0.259357161,-2,6,0.809734249,0,2,0.511054586
17599,2,4,0.494383767,0,0,0.557753543,4,6,1.021046861,1,7,1.291568216,0,2,0.035426849,3,7,1.294688061,2,8,0.563488789,1,3,0.534966997,0,8,1.576562766
17600,1,3,0.280001666,0,4,0.33566791,0,20,1.442038316,0,0,0.54559606,0,2,0.0301291,3,3,2.645751311,2,2,0.3021424,-1,1,0.461663555,-2,4,0.810583694
17601,0,0,0.506920775,0,4,0.402656197,1,7,2.260208413,0,14,1.788997071,0,2,0.035275107,0,0,0,0,0,0.408707258,0,2,0.423932796,0,10,0.917800076
17602,2,6,0.414727107,0,0,0.334413518,0,4,1.796539965,0,0,0.579638724,0,4,0.020274503,0,0,0,3,3,0.534935486,0,0,0.169272844,-1,5,1.940460734
17603,3,3,0.548020951,2,8,0.971264459,0,6,2.645751311,2,8,0.88435494,3,15,0.939666083,0,2,0.045471092,3,3,0.683739351,2,8,1.000121228,3,3,0.408273714
