고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타품구매횟수,편의품총구매액,선매품총구매액,전문품총구매액,기타품총구매액,편의품객단가,선매품객단가,전문품객단가,기타품객단가,편의품구매비율(%),선매품구매비율(%),전문품구매비율(%),기타품구매비율(%)
13522,3170.0,183.0,0.0,32.0,15877430.0,6324436.0,0.0,666421.0,5008.652996845426,34559.75956284153,0.0,20825.65625,9.04,62.39,0.0,37.55
13523,2360.0,67.0,0.0,7.0,16895732.0,4490437.0,0.0,775523.0,7159.208474576271,67021.44776119402,0.0,110789.0,4.03,37.69,0.0,62.29
13524,2001.0,4.0,0.0,13.0,4605201.0,50427.0,0.0,91031.0,2301.449775112444,12606.75,0.0,7002.384615384615,11.74,64.25,0.0,35.57
13525,2707.0,38.0,0.0,3.0,11857494.0,2602974.0,0.0,71618.0,4380.308090136683,68499.31578947368,0.0,23872.666666666668,4.74,74.15,0.0,25.82
13526,745.0,200.0,3.0,73.0,20611636.0,20969019.0,664846.0,2397069.0,27666.625503355703,104845.095,221615.3333333333,32836.561643835616,7.7,29.18,61.67,9.14
13527,2158.0,12.0,0.0,1.0,6915267.0,205161.0,0.0,2661.0,3204.479610750695,17096.75,0.0,2661.0,16.22,86.46,0.0,13.4
13528,1095.0,24.0,1.0,8.0,3931130.0,1767820.0,91678.0,360383.0,3590.0730593607304,73659.16666666667,91678.0,45047.875,1.71,35.01,43.57,21.4
13529,561.0,17.0,0.0,5.0,5623381.0,1606436.0,0.0,156244.0,10023.852049910873,94496.23529411764,0.0,31248.8,7.97,75.14,0.0,24.83
13530,1670.0,239.0,10.0,91.0,14511916.0,32389755.0,12509385.0,1364782.0,8689.77005988024,135521.98744769875,1250938.5,14997.604395604396,0.62,9.67,89.26,1.07
13531,1533.0,44.0,1.0,20.0,10616072.0,1136966.0,43923.0,148837.0,6925.030658838878,25840.136363636364,43923.0,7441.85,8.97,33.47,56.86,9.63
13532,189.0,190.0,3.0,62.0,4794456.0,23706116.0,249070.0,1329946.0,25367.492063492064,124769.03157894735,83023.33333333333,21450.74193548387,11.07,54.42,36.21,9.35
13533,248.0,196.0,3.0,73.0,3700824.0,17320726.0,377385.0,1304146.0,14922.67741935484,88371.05102040817,125795.0,17865.013698630137,6.43,38.08,54.2,7.7
13534,701.0,147.0,1.0,21.0,7434770.0,10171072.0,51356.0,3886235.0,10605.948644793152,69190.96598639456,51356.0,185058.80952380956,3.47,22.64,16.8,60.55
13535,1707.0,18.0,0.0,4.0,7574505.0,911107.0,0.0,64376.0,4437.319859402461,50617.05555555556,0.0,16094.0,6.65,75.87,0.0,24.1
13536,1313.0,35.0,0.0,9.0,5932955.0,331241.0,0.0,70160.0,4518.625285605483,9464.028571428573,0.0,7795.555555555556,26.18,54.75,0.0,44.96
13537,1082.0,150.0,1.0,79.0,11006561.0,8428300.0,21286.0,1938165.0,10172.42236598891,56188.66666666666,21286.0,24533.73417721519,9.97,55.08,20.85,24.03
13538,1044.0,42.0,0.0,19.0,5581459.0,2144228.0,0.0,237288.0,5346.22509578544,51053.04761904762,0.0,12488.842105263158,8.41,80.33,0.0,19.63
13539,1633.0,79.0,1.0,47.0,7642941.0,2033857.0,5150.0,995276.0,4680.306797305572,25745.025316455696,5150.0,21176.08510638298,8.99,49.43,9.88,40.61
13540,1065.0,49.0,1.0,22.0,6832220.0,2456850.0,5631.0,559763.0,6415.230046948357,50139.79591836735,5631.0,25443.772727272728,7.9,61.73,6.93,31.3
13541,135.0,426.0,17.0,21.0,2622825.0,165994699.0,3436072.0,668492.0,19428.33333333333,389658.9178403756,202121.8823529412,31832.95238095238,3.12,62.48,32.41,5.1
13542,3430.0,157.0,1.0,34.0,19743099.0,5214484.0,11298.0,427599.0,5756.005539358601,33213.27388535032,11298.0,12576.441176470587,10.08,58.17,19.77,22.0
13543,1726.0,184.0,0.0,116.0,9632104.0,10518527.0,0.0,3745954.0,5580.593279258401,57165.907608695656,0.0,32292.706896551725,6.24,63.9,0.0,36.07
13544,491.0,157.0,1.0,67.0,12029514.0,37977942.0,725291.0,1316366.0,24500.02851323829,241897.7197452229,725291.0,19647.253731343284,2.48,24.51,73.49,1.99
13545,1057.0,112.0,0.0,113.0,11579638.0,7687911.0,0.0,1703910.0,10955.192052980132,68642.0625,0.0,15078.849557522124,13.09,81.98,0.0,17.99
13546,1686.0,16.0,2.0,0.0,9261006.0,601561.0,1770801.0,0.0,5492.886120996442,37597.5625,885400.5,0.0,0.6,4.07,95.93,0.0
13547,1673.0,10.0,0.0,0.0,5571019.0,397057.0,0.0,0.0,3329.9575612671847,39705.7,0.0,0.0,8.39,99.98,0.0,0.0
13548,527.0,150.0,0.0,14.0,8877307.0,9401176.0,0.0,1241371.0,16844.984819734345,62674.50666666667,0.0,88669.35714285714,11.13,41.41,0.0,58.57
13549,399.0,30.0,0.0,92.0,6051258.0,379076.0,0.0,515709.0,15166.06015037594,12635.866666666669,0.0,5605.532608695652,83.14,68.96,0.0,30.48
13550,1656.0,329.0,21.0,104.0,12183537.0,36556613.0,14874716.0,1657212.0,7357.208333333333,111114.32522796352,708319.8095238095,15934.73076923077,0.88,13.3,84.79,1.91
13551,332.0,117.0,0.0,79.0,2006042.0,15402206.0,0.0,1262002.0,6042.295180722892,131642.7863247863,0.0,15974.708860759494,4.09,89.18,0.0,10.81
13552,1087.0,110.0,2.0,60.0,10433379.0,5290932.0,514368.0,871443.0,9598.32474701012,48099.38181818182,257184.0,14524.05,3.0,15.04,80.41,4.54
13553,459.0,182.0,4.0,41.0,5219347.0,19078286.0,2705033.0,1752995.0,11371.126361655774,104825.74725274726,676258.25,42755.9756097561,1.38,12.72,82.08,5.19
13554,536.0,77.0,1.0,104.0,8450901.0,2403669.0,738290.0,1049284.0,15766.606343283582,31216.48051948052,738290.0,10089.26923076923,2.02,4.0,94.7,1.29
13555,256.0,221.0,7.0,17.0,39148628.0,23907845.0,1344250.0,907073.0,152924.328125,108180.29411764706,192035.7142857143,53357.23529411765,43.25,30.59,54.3,15.09
13556,1590.0,51.0,1.0,4.0,6903213.0,3114849.0,118925.0,100760.0,4341.643396226416,61075.470588235294,118925.0,25190.0,2.12,29.76,57.95,12.27
13557,1215.0,86.0,0.0,31.0,7319373.0,2470167.0,0.0,459541.0,6024.175308641975,28722.872093023256,0.0,14823.90322580645,13.83,65.94,0.0,33.98
13558,1712.0,83.0,0.0,33.0,10567248.0,2335661.0,0.0,287731.0,6172.457943925234,28140.493975903613,0.0,8719.121212121212,16.75,76.31,0.0,23.6
13559,1644.0,248.0,0.0,37.0,13834504.0,27896423.0,0.0,1025077.0,8415.148418491484,112485.57661290324,0.0,27704.783783783783,6.0,80.23,0.0,19.75
13560,956.0,94.0,1.0,114.0,5687414.0,2158781.0,285561.0,4745675.0,5949.177824267783,22965.75531914893,285561.0,41628.72807017544,1.7,6.56,81.55,11.89
13561,655.0,71.0,0.0,15.0,7956324.0,2599483.0,0.0,155417.0,12147.059541984732,36612.43661971831,0.0,10361.133333333331,25.86,77.9,0.0,22.01
13562,2050.0,18.0,1.0,1.0,12324400.0,2306142.0,345079.0,291195.0,6011.90243902439,128119.0,345079.0,291195.0,0.79,16.76,45.14,38.09
13563,1065.0,26.0,0.0,4.0,7439092.0,1976740.0,0.0,15229.0,6985.062910798122,76028.46153846153,0.0,3807.25,8.75,95.22,0.0,4.76
13564,164.0,365.0,4.0,65.0,2496651.0,74130205.0,3943297.0,1970894.0,15223.481707317073,203096.45205479453,985824.25,30321.446153846155,1.25,16.66,80.85,2.49
13565,2175.0,53.0,5.0,40.0,20569275.0,4002089.0,4501429.0,576680.0,9457.137931034482,75511.11320754717,900285.8,14417.0,0.96,7.63,90.92,1.46
13566,1899.0,4.0,0.0,0.0,7721139.0,104986.0,0.0,0.0,4065.897314375987,26246.5,0.0,0.0,15.49,99.94,0.0,0.0
13567,1967.0,52.0,0.0,4.0,8814317.0,715313.0,0.0,82272.0,4481.096593797662,13756.01923076923,0.0,20568.0,13.06,40.06,0.0,59.83
13568,1132.0,33.0,0.0,5.0,9826112.0,1074675.0,0.0,58998.0,8680.310954063605,32565.90909090909,0.0,11799.6,19.57,73.37,0.0,26.54
13569,2076.0,26.0,0.0,0.0,12612714.0,1610219.0,0.0,0.0,6075.488439306359,61931.5,0.0,0.0,9.81,99.98,0.0,0.0
13570,563.0,82.0,0.0,24.0,3649318.0,3272887.0,0.0,279201.0,6481.914742451155,39913.256097560974,0.0,11633.375,12.57,77.41,0.0,22.53
13571,744.0,10.0,0.0,19.0,3729048.0,107179.0,0.0,131294.0,5012.1612903225805,10717.9,0.0,6910.210526315789,28.43,60.7,0.0,39.0
13572,417.0,106.0,0.0,83.0,6186952.0,16954632.0,0.0,1710970.0,14836.815347721822,159949.35849056602,0.0,20614.09638554217,8.22,88.58,0.0,11.41
13573,2231.0,214.0,6.0,30.0,18033677.0,22444984.0,4986589.0,417312.0,8083.225907664724,104883.10280373832,831098.1666666666,13910.4,0.85,11.04,87.49,1.46
13574,1616.0,48.0,0.0,1.0,4621182.0,208844.0,0.0,12399.0,2859.642326732673,4350.916666666667,0.0,12399.0,17.07,25.95,0.0,73.83
13575,1275.0,186.0,5.0,69.0,10278839.0,11372902.0,779591.0,5865174.0,8061.834509803922,61144.63440860215,155918.2,85002.52173913043,2.67,20.24,51.61,28.13
13576,2580.0,76.0,0.0,35.0,16979034.0,6612102.0,0.0,396902.0,6581.020930232558,87001.34210526316,0.0,11340.057142857142,6.69,88.46,0.0,11.52
13577,653.0,46.0,0.0,13.0,4651696.0,1404258.0,0.0,121047.0,7123.577335375191,30527.34782608696,0.0,9311.307692307691,17.88,76.59,0.0,23.32
13578,1025.0,15.0,0.0,1.0,5854097.0,494268.0,0.0,5631.0,5711.314146341463,32951.2,0.0,5631.0,14.8,85.37,0.0,14.56
13579,469.0,155.0,1.0,51.0,34809395.0,71305065.0,62139.0,3417719.0,74220.45842217484,460032.6774193549,62139.0,67014.09803921569,12.6,78.08,10.54,11.37
13580,608.0,29.0,0.0,11.0,2837082.0,2198230.0,0.0,214149.0,4666.253289473684,75801.03448275862,0.0,19468.090909090908,4.9,79.56,0.0,20.42
13581,1502.0,47.0,0.0,1.0,9803125.0,819706.0,0.0,13940.0,6526.714380825566,17440.55319148936,0.0,13940.0,20.8,55.54,0.0,44.31
13582,334.0,337.0,10.0,34.0,6154854.0,77618077.0,8886920.0,1305667.0,18427.70658682635,230320.70326409492,888692.0,38401.970588235294,1.59,19.9,76.78,3.32
13583,163.0,263.0,4.0,4.0,2060370.0,38978121.0,1818418.0,942843.0,12640.306748466255,148205.78326996198,454604.5,235710.75,1.51,17.67,54.21,28.11
13584,2000.0,12.0,0.0,2.0,9192405.0,677853.0,0.0,103179.0,4596.2025,56487.75,0.0,51589.5,4.25,52.26,0.0,47.71
13585,956.0,195.0,7.0,64.0,10737582.0,34479062.0,7523804.0,2271993.0,11231.780334728031,176815.70256410257,1074829.142857143,35499.890625,0.87,13.74,83.5,2.76
13586,749.0,204.0,0.0,31.0,9253980.0,29799429.0,0.0,1469650.0,12355.113484646196,146075.63235294115,0.0,47408.06451612903,6.39,75.5,0.0,24.49
13587,1723.0,69.0,0.0,41.0,8466468.0,904321.0,0.0,207693.0,4913.794544399304,13106.101449275362,0.0,5065.682926829269,27.04,72.02,0.0,27.73
13588,811.0,69.0,0.0,0.0,6755243.0,3063879.0,0.0,0.0,8329.522811344019,44404.04347826087,0.0,0.0,18.76,99.96,0.0,0.0
13589,1932.0,30.0,0.0,0.0,6949946.0,1901476.0,0.0,0.0,3597.2805383022774,63382.53333333333,0.0,0.0,5.68,99.99,0.0,0.0
13590,383.0,246.0,8.0,37.0,6666644.0,56244264.0,6867152.0,910208.0,17406.381201044387,228635.21951219512,858394.0,24600.216216216217,1.57,20.57,77.22,2.21
13591,616.0,96.0,5.0,9.0,5484997.0,7145843.0,479587.0,833366.0,8904.21590909091,74435.86458333333,95917.4,92596.22222222222,3.39,28.31,36.47,35.21
13592,877.0,103.0,0.0,7.0,7129505.0,2373656.0,0.0,210459.0,8129.42417331813,23045.203883495145,0.0,30065.571428571428,15.31,43.38,0.0,56.55
13593,1376.0,64.0,0.0,35.0,6991633.0,1651153.0,0.0,348050.0,5081.12863372093,25799.265625,0.0,9944.285714285714,14.22,72.15,0.0,27.75
13594,1615.0,20.0,0.0,7.0,16898387.0,727058.0,0.0,115299.0,10463.397523219814,36352.9,0.0,16471.285714285714,19.81,68.79,0.0,31.13
13595,1337.0,103.0,1.0,55.0,12233759.0,3396669.0,9841.0,477427.0,9150.156320119671,32977.36893203884,9841.0,8680.49090909091,17.77,64.01,19.08,16.82
13596,882.0,93.0,0.0,13.0,5926521.0,5909118.0,0.0,512058.0,6719.411564625851,63538.90322580645,0.0,39389.07692307692,6.53,61.73,0.0,38.24
13597,293.0,201.0,3.0,36.0,5829141.0,38544974.0,137940.0,952205.0,19894.67918088737,191766.03980099503,45980.0,26450.13888888889,7.53,72.58,17.4,10.01
13598,325.0,345.0,0.0,14.0,4205714.0,26101734.0,0.0,2007361.0,12940.658461538462,75657.2,0.0,143382.92857142858,5.91,34.54,0.0,65.45
13599,3670.0,13.0,0.0,0.0,30481913.0,471522.0,0.0,0.0,8305.698365122616,36270.92307692308,0.0,0.0,22.9,99.94,0.0,0.0
13600,490.0,387.0,4.0,54.0,4081441.0,102401252.0,3962812.0,1480605.0,8329.471428571429,264602.7183462532,990703.0,27418.61111111111,0.65,20.63,77.23,2.14
13601,1624.0,36.0,1.0,1.0,12156016.0,1221868.0,11796.0,60305.0,7485.231527093596,33940.77777777778,11796.0,60305.0,7.06,32.0,11.12,56.84
13602,357.0,230.0,9.0,44.0,6435056.0,39021694.0,11607311.0,1077923.0,18025.36694677871,169659.53913043477,1289701.2222222222,24498.25,1.21,11.43,86.91,1.65
13603,3714.0,93.0,3.0,21.0,17803965.0,3590406.0,422549.0,431000.0,4793.74394184168,38606.51612903226,140849.66666666666,20523.809523809523,2.4,19.3,70.42,10.26
13604,328.0,55.0,1.0,86.0,2282278.0,5062526.0,423021.0,399565.0,6958.164634146341,92045.92727272728,423021.0,4646.104651162791,1.34,17.71,81.39,0.89
13605,1920.0,77.0,1.0,0.0,11002429.0,4738626.0,33700.0,0.0,5730.431770833334,61540.5974025974,33700.0,0.0,6.02,64.61,35.36,0.0
13606,586.0,258.0,26.0,82.0,8596687.0,49005929.0,60156884.0,3052761.0,14670.114334470987,189945.46124031008,2313726.3076923075,37228.79268292683,0.58,7.48,91.06,1.47
13607,827.0,98.0,1.0,51.0,5756926.0,3999749.0,26809.0,1005432.0,6961.216444981862,40813.76530612245,26809.0,19714.352941176472,7.97,46.73,30.68,22.55
13608,1020.0,49.0,0.0,9.0,10491151.0,1522421.0,0.0,60140.0,10285.442156862746,31069.81632653061,0.0,6682.222222222223,27.24,82.24,0.0,17.65
13609,1054.0,78.0,0.0,39.0,7635528.0,2706918.0,0.0,290237.0,7244.333965844402,34704.07692307692,0.0,7441.974358974359,17.19,82.31,0.0,17.62
13610,1415.0,24.0,0.0,4.0,6774849.0,813099.0,0.0,9138.0,4787.879151943463,33879.125,0.0,2284.5,13.24,93.65,0.0,6.3
13611,467.0,41.0,5.0,8.0,6414416.0,5552400.0,243867.0,719324.0,13735.366167023554,135424.39024390245,48773.4,89915.5,5.01,49.4,17.79,32.79
13612,286.0,149.0,2.0,56.0,1939547.0,6091807.0,564051.0,748372.0,6781.632867132867,40884.61073825503,282025.5,13363.785714285714,2.02,12.16,83.86,3.97
13613,359.0,123.0,3.0,48.0,5613317.0,21543837.0,8063843.0,1901198.0,15635.980501392758,175153.1463414634,2687947.6666666665,39608.29166666666,0.54,6.03,92.6,1.36
13614,1933.0,23.0,0.0,159.0,12274537.0,464340.0,0.0,1088937.0,6349.993274702535,20188.695652173912,0.0,6848.66037735849,23.49,74.6,0.0,25.24
13615,1195.0,183.0,1.0,64.0,8512473.0,10401562.0,40673.0,1401141.0,7123.408368200837,56839.13661202186,40673.0,21892.828125,5.97,47.6,34.05,18.32
13616,2420.0,58.0,0.0,36.0,13273493.0,1943715.0,0.0,523955.0,5484.9144628099175,33512.3275862069,0.0,14554.305555555557,11.41,69.7,0.0,30.23
13618,2216.0,164.0,0.0,20.0,15299420.0,2805895.0,0.0,117461.0,6904.070397111914,17109.115853658535,0.0,5873.05,30.04,74.35,0.0,25.44
13619,770.0,87.0,0.0,42.0,5784828.0,2526318.0,0.0,258663.0,7512.763636363637,29038.13793103448,0.0,6158.642857142857,21.35,82.45,0.0,17.45
13620,978.0,99.0,1.0,9.0,11119805.0,11440671.0,21398.0,128042.0,11369.943762781186,115562.33333333331,21398.0,14226.888888888889,7.52,76.43,14.15,9.4
13621,234.0,214.0,19.0,29.0,3566472.0,30975785.0,1250117.0,641166.0,15241.333333333334,144746.65887850468,65795.63157894737,22109.172413793105,6.55,62.21,28.27,9.5
13622,1884.0,12.0,0.0,4.0,8464584.0,1286835.0,0.0,50650.0,4492.87898089172,107236.25,0.0,12662.5,3.75,89.44,0.0,10.55
13624,1165.0,29.0,0.0,2.0,3581606.0,2132235.0,0.0,35974.0,3074.3399141630903,73525.3448275862,0.0,17987.0,3.36,80.34,0.0,19.64
13625,2808.0,21.0,0.0,1.0,10247695.0,482847.0,0.0,171931.0,3649.464031339032,22992.714285714286,0.0,171931.0,1.87,11.8,0.0,88.2
13626,73.0,275.0,3.0,21.0,1506462.0,29404216.0,2115797.0,691094.0,20636.465753424654,106924.4218181818,705265.6666666666,32909.23809523809,2.44,12.65,83.45,3.89
13627,1658.0,89.0,3.0,28.0,9464142.0,17350865.0,4428956.0,1021051.0,5708.167671893848,194953.5393258427,1476318.6666666667,36466.107142857145,0.33,11.42,86.45,2.14
13628,1354.0,60.0,0.0,18.0,6056793.0,527013.0,0.0,106041.0,4473.259231905466,8783.55,0.0,5891.166666666667,30.48,59.73,0.0,39.9
13629,2308.0,55.0,0.0,3.0,14340287.0,2544856.0,0.0,58827.0,6213.295927209705,46270.10909090909,0.0,19609.0,9.43,70.22,0.0,29.73
13630,1301.0,14.0,0.0,324.0,6045358.0,245477.0,0.0,2024092.0,4646.700999231361,17534.071428571428,0.0,6247.197530864198,19.54,73.67,0.0,26.17
13631,883.0,37.0,0.0,7.0,4795257.0,604776.0,0.0,53347.0,5430.642129105323,16345.297297297297,0.0,7621.0,22.66,68.14,0.0,31.68
13632,1458.0,139.0,0.0,17.0,14275638.0,14186682.0,0.0,197290.0,9791.246913580248,102062.46043165468,0.0,11605.29411764706,8.61,89.78,0.0,10.2
13633,324.0,430.0,31.0,112.0,6892561.0,62631002.0,33045842.0,1883719.0,21273.336419753086,145653.4930232558,1065994.9032258063,16818.91964285714,1.73,11.86,86.77,1.37
13634,797.0,104.0,0.0,69.0,6219241.0,3354888.0,0.0,1296543.0,7803.313676286073,32258.53846153846,0.0,18790.478260869564,15.29,63.17,0.0,36.75
13635,351.0,40.0,2.0,10.0,1749000.0,5182715.0,2204510.0,160193.0,4982.905982905983,129567.875,1102255.0,16019.3,0.4,10.38,88.33,1.28
13636,2363.0,26.0,0.0,0.0,9586375.0,2096012.0,0.0,0.0,4056.866271688532,80615.84615384616,0.0,0.0,5.03,99.99,0.0,0.0
13637,1162.0,104.0,7.0,69.0,6832581.0,1586782.0,137522.0,660980.0,5880.018072289156,15257.51923076923,19646.0,9579.420289855072,13.22,34.29,44.12,21.49
13638,1715.0,60.0,0.0,33.0,8988683.0,1931550.0,0.0,109733.0,5241.214577259475,32192.5,0.0,3325.242424242424,14.76,90.6,0.0,9.33
13639,970.0,87.0,1.0,41.0,6277821.0,2156023.0,1094694.0,366865.0,6471.980412371134,24781.873563218396,1094694.0,8947.926829268292,0.57,2.2,97.01,0.79
13640,1628.0,58.0,1.0,11.0,8956430.0,932482.0,17119.0,118555.0,5501.492628992629,16077.275862068966,17119.0,10777.727272727272,12.51,36.55,38.89,24.46
13641,1801.0,43.0,0.0,1.0,19038399.0,2108288.0,0.0,7982.0,10571.01554691838,49029.95348837209,0.0,7982.0,18.54,85.97,0.0,13.97
13642,1546.0,38.0,0.0,22.0,6538480.0,1678206.0,0.0,183196.0,4229.288486416559,44163.31578947369,0.0,8327.09090909091,8.06,84.12,0.0,15.84
13644,873.0,11.0,0.0,0.0,5787152.0,216378.0,0.0,0.0,6629.0400916380295,19670.727272727272,0.0,0.0,33.7,99.83,0.0,0.0
13645,3301.0,15.0,0.0,3.0,12463515.0,145813.0,0.0,20093.0,3775.678582247804,9720.866666666669,0.0,6697.666666666667,23.0,59.12,0.0,40.59
13646,1340.0,82.0,1.0,35.0,8096884.0,3268984.0,320414.0,242175.0,6042.450746268657,39865.65853658537,320414.0,6919.285714285715,1.65,10.86,87.26,1.88
13647,599.0,353.0,14.0,31.0,5918024.0,48496798.0,908689.0,5623583.0,9879.839732888147,137384.69688385268,64906.357142857145,181405.90322580645,2.57,35.81,16.91,47.27
13648,220.0,468.0,3.0,7.0,18885929.0,91268957.0,1361941.0,1136216.0,85845.13181818182,195019.13888888888,453980.3333333333,162316.57142857142,10.58,24.04,55.95,20.0
13649,450.0,226.0,37.0,116.0,10527761.0,57557854.0,24848054.0,3527816.0,23395.024444444443,254680.76991150444,671569.027027027,30412.206896551725,2.45,26.62,70.2,3.18
13650,584.0,146.0,3.0,67.0,5480473.0,12837592.0,272284.0,1315549.0,9384.371575342466,87928.71232876713,90761.33333333331,19635.059701492537,4.73,44.33,45.75,9.9
13651,934.0,230.0,8.0,20.0,7225544.0,20213929.0,4793966.0,168092.0,7736.128479657387,87886.64782608696,599245.75,8404.6,1.11,12.64,86.15,1.21
13652,1650.0,126.0,2.0,61.0,8473709.0,8365213.0,202998.0,733912.0,5135.581212121212,66390.57936507936,101499.0,12031.344262295082,2.85,36.9,56.4,6.68
13653,865.0,31.0,1.0,10.0,6941182.0,1474229.0,11262.0,81379.0,8024.487861271677,47555.77419354839,11262.0,8137.9,11.98,71.01,16.8,12.14
13654,537.0,253.0,6.0,44.0,8809275.0,29861500.0,10517622.0,7009066.0,16404.608938547484,118029.6442687747,1752937.0,159296.95454545456,0.81,5.81,86.34,7.85
13655,678.0,85.0,2.0,227.0,4741434.0,11719133.0,5738699.0,2545616.0,6993.265486725663,137872.15294117646,2869349.5,11214.167400881057,0.23,4.57,95.06,0.37
13656,327.0,62.0,0.0,18.0,7216579.0,3190907.0,0.0,155056.0,22069.048929663608,51466.24193548387,0.0,8614.222222222223,36.73,85.61,0.0,14.31
13657,1593.0,43.0,4.0,17.0,8236440.0,2984657.0,1217084.0,110859.0,5170.395480225989,69410.62790697675,304271.0,6521.117647058823,1.36,18.26,80.02,1.71
13658,972.0,385.0,4.0,58.0,12464106.0,111118986.0,2704463.0,1980912.0,12823.154320987656,288620.7428571429,676115.75,34153.65517241379,1.28,28.89,67.68,3.42
13659,1663.0,74.0,0.0,175.0,11547060.0,2132583.0,0.0,6680562.0,6943.511725796753,28818.68918918919,0.0,38174.64,10.36,43.01,0.0,56.94
13660,1551.0,118.0,0.0,60.0,10090040.0,2546095.0,0.0,1157037.0,6505.506125080593,21577.07627118644,0.0,19283.95,15.92,52.79,0.0,47.11
13661,2323.0,25.0,0.0,0.0,41563180.0,1358618.0,0.0,0.0,17892.027550581144,54344.72,0.0,0.0,32.92,99.94,0.0,0.0
13662,277.0,225.0,30.0,17.0,4897397.0,74084321.0,29881448.0,478274.0,17680.13357400722,329263.6488888889,996048.2666666668,28133.764705882357,1.31,24.33,73.59,2.08
13663,1902.0,5.0,0.0,0.0,8956720.0,398745.0,0.0,0.0,4709.106203995794,79749.0,0.0,0.0,5.9,99.99,0.0,0.0
13664,334.0,306.0,5.0,57.0,8605376.0,43133975.0,2079961.0,1488652.0,25764.59880239521,140960.7026143791,415992.2,26116.70175438597,4.42,24.18,71.34,4.48
13665,1538.0,115.0,0.0,53.0,13643051.0,4182970.0,0.0,1129450.0,8870.64434330299,36373.65217391304,0.0,21310.377358490565,15.38,63.04,0.0,36.89
13666,942.0,12.0,1.0,5.0,7159302.0,232776.0,160851.0,30352.0,7600.108280254777,19398.0,160851.0,6070.4,4.08,10.41,86.32,3.26
13667,1275.0,15.0,0.0,9.0,10811613.0,476688.0,0.0,192320.0,8479.696470588235,31779.2,0.0,21368.88888888889,15.95,59.78,0.0,40.15
13668,1924.0,121.0,1.0,115.0,13277652.0,2563707.0,128798.0,701679.0,6901.066528066528,21187.661157024795,128798.0,6101.55652173913,4.42,13.57,82.51,3.91
13669,501.0,117.0,3.0,11.0,3683775.0,23434175.0,2261454.0,286498.0,7352.844311377245,200292.09401709403,753818.0,26045.272727272728,0.75,20.43,76.91,2.66
13670,603.0,134.0,0.0,81.0,3357418.0,27247734.0,0.0,695745.0,5567.857379767827,203341.2985074627,0.0,8589.444444444445,2.63,95.95,0.0,4.05
13671,1201.0,78.0,0.0,63.0,6057034.0,999467.0,0.0,744437.0,5043.32556203164,12813.679487179486,0.0,11816.460317460318,20.48,51.98,0.0,47.83
13672,1230.0,110.0,0.0,64.0,8722340.0,3856713.0,0.0,471184.0,7091.333333333333,35061.027272727275,0.0,7362.25,16.72,82.61,0.0,17.31
13673,785.0,62.0,0.0,38.0,4858387.0,2983648.0,0.0,349787.0,6189.028025477707,48123.35483870968,0.0,9204.921052631578,10.8,83.93,0.0,16.03
13674,1340.0,59.0,0.0,5.0,7225288.0,1236695.0,0.0,59582.0,5392.005970149254,20960.93220338983,0.0,11916.4,16.4,63.72,0.0,36.16
13675,2729.0,20.0,1.0,0.0,5465986.0,196853.0,10301.0,0.0,2002.9263466471236,9842.65,10301.0,0.0,9.94,48.84,50.99,0.0
13676,1278.0,58.0,0.0,22.0,8250941.0,936256.0,0.0,177501.0,6456.135367762128,16142.344827586208,0.0,8068.227272727273,26.67,66.6,0.0,33.2
13677,665.0,198.0,3.0,12.0,6373029.0,25282723.0,13042178.0,256305.0,9583.502255639098,127690.5202020202,4347392.666666667,21358.75,0.21,2.84,96.69,0.48
13678,1519.0,66.0,0.0,6.0,6743270.0,3245824.0,0.0,535604.0,4439.282422646478,49179.15151515151,0.0,89267.33333333333,3.21,35.52,0.0,64.46
13679,778.0,201.0,1.0,21.0,6580347.0,11060206.0,15252.0,1002298.0,8458.029562982005,55025.90049751244,15252.0,47728.47619047619,7.17,46.63,12.92,40.42
13680,587.0,74.0,0.0,129.0,2636184.0,3934062.0,0.0,852571.0,4490.943781942078,53163.0,0.0,6609.077519379845,7.51,88.93,0.0,11.04
13681,766.0,275.0,3.0,45.0,6614548.0,7512114.0,173737.0,561125.0,8635.180156657963,27316.778181818183,57912.333333333336,12469.444444444443,8.84,27.96,59.25,12.75
