고객번호,최근날짜,구매빈도,구매금액
16639,2,512,57102758
16640,10,714,11960079
16641,2,2769,15202565
16643,3,1806,21906790
16644,5,869,6144140
16645,19,412,3097346
16646,3,988,8825330
16647,5,548,7271626
16648,3,2812,12021352
16649,5,817,8418850
16650,3,1233,15424621
16651,2,617,6685759
16652,3,773,18058904
16653,3,1794,17090039
16654,2,890,15455634
16655,2,3023,12489770
16656,5,398,19685154
16657,6,1115,12383485
16658,2,3238,13018965
16659,2,1222,31067880
16660,2,1115,64224066
16661,5,1027,13075923
16663,2,988,14508659
16665,2,1069,11735332
16666,9,323,1423818
16667,16,374,53755159
16668,31,920,14881433
16669,2,587,40787454
16670,2,1641,9330130
16671,5,1249,7571843
16672,2,1187,73855777
16673,2,738,15263581
16674,3,1595,12529312
16675,2,952,12219678
16676,7,703,27626224
16677,5,1584,16583861
16678,89,34,581616
16679,4,739,258567964
16680,2,1289,10339716
16681,2,220,3789912
16682,3,2261,20179024
16683,2,948,13994227
16684,2,660,7496955
16685,2,2129,7508894
16686,3,1806,12447149
16687,3,1382,14634315
16688,4,489,8323973
16689,2,865,10374462
16690,3,1127,6482109
16691,3,1600,13231961
16692,3,706,10754001
16693,2,872,10539356
16694,5,1400,9818392
16695,2,1797,22526366
16696,2,450,203598394
16697,3,632,53772224
16698,2,516,4370910
16699,2,1154,22746142
16700,29,1628,10943945
16701,2,1986,21573488
16702,2,735,10624238
16703,2,656,14685610
16704,6,357,35144965
16705,6,402,49473145
16706,2,683,7189736
16707,4,1849,14566391
16709,3,1135,8648376
16710,7,706,10550920
16711,3,887,8806089
16712,2,1445,18198593
16713,7,1185,21291409
16714,4,248,2162962
16715,3,1528,9749895
16717,2,1135,6223268
16718,3,1243,12689007
16719,2,2043,19441259
16720,3,1414,12567524
16721,4,804,78389286
16723,2,1254,9146923
16724,4,666,14469543
16725,2,788,6074377
16726,2,713,7059489
16727,2,1471,8529256
16728,3,1302,11198944
16729,2,725,20073689
16730,2,2479,26358046
16731,2,419,13561199
16732,6,2125,10181112
16733,3,1245,18606833
16734,3,1552,8198291
16735,2,578,12862461
16736,3,1179,10983845
16737,2,1451,10233437
16739,5,499,42270987
16740,5,1507,13228866
16741,47,1433,7302582
16742,2,1528,11635702
16743,2,2265,26650831
16744,2,653,168121418
16745,2,1592,9352153
16746,7,1123,10923583
16747,2,3180,33704281
16748,2,1999,9450625
16749,3,486,40262594
16750,2,1717,14544502
16751,2,1314,10117401
16752,2,577,4322409
16753,3,1508,8349550
16754,2,2462,15423032
16756,2,1288,14736527
16757,8,862,6562712
16758,2,2551,17083601
16759,10,1347,8809065
16760,2,1158,5283419
16761,4,405,9197426
16762,2,108,6260852
16763,5,593,5278527
16764,2,1922,9890186
16765,2,954,16055839
16766,2,1444,10187333
16767,2,1429,30814751
16768,2,1842,11992145
16770,2,2112,15205427
16771,2,2083,12003107
16772,2,2496,157587566
16773,3,1664,5333272
16774,3,1417,10705525
16775,2,375,8385052
16776,6,1405,91694608
16777,2,1336,19115076
16778,5,641,4152821
16779,3,644,30613812
16780,2,1136,9194684
16781,4,633,24965246
16782,2,1566,6281397
16783,2,862,7914701
16784,3,2148,13995629
16785,3,467,35623243
16786,2,430,65340944
16787,3,838,6800614
16788,7,392,12668055
16790,6,678,14977576
16791,3,1154,26769940
16792,7,396,30144734
16793,2,1031,6355688
16794,21,442,18672138
16795,2,1051,15285820
16796,2,1211,16188165
16797,2,1979,9312018
16798,2,1020,12317316
16799,24,225,2413782
16800,4,1476,34403922
16801,3,1058,14775761
16802,6,490,9291710
16803,2,1712,19176998
16804,2,2698,27708559
16805,3,1267,15273404
16806,4,1762,15483367
16807,16,1894,23791773
16808,2,1038,12661809
16809,6,745,17934547
16810,2,2511,12756420
16811,7,1768,15714527
16812,3,3380,45529985
16813,3,2474,12674867
16814,3,1049,21221180
16815,2,1582,7145418
16816,2,1322,6410580
16817,6,335,26081038
16818,3,494,8839497
16819,6,141,1153227
16820,2,994,3814233
16822,2,734,10469479
16824,3,1562,9876198
16825,3,244,59183393
16826,2,1670,11667983
16827,2,963,10446792
16828,3,1456,5911911
16829,3,425,17283444
16830,6,594,65976800
16831,2,1918,18421125
16832,2,1370,8057797
16833,2,456,51921747
16834,2,3080,29784645
16835,2,1540,11373024
16836,4,423,6503645
16838,2,867,12130407
16839,5,938,11854706
16840,3,4694,80663373
16841,3,1472,10573705
16842,2,2254,11616023
16843,2,949,12289536
16844,3,475,41012659
16845,3,1614,7940201
16846,2,785,7285671
16847,2,1155,18130544
16848,3,1481,13876982
16849,12,648,10127905
16850,2,686,8357970
16851,7,520,10423018
16852,2,685,39438546
16853,2,659,54284902
16854,3,1033,4740450
16855,2,1131,8378150
16856,6,1677,17048916
16858,4,2424,43815641
16859,2,386,6285574
16860,3,1070,8734719
16861,2,754,9137621
16862,5,1615,14716935
16863,2,1074,19515725
16864,2,589,7832752
16865,2,473,25186390
16866,3,1535,14634141
16867,2,1263,8413371
16868,2,1159,5496202
16869,5,623,8554337
16870,4,822,8215881
16871,3,1484,6457720
16872,6,458,45127874
16873,2,1313,8798369
16874,2,767,11107917
16875,2,985,15240119
16876,2,935,87153840
16877,2,776,10386566
16878,2,1641,20722991
16879,3,672,13123732
16880,3,1020,10992276
16881,2,1787,8505510
16882,2,3076,14987841
16883,2,1395,6047173
16884,3,1017,30726312
16885,3,1827,15361248
16886,2,759,42115257
16887,2,1495,24468720
16888,2,2112,16096137
16889,2,1678,29962552
16890,2,922,28764714
16891,2,1712,12076929
16892,3,491,37320110
16893,2,1167,7158837
16894,4,462,6890690
16895,2,1867,9816380
16896,2,483,16625914
16897,2,1265,6933102
16898,2,607,14064613
16899,5,1879,16748233
16900,2,1173,9284452
16901,3,1343,4971598
16902,7,434,64317575
16903,2,1349,7217301
16904,2,1565,10468219
16905,2,2024,10941382
16906,9,321,2852480
16907,2,1818,11592447
16908,3,445,14191597
16909,2,2577,9171168
16910,2,1327,15690863
16911,2,2123,14259965
16912,2,1982,11190188
16913,5,2086,20402420
16914,2,1849,11224492
16915,5,572,36741616
16916,2,688,13216667
16917,2,2535,9753997
16918,2,1757,14411275
16919,2,449,18045497
16920,2,1536,12584748
16921,5,1011,23713849
16922,2,1328,10857166
16923,2,699,9646680
16924,3,1571,6799534
16925,3,863,39396649
16926,11,553,42836856
16927,2,411,86141701
16928,2,1507,6653370
16929,9,1064,6674998
16930,2,2280,14429029
16931,4,493,45840162
16932,3,882,6328428
16933,6,2294,8345847
16934,6,1302,6649969
16936,2,1636,12323059
16937,2,1879,28270359
16938,2,785,10847896
16939,4,513,12772182
16940,2,394,33587510
16941,2,597,9476352
16942,2,881,12890098
16943,2,1651,25822059
16944,2,575,10324708
16945,2,1383,6902211
16946,2,1705,11436896
16947,2,1579,10971549
16948,6,538,58658473
16949,2,2106,25326355
16950,2,917,6016847
16951,8,1307,6980057
16953,3,1496,16280414
16954,5,541,12014073
16955,3,557,30300712
16956,2,2395,15957871
16957,63,152,2325213
16958,2,1066,11319897
16959,2,1037,11219597
16960,2,980,14730270
16961,2,1055,9473363
16962,2,762,28585462
16963,3,1684,17857486
16964,5,756,18893970
16965,3,611,9191122
16966,2,1054,9887318
16967,2,2191,12177344
16968,2,1276,11770821
16969,2,1060,9253538
16970,2,837,4627139
16971,2,959,4095007
16972,2,938,8436141
16973,2,733,26834611
16974,7,868,13092875
16975,3,1995,26217662
16976,9,823,7847449
16977,8,414,28673216
16978,10,929,12230638
16979,3,711,9810005
16980,2,972,6141291
16981,2,1462,8305924
16982,2,987,51916219
16983,2,1416,18917578
16984,5,480,61380807
16985,2,580,7190006
16986,5,1568,14700835
16987,4,727,23899225
16988,2,331,21198018
16989,4,1015,63531138
16990,6,925,58621904
16991,2,579,59537274
16993,4,304,34418343
16994,15,682,31321391
16995,2,728,5606479
16996,4,1178,49231147
16997,3,780,10511965
16998,3,2302,12617032
16999,3,1888,16647226
17001,4,1897,15661975
17002,3,916,8998916
17003,3,701,43296935
17004,2,2330,13111391
17005,3,2768,25132724
17006,2,2116,11957403
17007,6,508,66773926
17008,3,914,7572917
17009,2,1503,25249750
17010,4,870,66142545
17011,2,1429,5453620
17012,3,1001,7277091
17013,3,1856,15748442
17014,3,1026,5499338
17015,3,866,14311162
17016,12,483,28576143
17017,5,1088,4465702
17018,2,2372,41201068
17019,2,2706,20834286
17020,4,1306,11056849
17021,2,1530,17895766
17022,2,758,5550304
17023,2,1182,20237987
17024,5,764,63679408
17025,2,1495,30427981
17026,4,592,59903286
17027,7,893,19291927
17028,3,837,15383357
17029,2,750,17026161
17030,2,1844,11506517
17031,3,1210,10871042
17032,2,1547,15432000
17033,3,2696,14939343
17034,2,1314,10022003
17035,2,1036,22807387
17036,21,1803,56244593
17037,6,842,63386037
17038,24,666,46986566
17039,2,2280,16463508
17040,3,644,5737345
17041,5,2321,16465370
17042,2,453,8435689
17043,5,1329,91976668
17044,3,1064,9131368
17045,7,1791,12213890
17046,4,997,42761763
17047,7,951,6988764
17048,2,561,5592775
17049,3,1119,14478586
17050,3,1442,23220305
17051,2,1234,5246213
17052,2,587,11851997
17053,4,1443,17818709
17054,4,414,9468606
17055,2,1391,11959928
17056,8,178,6351219
17057,2,1349,16968626
17058,3,1994,25908449
17059,3,1383,121537331
17060,5,710,26980191
17061,6,521,20212794
17063,3,1923,7132652
17064,13,321,30349660
17066,2,800,6962517
17067,2,875,74107373
17068,2,1571,7005751
17069,4,1392,30489022
17070,3,874,22155548
17071,5,655,4291296
17072,3,850,33360304
17073,3,737,7057520
17074,2,574,18353267
17075,6,1190,15550595
17076,3,660,5615087
17077,5,1334,14826899
17078,3,1247,13877801
17079,2,1259,7932286
17080,2,391,27783290
17081,5,932,4698316
17082,3,701,8601610
17083,3,1381,8991624
17084,3,559,9077733
17085,6,63,5365037
17086,2,542,41750930
17087,4,411,35653769
17088,2,1451,9326857
17089,5,485,43092871
17090,5,350,4658868
17091,2,583,53346434
17092,2,1164,34468035
17093,2,719,8240548
17095,3,1009,70103999
17096,2,2436,13155244
17097,2,1329,4839623
17098,5,482,8646569
17099,2,2702,11128099
17100,8,429,16050254
17101,2,1099,16733683
17102,6,1055,9315251
17103,3,1592,17927229
17104,2,1428,8376272
17105,3,994,14045910
17106,3,1159,10896658
17107,2,492,32008707
17108,2,584,16963153
17111,2,1927,12141006
17112,2,671,19166589
17113,2,2028,11130563
17114,3,690,18456757
17115,2,1660,12094585
17116,3,1397,18024323
17117,2,1190,22325257
17118,2,1179,10752937
17119,2,2293,62533408
17120,8,901,13268908
17121,12,1060,10616500
17122,2,1940,10908482
17124,2,1316,11509704
17125,2,1442,5062767
17126,3,384,13241005
17127,2,1428,26754221
17128,6,930,11905439
17129,2,607,839791317
17130,4,473,14533987
17131,3,817,16360900
17132,2,1142,19304676
17133,2,1258,9253950
17134,2,627,17189124
17135,5,1368,14283949
17136,2,1327,12246574
17138,2,391,5506967
17139,2,2122,40479632
17140,2,786,15344591
17141,7,866,22746931
17142,2,1433,13509073
17143,2,1970,9686350
17144,2,1934,8588314
17145,3,642,74618833
17146,2,1492,32841202
17147,2,1479,23588352
17148,2,1740,8197246
17149,7,2109,12456880
17150,3,1424,15127462
17151,2,957,10304762
17152,2,1980,23462697
17153,2,1942,22679756
17154,7,787,7735928
17155,3,412,36491702
17156,2,738,13097676
17157,2,864,15515627
17158,2,672,7591041
17160,2,2147,14666296
17161,2,1515,13748171
17162,3,1222,11035424
17163,5,1443,6708778
17164,3,1139,8555682
17165,2,1195,21205306
17166,3,1434,17443437
17167,2,1316,15853185
17168,4,40,926703
17169,3,1720,10381885
17170,7,510,40281195
17171,2,1125,9605918
17172,2,2463,22755936
17173,2,719,4511279
17174,2,828,64661371
17175,2,2660,11437257
17176,2,1713,12194368
17177,2,632,5501689
17178,5,552,10082626
17180,2,693,22628671
17181,4,441,22688233
17182,2,1312,7043229
17183,2,1433,8924432
17184,5,904,6494206
17185,6,3850,38876451
17186,2,2029,15845056
17187,2,489,7259005
17188,3,702,8471838
17189,5,479,17017523
17190,4,720,7954635
17191,2,1548,13950847
17192,2,2067,9098154
17193,3,1548,12672205
17194,3,1247,7177327
17196,2,1644,11728526
17197,5,1353,21078856
17198,2,355,54547371
17199,2,1131,15088881
17200,3,1434,7018759
17201,3,1583,16034951
17202,5,551,64829476
17203,4,765,35084147
17204,9,231,3036525
17205,5,516,29053223
17206,5,843,14107426
17207,5,958,9374281
17209,6,1708,16197311
17210,3,1186,15769536
17211,3,1394,12214297
17212,4,546,44238745
17213,5,853,14612895
17214,2,593,11676094
17215,8,938,15904682
17216,2,1962,24837788
17217,2,1451,17651893
17218,4,1545,13154136
17219,11,384,126661999
17220,6,1675,7733808
17221,9,1535,12719877
17222,2,388,44625648
17223,6,1172,13077384
17224,3,2349,23810918
17225,2,1325,8351667
17226,4,819,26086123
17227,4,998,80676809
17228,6,166,1389759
17229,2,526,25643742
17231,15,518,114145851
17232,2,1002,12006339
17233,2,2520,15883085
17234,2,366,14521919
17235,11,551,30869819
17236,2,1180,11299052
17237,2,1313,6613147
17238,7,870,6374025
17239,3,1644,6491669
17240,2,1536,13315014
17241,2,848,14934237
17242,5,741,6267167
17243,2,1156,8634898
17244,5,1196,6709660
17245,2,2619,15389976
17246,4,457,54466377
17247,8,528,49578795
17248,3,1441,15446164
17249,2,1506,9570371
17250,2,1666,10060470
17251,18,285,5058811
17252,2,1337,5312786
17253,2,2084,19569917
17254,2,1702,16206778
17255,2,473,8792218
17256,3,1658,23025082
17257,3,1410,16969182
17258,2,510,117293631
17259,3,1263,14160418
17260,8,1041,12529395
17261,3,697,15361007
17262,3,465,106943186
17263,2,1279,5515234
17264,2,2088,16675680
17265,3,762,19289404
17266,2,1283,13357503
17267,2,1699,11897119
17268,3,1144,10880339
17269,2,1043,15812426
17270,2,765,29402272
17271,5,642,51861670
17272,2,2036,9623822
17273,5,1017,26766081
17274,2,1701,11417720
17275,2,1634,13521775
17276,2,764,7947699
17278,2,1819,7994827
17279,3,954,6849962
17280,2,547,88357967
17281,2,474,25078219
17282,3,947,93832902
17283,5,1531,11714021
17284,3,1092,53719925
17285,2,524,16267752
17286,2,2232,18020780
17287,2,800,69856669
17288,3,2187,10231695
17289,8,1730,19333363
17290,3,768,50671111
17291,5,974,9283844
17292,2,1116,8646851
17293,2,257,12815077
17294,2,1160,11882000
17295,3,1877,17266567
17296,2,2093,18317884
17297,4,629,18991622
17298,2,2277,28796887
17299,4,628,26288643
17300,5,1757,9998430
17301,59,1450,11046104
17302,3,1539,11955673
17303,3,553,11299041
17304,4,538,107600904
17305,3,905,8478732
17306,3,1244,9799074
17307,2,1878,16930950
17308,2,470,13646712
17309,29,291,4249707
17310,3,619,31867400
17311,2,1315,8578222
17312,2,1496,9772280
17313,7,1417,14622533
17314,2,1442,9663140
17315,5,1393,9425008
17316,2,2575,17394002
17317,5,1837,19444383
17318,3,1424,14032220
17319,2,768,4526949
17320,3,905,11895855
17321,2,571,55558395
17322,3,992,5507418
17323,30,1269,11354611
17324,2,496,19374345
17325,9,1210,15873827
17326,2,1524,25669016
17327,2,356,9563246
17328,2,449,8091314
17329,2,1993,16844555
17330,2,642,48908432
17331,6,1008,7200484
17332,2,1058,19259336
17333,6,1780,15435455
17334,2,2272,23640015
17335,3,1058,73029559
17336,2,1849,13255842
17337,3,1605,13809273
17338,4,1801,10050370
17339,2,1658,23166215
17340,2,1415,10924065
17341,2,1646,14860862
17342,2,811,35655694
17343,2,321,24040119
17344,6,919,53916128
17345,2,2087,19620698
17346,2,1585,10059950
17347,2,1030,102409153
17348,3,384,164499561
17349,3,1165,8865016
17350,5,1634,11615699
17351,5,1372,20929649
17352,2,1828,17419508
17353,2,1203,9514240
17354,4,487,21954077
17355,4,1208,11182188
17356,3,489,40324004
17358,5,727,9400126
17359,2,2051,8416829
17360,2,361,5383039
17361,3,479,54137837
17362,2,1360,17360160
17363,7,1641,7666501
17364,5,979,21078914
17365,2,1336,15847044
17366,3,1015,7790310
17367,7,1828,49266519
17368,2,1299,15088870
17369,2,1514,8639564
17370,2,1329,15922680
17371,3,1428,4866388
17372,5,852,8419191
17373,5,1755,16532415
17374,2,1343,13591514
17375,3,830,5345315
17376,3,2184,10999529
17377,20,941,12252968
17378,2,1314,6212863
17379,2,752,15472859
17380,18,134,12179329
17381,2,780,13925658
17383,5,1928,22171747
17384,6,1760,18095331
17385,3,940,8996120
17386,3,1333,62102938
17387,2,1853,11303889
17388,3,1011,4726246
17389,3,1097,14789186
17390,2,307,5178174
17391,3,1014,10569686
17392,4,851,22029073
17393,9,872,57971768
17394,2,975,133683177
17395,2,1199,7296667
17396,2,796,7124992
17397,2,1523,24192074
17398,3,1004,3370458
17399,2,2088,9731532
17401,2,1611,13387015
17402,3,1221,9333101
17403,9,1016,15143051
17404,4,1188,8289798
17405,2,898,8822961
17406,2,1468,13492868
17407,2,708,9335462
17408,2,512,35362917
17409,3,325,5174083
17410,2,2352,79970312
17411,3,1417,9262950
17412,2,2964,12146242
17413,6,855,10164812
17414,2,2463,19884796
17415,3,678,37933844
17416,2,1122,23404238
17417,2,859,8921118
17418,2,1835,20073145
17419,3,432,7491916
17420,2,461,6873566
17421,2,1187,5556297
17422,3,420,27065001
17423,6,356,65267558
17424,11,723,7556770
17425,2,535,5360415
17426,2,1353,6852904
17427,3,1319,15744278
17428,5,636,4123190
17429,2,1788,8418075
17430,3,1569,14926306
17431,2,1778,17556757
17432,17,709,14970988
17433,6,867,8323088
17434,2,121,13154409
17435,4,621,215591755
17436,2,1308,8972689
17437,2,448,12657535
17438,2,475,13450684
17439,2,1340,19997760
17440,4,655,28324385
17441,2,1187,9666399
17442,5,1147,7241840
17443,11,1546,17018056
17444,5,1465,15587245
17445,15,371,8438974
17446,2,626,435892354
17447,2,1953,23647913
17448,2,1809,6118266
17449,3,1588,13620615
17450,4,1219,71544191
17451,2,1634,13536608
17452,2,1219,13177902
17453,3,1794,13080135
17455,2,945,11910734
17456,8,1092,315595313
17458,4,1215,11495641
17459,2,1328,8918367
17460,2,1571,17368777
17461,2,939,11799557
17462,36,379,33159525
17463,2,411,25449397
17464,46,441,12046911
17465,2,694,9525810
17466,4,492,8224969
17467,2,738,11885578
17468,2,2581,6858719
17469,2,2103,18375444
17470,2,1731,12504858
17471,3,1460,17038989
17472,4,805,10919957
17473,5,1009,15605551
17474,2,847,9635813
17475,3,2000,26331277
17476,2,2050,12478195
17477,2,1022,21529019
17478,2,1095,33946201
17479,2,1924,8974139
