Unnamed: 0,구매횟수,구매횟수.1,구매횟수.2,구매횟수.3,구매횟수.4,구매횟수.5,구매횟수.6,구매횟수.7,총구매액,총구매액.1,총구매액.2,총구매액.3,총구매액.4,총구매액.5,총구매액.6,총구매액.7,14_1구매경험,14_2구매경험,14_3구매경험,14_4구매경험,15_1구매경험,15_2구매경험,15_3구매경험,15_4구매경험,매출증감,증감확인
16709,181.0,200.0,153.0,202.0,148.0,251.0,259.0,216.0,858607.0,787255.0,672636.0,911674.0,861761.0,1193322.0,1523700.0,1660888.0,유,유,유,유,유,유,유,유,27.9,증가
16710,153.0,96.0,88.0,46.0,165.0,158.0,213.0,227.0,1229794.0,939600.0,738255.0,376627.0,1168114.0,1804495.0,2374913.0,1805564.0,유,유,유,유,유,유,유,유,31.8,증가
16711,198.0,197.0,183.0,131.0,68.0,110.0,43.0,29.0,1248474.0,1099693.0,1487427.0,1200373.0,781321.0,1416820.0,783481.0,724041.0,유,유,유,유,유,유,유,유,-22.9,감소
16712,330.0,197.0,133.0,269.0,234.0,282.0,271.0,159.0,3191184.0,2054563.0,1484429.0,2125606.0,2320365.0,2745816.0,3055111.0,1292177.0,유,유,유,유,유,유,유,유,-2.2,감소
16713,198.0,328.0,242.0,141.0,134.0,142.0,167.0,91.0,3647601.0,3510938.0,2372301.0,2194044.0,3171390.0,2096767.0,3306802.0,1125501.0,유,유,유,유,유,유,유,유,-4.9,감소
16714,20.0,33.0,57.0,52.0,34.0,52.0,22.0,27.0,52607.0,134785.0,401353.0,356588.0,242067.0,411062.0,324748.0,228166.0,유,유,유,유,유,유,유,유,72.1,증가
16715,256.0,276.0,192.0,250.0,308.0,246.0,229.0,101.0,1245735.0,1467919.0,1102101.0,1157232.0,1349025.0,1050486.0,1273756.0,1029818.0,유,유,유,유,유,유,유,유,1.1,증가
16717,67.0,111.0,109.0,209.0,342.0,297.0,238.0,127.0,195467.0,331263.0,364699.0,698197.0,1479199.0,1472650.0,1197777.0,510822.0,유,유,유,유,유,유,유,유,71.9,증가
16718,233.0,166.0,159.0,177.0,258.0,250.0,152.0,95.0,1895021.0,1734241.0,1542749.0,1495986.0,1646625.0,2020105.0,1216872.0,1052457.0,유,유,유,유,유,유,유,유,-21.8,감소
16719,274.0,377.0,441.0,337.0,317.0,297.0,390.0,391.0,1961320.0,2202683.0,3277908.0,2039785.0,2188179.0,2075515.0,3185451.0,2369171.0,유,유,유,유,유,유,유,유,23.8,증가
16720,225.0,243.0,243.0,212.0,215.0,276.0,272.0,152.0,1502064.0,1557968.0,1600656.0,1283449.0,1233091.0,1788918.0,2773327.0,940986.0,유,유,유,유,유,유,유,유,29.7,증가
16721,186.0,184.0,119.0,128.0,94.0,93.0,91.0,67.0,18687509.0,14793619.0,6844517.0,11173285.0,8984945.0,5137151.0,3812000.0,7753009.0,유,유,유,유,유,유,유,유,-66.1,감소
16723,125.0,187.0,269.0,222.0,232.0,219.0,133.0,73.0,843790.0,1225423.0,1571153.0,1315947.0,1128865.0,1257798.0,1287028.0,546285.0,유,유,유,유,유,유,유,유,20.8,증가
16724,63.0,52.0,95.0,139.0,138.0,179.0,201.0,130.0,603511.0,499783.0,974095.0,3293734.0,1718197.0,2688073.0,2665813.0,1921084.0,유,유,유,유,유,유,유,유,63.1,증가
16725,145.0,118.0,85.0,116.0,178.0,146.0,150.0,145.0,617304.0,593943.0,648852.0,555832.0,1165697.0,762218.0,972033.0,716706.0,유,유,유,유,유,유,유,유,22.3,증가
16726,73.0,110.0,10.0,12.0,89.0,419.0,451.0,382.0,346145.0,541365.0,28754.0,27979.0,502379.0,1861369.0,2252777.0,1446877.0,유,유,유,유,유,유,유,유,73.4,증가
16727,213.0,273.0,196.0,201.0,284.0,304.0,189.0,65.0,935754.0,1172268.0,1052686.0,812467.0,1364507.0,1707659.0,1241497.0,315257.0,유,유,유,유,유,유,유,유,14.0,증가
16728,191.0,181.0,191.0,235.0,218.0,286.0,237.0,233.0,1181328.0,1091230.0,1351624.0,1360144.0,1149841.0,1975028.0,1848590.0,1196673.0,유,유,유,유,유,유,유,유,22.0,증가
16729,114.0,128.0,158.0,72.0,139.0,114.0,100.0,156.0,1858552.0,4087939.0,3242698.0,1646179.0,2750145.0,1897096.0,2313713.0,2095910.0,유,유,유,유,유,유,유,유,10.9,증가
16730,434.0,442.0,512.0,338.0,312.0,441.0,340.0,277.0,3745130.0,2965489.0,5271225.0,1912344.0,3714486.0,2993166.0,3742929.0,2010045.0,유,유,유,유,유,유,유,유,-0.0,증가
16731,9.0,40.0,69.0,89.0,137.0,75.0,125.0,96.0,113955.0,1325197.0,1667804.0,801869.0,1028114.0,1198050.0,3184779.0,3799362.0,유,유,유,유,유,유,유,유,93.1,증가
16732,471.0,358.0,464.0,267.0,288.0,277.0,304.0,273.0,1534485.0,1291291.0,1800266.0,1122466.0,1203790.0,1035983.0,1077736.0,1021122.0,유,유,유,유,유,유,유,유,-17.5,감소
16733,65.0,64.0,219.0,378.0,249.0,270.0,268.0,254.0,1508373.0,1619502.0,2506793.0,2508479.0,2488483.0,2501068.0,2162248.0,2936642.0,유,유,유,유,유,유,유,유,17.8,증가
16734,246.0,282.0,274.0,258.0,199.0,293.0,342.0,382.0,894119.0,1018718.0,1109238.0,902885.0,871056.0,1211882.0,1171063.0,950626.0,유,유,유,유,유,유,유,유,13.4,증가
16735,47.0,89.0,139.0,97.0,101.0,105.0,132.0,104.0,867640.0,1427217.0,2268038.0,1561804.0,1385733.0,1632449.0,2460443.0,1268189.0,유,유,유,유,유,유,유,유,47.9,증가
16736,165.0,130.0,246.0,168.0,266.0,204.0,228.0,240.0,1043115.0,814232.0,1932765.0,1053430.0,1883867.0,1266164.0,1763129.0,1177190.0,유,유,유,유,유,유,유,유,25.7,증가
16737,268.0,277.0,238.0,224.0,225.0,219.0,181.0,178.0,1491446.0,1967440.0,1564179.0,985854.0,1419071.0,1174574.0,892512.0,692692.0,유,유,유,유,유,유,유,유,-25.1,감소
16739,114.0,118.0,95.0,80.0,44.0,48.0,56.0,131.0,6610197.0,7419502.0,4214029.0,5638657.0,2792913.0,913519.0,4130042.0,9101036.0,유,유,유,유,유,유,유,유,-23.1,감소
16740,319.0,180.0,248.0,214.0,309.0,237.0,468.0,205.0,2023024.0,1018051.0,1588122.0,1135738.0,1812870.0,1132154.0,3932530.0,848652.0,유,유,유,유,유,유,유,유,32.1,증가
16741,272.0,382.0,307.0,350.0,92.0,30.0,94.0,31.0,1240308.0,1956957.0,1486620.0,1315973.0,500667.0,220217.0,401728.0,186018.0,유,유,유,유,유,유,유,유,-51.1,감소
16742,226.0,307.0,237.0,284.0,205.0,269.0,204.0,138.0,1673328.0,1714372.0,1495354.0,1143521.0,1440033.0,1789469.0,1350149.0,975622.0,유,유,유,유,유,유,유,유,-10.7,감소
16743,307.0,332.0,484.0,325.0,481.0,336.0,368.0,291.0,4239340.0,2759849.0,7412898.0,1837237.0,2662289.0,2320391.0,2589619.0,2577389.0,유,유,유,유,유,유,유,유,-24.2,감소
16744,86.0,142.0,123.0,101.0,78.0,123.0,138.0,124.0,40958970.0,13496211.0,27979813.0,14254097.0,18961150.0,26353763.0,19169469.0,7515852.0,유,유,유,유,유,유,유,유,-36.2,감소
16745,221.0,230.0,256.0,284.0,276.0,325.0,310.0,310.0,1156680.0,1061541.0,1103743.0,1252980.0,1116104.0,1333289.0,1397513.0,898030.0,유,유,유,유,유,유,유,유,9.4,증가
16746,172.0,169.0,158.0,169.0,219.0,236.0,180.0,206.0,1057075.0,988675.0,998375.0,1054294.0,2441572.0,1521767.0,1576354.0,1208090.0,유,유,유,유,유,유,유,유,19.7,증가
16747,132.0,120.0,151.0,235.0,803.0,1739.0,1589.0,1720.0,671725.0,563797.0,1798742.0,1300213.0,3802354.0,9093807.0,8164530.0,7621520.0,유,유,유,유,유,유,유,유,84.8,증가
16748,343.0,304.0,325.0,410.0,333.0,284.0,258.0,216.0,1150505.0,1227540.0,1381572.0,1340205.0,1485456.0,1251824.0,1075831.0,543878.0,유,유,유,유,유,유,유,유,-3.4,감소
16749,72.0,103.0,62.0,48.0,110.0,91.0,82.0,118.0,3566320.0,3895880.0,2282318.0,2525613.0,7532080.0,3200993.0,6155930.0,9744169.0,유,유,유,유,유,유,유,유,26.6,증가
16750,215.0,343.0,353.0,304.0,231.0,271.0,213.0,201.0,1043463.0,1644522.0,2346286.0,1770950.0,2407019.0,2682123.0,1715716.0,930913.0,유,유,유,유,유,유,유,유,24.4,증가
16751,288.0,186.0,277.0,233.0,203.0,127.0,144.0,88.0,1617971.0,1200546.0,1927611.0,1284544.0,1405355.0,860588.0,1326656.0,531129.0,유,유,유,유,유,유,유,유,-9.9,감소
16752,11.0,45.0,43.0,90.0,127.0,261.0,276.0,441.0,28911.0,110802.0,151777.0,300248.0,631364.0,710985.0,1248509.0,1057355.0,유,유,유,유,유,유,유,유,95.5,증가
16753,249.0,259.0,270.0,278.0,177.0,275.0,296.0,285.0,1148556.0,1345160.0,1357518.0,842549.0,564388.0,1057329.0,1123401.0,856427.0,유,유,유,유,유,유,유,유,-1.1,감소
16754,265.0,469.0,497.0,387.0,475.0,369.0,461.0,390.0,1445936.0,3425979.0,2427915.0,1106709.0,2102779.0,1291930.0,2283790.0,1316993.0,유,유,유,유,유,유,유,유,22.5,증가
16756,147.0,233.0,212.0,182.0,263.0,251.0,214.0,200.0,1378217.0,1867390.0,2269808.0,1111470.0,1879455.0,1786746.0,2122046.0,2114528.0,유,유,유,유,유,유,유,유,21.3,증가
16757,124.0,175.0,200.0,203.0,125.0,35.0,60.0,134.0,671124.0,1208836.0,1181572.0,1246162.0,809897.0,277713.0,268941.0,767250.0,유,유,유,유,유,유,유,유,-42.8,감소
16758,351.0,468.0,421.0,423.0,446.0,442.0,363.0,325.0,1773796.0,2294542.0,2066500.0,1798552.0,2735323.0,2789185.0,1971969.0,1548970.0,유,유,유,유,유,유,유,유,5.3,증가
16759,266.0,276.0,262.0,191.0,223.0,129.0,115.0,98.0,1244569.0,1284186.0,1645701.0,876665.0,1553471.0,822678.0,793515.0,559546.0,유,유,유,유,유,유,유,유,-22.1,감소
16760,189.0,233.0,169.0,184.0,171.0,212.0,221.0,152.0,705584.0,635958.0,405859.0,413008.0,1030897.0,521213.0,785689.0,721508.0,유,유,유,유,유,유,유,유,5.4,증가
16761,42.0,40.0,45.0,83.0,106.0,89.0,109.0,17.0,329441.0,368439.0,366599.0,1800286.0,1579116.0,2149075.0,2513343.0,308040.0,유,유,유,유,유,유,유,유,76.8,증가
16762,14.0,17.0,13.0,16.0,19.0,29.0,26.0,18.0,552705.0,836863.0,307849.0,498668.0,771666.0,1700991.0,1029839.0,559942.0,유,유,유,유,유,유,유,유,30.1,증가
16763,86.0,87.0,89.0,93.0,150.0,88.0,97.0,89.0,758490.0,666515.0,676424.0,716601.0,879621.0,387482.0,879899.0,340496.0,유,유,유,유,유,유,유,유,7.4,증가
16764,269.0,269.0,242.0,476.0,406.0,260.0,358.0,355.0,1058272.0,798370.0,1025775.0,1424011.0,1643035.0,1506371.0,1422852.0,967485.0,유,유,유,유,유,유,유,유,14.7,증가
16765,156.0,172.0,159.0,141.0,156.0,170.0,195.0,53.0,2859364.0,1522847.0,2613118.0,1402972.0,3764334.0,1958164.0,1561722.0,453078.0,유,유,유,유,유,유,유,유,-29.4,감소
16766,216.0,445.0,310.0,223.0,132.0,118.0,197.0,49.0,1012196.0,2251098.0,2042921.0,1563252.0,1043785.0,799275.0,1383995.0,203197.0,유,유,유,유,유,유,유,유,15.5,증가
16767,249.0,225.0,277.0,226.0,209.0,243.0,314.0,277.0,1351090.0,1162135.0,3010593.0,11295328.0,1192095.0,1652803.0,1329267.0,8237911.0,유,유,유,유,유,유,유,유,-0.8,감소
16768,361.0,341.0,261.0,330.0,302.0,247.0,273.0,233.0,1528726.0,1479575.0,1741959.0,1410274.0,1347438.0,1459566.0,1768574.0,1201538.0,유,유,유,유,유,유,유,유,7.3,증가
16770,307.0,339.0,325.0,371.0,389.0,381.0,284.0,314.0,2072988.0,1557918.0,2185463.0,1694445.0,2336663.0,2412790.0,1717887.0,1173086.0,유,유,유,유,유,유,유,유,-9.4,감소
16771,250.0,386.0,299.0,292.0,364.0,492.0,381.0,347.0,1103952.0,1418500.0,1049222.0,1632727.0,2012300.0,1797868.0,1704074.0,1219044.0,유,유,유,유,유,유,유,유,21.4,증가
16772,300.0,385.0,460.0,420.0,465.0,466.0,501.0,435.0,7454093.0,21862298.0,9916342.0,12973382.0,9388564.0,10488098.0,45385491.0,37351021.0,유,유,유,유,유,유,유,유,71.8,증가
16773,301.0,261.0,296.0,279.0,240.0,287.0,22.0,58.0,911742.0,763037.0,965114.0,687508.0,873004.0,912507.0,77372.0,125301.0,유,유,유,유,유,유,유,유,-84.4,감소
16774,232.0,234.0,214.0,265.0,192.0,280.0,311.0,247.0,1341922.0,1071857.0,1063176.0,1040463.0,1080145.0,1273047.0,1623908.0,1977174.0,유,유,유,유,유,유,유,유,9.5,증가
16775,34.0,51.0,89.0,71.0,49.0,81.0,119.0,112.0,451055.0,830588.0,1242629.0,2065336.0,855307.0,1037357.0,1152896.0,726341.0,유,유,유,유,유,유,유,유,43.8,증가
16776,219.0,231.0,221.0,229.0,261.0,244.0,143.0,124.0,6613521.0,5067573.0,4649163.0,7830667.0,13358717.0,13306347.0,16802339.0,21440456.0,유,유,유,유,유,유,유,유,43.5,증가
16777,310.0,200.0,236.0,224.0,181.0,185.0,182.0,129.0,2371294.0,2386648.0,2972872.0,2046833.0,2868521.0,2825438.0,2642716.0,1071581.0,유,유,유,유,유,유,유,유,5.4,증가
16778,48.0,79.0,152.0,112.0,112.0,138.0,91.0,78.0,212098.0,324499.0,504750.0,325154.0,1801272.0,464935.0,322965.0,192797.0,유,유,유,유,유,유,유,유,20.7,증가
16779,107.0,136.0,100.0,78.0,75.0,148.0,90.0,92.0,2177602.0,3915105.0,4805194.0,2017601.0,3613185.0,5868205.0,2713367.0,4798514.0,유,유,유,유,유,유,유,유,11.0,증가
16780,206.0,136.0,149.0,236.0,208.0,201.0,256.0,236.0,1057652.0,708627.0,953750.0,1259438.0,1420958.0,923244.0,1376738.0,1362111.0,유,유,유,유,유,유,유,유,13.1,증가
16781,35.0,54.0,177.0,151.0,78.0,138.0,194.0,144.0,1621307.0,1395497.0,5774148.0,3091693.0,3056307.0,1673213.0,4529843.0,3578392.0,유,유,유,유,유,유,유,유,47.3,증가
16782,215.0,276.0,322.0,241.0,236.0,276.0,235.0,180.0,484059.0,638893.0,1172221.0,1355399.0,632769.0,711471.0,696299.0,552191.0,유,유,유,유,유,유,유,유,18.0,증가
16783,146.0,101.0,180.0,155.0,131.0,149.0,126.0,158.0,1217796.0,853247.0,1135511.0,872908.0,823419.0,968332.0,1195862.0,811077.0,유,유,유,유,유,유,유,유,-0.9,감소
16784,383.0,431.0,418.0,327.0,294.0,295.0,314.0,288.0,1554022.0,1248836.0,1963127.0,1144173.0,1774750.0,1603937.0,2370481.0,2149841.0,유,유,유,유,유,유,유,유,20.8,증가
16785,28.0,39.0,65.0,110.0,108.0,117.0,121.0,115.0,213342.0,368589.0,1556212.0,4577340.0,4269812.0,5359238.0,7752267.0,10241484.0,유,유,유,유,유,유,유,유,94.6,증가
16786,71.0,58.0,46.0,59.0,56.0,140.0,127.0,152.0,9283231.0,7114398.0,7151450.0,9091938.0,5274431.0,14442611.0,7222173.0,5428523.0,유,유,유,유,유,유,유,유,-12.5,감소
16787,147.0,137.0,162.0,121.0,109.0,162.0,157.0,130.0,971982.0,718346.0,1561777.0,802002.0,479768.0,767106.0,693898.0,729982.0,유,유,유,유,유,유,유,유,-16.7,감소
16788,79.0,111.0,52.0,138.0,8.0,4.0,72.0,65.0,948699.0,1859709.0,1074131.0,3837967.0,143350.0,81069.0,2643493.0,1963074.0,유,유,유,유,유,유,유,유,47.2,증가
16790,123.0,116.0,134.0,131.0,89.0,85.0,84.0,93.0,1300430.0,1456308.0,1496810.0,2389746.0,2188615.0,2480877.0,1439631.0,1971815.0,유,유,유,유,유,유,유,유,5.1,증가
16791,207.0,185.0,189.0,164.0,154.0,255.0,204.0,240.0,1738663.0,2435197.0,2662863.0,2445368.0,2462537.0,3815445.0,3688549.0,6555972.0,유,유,유,유,유,유,유,유,35.9,증가
16792,114.0,9.0,46.0,48.0,17.0,162.0,176.0,315.0,6454964.0,2743234.0,3417726.0,2635000.0,1620093.0,4837667.0,3229266.0,4601090.0,유,유,유,유,유,유,유,유,-33.3,감소
16793,117.0,136.0,190.0,224.0,158.0,206.0,173.0,147.0,427221.0,692205.0,978682.0,1271953.0,644116.0,849764.0,870332.0,594029.0,유,유,유,유,유,유,유,유,34.1,증가
16794,86.0,75.0,91.0,66.0,83.0,41.0,20.0,6.0,2329206.0,2383773.0,3849148.0,1513537.0,4857912.0,1933182.0,1449455.0,428304.0,유,유,유,유,유,유,유,유,-23.3,감소
16795,157.0,173.0,196.0,222.0,164.0,139.0,133.0,82.0,2081636.0,2205111.0,1864601.0,1964281.0,2090917.0,2162119.0,1557713.0,1267472.0,유,유,유,유,유,유,유,유,-14.4,감소
16796,189.0,202.0,169.0,223.0,228.0,200.0,237.0,281.0,2542301.0,2133789.0,1535082.0,1036267.0,1162636.0,3967073.0,1404430.0,2118486.0,유,유,유,유,유,유,유,유,-28.8,감소
16797,238.0,299.0,373.0,346.0,403.0,320.0,316.0,378.0,915443.0,993908.0,1325859.0,1108432.0,1329663.0,1164021.0,1320365.0,1075985.0,유,유,유,유,유,유,유,유,18.1,증가
16798,34.0,174.0,155.0,190.0,190.0,277.0,243.0,213.0,771159.0,1611773.0,1390740.0,1420814.0,1279541.0,1736224.0,2060180.0,1882006.0,유,유,유,유,유,유,유,유,45.5,증가
16799,37.0,81.0,38.0,32.0,34.0,3.0,24.0,7.0,258390.0,537042.0,901420.0,199001.0,242876.0,35773.0,143616.0,92340.0,유,유,유,유,유,유,유,유,-28.6,감소
16800,208.0,260.0,308.0,244.0,192.0,264.0,284.0,336.0,3934380.0,3468588.0,4155719.0,5732105.0,3434204.0,4367371.0,3901153.0,4831556.0,유,유,유,유,유,유,유,유,-0.4,감소
16801,171.0,128.0,279.0,213.0,145.0,122.0,217.0,140.0,2013271.0,1120235.0,2969444.0,2404302.0,1361131.0,1080125.0,2741344.0,1151067.0,유,유,유,유,유,유,유,유,15.3,증가
16802,121.0,72.0,50.0,86.0,98.0,63.0,117.0,122.0,1751781.0,865123.0,702461.0,955518.0,1276411.0,717134.0,1570993.0,1345423.0,유,유,유,유,유,유,유,유,-5.4,감소
16803,291.0,300.0,272.0,292.0,269.0,288.0,317.0,248.0,2314435.0,1947746.0,4068645.0,2323782.0,2513262.0,1938769.0,2776365.0,1326240.0,유,유,유,유,유,유,유,유,9.1,증가
16804,479.0,524.0,381.0,382.0,432.0,500.0,438.0,372.0,3256218.0,4392280.0,3261879.0,2810869.0,3171525.0,4419013.0,3659401.0,2600612.0,유,유,유,유,유,유,유,유,5.8,증가
16805,199.0,217.0,149.0,207.0,246.0,249.0,169.0,183.0,2643757.0,1779013.0,1177987.0,1727969.0,2633642.0,2531848.0,1430568.0,1246762.0,유,유,유,유,유,유,유,유,-29.8,감소
16806,365.0,384.0,262.0,266.0,261.0,224.0,150.0,244.0,2279782.0,2600684.0,1981190.0,1736659.0,2711252.0,1350646.0,1048004.0,1563740.0,유,유,유,유,유,유,유,유,-37.0,감소
16807,345.0,371.0,426.0,477.0,232.0,43.0,116.0,81.0,3511552.0,4300737.0,5080911.0,4502489.0,2858406.0,420691.0,2287468.0,897216.0,유,유,유,유,유,유,유,유,-21.1,감소
16808,33.0,18.0,23.0,23.0,370.0,571.0,613.0,494.0,392584.0,93181.0,496993.0,832597.0,1933913.0,2675740.0,4240618.0,2041987.0,유,유,유,유,유,유,유,유,83.1,증가
16809,202.0,200.0,154.0,4.0,103.0,82.0,29.0,30.0,4701306.0,6537662.0,3642079.0,195370.0,1580767.0,686275.0,204717.0,338192.0,유,유,유,유,유,유,유,유,-91.7,감소
16810,466.0,503.0,373.0,406.0,362.0,401.0,388.0,344.0,1800469.0,2075614.0,1605631.0,1535323.0,1468227.0,1560469.0,1614819.0,1054938.0,유,유,유,유,유,유,유,유,-5.4,감소
16811,198.0,307.0,356.0,368.0,276.0,263.0,194.0,179.0,2572056.0,2173195.0,2602098.0,2294112.0,1668004.0,1669608.0,1501732.0,1158407.0,유,유,유,유,유,유,유,유,-26.3,감소
16812,467.0,572.0,562.0,591.0,515.0,673.0,638.0,568.0,3479754.0,4522548.0,4842068.0,7473553.0,4403963.0,5845917.0,7262084.0,7034601.0,유,유,유,유,유,유,유,유,35.2,증가
16813,379.0,408.0,416.0,387.0,464.0,420.0,475.0,419.0,1347492.0,1726293.0,1722118.0,1244219.0,1993664.0,1565208.0,1774510.0,1239530.0,유,유,유,유,유,유,유,유,13.7,증가
16814,145.0,123.0,220.0,187.0,148.0,226.0,160.0,271.0,3032742.0,2446541.0,3420859.0,2270113.0,1707552.0,3503396.0,1698853.0,2752629.0,유,유,유,유,유,유,유,유,-28.2,감소
16815,297.0,263.0,247.0,320.0,248.0,207.0,263.0,247.0,880169.0,953089.0,868700.0,859839.0,1039464.0,688491.0,1019581.0,785204.0,유,유,유,유,유,유,유,유,7.3,증가
16816,182.0,244.0,220.0,224.0,229.0,223.0,276.0,292.0,428496.0,690595.0,772785.0,622356.0,799876.0,1064912.0,1394519.0,655456.0,유,유,유,유,유,유,유,유,53.0,증가
16817,41.0,83.0,48.0,70.0,29.0,64.0,99.0,126.0,1563476.0,3500830.0,2653873.0,3613803.0,672259.0,4797017.0,3530387.0,5077299.0,유,유,유,유,유,유,유,유,38.6,증가
16818,71.0,89.0,86.0,94.0,50.0,104.0,106.0,80.0,1421989.0,1124356.0,913069.0,1384750.0,601513.0,818450.0,1866510.0,758534.0,유,유,유,유,유,유,유,유,13.5,증가
16819,15.0,13.0,34.0,31.0,25.0,23.0,15.0,16.0,146624.0,87040.0,107925.0,168413.0,161107.0,153718.0,162741.0,151942.0,유,유,유,유,유,유,유,유,5.2,증가
16820,206.0,200.0,135.0,142.0,148.0,163.0,128.0,155.0,641001.0,586692.0,501741.0,391489.0,452752.0,480377.0,394054.0,338985.0,유,유,유,유,유,유,유,유,-23.9,감소
16822,105.0,109.0,117.0,144.0,129.0,130.0,234.0,172.0,1073392.0,832761.0,914593.0,1171126.0,1271291.0,1511900.0,2706199.0,1067104.0,유,유,유,유,유,유,유,유,43.2,증가
16824,248.0,262.0,227.0,279.0,242.0,304.0,298.0,245.0,1292865.0,1252029.0,1093771.0,1014273.0,1093212.0,1567297.0,1392147.0,1096102.0,유,유,유,유,유,유,유,유,3.7,증가
16825,44.0,51.0,51.0,41.0,22.0,35.0,37.0,91.0,3793159.0,6019433.0,10780045.0,11610992.0,1166399.0,15023622.0,584920.0,8485776.0,유,유,유,유,유,유,유,유,-73.3,감소
16826,275.0,276.0,266.0,259.0,244.0,350.0,298.0,227.0,1471126.0,1618144.0,1229244.0,1139826.0,1038148.0,2159005.0,2162176.0,902778.0,유,유,유,유,유,유,유,유,19.0,증가
16827,181.0,142.0,173.0,192.0,154.0,121.0,157.0,97.0,1213189.0,1065822.0,1352351.0,1363807.0,1856656.0,1036581.0,2131614.0,550009.0,유,유,유,유,유,유,유,유,27.5,증가
16828,187.0,213.0,314.0,236.0,222.0,284.0,286.0,274.0,479129.0,623916.0,864098.0,568675.0,735977.0,935921.0,1137890.0,573235.0,유,유,유,유,유,유,유,유,40.7,증가
16829,77.0,67.0,97.0,71.0,52.0,61.0,71.0,80.0,2011180.0,2683931.0,2709192.0,1388077.0,1977969.0,1979675.0,2684247.0,1776423.0,유,유,유,유,유,유,유,유,14.3,증가
16830,79.0,92.0,99.0,104.0,128.0,92.0,117.0,93.0,4188048.0,15048085.0,5111383.0,6120522.0,10181568.0,12041942.0,9218921.0,4213478.0,유,유,유,유,유,유,유,유,37.5,증가
16831,230.0,269.0,311.0,384.0,366.0,358.0,379.0,289.0,1422056.0,1984736.0,2801433.0,2715821.0,2121211.0,2045336.0,4264953.0,1275373.0,유,유,유,유,유,유,유,유,50.0,증가
16832,7.0,24.0,266.0,318.0,347.0,408.0,362.0,299.0,99557.0,81222.0,1259774.0,1167757.0,1641755.0,1704904.0,1263970.0,810118.0,유,유,유,유,유,유,유,유,85.4,증가
16833,75.0,85.0,33.0,75.0,77.0,111.0,159.0,130.0,8080696.0,7427616.0,1557033.0,5931877.0,4677051.0,7757963.0,10054972.0,6247599.0,유,유,유,유,유,유,유,유,10.9,증가
16834,324.0,450.0,469.0,595.0,622.0,620.0,491.0,455.0,3686264.0,3399461.0,3243148.0,5553310.0,4656538.0,4173413.0,3380169.0,1711290.0,유,유,유,유,유,유,유,유,-4.3,감소
16835,199.0,223.0,214.0,283.0,324.0,297.0,312.0,320.0,891423.0,1326535.0,1219999.0,1241764.0,1729064.0,1786892.0,1870027.0,1253317.0,유,유,유,유,유,유,유,유,35.4,증가
16836,75.0,79.0,67.0,96.0,54.0,52.0,55.0,50.0,704467.0,1373354.0,856910.0,564598.0,926366.0,681930.0,896989.0,495378.0,유,유,유,유,유,유,유,유,12.0,증가
16838,143.0,115.0,119.0,185.0,165.0,140.0,160.0,121.0,1528037.0,1390095.0,1300016.0,1507438.0,1910883.0,1429839.0,2307868.0,838541.0,유,유,유,유,유,유,유,유,20.3,증가
16839,115.0,219.0,188.0,154.0,116.0,146.0,194.0,175.0,879456.0,1982008.0,1685365.0,1322242.0,1337652.0,1939208.0,1805112.0,913815.0,유,유,유,유,유,유,유,유,34.5,증가
16840,540.0,715.0,761.0,881.0,809.0,988.0,907.0,880.0,6297967.0,8266102.0,9845203.0,9618956.0,10603483.0,12280722.0,13218828.0,9926206.0,유,유,유,유,유,유,유,유,35.5,증가
16841,198.0,273.0,269.0,220.0,247.0,265.0,183.0,243.0,984385.0,1645874.0,1734900.0,1228419.0,1255281.0,1447154.0,1132005.0,1051433.0,유,유,유,유,유,유,유,유,7.0,증가
16842,381.0,408.0,400.0,496.0,364.0,205.0,180.0,278.0,2432684.0,4392382.0,1131565.0,1151167.0,788179.0,535096.0,551019.0,574805.0,유,유,유,유,유,유,유,유,-63.1,감소
