,°í°´¹øÈ£,A_±¸¸ÅÈ½¼ö,B_±¸¸ÅÈ½¼ö,C_±¸¸ÅÈ½¼ö,D_±¸¸ÅÈ½¼ö,A_ÃÑ±¸¸Å¾×,B_ÃÑ±¸¸Å¾×,C_ÃÑ±¸¸Å¾×,D_ÃÑ±¸¸Å¾×
13966,10382.0,8.0,1.0,6.0,9.0,8.0,2.0,6.0,9.0
13967,17567.0,8.0,3.0,9.0,4.0,8.0,2.0,9.0,4.0
13968,15554.0,8.0,5.0,10.0,6.0,8.0,5.0,10.0,6.0
13969,14471.0,8.0,9.0,2.0,6.0,8.0,9.0,2.0,6.0
13970,12737.0,8.0,7.0,2.0,3.0,9.0,7.0,2.0,3.0
13971,6627.0,8.0,2.0,9.0,2.0,7.0,2.0,10.0,1.0
13972,2479.0,8.0,3.0,10.0,8.0,6.0,4.0,10.0,8.0
13973,11761.0,8.0,1.0,4.0,3.0,7.0,2.0,4.0,4.0
13974,16246.0,8.0,4.0,8.0,6.0,8.0,3.0,9.0,6.0
13975,1338.0,8.0,3.0,8.0,8.0,8.0,3.0,9.0,8.0
13976,5067.0,8.0,3.0,8.0,7.0,7.0,1.0,8.0,7.0
13977,14565.0,8.0,4.0,9.0,5.0,8.0,5.0,9.0,5.0
13978,10734.0,8.0,6.0,1.0,3.0,7.0,6.0,1.0,3.0
13979,10183.0,8.0,4.0,5.0,9.0,9.0,5.0,5.0,9.0
13980,2398.0,8.0,1.0,7.0,8.0,7.0,2.0,7.0,8.0
13981,384.0,8.0,2.0,4.0,8.0,9.0,3.0,5.0,8.0
13982,1649.0,8.0,1.0,4.0,8.0,8.0,2.0,4.0,8.0
13983,2743.0,8.0,8.0,1.0,6.0,7.0,8.0,1.0,6.0
13984,3243.0,8.0,1.0,10.0,7.0,9.0,1.0,10.0,7.0
13985,12510.0,8.0,3.0,8.0,3.0,7.0,1.0,9.0,3.0
13986,17948.0,8.0,4.0,8.0,4.0,9.0,4.0,7.0,4.0
13987,4665.0,8.0,3.0,10.0,2.0,8.0,3.0,10.0,2.0
13988,13483.0,8.0,9.0,2.0,2.0,9.0,9.0,2.0,2.0
13989,17077.0,8.0,10.0,2.0,4.0,8.0,9.0,1.0,4.0
13990,11348.0,8.0,7.0,1.0,3.0,9.0,7.0,1.0,3.0
13991,16394.0,8.0,1.0,3.0,6.0,9.0,1.0,3.0,6.0
13992,14796.0,8.0,3.0,7.0,5.0,8.0,4.0,7.0,5.0
13993,7443.0,8.0,8.0,3.0,2.0,9.0,9.0,3.0,2.0
13994,16924.0,8.0,9.0,1.0,4.0,9.0,10.0,2.0,4.0
13995,940.0,8.0,3.0,7.0,7.0,8.0,2.0,7.0,7.0
13996,10103.0,8.0,3.0,7.0,9.0,7.0,3.0,8.0,9.0
13997,11304.0,8.0,1.0,5.0,3.0,8.0,1.0,5.0,3.0
13998,3232.0,8.0,2.0,4.0,7.0,9.0,2.0,4.0,7.0
13999,11370.0,8.0,10.0,2.0,4.0,9.0,10.0,1.0,3.0
14000,17098.0,8.0,5.0,7.0,4.0,7.0,4.0,7.0,4.0
14001,15057.0,8.0,10.0,2.0,5.0,9.0,10.0,2.0,5.0
14002,5782.0,8.0,3.0,5.0,10.0,9.0,1.0,4.0,10.0
14003,3231.0,8.0,5.0,1.0,7.0,7.0,2.0,2.0,7.0
14004,17105.0,8.0,2.0,7.0,4.0,7.0,2.0,8.0,4.0
14005,11398.0,8.0,1.0,6.0,4.0,6.0,1.0,6.0,3.0
14006,15074.0,8.0,2.0,7.0,2.0,9.0,4.0,9.0,2.0
14007,6260.0,8.0,9.0,2.0,9.0,8.0,8.0,2.0,9.0
14008,19184.0,8.0,4.0,8.0,5.0,8.0,2.0,9.0,5.0
14009,18810.0,8.0,9.0,2.0,4.0,8.0,9.0,2.0,4.0
14010,33.0,8.0,1.0,4.0,8.0,9.0,3.0,4.0,8.0
14011,9905.0,8.0,7.0,1.0,9.0,8.0,7.0,2.0,9.0
14012,11323.0,8.0,3.0,4.0,3.0,9.0,1.0,4.0,3.0
14013,4516.0,8.0,3.0,4.0,7.0,7.0,4.0,4.0,7.0
14014,13192.0,8.0,10.0,2.0,4.0,8.0,10.0,2.0,4.0
14015,6016.0,8.0,10.0,1.0,10.0,8.0,10.0,2.0,10.0
14016,2291.0,8.0,3.0,9.0,8.0,9.0,2.0,9.0,8.0
14017,6027.0,8.0,2.0,3.0,10.0,7.0,3.0,3.0,10.0
14018,16974.0,8.0,4.0,3.0,4.0,7.0,3.0,3.0,4.0
14019,11191.0,8.0,7.0,2.0,3.0,8.0,7.0,1.0,2.0
14020,3644.0,8.0,1.0,7.0,6.0,8.0,1.0,6.0,6.0
14021,988.0,8.0,4.0,9.0,7.0,7.0,3.0,9.0,7.0
14022,16482.0,8.0,8.0,2.0,6.0,8.0,9.0,3.0,6.0
14023,4569.0,8.0,5.0,1.0,7.0,7.0,5.0,1.0,7.0
14024,18720.0,8.0,6.0,1.0,2.0,8.0,6.0,1.0,2.0
14025,14892.0,8.0,7.0,1.0,5.0,8.0,8.0,1.0,5.0
14026,17012.0,8.0,3.0,6.0,4.0,8.0,4.0,7.0,4.0
14027,9978.0,8.0,2.0,8.0,9.0,7.0,2.0,8.0,9.0
14028,8533.0,8.0,1.0,9.0,9.0,8.0,2.0,9.0,9.0
14029,3694.0,8.0,3.0,7.0,6.0,8.0,3.0,8.0,6.0
14030,14960.0,8.0,6.0,2.0,5.0,9.0,6.0,1.0,5.0
14031,19261.0,8.0,9.0,2.0,5.0,8.0,9.0,1.0,5.0
14032,4540.0,8.0,2.0,5.0,7.0,9.0,2.0,4.0,7.0
14033,11092.0,8.0,3.0,8.0,3.0,9.0,4.0,9.0,3.0
14034,12495.0,8.0,10.0,2.0,3.0,7.0,9.0,2.0,3.0
14035,2789.0,8.0,2.0,3.0,2.0,7.0,3.0,3.0,2.0
14036,18701.0,8.0,10.0,3.0,5.0,8.0,10.0,2.0,5.0
14037,17802.0,8.0,2.0,9.0,4.0,9.0,2.0,8.0,4.0
14038,3256.0,8.0,7.0,2.0,7.0,8.0,7.0,1.0,7.0
14039,14859.0,8.0,3.0,3.0,5.0,7.0,2.0,3.0,5.0
14040,15841.0,8.0,3.0,5.0,6.0,7.0,2.0,5.0,6.0
14041,3570.0,8.0,10.0,8.0,1.0,8.0,10.0,9.0,1.0
14042,14039.0,8.0,1.0,9.0,3.0,7.0,1.0,9.0,3.0
14043,5955.0,8.0,10.0,1.0,10.0,7.0,9.0,2.0,10.0
14044,15834.0,8.0,7.0,1.0,6.0,7.0,6.0,2.0,6.0
14045,14997.0,8.0,1.0,9.0,5.0,8.0,2.0,8.0,5.0
14046,15748.0,8.0,9.0,2.0,6.0,9.0,9.0,2.0,6.0
14047,6887.0,8.0,6.0,1.0,10.0,8.0,6.0,1.0,10.0
14048,15730.0,8.0,8.0,2.0,6.0,8.0,8.0,2.0,6.0
14049,13886.0,8.0,3.0,6.0,3.0,7.0,3.0,5.0,3.0
14050,12238.0,8.0,10.0,2.0,3.0,8.0,9.0,2.0,3.0
14051,17164.0,8.0,6.0,2.0,4.0,8.0,7.0,2.0,4.0
14052,17162.0,8.0,2.0,10.0,2.0,8.0,3.0,10.0,2.0
14053,14163.0,8.0,7.0,2.0,1.0,9.0,8.0,1.0,1.0
14054,18081.0,8.0,9.0,1.0,5.0,8.0,9.0,1.0,5.0
14055,18585.0,8.0,4.0,4.0,5.0,7.0,2.0,4.0,5.0
14056,4442.0,8.0,2.0,4.0,7.0,8.0,1.0,4.0,7.0
14057,1933.0,8.0,10.0,1.0,8.0,7.0,10.0,1.0,8.0
14058,13124.0,8.0,2.0,5.0,4.0,9.0,3.0,5.0,4.0
14059,6396.0,8.0,7.0,2.0,10.0,7.0,7.0,1.0,10.0
14060,17171.0,8.0,2.0,6.0,2.0,9.0,3.0,5.0,2.0
14061,17644.0,8.0,2.0,6.0,4.0,7.0,2.0,6.0,4.0
14062,16621.0,8.0,3.0,3.0,1.0,7.0,4.0,3.0,1.0
14063,16654.0,8.0,4.0,7.0,6.0,8.0,1.0,8.0,6.0
14064,6349.0,8.0,4.0,4.0,9.0,7.0,4.0,4.0,9.0
14065,14686.0,8.0,7.0,2.0,1.0,8.0,6.0,2.0,1.0
14066,15708.0,8.0,7.0,2.0,6.0,9.0,8.0,2.0,6.0
14067,11453.0,8.0,9.0,2.0,4.0,8.0,9.0,2.0,3.0
14068,4429.0,8.0,4.0,2.0,7.0,8.0,5.0,2.0,7.0
14069,16355.0,8.0,9.0,10.0,1.0,9.0,9.0,10.0,1.0
14070,16312.0,8.0,8.0,2.0,6.0,8.0,8.0,2.0,6.0
14071,7372.0,8.0,1.0,7.0,10.0,8.0,1.0,8.0,10.0
14072,8167.0,8.0,4.0,9.0,9.0,7.0,2.0,7.0,9.0
14073,14693.0,8.0,1.0,3.0,5.0,9.0,3.0,4.0,5.0
14074,4804.0,8.0,1.0,9.0,7.0,7.0,1.0,7.0,7.0
14075,18103.0,8.0,4.0,4.0,5.0,9.0,3.0,4.0,5.0
14076,13282.0,8.0,4.0,7.0,3.0,8.0,4.0,6.0,3.0
14077,14979.0,8.0,2.0,6.0,5.0,8.0,2.0,7.0,5.0
14078,17443.0,8.0,1.0,6.0,2.0,9.0,1.0,7.0,2.0
14079,8443.0,8.0,7.0,1.0,9.0,8.0,7.0,2.0,9.0
14080,14609.0,8.0,9.0,3.0,5.0,8.0,10.0,3.0,5.0
14081,13670.0,8.0,4.0,5.0,3.0,8.0,1.0,6.0,3.0
14082,5336.0,8.0,1.0,9.0,7.0,9.0,1.0,8.0,7.0
14083,16199.0,8.0,6.0,1.0,6.0,7.0,6.0,1.0,6.0
14084,15365.0,8.0,7.0,1.0,2.0,8.0,7.0,1.0,2.0
14085,8003.0,8.0,1.0,4.0,9.0,8.0,1.0,5.0,9.0
14086,5600.0,8.0,10.0,1.0,10.0,9.0,9.0,1.0,10.0
14087,11057.0,8.0,6.0,1.0,3.0,8.0,5.0,1.0,3.0
14088,5358.0,8.0,2.0,8.0,7.0,8.0,2.0,7.0,7.0
14089,17919.0,8.0,4.0,10.0,2.0,8.0,3.0,10.0,2.0
14090,1475.0,8.0,4.0,4.0,8.0,8.0,3.0,4.0,8.0
14091,17480.0,8.0,9.0,3.0,4.0,8.0,10.0,3.0,4.0
14092,14499.0,8.0,10.0,2.0,6.0,7.0,10.0,2.0,6.0
14093,17933.0,8.0,1.0,10.0,4.0,8.0,1.0,10.0,4.0
14094,13661.0,8.0,9.0,1.0,3.0,8.0,10.0,1.0,3.0
14095,6112.0,8.0,5.0,2.0,9.0,8.0,4.0,1.0,9.0
14096,2204.0,8.0,4.0,9.0,8.0,8.0,3.0,9.0,8.0
14097,5321.0,8.0,10.0,1.0,7.0,9.0,9.0,1.0,7.0
14098,14911.0,8.0,3.0,3.0,5.0,8.0,3.0,3.0,5.0
14099,8975.0,8.0,1.0,8.0,9.0,9.0,2.0,8.0,9.0
14100,1931.0,8.0,9.0,2.0,8.0,9.0,10.0,2.0,8.0
14101,18095.0,8.0,7.0,1.0,5.0,8.0,7.0,2.0,5.0
14102,2672.0,8.0,4.0,7.0,8.0,8.0,3.0,7.0,8.0
14103,3612.0,8.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0
14104,13569.0,8.0,10.0,1.0,3.0,7.0,9.0,1.0,2.0
14105,11184.0,8.0,3.0,9.0,3.0,8.0,1.0,9.0,3.0
14106,11529.0,8.0,2.0,7.0,4.0,8.0,2.0,7.0,4.0
14107,16197.0,8.0,6.0,1.0,6.0,8.0,6.0,2.0,6.0
14108,19335.0,8.0,2.0,3.0,5.0,7.0,2.0,3.0,5.0
14109,11816.0,8.0,10.0,2.0,3.0,8.0,10.0,2.0,4.0
14110,3611.0,8.0,3.0,5.0,6.0,8.0,2.0,5.0,6.0
14111,13381.0,8.0,7.0,1.0,3.0,9.0,7.0,1.0,3.0
14112,5267.0,8.0,4.0,5.0,7.0,8.0,3.0,5.0,7.0
14113,13390.0,8.0,9.0,1.0,3.0,8.0,9.0,1.0,3.0
14114,11530.0,8.0,7.0,1.0,4.0,9.0,7.0,2.0,4.0
14115,3669.0,8.0,9.0,2.0,6.0,9.0,10.0,2.0,6.0
14116,19313.0,8.0,4.0,5.0,1.0,8.0,5.0,7.0,1.0
14117,17431.0,8.0,7.0,1.0,4.0,8.0,7.0,1.0,4.0
14118,1048.0,8.0,2.0,7.0,7.0,7.0,1.0,7.0,7.0
14119,16765.0,8.0,9.0,2.0,4.0,6.0,9.0,1.0,4.0
14120,19048.0,8.0,3.0,5.0,5.0,7.0,3.0,5.0,5.0
14121,14465.0,8.0,8.0,1.0,6.0,8.0,8.0,2.0,6.0
14122,16447.0,8.0,4.0,9.0,6.0,8.0,3.0,9.0,6.0
14123,10806.0,8.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0
14124,15154.0,8.0,2.0,8.0,5.0,8.0,1.0,7.0,5.0
14125,18305.0,8.0,10.0,3.0,2.0,7.0,10.0,2.0,2.0
14126,6438.0,8.0,2.0,7.0,10.0,8.0,3.0,6.0,10.0
14127,6430.0,8.0,1.0,8.0,10.0,8.0,2.0,8.0,10.0
14128,18080.0,8.0,1.0,8.0,5.0,7.0,3.0,8.0,5.0
14129,10554.0,8.0,2.0,10.0,1.0,9.0,3.0,10.0,1.0
14130,13346.0,8.0,1.0,10.0,1.0,7.0,1.0,9.0,2.0
14131,9281.0,8.0,4.0,2.0,8.0,9.0,5.0,3.0,8.0
14132,9291.0,8.0,9.0,1.0,8.0,9.0,9.0,1.0,8.0
14133,10551.0,8.0,9.0,1.0,9.0,9.0,10.0,2.0,9.0
14134,5913.0,8.0,8.0,2.0,10.0,8.0,8.0,1.0,10.0
14135,8389.0,8.0,9.0,2.0,9.0,9.0,9.0,2.0,9.0
14136,10844.0,8.0,10.0,4.0,1.0,9.0,10.0,5.0,1.0
14137,18200.0,8.0,5.0,1.0,5.0,8.0,6.0,2.0,5.0
14138,10963.0,8.0,3.0,5.0,3.0,8.0,2.0,5.0,3.0
14139,8075.0,8.0,2.0,6.0,1.0,8.0,4.0,7.0,2.0
14140,8326.0,8.0,3.0,10.0,2.0,9.0,4.0,10.0,2.0
14141,6604.0,8.0,1.0,9.0,10.0,9.0,2.0,8.0,10.0
14142,14776.0,8.0,3.0,3.0,5.0,9.0,4.0,3.0,5.0
14143,11445.0,8.0,3.0,4.0,4.0,9.0,2.0,5.0,3.0
14144,16250.0,8.0,3.0,8.0,6.0,8.0,4.0,7.0,6.0
14145,3967.0,8.0,2.0,4.0,6.0,8.0,3.0,4.0,6.0
14146,1175.0,8.0,3.0,7.0,7.0,8.0,3.0,9.0,7.0
14147,11635.0,8.0,4.0,8.0,4.0,8.0,3.0,8.0,4.0
14148,8247.0,8.0,3.0,6.0,2.0,8.0,2.0,5.0,2.0
14149,15261.0,8.0,3.0,2.0,5.0,8.0,1.0,2.0,5.0
14150,3990.0,8.0,1.0,5.0,6.0,8.0,1.0,5.0,6.0
14151,8340.0,8.0,2.0,8.0,9.0,9.0,4.0,8.0,9.0
14152,5785.0,8.0,6.0,2.0,10.0,8.0,6.0,2.0,10.0
14153,10772.0,8.0,6.0,1.0,3.0,8.0,6.0,1.0,3.0
14154,13189.0,8.0,4.0,5.0,4.0,7.0,3.0,5.0,4.0
14155,13046.0,8.0,6.0,2.0,1.0,8.0,6.0,2.0,2.0
14156,8826.0,8.0,7.0,2.0,8.0,8.0,7.0,3.0,8.0
14157,1170.0,8.0,2.0,7.0,7.0,9.0,1.0,7.0,7.0
14158,10751.0,8.0,7.0,2.0,3.0,9.0,8.0,2.0,3.0
14159,14743.0,8.0,7.0,2.0,5.0,8.0,7.0,1.0,5.0
14160,5545.0,8.0,3.0,6.0,10.0,9.0,4.0,6.0,10.0
14161,1528.0,8.0,3.0,5.0,8.0,7.0,3.0,4.0,8.0
14162,10912.0,8.0,1.0,6.0,3.0,8.0,2.0,6.0,3.0
14163,6573.0,8.0,1.0,7.0,10.0,8.0,1.0,7.0,10.0
14164,15233.0,8.0,9.0,2.0,5.0,7.0,9.0,2.0,5.0
14165,15093.0,8.0,10.0,2.0,5.0,6.0,10.0,1.0,5.0
14166,15092.0,8.0,2.0,4.0,5.0,8.0,3.0,4.0,5.0
14167,287.0,8.0,4.0,8.0,8.0,7.0,4.0,9.0,8.0
14168,5515.0,8.0,2.0,5.0,10.0,9.0,1.0,6.0,10.0
14169,11597.0,8.0,1.0,9.0,2.0,7.0,1.0,9.0,2.0
14170,15240.0,8.0,1.0,7.0,5.0,8.0,1.0,8.0,5.0
14171,3944.0,8.0,3.0,9.0,6.0,7.0,1.0,8.0,6.0
14172,3808.0,8.0,9.0,2.0,6.0,8.0,8.0,2.0,6.0
14173,11641.0,8.0,10.0,2.0,4.0,9.0,10.0,2.0,4.0
14174,8805.0,8.0,1.0,6.0,1.0,9.0,2.0,6.0,1.0
14175,11312.0,8.0,1.0,10.0,3.0,9.0,2.0,10.0,3.0
14176,10635.0,8.0,2.0,9.0,9.0,9.0,3.0,7.0,9.0
14177,13473.0,8.0,6.0,8.0,2.0,8.0,6.0,8.0,2.0
14178,6172.0,8.0,1.0,7.0,10.0,8.0,2.0,8.0,10.0
14179,8055.0,8.0,3.0,7.0,9.0,8.0,2.0,8.0,9.0
14180,16682.0,8.0,1.0,7.0,6.0,8.0,1.0,6.0,6.0
14181,13584.0,8.0,8.0,1.0,3.0,8.0,8.0,1.0,2.0
14182,2988.0,8.0,1.0,7.0,6.0,8.0,2.0,7.0,6.0
14183,17783.0,8.0,3.0,9.0,4.0,9.0,5.0,9.0,4.0
14184,1390.0,8.0,3.0,6.0,8.0,9.0,4.0,6.0,8.0
14185,6636.0,8.0,6.0,2.0,10.0,7.0,6.0,1.0,10.0
14186,5689.0,8.0,2.0,5.0,10.0,9.0,1.0,5.0,10.0
14187,2637.0,8.0,3.0,6.0,2.0,9.0,2.0,6.0,2.0
14188,16666.0,8.0,5.0,10.0,2.0,9.0,6.0,10.0,2.0
14189,8270.0,8.0,1.0,4.0,9.0,8.0,2.0,4.0,9.0
14190,2086.0,8.0,9.0,2.0,8.0,7.0,8.0,2.0,8.0
14191,16420.0,8.0,7.0,1.0,6.0,8.0,8.0,2.0,6.0
14192,8400.0,8.0,1.0,3.0,9.0,9.0,1.0,4.0,9.0
14193,14530.0,8.0,3.0,5.0,5.0,8.0,3.0,6.0,5.0
14194,19064.0,8.0,2.0,6.0,5.0,8.0,2.0,6.0,5.0
14195,16725.0,8.0,4.0,9.0,4.0,9.0,4.0,9.0,4.0
14196,6668.0,8.0,8.0,1.0,10.0,8.0,7.0,1.0,10.0
14197,11455.0,8.0,3.0,8.0,4.0,8.0,4.0,7.0,3.0
14198,1398.0,8.0,2.0,6.0,8.0,9.0,2.0,6.0,8.0
14199,15054.0,8.0,4.0,9.0,2.0,8.0,5.0,9.0,2.0
14200,18230.0,8.0,6.0,1.0,5.0,7.0,6.0,2.0,5.0
14201,8899.0,8.0,5.0,1.0,8.0,9.0,5.0,1.0,8.0
14202,1972.0,8.0,6.0,1.0,8.0,8.0,6.0,1.0,8.0
14203,3559.0,8.0,1.0,9.0,6.0,8.0,1.0,9.0,6.0
14204,19159.0,8.0,1.0,4.0,5.0,7.0,1.0,4.0,5.0
14205,14552.0,8.0,4.0,6.0,5.0,8.0,4.0,6.0,5.0
14206,10979.0,8.0,2.0,4.0,3.0,7.0,3.0,5.0,3.0
14207,13484.0,8.0,9.0,1.0,2.0,9.0,9.0,2.0,2.0
14208,6311.0,8.0,8.0,2.0,9.0,8.0,9.0,1.0,9.0
14209,18122.0,8.0,7.0,2.0,5.0,8.0,8.0,1.0,5.0
14210,3478.0,8.0,4.0,5.0,6.0,8.0,4.0,5.0,6.0
14211,17959.0,8.0,7.0,5.0,1.0,10.0,8.0,5.0,1.0
14212,14561.0,8.0,8.0,2.0,5.0,9.0,7.0,2.0,5.0
14213,17433.0,8.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0
14214,9955.0,8.0,10.0,2.0,2.0,8.0,10.0,2.0,2.0
14215,15579.0,8.0,4.0,6.0,6.0,9.0,4.0,7.0,6.0
14216,16969.0,8.0,10.0,2.0,4.0,7.0,9.0,2.0,4.0
14217,10167.0,8.0,8.0,1.0,9.0,8.0,9.0,1.0,9.0
14218,129.0,8.0,4.0,4.0,8.0,9.0,4.0,4.0,8.0
14219,12029.0,8.0,8.0,2.0,3.0,8.0,10.0,1.0,3.0
14220,16909.0,8.0,8.0,1.0,4.0,8.0,8.0,2.0,4.0
14221,1661.0,8.0,2.0,8.0,8.0,9.0,2.0,8.0,8.0
14222,18415.0,8.0,2.0,8.0,5.0,9.0,4.0,8.0,5.0
14223,4311.0,8.0,1.0,3.0,7.0,9.0,3.0,3.0,7.0
14224,12272.0,8.0,3.0,5.0,3.0,8.0,4.0,5.0,3.0
14225,15652.0,8.0,2.0,9.0,6.0,9.0,4.0,9.0,6.0
14226,12821.0,8.0,3.0,5.0,3.0,8.0,3.0,4.0,3.0
14227,18395.0,8.0,9.0,1.0,5.0,8.0,10.0,1.0,5.0
14228,18621.0,8.0,9.0,2.0,5.0,8.0,9.0,1.0,5.0
14229,7528.0,8.0,1.0,7.0,10.0,9.0,4.0,8.0,10.0
14230,17340.0,8.0,2.0,9.0,4.0,8.0,3.0,5.0,4.0
14231,18389.0,8.0,2.0,4.0,5.0,6.0,1.0,4.0,5.0
14232,18432.0,8.0,1.0,6.0,5.0,8.0,2.0,7.0,5.0
14233,18388.0,8.0,3.0,9.0,2.0,8.0,4.0,10.0,2.0
14234,14122.0,8.0,7.0,1.0,5.0,7.0,6.0,1.0,5.0
14235,12342.0,8.0,1.0,3.0,3.0,8.0,2.0,3.0,3.0
14236,3101.0,8.0,10.0,3.0,7.0,7.0,10.0,2.0,7.0
14237,12336.0,8.0,2.0,6.0,3.0,8.0,3.0,7.0,3.0
14238,7830.0,8.0,1.0,4.0,10.0,9.0,2.0,5.0,10.0
14239,123.0,8.0,2.0,9.0,8.0,8.0,3.0,9.0,8.0
14240,15552.0,8.0,2.0,6.0,6.0,9.0,4.0,7.0,6.0
14241,13790.0,8.0,3.0,7.0,3.0,6.0,4.0,7.0,3.0
14242,2264.0,8.0,4.0,9.0,2.0,7.0,5.0,8.0,2.0
14243,16945.0,8.0,9.0,2.0,4.0,8.0,9.0,2.0,4.0
14244,16957.0,8.0,9.0,4.0,4.0,7.0,9.0,4.0,4.0
14245,14307.0,8.0,3.0,10.0,2.0,8.0,1.0,10.0,2.0
14246,18579.0,8.0,9.0,3.0,5.0,9.0,8.0,2.0,5.0
14247,11998.0,8.0,8.0,1.0,3.0,8.0,8.0,1.0,3.0
14248,14317.0,8.0,7.0,1.0,5.0,8.0,8.0,1.0,5.0
14249,15698.0,8.0,9.0,4.0,1.0,9.0,9.0,4.0,1.0
14250,10207.0,8.0,7.0,1.0,9.0,9.0,7.0,1.0,9.0
14251,4269.0,8.0,4.0,9.0,7.0,7.0,2.0,9.0,7.0
14252,15544.0,8.0,1.0,9.0,6.0,8.0,3.0,8.0,6.0
14253,7756.0,8.0,7.0,1.0,10.0,7.0,7.0,2.0,10.0
14254,15604.0,8.0,3.0,10.0,2.0,8.0,3.0,10.0,2.0
14255,10189.0,8.0,1.0,5.0,9.0,8.0,1.0,4.0,9.0
14256,12355.0,8.0,1.0,6.0,2.0,9.0,3.0,7.0,3.0
14257,7463.0,8.0,1.0,9.0,10.0,8.0,2.0,9.0,10.0
14258,390.0,8.0,3.0,7.0,8.0,8.0,2.0,7.0,8.0
14259,12220.0,8.0,2.0,7.0,2.0,9.0,1.0,7.0,3.0
14260,1309.0,8.0,9.0,3.0,7.0,7.0,7.0,2.0,7.0
14261,15521.0,8.0,3.0,5.0,1.0,8.0,1.0,5.0,1.0
14262,14297.0,8.0,10.0,3.0,5.0,7.0,9.0,1.0,5.0
14263,7456.0,8.0,4.0,5.0,10.0,6.0,2.0,5.0,10.0
14264,9851.0,8.0,3.0,7.0,2.0,8.0,4.0,8.0,2.0
14265,688.0,8.0,4.0,4.0,7.0,8.0,4.0,6.0,7.0
14266,10275.0,8.0,3.0,3.0,9.0,7.0,3.0,3.0,9.0
14267,18470.0,8.0,9.0,7.0,1.0,8.0,9.0,8.0,1.0
14268,10080.0,8.0,8.0,2.0,9.0,7.0,9.0,1.0,9.0
14269,2483.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0
14270,14102.0,8.0,9.0,2.0,5.0,9.0,9.0,2.0,5.0
14271,12304.0,8.0,3.0,7.0,3.0,7.0,4.0,5.0,3.0
14272,4461.0,8.0,4.0,5.0,7.0,8.0,2.0,5.0,7.0
14273,10311.0,8.0,1.0,5.0,9.0,7.0,2.0,5.0,9.0
14274,7712.0,8.0,6.0,2.0,10.0,8.0,6.0,2.0,10.0
14275,9662.0,8.0,10.0,1.0,9.0,8.0,10.0,2.0,9.0
14276,18508.0,8.0,10.0,6.0,1.0,8.0,10.0,7.0,1.0
14277,2489.0,8.0,4.0,4.0,8.0,9.0,4.0,4.0,8.0
14278,15944.0,8.0,3.0,4.0,6.0,8.0,2.0,4.0,6.0
14279,6930.0,8.0,4.0,7.0,10.0,9.0,4.0,6.0,10.0
14280,10512.0,8.0,7.0,2.0,9.0,9.0,7.0,1.0,9.0
14281,15421.0,8.0,2.0,6.0,6.0,7.0,3.0,6.0,6.0
14282,5231.0,8.0,3.0,7.0,7.0,8.0,4.0,8.0,7.0
14283,14413.0,8.0,9.0,1.0,5.0,7.0,8.0,1.0,5.0
14284,18345.0,8.0,8.0,1.0,2.0,10.0,8.0,2.0,2.0
14285,6893.0,8.0,9.0,1.0,10.0,7.0,9.0,1.0,10.0
14286,666.0,8.0,9.0,2.0,7.0,6.0,9.0,2.0,7.0
14287,17412.0,8.0,7.0,1.0,4.0,8.0,7.0,1.0,4.0
14288,14245.0,8.0,3.0,10.0,2.0,8.0,4.0,10.0,2.0
14289,9684.0,8.0,3.0,8.0,9.0,8.0,2.0,9.0,9.0
14290,3347.0,8.0,4.0,3.0,7.0,8.0,3.0,3.0,7.0
14291,15885.0,8.0,4.0,6.0,6.0,7.0,1.0,6.0,6.0
14292,14392.0,8.0,4.0,8.0,5.0,9.0,1.0,9.0,5.0
14293,4976.0,8.0,2.0,4.0,7.0,9.0,3.0,5.0,7.0
14294,15538.0,8.0,3.0,7.0,6.0,9.0,2.0,6.0,6.0
14295,4983.0,8.0,2.0,7.0,7.0,8.0,1.0,7.0,7.0
14296,14379.0,8.0,8.0,2.0,5.0,8.0,8.0,2.0,5.0
14297,15934.0,8.0,2.0,7.0,6.0,9.0,2.0,7.0,6.0
14298,12658.0,8.0,2.0,3.0,3.0,7.0,3.0,3.0,3.0
14299,17367.0,8.0,5.0,1.0,4.0,7.0,5.0,1.0,4.0
14300,7405.0,8.0,1.0,9.0,10.0,8.0,1.0,8.0,10.0
14301,15918.0,8.0,9.0,2.0,6.0,8.0,9.0,1.0,6.0
14302,4185.0,8.0,1.0,5.0,7.0,8.0,1.0,4.0,7.0
14303,14225.0,8.0,4.0,9.0,5.0,9.0,4.0,8.0,5.0
14304,10110.0,8.0,2.0,4.0,9.0,9.0,3.0,4.0,9.0
14305,1205.0,8.0,9.0,2.0,7.0,7.0,10.0,1.0,7.0
14306,3255.0,8.0,9.0,2.0,7.0,9.0,9.0,2.0,7.0
14307,18861.0,8.0,5.0,1.0,4.0,8.0,6.0,1.0,4.0
14308,8414.0,8.0,2.0,6.0,9.0,8.0,1.0,5.0,9.0
14309,16878.0,8.0,1.0,9.0,4.0,6.0,1.0,8.0,4.0
14310,13275.0,8.0,7.0,2.0,3.0,7.0,8.0,2.0,3.0
14311,16021.0,8.0,1.0,9.0,6.0,8.0,1.0,9.0,6.0
