°í°´¹øÈ£,A±¸¸ÅÈ½¼ö,B±¸¸ÅÈ½¼ö,C±¸¸ÅÈ½¼ö,D±¸¸ÅÈ½¼ö,AÃÑ±¸¸Å¾×,BÃÑ±¸¸Å¾×,CÃÑ±¸¸Å¾×,DÃÑ±¸¸Å¾×,A°´´Ü°¡,B°´´Ü°¡,C°´´Ü°¡,D°´´Ü°¡,A±¸¸ÅºñÀ²(%),B±¸¸ÅºñÀ²(%),C±¸¸ÅºñÀ²(%),D±¸¸ÅºñÀ²(%)
17138,2.0,532.0,1.0,0.0,89427.0,5042288.0,3547.0,0.0,44713.5,9477.984962406015,3547.0,0.0,77.44,16.39,6.13,0.0
17139,147.0,12.0,2365.0,0.0,24367300.0,258511.0,14670705.0,0.0,165763.9455782313,21542.58333333333,6203.2579281183935,0.0,85.66,11.13,3.2,0.0
17140,50.0,799.0,65.0,0.0,7340070.0,6728505.0,392699.0,0.0,146801.4,8421.157697121402,6041.523076923077,0.0,91.03,5.22,3.74,0.0
17141,24.0,925.0,3.0,0.0,1105390.0,14135359.0,6878.0,0.0,46057.91666666666,15281.469189189187,2292.6666666666665,0.0,72.38,23.99,3.6,0.0
17142,119.0,1671.0,33.0,0.0,4100989.0,8288060.0,82330.0,0.0,34462.09243697479,4959.940155595452,2494.848484848485,0.0,82.22,11.81,5.94,0.0
17143,1.0,92.0,2193.0,0.0,23651.0,605540.0,8163496.0,0.0,23651.0,6581.95652173913,3722.5243958048336,0.0,69.65,19.34,10.93,0.0
17144,3.0,17.0,2280.0,0.0,572482.0,141904.0,7146509.0,0.0,190827.3333333333,8347.29411764706,3134.4337719298246,0.0,94.32,4.12,1.55,0.0
17145,606.0,134.0,29.0,0.0,70982183.0,1679061.0,165921.0,0.0,117132.31518151816,12530.305970149251,5721.413793103448,0.0,86.52,9.25,4.22,0.0
17146,100.0,1621.0,2.0,0.0,10658609.0,16495298.0,5181.0,0.0,106586.09,10176.001233806292,2590.5,0.0,89.3,8.52,2.17,0.0
17147,4.0,1682.0,13.0,0.0,332075.0,20853471.0,29837.0,0.0,83018.75,12398.020808561236,2295.153846153846,0.0,84.96,12.68,2.35,0.0
17148,8.0,19.0,1992.0,0.0,237784.0,116441.0,7052034.0,0.0,29723.0,6128.473684210527,3540.177710843373,0.0,75.46,15.53,8.97,0.0
17149,4.0,24.0,2141.0,0.0,57376.0,150105.0,10865686.0,0.0,14344.0,6254.375,5075.051844932274,0.0,55.87,24.31,19.71,0.0
17150,6.0,1520.0,167.0,0.0,237548.0,11788715.0,1081010.0,0.0,39591.333333333336,7755.733552631579,6473.11377245509,0.0,73.56,14.39,12.01,0.0
17151,4.0,1176.0,3.0,0.0,515449.0,8619069.0,44499.0,0.0,128862.25,7329.140306122449,14833.0,0.0,85.33,4.85,9.82,0.0
17152,34.0,1906.0,267.0,0.0,3918134.0,17196912.0,757620.0,0.0,115239.23529411764,9022.514165792236,2837.5280898876404,0.0,90.67,7.09,2.23,0.0
17153,81.0,1881.0,110.0,0.0,5718414.0,14958786.0,411283.0,0.0,70597.70370370371,7952.570972886762,3738.936363636364,0.0,85.79,9.65,4.54,0.0
17154,7.0,924.0,44.0,0.0,516937.0,5735895.0,181883.0,0.0,73848.14285714286,6207.678571428572,4133.704545454545,0.0,87.72,7.37,4.9,0.0
17155,470.0,0.0,2.0,0.0,31409709.0,0.0,56530.0,0.0,66829.16808510639,0.0,28265.0,0.0,70.28,0.0,29.7,0.0
17156,81.0,759.0,0.0,0.0,3999552.0,6777466.0,0.0,0.0,49377.18518518518,8929.467720685112,0.0,0.0,84.69,15.29,0.0,0.0
17157,1.0,1041.0,5.0,0.0,56490.0,13909498.0,22924.0,0.0,56490.0,13361.669548511049,4584.8,0.0,75.89,17.93,6.15,0.0
17158,28.0,736.0,22.0,0.0,1353049.0,5962198.0,51542.0,0.0,48323.17857142857,8100.8125,2342.818181818182,0.0,82.23,13.77,3.98,0.0
17160,0.0,27.0,2462.0,0.0,0.0,153818.0,12845745.0,0.0,0.0,5696.962962962963,5217.605605199025,0.0,0.0,52.2,47.58,0.0
17161,15.0,1667.0,16.0,0.0,904364.0,11754854.0,36722.0,0.0,60290.93333333333,7051.502099580084,2295.125,0.0,86.58,10.11,3.29,0.0
17162,11.0,1420.0,0.0,1.0,710479.0,8909797.0,0.0,24722.0,64589.0,6274.504929577465,0.0,24722.0,67.57,6.56,0.0,25.84
17163,14.0,2.0,1673.0,3.0,289531.0,9578.0,5390602.0,76257.0,20680.785714285717,4789.0,3222.1171548117154,25419.0,38.22,8.84,5.95,46.93
17164,8.0,156.0,1208.0,0.0,546161.0,889133.0,5466024.0,0.0,68270.125,5699.570512820513,4524.854304635762,0.0,86.97,7.25,5.76,0.0
17165,17.0,1514.0,11.0,0.0,2019585.0,16201046.0,46713.0,0.0,118799.11764705884,10700.822985468956,4246.636363636364,0.0,88.82,8.0,3.17,0.0
17166,5.0,1269.0,427.0,0.0,438321.0,13845150.0,1545279.0,0.0,87664.2,10910.283687943262,3618.92037470726,0.0,85.78,10.67,3.54,0.0
17167,861.0,428.0,185.0,0.0,11569429.0,2815255.0,419209.0,0.0,13437.199767711963,6577.698598130841,2265.9945945945947,0.0,60.31,29.44,10.13,0.0
17168,9.0,0.0,44.0,0.0,442103.0,0.0,176784.0,0.0,49122.55555555556,0.0,4017.818181818182,0.0,92.44,0.0,7.55,0.0
17169,14.0,1942.0,56.0,0.0,574955.0,8323830.0,531774.0,0.0,41068.21428571428,4286.2152420185375,9495.964285714286,0.0,74.87,7.8,17.29,0.0
17170,460.0,84.0,5.0,0.0,32429049.0,989885.0,11125.0,0.0,70497.93260869566,11784.34523809524,2225.0,0.0,83.42,13.93,2.63,0.0
17171,11.0,1361.0,13.0,1.0,262102.0,8427466.0,137739.0,10509.0,23827.454545454544,6192.113152094049,10595.307692307691,10509.0,46.61,12.1,20.7,20.52
17172,22.0,37.0,2767.0,0.0,5167109.0,460357.0,15370155.0,0.0,234868.5909090909,12442.081081081082,5554.808456812432,0.0,92.88,4.92,2.2,0.0
17173,3.0,687.0,213.0,1.0,119989.0,3612769.0,420641.0,1689.0,39996.333333333336,5258.761280931587,1974.8403755868544,1689.0,81.76,10.73,4.03,3.45
17174,847.0,22.0,124.0,2.0,53977834.0,177918.0,656320.0,33223.0,63728.25737898465,8087.181818181818,5292.903225806452,16611.5,68.0,8.62,5.64,17.71
17175,4.0,4.0,3085.0,0.0,257794.0,40406.0,10074551.0,0.0,64448.5,10101.5,3265.6567260940037,0.0,82.82,12.97,4.19,0.0
17176,2.0,1957.0,16.0,0.0,25227.0,10819266.0,79046.0,0.0,12613.5,5528.495656617271,4940.375,0.0,54.65,23.89,21.33,0.0
17177,2.0,18.0,758.0,0.0,31926.0,215492.0,4586280.0,0.0,15963.0,11971.777777777776,6050.501319261214,0.0,46.97,35.18,17.76,0.0
17178,2.0,668.0,22.0,0.0,422134.0,9634123.0,85282.0,0.0,211067.0,14422.33982035928,3876.4545454545455,0.0,92.02,6.29,1.69,0.0
17180,730.0,17.0,20.0,0.0,19426421.0,812640.0,55089.0,0.0,26611.53561643836,47802.35294117647,2754.45,0.0,34.49,61.92,3.56,0.0
17181,482.0,39.0,8.0,0.0,20644192.0,349903.0,15680.0,0.0,42830.27385892116,8971.871794871795,1960.0,0.0,79.67,16.66,3.64,0.0
17182,94.0,153.0,1308.0,0.0,1156175.0,1014785.0,4095308.0,0.0,12299.734042553191,6632.581699346405,3130.9694189602446,0.0,55.75,29.99,14.14,0.0
17183,9.0,339.0,1407.0,0.0,718602.0,1578089.0,5634331.0,0.0,79844.66666666667,4655.129793510325,4004.499644633973,0.0,90.22,5.25,4.52,0.0
17184,5.0,1021.0,1.0,0.0,84098.0,5139600.0,2260.0,0.0,16819.6,5033.888344760039,2260.0,0.0,69.75,20.82,9.34,0.0
17185,3.0,4542.0,5.0,0.0,278255.0,34494159.0,31527.0,0.0,92751.66666666669,7594.48678996037,6305.4,0.0,86.97,7.12,5.91,0.0
17186,23.0,15.0,2361.0,0.0,2850406.0,224343.0,11610224.0,0.0,123930.69565217392,14956.2,4917.502753070733,0.0,86.18,10.39,3.42,0.0
17187,511.0,31.0,0.0,4.0,6638667.0,149203.0,0.0,26595.0,12991.520547945203,4813.0,0.0,6648.75,53.13,19.64,0.0,27.11
17188,534.0,170.0,64.0,1.0,5386307.0,1895376.0,348302.0,5006.0,10086.71722846442,11149.270588235297,5442.21875,5006.0,31.84,35.15,17.14,15.76
17189,6.0,112.0,938.0,1.0,627279.0,2061540.0,8795092.0,13047.0,104546.5,18406.60714285714,9376.430703624734,13047.0,71.91,12.66,6.45,8.97
17190,583.0,246.0,0.0,6.0,6143565.0,941462.0,0.0,55910.0,10537.847341337909,3827.081300813008,0.0,9318.333333333334,44.49,16.13,0.0,39.25
17191,6.0,224.0,1582.0,0.0,193169.0,3809705.0,8728863.0,0.0,32194.83333333333,17007.61160714286,5517.612515802782,0.0,58.84,31.05,10.07,0.0
17192,2.0,13.0,2366.0,0.0,313318.0,128481.0,7623112.0,0.0,156659.0,9883.153846153846,3221.940828402367,0.0,92.28,5.82,1.9,0.0
17193,1.0,1791.0,10.0,0.0,138169.0,11242557.0,73966.0,0.0,138169.0,6277.251256281407,7396.6,0.0,90.99,4.13,4.87,0.0
17194,6.0,42.0,1364.0,0.0,183746.0,291329.0,5901809.0,0.0,30624.33333333333,6936.4047619047615,4326.83944281525,0.0,73.11,16.53,10.31,0.0
17196,3.0,1878.0,59.0,0.0,145302.0,10111175.0,164300.0,0.0,48434.0,5384.012247071352,2784.745762711864,0.0,85.57,9.5,4.91,0.0
17197,12.0,1497.0,15.0,0.0,1891965.0,15810557.0,48067.0,0.0,157663.75,10561.494321977289,3204.4666666666667,0.0,91.97,6.16,1.87,0.0
17198,435.0,0.0,0.0,0.0,36755220.0,0.0,0.0,0.0,84494.75862068965,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17199,22.0,1313.0,26.0,0.0,440286.0,12395605.0,129023.0,0.0,20013.0,9440.674028941356,4962.423076923077,0.0,58.15,27.38,14.38,0.0
17200,4.0,12.0,1804.0,0.0,110569.0,134715.0,5766942.0,0.0,27642.25,11226.25,3196.752771618625,0.0,65.71,26.65,7.58,0.0
17201,42.0,1792.0,2.0,0.0,1438914.0,12985096.0,34376.0,0.0,34259.857142857145,7246.147321428572,17188.0,0.0,58.37,12.33,29.25,0.0
17202,571.0,3.0,83.0,0.0,56014177.0,101542.0,427942.0,0.0,98098.38353765324,33847.333333333336,5155.9277108433735,0.0,71.55,24.67,3.76,0.0
17203,607.0,270.0,19.0,0.0,25360302.0,2925830.0,74190.0,0.0,41779.73970345964,10836.407407407409,3904.7368421052633,0.0,73.92,19.15,6.9,0.0
17204,6.0,254.0,10.0,114.0,112110.0,1471483.0,34626.0,900224.0,18685.0,5793.240157480315,3462.6,7896.701754385965,52.14,16.14,9.64,21.99
17205,506.0,55.0,0.0,0.0,25919972.0,451620.0,0.0,0.0,51225.24110671937,8211.272727272728,0.0,0.0,86.18,13.8,0.0,0.0
17206,15.0,1037.0,0.0,0.0,618070.0,11286224.0,0.0,0.0,41204.66666666666,10883.533269045323,0.0,0.0,79.11,20.86,0.0,0.0
17207,9.0,1165.0,2.0,0.0,962834.0,7073000.0,6192.0,0.0,106981.55555555556,6071.244635193133,3096.0,0.0,92.11,5.22,2.66,0.0
17209,5.0,1923.0,0.0,3.0,633181.0,13671032.0,0.0,15069.0,126636.2,7109.2210088403535,0.0,5023.0,91.26,5.12,0.0,3.62
17210,9.0,1337.0,2.0,0.0,1040349.0,13370403.0,7965.0,0.0,115594.33333333331,10000.301421091996,3982.5,0.0,89.21,7.71,3.07,0.0
17211,27.0,51.0,1601.0,0.0,676111.0,767725.0,9461237.0,0.0,25041.14814814815,15053.43137254902,5909.579637726421,0.0,54.43,32.68,12.82,0.0
17212,477.0,135.0,13.0,0.0,37792372.0,2757250.0,26864.0,0.0,79229.29140461216,20424.074074074077,2066.4615384615386,0.0,77.89,20.06,2.03,0.0
17213,469.0,503.0,0.0,1.0,8840880.0,3868421.0,0.0,2091.0,18850.49040511727,7690.697813121273,0.0,2091.0,65.84,26.8,0.0,7.28
17214,8.0,694.0,1.0,5.0,416578.0,9970730.0,3538.0,50771.0,52072.25,14367.046109510087,3538.0,10154.2,64.98,17.91,4.41,12.66
17215,27.0,1079.0,12.0,0.0,1915620.0,12241596.0,54257.0,0.0,70948.88888888889,11345.316033364226,4521.416666666667,0.0,81.72,13.06,5.2,0.0
17216,55.0,2272.0,9.0,4.0,5258275.0,15357517.0,17302.0,20845.0,95605.0,6759.47051056338,1922.4444444444443,5211.25,87.31,6.17,1.75,4.76
17217,53.0,1694.0,44.0,0.0,2945416.0,12391250.0,122262.0,0.0,55573.88679245283,7314.787485242031,2778.681818181818,0.0,84.63,11.12,4.23,0.0
17218,0.0,1835.0,3.0,0.0,0.0,11768766.0,28242.0,0.0,0.0,6413.496457765667,9414.0,0.0,0.0,40.52,59.33,0.0
17219,356.0,96.0,1.0,0.0,107025469.0,658439.0,1126.0,0.0,300633.33988764044,6858.739583333333,1126.0,0.0,97.41,2.22,0.36,0.0
17220,2.0,140.0,1805.0,0.0,58870.0,998293.0,5756938.0,0.0,29435.0,7130.664285714286,3189.4393351800554,0.0,74.04,17.9,8.0,0.0
17221,21.0,1568.0,12.0,0.0,1278520.0,10882821.0,28506.0,0.0,60881.90476190476,6940.574617346939,2375.5,0.0,86.73,9.87,3.38,0.0
17222,443.0,0.0,3.0,0.0,41507182.0,0.0,17322.0,0.0,93695.6704288939,0.0,5774.0,0.0,94.2,0.0,5.8,0.0
17223,60.0,1012.0,274.0,0.0,3213120.0,7353688.0,950313.0,0.0,53552.0,7266.490118577075,3468.295620437956,0.0,83.3,11.29,5.39,0.0
17224,14.0,930.0,1904.0,0.0,875748.0,13034942.0,7915012.0,0.0,62553.42857142857,14016.066666666668,4157.044117647059,0.0,77.49,17.35,5.14,0.0
17225,0.0,1436.0,54.0,3.0,0.0,6972987.0,344183.0,15979.0,0.0,4855.840529247911,6373.759259259259,5326.333333333333,0.0,29.33,38.43,32.04
17226,468.0,573.0,7.0,0.0,19292507.0,5208180.0,14562.0,0.0,41223.30555555556,9089.319371727748,2080.285714285714,0.0,78.68,17.32,3.96,0.0
17227,578.0,551.0,17.0,0.0,63300198.0,3669408.0,74940.0,0.0,109515.91349480968,6659.542649727768,4408.235294117647,0.0,90.82,5.52,3.65,0.0
17228,1.0,212.0,0.0,0.0,22596.0,1275355.0,0.0,0.0,22596.0,6015.825471698113,0.0,0.0,78.97,20.97,0.0,0.0
17229,424.0,103.0,16.0,62.0,23165060.0,1365400.0,21600.0,850515.0,54634.57547169811,13256.31067961165,1350.0,13717.983870967742,65.86,15.97,1.63,16.52
17231,605.0,0.0,0.0,0.0,105214324.0,0.0,0.0,0.0,173907.973553719,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17232,7.0,1058.0,231.0,0.0,1150991.0,8344069.0,1035938.0,0.0,164427.2857142857,7886.643667296787,4484.580086580087,0.0,93.0,4.46,2.54,0.0
17233,4.0,37.0,3015.0,0.0,439637.0,287323.0,13148434.0,0.0,109909.25,7765.486486486487,4361.006301824213,0.0,90.06,6.36,3.57,0.0
17234,399.0,3.0,9.0,0.0,14437869.0,49095.0,43521.0,0.0,36185.13533834586,16365.0,4835.666666666667,0.0,63.06,28.49,8.41,0.0
17235,370.0,289.0,0.0,0.0,22947297.0,2174191.0,0.0,0.0,62019.72162162162,7523.152249134948,0.0,0.0,89.18,10.8,0.0,0.0
17236,0.0,1239.0,117.0,0.0,0.0,8792575.0,571912.0,0.0,0.0,7096.509281678773,4888.136752136752,0.0,0.0,59.21,40.59,0.0
17237,1.0,72.0,1447.0,0.0,22031.0,457108.0,4835486.0,0.0,22031.0,6348.722222222223,3341.731859018659,0.0,69.45,19.97,10.5,0.0
17238,4.0,1020.0,1.0,0.0,53065.0,5578890.0,8021.0,0.0,13266.25,5469.5,8021.0,0.0,49.58,20.4,29.9,0.0
17239,5.0,36.0,1876.0,0.0,133828.0,260297.0,5974018.0,0.0,26765.6,7230.472222222223,3184.444562899787,0.0,71.99,19.41,8.54,0.0
17240,23.0,25.0,1738.0,0.0,2724958.0,171937.0,9299245.0,0.0,118476.43478260867,6877.48,5350.543728423475,0.0,90.64,5.26,4.09,0.0
17241,4.0,750.0,151.0,1.0,86824.0,14030664.0,766823.0,2217.0,21706.0,18707.552,5078.298013245033,2217.0,45.5,39.17,10.63,4.64
17242,31.0,4.0,820.0,0.0,1382111.0,92134.0,3414864.0,0.0,44584.22580645161,23033.5,4164.468292682926,0.0,62.11,32.06,5.79,0.0
17243,2.0,1370.0,11.0,0.0,83645.0,8030102.0,32844.0,0.0,41822.5,5861.388321167883,2985.818181818182,0.0,82.54,11.55,5.88,0.0
17244,28.0,35.0,1330.0,0.0,955794.0,271468.0,4795796.0,0.0,34135.5,7756.228571428572,3605.8616541353385,0.0,75.03,17.02,7.91,0.0
17245,20.0,1.0,3024.0,0.0,1286299.0,10095.0,12558907.0,0.0,64314.95,10095.0,4153.077711640211,0.0,81.86,12.84,5.28,0.0
17246,470.0,0.0,0.0,0.0,54378716.0,0.0,0.0,0.0,115699.39574468083,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17247,510.0,15.0,61.0,0.0,39020517.0,167134.0,146054.0,0.0,76510.81764705882,11142.266666666666,2394.3278688524592,0.0,84.97,12.36,2.66,0.0
17248,7.0,1658.0,1.0,0.0,142392.0,13506954.0,6181.0,0.0,20341.714285714286,8146.534378769602,6181.0,0.0,58.67,23.46,17.79,0.0
17249,1.0,59.0,1687.0,0.0,50474.0,532214.0,7953648.0,0.0,50474.0,9020.57627118644,4714.669828097214,0.0,78.61,14.03,7.33,0.0
17250,0.0,10.0,1888.0,0.0,0.0,81393.0,9249182.0,0.0,0.0,8139.3,4898.931144067797,0.0,0.0,62.43,37.39,0.0
17251,26.0,105.0,0.0,220.0,1250799.0,626416.0,0.0,2609323.0,48107.65384615384,5965.866666666667,0.0,11860.559090909092,72.96,9.04,0.0,17.97
17252,2.0,1.0,1530.0,0.0,380214.0,4826.0,4603993.0,0.0,190107.0,4826.0,3009.145751633987,0.0,96.04,2.44,1.52,0.0
17253,31.0,25.0,2352.0,0.0,2973360.0,271127.0,14199867.0,0.0,95914.83870967742,10845.08,6037.3584183673465,0.0,85.03,9.61,5.35,0.0
17254,24.0,0.0,1977.0,0.0,1274946.0,0.0,12658611.0,0.0,53122.75,0.0,6402.939301972686,0.0,89.24,0.0,10.74,0.0
17255,25.0,611.0,11.0,0.0,961187.0,6641682.0,38583.0,0.0,38447.48,10870.183306055647,3507.5454545454545,0.0,72.78,20.55,6.63,0.0
17256,3.0,1625.0,379.0,0.0,31933.0,18759614.0,2529729.0,0.0,10644.333333333334,11544.377846153846,6674.746701846966,0.0,36.88,39.95,23.06,0.0
17257,50.0,1670.0,2.0,0.0,3069559.0,12164482.0,14960.0,0.0,61391.18,7284.120958083832,7480.0,0.0,80.61,9.55,9.81,0.0
17258,539.0,27.0,10.0,0.0,89817253.0,240743.0,64434.0,0.0,166636.83302411874,8916.407407407407,6443.4,0.0,91.56,4.9,3.54,0.0
17259,15.0,1599.0,0.0,0.0,690099.0,11949508.0,0.0,0.0,46006.6,7473.113195747342,0.0,0.0,86.03,13.95,0.0,0.0
17260,13.0,1269.0,3.0,0.0,945679.0,10514971.0,66695.0,0.0,72744.53846153847,8286.02915681639,22231.666666666668,0.0,70.45,8.02,21.51,0.0
17261,1.0,796.0,9.0,0.0,10136.0,14724913.0,43630.0,0.0,10136.0,18498.634422110557,4847.777777777777,0.0,30.27,55.2,14.44,0.0
17262,534.0,0.0,0.0,0.0,89373036.0,0.0,0.0,0.0,167365.23595505618,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17263,4.0,119.0,1357.0,0.0,157197.0,1080998.0,3514529.0,0.0,39299.25,9084.01680672269,2589.925571112749,0.0,77.1,17.79,5.07,0.0
17264,66.0,316.0,2044.0,0.0,3273826.0,2750190.0,9322094.0,0.0,49603.42424242424,8703.132911392406,4560.711350293542,0.0,78.9,13.83,7.24,0.0
17265,4.0,825.0,8.0,0.0,473331.0,17103715.0,87107.0,0.0,118332.75,20731.77575757576,10888.375,0.0,78.91,13.82,7.26,0.0
17266,8.0,26.0,1582.0,0.0,434829.0,371839.0,10628698.0,0.0,54353.625,14301.5,6718.519595448799,0.0,72.11,18.96,8.9,0.0
17267,1.0,179.0,1897.0,0.0,491519.0,1440919.0,8490651.0,0.0,491519.0,8049.826815642458,4475.830785450712,0.0,97.51,1.6,0.89,0.0
17268,33.0,1262.0,9.0,0.0,1631651.0,8567587.0,50355.0,0.0,49443.969696969696,6788.89619651347,5595.0,0.0,79.97,10.97,9.04,0.0
17269,89.0,1172.0,0.0,8.0,4428970.0,9440361.0,0.0,42756.0,49763.70786516854,8054.915529010239,0.0,5344.5,78.79,12.74,0.0,8.45
17270,449.0,3.0,426.0,0.0,26388449.0,26542.0,1699300.0,0.0,58771.6013363029,8847.333333333334,3988.967136150234,0.0,82.07,12.34,5.56,0.0
17271,395.0,388.0,42.0,0.0,37357345.0,3920600.0,241748.0,0.0,94575.55696202532,10104.639175257733,5755.9047619047615,0.0,85.64,9.14,5.21,0.0
17272,1.0,62.0,2331.0,0.0,170919.0,1071884.0,7304597.0,0.0,170919.0,17288.451612903227,3133.675246675247,0.0,89.33,9.03,1.64,0.0
17273,727.0,122.0,370.0,0.0,19531372.0,860676.0,2566713.0,0.0,26865.71114167813,7054.7213114754095,6937.062162162162,0.0,65.75,17.24,16.94,0.0
17274,3.0,298.0,1732.0,0.0,87403.0,2213574.0,7780821.0,0.0,29134.33333333333,7428.10067114094,4492.390877598153,0.0,70.96,18.06,10.92,0.0
17275,17.0,1925.0,11.0,0.0,1280999.0,11309176.0,75055.0,0.0,75352.88235294117,5874.896623376623,6823.181818181818,0.0,85.58,6.67,7.74,0.0
17276,46.0,943.0,2.0,1.0,2977541.0,4369246.0,8374.0,10012.0,64729.15217391304,4633.34676564157,4187.0,10012.0,77.46,5.54,5.01,11.97
17278,13.0,1.0,2180.0,0.0,2250094.0,1774.0,5232115.0,0.0,173084.15384615384,1774.0,2400.052752293578,0.0,97.65,1.0,1.35,0.0
17279,2.0,1201.0,4.0,0.0,58768.0,5788494.0,14764.0,0.0,29384.0,4819.728559533722,3691.0,0.0,77.54,12.69,9.72,0.0
17280,499.0,117.0,12.0,0.0,74319237.0,1068400.0,55612.0,0.0,148936.34669338676,9131.623931623932,4634.333333333333,0.0,91.54,5.61,2.85,0.0
17281,2.0,535.0,0.0,0.0,238559.0,22116335.0,0.0,0.0,119279.5,41338.943925233645,0.0,0.0,74.26,25.73,0.0,0.0
17282,900.0,9.0,100.0,0.0,78156370.0,142302.0,586886.0,0.0,86840.41111111111,15811.333333333334,5868.86,0.0,80.02,14.56,5.4,0.0
17283,8.0,2.0,1827.0,0.0,1029113.0,11795.0,9740633.0,0.0,128639.125,5897.5,5331.490421455938,0.0,91.97,4.21,3.81,0.0
17284,554.0,744.0,77.0,0.0,40304857.0,7291985.0,285248.0,0.0,72752.44945848375,9801.05510752688,3704.519480519481,0.0,84.34,11.35,4.29,0.0
17285,5.0,486.0,78.0,0.0,436178.0,12767542.0,342188.0,0.0,87235.6,26270.662551440328,4387.025641025641,0.0,74.0,22.27,3.72,0.0
17286,2.0,2594.0,23.0,0.0,164610.0,16229766.0,85557.0,0.0,82305.0,6256.656129529684,3719.869565217392,0.0,89.19,6.77,4.03,0.0
17287,732.0,9.0,221.0,0.0,55168178.0,59355.0,1111585.0,0.0,75366.36338797814,6595.0,5029.796380090498,0.0,86.64,7.57,5.78,0.0
17288,3.0,0.0,2577.0,0.0,19979.0,0.0,9366418.0,0.0,6659.666666666667,0.0,3634.620876988746,0.0,64.69,0.0,35.09,0.0
17289,4.0,2015.0,0.0,0.0,283920.0,17748637.0,0.0,0.0,70980.0,8808.256575682382,0.0,0.0,88.96,11.03,0.0,0.0
17290,862.0,0.0,2.0,0.0,45098824.0,0.0,2579.0,0.0,52318.821345707656,0.0,1289.5,0.0,97.59,0.0,2.4,0.0
17291,4.0,1130.0,20.0,0.0,595155.0,7505153.0,96755.0,0.0,148788.75,6641.728318584071,4837.75,0.0,92.84,4.14,3.02,0.0
17292,11.0,1301.0,11.0,0.0,281895.0,7662082.0,15016.0,0.0,25626.81818181818,5889.378939277479,1365.090909090909,0.0,77.94,17.87,4.14,0.0
17293,186.0,200.0,0.0,0.0,10263793.0,1385227.0,0.0,0.0,55181.68279569892,6926.135,0.0,0.0,88.85,11.14,0.0,0.0
17294,28.0,1417.0,1.0,1.0,2486800.0,7893248.0,14662.0,7484.0,88814.28571428571,5570.393789696542,14662.0,7484.0,76.22,4.78,12.57,6.42
17295,463.0,648.0,1071.0,0.0,6525433.0,5142346.0,4394832.0,0.0,14093.807775377967,7935.719135802469,4103.484593837535,0.0,53.93,30.3,15.65,0.0
17296,49.0,131.0,2337.0,0.0,4703074.0,1848811.0,10430948.0,0.0,95981.10204081632,14113.06106870229,4463.392383397518,0.0,83.78,12.31,3.89,0.0
17297,528.0,273.0,3.0,4.0,14802236.0,1433032.0,4258.0,22708.0,28034.53787878788,5249.201465201465,1419.3333333333333,5677.0,69.43,12.98,3.51,14.03
17298,21.0,1.0,2547.0,0.0,1006056.0,2952.0,23410483.0,0.0,47907.42857142857,2952.0,9191.39497447978,0.0,79.78,4.91,15.28,0.0
17299,631.0,166.0,0.0,0.0,21974326.0,1612346.0,0.0,0.0,34824.60538827258,9712.927710843374,0.0,0.0,78.19,21.77,0.0,0.0
17300,6.0,1988.0,4.0,0.0,176244.0,8572087.0,74758.0,0.0,29374.0,4311.914989939638,18689.5,0.0,56.08,8.22,35.64,0.0
17301,0.0,2.0,1592.0,0.0,0.0,41038.0,8966920.0,0.0,0.0,20519.0,5632.48743718593,0.0,0.0,78.46,21.47,0.0
17302,0.0,24.0,1746.0,0.0,0.0,243566.0,9562614.0,0.0,0.0,10148.583333333334,5476.8694158075605,0.0,0.0,64.95,34.91,0.0
17303,15.0,634.0,1.0,0.0,505266.0,9612668.0,20591.0,0.0,33684.4,15161.93690851735,20591.0,0.0,48.51,21.82,29.62,0.0
17304,629.0,0.0,0.0,0.0,94000253.0,0.0,0.0,0.0,149443.96343402227,0.0,0.0,0.0,100.0,0.0,0.0,0.0
17305,5.0,983.0,17.0,0.0,97729.0,7533812.0,82441.0,0.0,19545.8,7664.101729399797,4849.470588235294,0.0,60.97,23.86,15.09,0.0
17306,8.0,6.0,1483.0,0.0,219882.0,64835.0,8228339.0,0.0,27485.25,10805.833333333334,5548.441672285907,0.0,62.7,24.61,12.63,0.0
17307,4.0,2158.0,7.0,0.0,235100.0,15447140.0,41750.0,0.0,58775.0,7158.081556997219,5964.285714285715,0.0,81.75,9.94,8.28,0.0
17308,558.0,1.0,4.0,0.0,11975308.0,17648.0,20944.0,0.0,21461.125448028677,17648.0,5236.0,0.0,48.4,39.75,11.78,0.0
17309,19.0,110.0,0.0,200.0,504055.0,566791.0,0.0,1645996.0,26529.21052631579,5152.645454545454,0.0,8229.98,66.47,12.89,0.0,20.58
17310,390.0,405.0,6.0,3.0,23822551.0,3302150.0,18328.0,17570.0,61083.4641025641,8153.456790123457,3054.6666666666665,5856.666666666667,78.16,10.42,3.9,7.49
17311,25.0,1.0,1526.0,0.0,931538.0,1756.0,6803906.0,0.0,37261.52,1756.0,4458.653997378768,0.0,85.71,4.03,10.23,0.0
17312,6.0,0.0,1830.0,1.0,304263.0,0.0,8298710.0,7208.0,50710.5,0.0,4534.814207650274,7208.0,81.2,0.0,7.25,11.53
